"Framework","Algorithm","Problem","Seed","HV","GD","IGD"
"rmoo","nsga2","dtlz1",1,7.93917647937818,0.0902924033635475,0.0867062475139533
"rmoo","nsga2","dtlz1",2,7.17064430792182,0.717830485604377,0.593506158601312
"rmoo","nsga2","dtlz1",3,7.96909741873247,0.0188460562290323,0.023124347060281
"rmoo","nsga2","dtlz1",4,7.74557785287016,0.355361958408508,0.309409372932973
"rmoo","nsga2","dtlz1",5,7.76008888155071,0.341755075887847,0.298852650909832
"rmoo","nsga2","dtlz1",6,7.17314780237971,0.715225369034836,0.597954154137502
"rmoo","nsga2","dtlz1",7,7.96831910603935,0.0183097707564034,0.0241882025963251
"rmoo","nsga2","dtlz1",8,7.96924545034855,0.01936287331541,0.0210387286629195
"rmoo","nsga2","dtlz1",9,7.74391136445739,0.349141711903102,0.301082461150778
"rmoo","nsga2","dtlz1",10,7.96627348271683,0.0212717034067267,0.0284068767875691
"rmoo","nsga2","dtlz1",11,7.96881717623464,0.0193280922761568,0.0216725169222301
