1,0.0822310447692871
2,0.119599103927612
3,0.158737897872925
4,0.188721895217896
5,0.226361989974976
6,0.370333909988403
7,0.389722108840942
8,0.416513919830322
9,0.434215068817139
10,0.448990106582642
11,0.462657928466797
12,0.476922035217285
13,0.490679979324341
14,0.504025936126709
15,0.519407987594604
16,0.532196998596191
17,0.548449993133545
18,0.562957048416138
19,0.57830810546875
20,0.592907905578613
21,0.609394073486328
22,0.624440908432007
23,0.650525093078613
24,0.665009021759033
25,0.678190946578979
26,0.692126035690308
27,0.705908060073853
28,0.719237089157104
29,0.733771085739136
30,0.747865915298462
31,0.761845111846924
32,0.774730920791626
33,0.789021015167236
34,0.802318096160889
35,0.814467906951904
36,0.827203989028931
37,0.840151071548462
38,0.852126121520996
39,0.868263959884644
40,0.893237113952637
41,0.906142950057983
42,0.918421030044556
43,0.932635068893433
44,0.945784091949463
45,0.958606958389282
46,0.971337080001831
47,0.983418941497803
48,0.996886968612671
49,1.0112578868866
50,1.02524590492249
51,1.04037690162659
52,1.06639790534973
53,1.0819239616394
54,1.11072397232056
55,1.13076305389404
56,1.1552369594574
57,1.18271803855896
58,1.19579005241394
59,1.21137094497681
60,1.22530889511108
61,1.23699808120728
62,1.2551589012146
63,1.2685010433197
64,1.28364992141724
65,1.29960799217224
66,1.31257605552673
67,1.32503390312195
68,1.3364200592041
69,1.34837794303894
70,1.36013793945312
71,1.37265801429749
72,1.38477396965027
73,1.40886497497559
74,1.42010402679443
75,1.431715965271
76,1.44304203987122
77,1.45420503616333
78,1.46521306037903
79,1.47650909423828
80,1.48771190643311
81,1.49859404563904
82,1.51006102561951
83,1.52102303504944
84,1.53141498565674
85,1.54262900352478
86,1.55423307418823
87,1.56470704078674
88,1.57551503181458
89,1.59777808189392
90,1.60920810699463
91,1.62113499641418
92,1.63136696815491
93,1.6422860622406
94,1.65422105789185
95,1.66458511352539
96,1.67585706710815
97,1.68686604499817
98,1.69762206077576
99,1.70840811729431
100,1.71856689453125
101,1.72951507568359
102,1.74012589454651
103,1.75011491775513
104,1.76322293281555
105,1.78542900085449
106,1.79649496078491
107,1.80973100662231
108,1.82096695899963
109,1.83159589767456
110,1.84196996688843
111,1.85191512107849
112,1.86236596107483
113,1.87387108802795
114,1.88411092758179
115,1.89526009559631
116,1.90621089935303
117,1.91687297821045
118,1.92737603187561
119,1.93822693824768
120,1.96099400520325
121,1.97235202789307
122,1.98267197608948
123,1.99376392364502
124,2.0047709941864
125,2.01552104949951
126,2.02647709846497
127,2.03737211227417
128,2.04846000671387
129,2.05907797813416
130,2.0689868927002
131,2.07964897155762
132,2.0906879901886
133,2.10098099708557
134,2.11211490631104
135,2.13458395004272
136,2.14592599868774
137,2.15685701370239
138,2.16715788841248
139,2.17791891098022
140,2.18887400627136
141,2.19910192489624
142,2.20978999137878
143,2.22024512290955
144,2.23073506355286
145,2.24152803421021
146,2.25230503082275
147,2.26374506950378
148,2.27470707893372
149,2.28476810455322
150,2.30754208564758
151,2.31755900382996
152,2.32789707183838
153,2.33819794654846
154,2.34822511672974
155,2.35847592353821
156,2.36903190612793
157,2.38037300109863
158,2.3912570476532
159,2.40112709999084
160,2.41205191612244
161,2.42255806922913
162,2.43291211128235
163,2.44397401809692
164,2.45477104187012
165,2.47713708877563
166,2.48776888847351
167,2.49832797050476
168,2.5087718963623
169,2.51934504508972
170,2.53053212165833
171,2.54218292236328
172,2.55299091339111
173,2.56390404701233
174,2.57451796531677
175,2.58517694473267
176,2.59603810310364
177,2.60677695274353
178,2.6169159412384
179,2.62860894203186
180,2.6518120765686
181,2.66291093826294
182,2.67355298995972
183,2.68423008918762
184,2.69485211372375
185,2.70656800270081
186,2.71709704399109
187,2.72775506973267
188,2.73885011672974
189,2.74908590316772
190,2.76005411148071
191,2.77151894569397
192,2.78182601928711
193,2.79268193244934
194,2.80390405654907
195,2.8270161151886
196,2.84416389465332
197,2.85950589179993
198,2.8708291053772
