Recall,NFS,SU,MacroF1,Acc
-0.99762253,0.49242424,-0.85703931,-0.99747183,-0.99761621
-0.99879808,0.47727273,-0.83291166,-0.99842061,-0.99851013
-0.99879808,0.45454545,-0.7985677,-0.99842061,-0.99851013
-0.99879808,0.41666667,-0.74655587,-0.99842061,-0.99851013
-0.99975962,0.40909091,-0.73943536,-0.99968393,-0.99970203
-0.99975962,0.40909091,-0.73758952,-0.99968393,-0.99970203
-0.99855769,0.53787879,-0.90757234,-0.99810501,-0.99821216
-1.,0.18181818,-0.37746267,-1.,-1.
\,n
-0.99825476,0.15909091,-0.29939536,-0.99810387,-0.99821216
-0.99960815,0.46969697,-0.81182444,-0.99968384,-0.99970203
-0.99903846,0.52272727,-0.90489593,-0.9987363,-0.9988081
-0.99903846,0.52272727,-0.90489593,-0.9987363,-0.9988081
-0.99951923,0.48484848,-0.85188104,-0.99936796,-0.99940405
-1.,0.18181818,-0.38071316,-1.,-1.
-0.99768507,0.18939394,-0.38501355,-0.99715795,-0.99731824
-0.99951923,0.40909091,-0.73865084,-0.99936796,-0.99940405
-1.,0.25757576,-0.50333171,-1.,-1.
-1.,0.16666667,-0.31336365,-1.,-1.
-0.99912738,0.50757576,-0.88140826,-0.99905179,-0.99910608
-1.,0.17424242,-0.32511197,-1.,-1.
-0.99936777,0.51515152,-0.89318005,-0.99936777,-0.99940405
-0.99975962,0.46969697,-0.82667948,-0.99968393,-0.99970203
-0.99975962,0.51515152,-0.89315658,-0.99968393,-0.99970203
-0.99975962,0.42424242,-0.76208636,-0.99968393,-0.99970203
-0.99936777,0.52272727,-0.90232187,-0.99936777,-0.99940405
-1.,0.28030303,-0.53877846,-1.,-1.
-0.99840623,0.33333333,-0.62101115,-0.99810444,-0.99821216
-0.99975962,0.42424242,-0.76173617,-0.99968393,-0.99970203
-0.99801438,0.51515152,-0.89068388,-0.99778818,-0.99791418
-0.99975962,0.37121212,-0.68012139,-0.99968393,-0.99970203
-0.99951923,0.47727273,-0.84016515,-0.99936796,-0.99940405
-0.99975962,0.37878788,-0.69179483,-0.99968393,-0.99970203
-0.99951923,0.48484848,-0.85011501,-0.99936796,-0.99940405
-0.99927885,0.51515152,-0.89391036,-0.99905208,-0.99910608
-1.,0.22727273,-0.45259808,-1.,-1.
-1.,0.1969697,-0.3980804,-1.,-1.
-1.,0.21212121,-0.43230024,-1.,-1.
-0.99879808,0.34090909,-0.63316858,-0.99842061,-0.99851013
-1.,0.28787879,-0.55107648,-1.,-1.
-1.,0.31060606,-0.58596281,-1.,-1.
-0.99879808,0.34848485,-0.64492451,-0.99842061,-0.99851013
-0.99879808,0.3030303,-0.57413665,-0.99842061,-0.99851013
-0.99879808,0.23484848,-0.46387055,-0.99842061,-0.99851013
-0.99879808,0.29545455,-0.56250971,-0.99842061,-0.99851013
-0.99879808,0.35606061,-0.6566237,-0.99842061,-0.99851013
-0.99879808,0.32575758,-0.60983721,-0.99842061,-0.99851013
-0.99951923,0.43939394,-0.78401693,-0.99936796,-0.99940405
-0.99879808,0.25,-0.49013677,-0.99842061,-0.99851013
-1.,0.20454545,-0.41351064,-1.,-1.
-0.99975962,0.39393939,-0.71454909,-0.99968393,-0.99970203
-1.,0.24242424,-0.47651833,-1.,-1.
-0.99879808,0.28030303,-0.53702117,-0.99842061,-0.99851013
-0.99903846,0.5,-0.87399428,-0.9987363,-0.9988081
-0.99879808,0.24242424,-0.47597326,-0.99842061,-0.99851013
-0.99879808,0.27272727,-0.52517658,-0.99842061,-0.99851013
-1.,0.21969697,-0.43804907,-1.,-1.
-0.99879808,0.31818182,-0.59771267,-0.99842061,-0.99851013
-0.99951923,0.36363636,-0.66839693,-0.99936796,-0.99940405
-1.,0.31818182,-0.59771267,-1.,-1.
-0.99879808,0.37121212,-0.67965641,-0.99842061,-0.99851013
-0.99879808,0.40151515,-0.72413511,-0.99842061,-0.99851013
-1.,0.26515152,-0.51352453,-1.,-1.
-1.,0.37878788,-0.69169582,-1.,-1.
-0.99879808,0.27272727,-0.52467253,-0.99842061,-0.99851013
-1.,0.4469697,-0.77371527,-1.,-1.
-1.,0.39393939,-0.71382147,-1.,-1.
-0.99951923,0.38636364,-0.703621,-0.99936796,-0.99940405
-0.99975962,0.46212121,-0.81874284,-0.99968393,-0.99970203
-0.99879808,0.26515152,-0.51296539,-0.99842061,-0.99851013
-0.99951923,0.47727273,-0.83532459,-0.99936796,-0.99940405
-0.99975962,0.4469697,-0.79516681,-0.99968393,-0.99970203
-0.99903846,0.40151515,-0.72672489,-0.9987363,-0.9988081
-0.99903846,0.39393939,-0.71484701,-0.9987363,-0.9988081
-0.99879808,0.49242424,-0.85859477,-0.99842061,-0.99851013
-0.99951923,0.50757576,-0.88437523,-0.99936796,-0.99940405
-1.,0.46212121,-0.80334314,-1.,-1.
-0.99936777,0.45454545,-0.80548652,-0.99936777,-0.99940405
-0.99975962,0.46969697,-0.82891354,-0.99968393,-0.99970203
-0.99975962,0.5,-0.87399428,-0.99968393,-0.99970203
-0.99960815,0.41666667,-0.74377384,-0.99968384,-0.99970203
-0.99912738,0.51515152,-0.89049417,-0.99905179,-0.99910608
-0.99951923,0.41666667,-0.75036122,-0.99936796,-0.99940405
-1.,0.21969697,-0.43796166,-1.,-1.
-1.,0.20454545,-0.4098958,-1.,-1.
-0.99903846,0.43181818,-0.77255868,-0.9987363,-0.9988081
-0.99840623,0.42424242,-0.75453939,-0.99810444,-0.99821216
-0.99951923,0.49242424,-0.86108684,-0.99936796,-0.99940405
-0.99879808,0.22727273,-0.45011951,-0.99842061,-0.99851013
-0.99960815,0.43181818,-0.77016674,-0.99968384,-0.99970203
-0.99951923,0.45454545,-0.80355928,-0.99936796,-0.99940405
-0.99879808,0.40909091,-0.73617452,-0.99842061,-0.99851013
-0.99879808,0.25,-0.4896962,-0.99842061,-0.99851013
-0.99879808,0.38636364,-0.7026239,-0.99842061,-0.99851013
-1.,0.33333333,-0.62053929,-1.,-1.
-0.99879808,0.25,-0.4896962,-0.99842061,-0.99851013
-0.99840623,0.49242424,-0.86108684,-0.99810444,-0.99821216
-1.,0.36363636,-0.66782408,-1.,-1.
-0.99879808,0.22727273,-0.45011951,-0.99842061,-0.99851013
-1.,0.20454545,-0.4098958,-1.,-1.
-1.,0.36363636,-0.66782408,-1.,-1.
-0.99831731,0.4469697,-0.79357854,-0.99778951,-0.99791418
-1.,0.38636364,-0.7026239,-1.,-1.
-0.99879808,0.33333333,-0.62053929,-0.99842061,-0.99851013
-1.,0.40909091,-0.73617452,-1.,-1.
-0.99975962,0.52272727,-0.90232187,-0.99968393,-0.99970203
-1.,0.43181818,-0.77016674,-1.,-1.
-0.99879808,0.46969697,-0.81182444,-0.99842061,-0.99851013
-0.99849515,0.42424242,-0.75733589,-0.99841965,-0.99851013
-0.99903846,0.41666667,-0.74825046,-0.9987363,-0.9988081
-0.99936777,0.41666667,-0.74566399,-0.99936777,-0.99940405
-0.99951923,0.46212121,-0.81587539,-0.99936796,-0.99940405
-1.,0.42424242,-0.75453939,-1.,-1.
-0.99912738,0.47727273,-0.83896148,-0.99905179,-0.99910608
-0.99840623,0.42424242,-0.7594289,-0.99810444,-0.99821216
-0.99975962,0.46212121,-0.81608551,-0.99968393,-0.99970203
-0.99903846,0.40151515,-0.7265613,-0.9987363,-0.9988081
-0.99951923,0.40909091,-0.7378038,-0.99936796,-0.99940405
-0.99951923,0.46969697,-0.82783383,-0.99936796,-0.99940405
-0.99879808,0.42424242,-0.7609873,-0.99842061,-0.99851013
-0.99975962,0.38636364,-0.7031504,-0.99968393,-0.99970203
-0.99975962,0.40909091,-0.73841148,-0.99968393,-0.99970203
-0.99975962,0.42424242,-0.76121302,-0.99968393,-0.99970203
-0.99903846,0.47727273,-0.83943269,-0.9987363,-0.9988081
-0.99975962,0.36363636,-0.66791144,-0.99968393,-0.99970203
-0.99840623,0.47727273,-0.83943269,-0.99810444,-0.99821216
-0.99855769,0.39393939,-0.7148363,-0.99810501,-0.99821216
-0.99927885,0.39393939,-0.7148363,-0.99905208,-0.99910608
-0.99903846,0.52272727,-0.90232187,-0.9987363,-0.9988081
\,n
-1.,0.18939394,-0.36135073,-1.,-1.
-1.,0.46212121,-0.8092748,-1.,-1.
-1.,0.18181818,-0.3121344,-1.,-1.
-0.99951923,0.53030303,-0.91348168,-0.99936796,-0.99940405
-0.99642061,0.16666667,-0.32431393,-0.99589481,-0.99612634
-0.99521868,0.1969697,-0.40246657,-0.99432014,-0.99463647
-0.99705284,0.37121212,-0.68050209,-0.99652638,-0.99672229
-0.99666099,0.17424242,-0.33596599,-0.99621003,-0.99642431
-0.99975962,0.48484848,-0.85168475,-0.99968393,-0.99970203
-0.99975962,0.41666667,-0.75043378,-0.99968393,-0.99970203
-1.,0.18939394,-0.36135073,-1.,-1.
-0.99903846,0.43181818,-0.77283561,-0.9987363,-0.9988081
-0.99951923,0.35606061,-0.65619573,-0.99936796,-0.99940405
-1.,0.18181818,-0.3121344,-1.,-1.
-1.,0.29545455,-0.56210651,-1.,-1.
-0.99626914,0.28030303,-0.53883645,-0.99589358,-0.99612634
-0.99975962,0.4469697,-0.79644545,-0.99968393,-0.99970203
-0.99879808,0.46969697,-0.82861633,-0.99842061,-0.99851013
-0.99705284,0.23484848,-0.46675142,-0.99652638,-0.99672229
-0.99975962,0.42424242,-0.7616363,-0.99968393,-0.99970203
-0.99801438,0.43939394,-0.78410343,-0.99778818,-0.99791418
-0.99729322,0.34848485,-0.64522101,-0.99684169,-0.99702026
-0.99912738,0.51515152,-0.87866776,-0.99905179,-0.99910608
-0.99666099,0.38636364,-0.70387735,-0.99621003,-0.99642431
-1.,0.1969697,-0.39827406,-1.,-1.
-0.99840623,0.50757576,-0.87870776,-0.99810444,-0.99821216
-1.,0.21969697,-0.44299733,-1.,-1.
-0.99602876,0.1969697,-0.40098586,-0.99557836,-0.99582837
-1.,0.25,-0.49069121,-1.,-1.
-0.99879808,0.31060606,-0.58617827,-0.99842061,-0.99851013
-1.,0.26515152,-0.51521934,-1.,-1.
-0.99879808,0.33333333,-0.62184753,-0.99842061,-0.99851013
-1.,0.22727273,-0.45464938,-1.,-1.
-1.,0.37878788,-0.69208336,-1.,-1.
-0.99879808,0.36363636,-0.66875339,-0.99842061,-0.99851013
-0.99611768,0.21212121,-0.42826075,-0.99589234,-0.99612634
-0.99936777,0.52272727,-0.90225886,-0.99936777,-0.99940405
-0.99936777,0.47727273,-0.84030728,-0.99936777,-0.99940405
-0.99975962,0.4469697,-0.79239188,-0.99968393,-0.99970203
-0.99975962,0.4469697,-0.79580407,-0.99968393,-0.99970203
-0.99903846,0.51515152,-0.89398988,-0.9987363,-0.9988081
-0.99903846,0.46212121,-0.8182627,-0.9987363,-0.9988081
-1.,0.20454545,-0.41553833,-1.,-1.
-1.,0.21212121,-0.42744151,-1.,-1.
-0.99951923,0.39393939,-0.71552764,-0.99936796,-0.99940405
-1.,0.25757576,-0.50273062,-1.,-1.
-1.,0.29545455,-0.56247034,-1.,-1.
-1.,0.28030303,-0.53849899,-1.,-1.
-0.99666099,0.35606061,-0.65676928,-0.99621003,-0.99642431
-0.99879808,0.32575758,-0.609966,-0.99842061,-0.99851013
-1.,0.27272727,-0.52652191,-1.,-1.
-1.,0.24242424,-0.47856703,-1.,-1.
-1.,0.31818182,-0.59821768,-1.,-1.
-1.,0.25757576,-0.50273062,-1.,-1.
-1.,0.3030303,-0.57443736,-1.,-1.
-1.,0.20454545,-0.41553833,-1.,-1.
-1.,0.40909091,-0.73606925,-1.,-1.
-1.,0.24242424,-0.47856703,-1.,-1.
-0.99879808,0.38636364,-0.70382271,-0.99842061,-0.99851013
-1.,0.3030303,-0.57443736,-1.,-1.
-0.99864661,0.34090909,-0.63354606,-0.99842013,-0.99851013
-1.,0.28787879,-0.55049027,-1.,-1.
-0.99879808,0.50757576,-0.83308553,-0.99842061,-0.99851013
-1.,0.34848485,-0.64521045,-1.,-1.
-0.99975962,0.40909091,-0.73867409,-0.99968393,-0.99970203
-0.99879808,0.37121212,-0.68006237,-0.99842061,-0.99851013
-0.99626914,0.28787879,-0.55053409,-0.99589358,-0.99612634
-0.99936777,0.5,-0.86824562,-0.99936777,-0.99940405
-1.,0.31818182,-0.59824166,-1.,-1.
-0.99879808,0.40151515,-0.7261428,-0.99842061,-0.99851013
-1.,0.42424242,-0.75962151,-1.,-1.
-1.,0.43939394,-0.78262768,-1.,-1.
-0.99975962,0.5,-0.87297674,-0.99968393,-0.99970203
-1.,0.43181818,-0.77130739,-1.,-1.
-0.99903846,0.49242424,-0.85855379,-0.9987363,-0.9988081
-0.99975962,0.48484848,-0.84951883,-0.99968393,-0.99970203
-0.99840623,0.4469697,-0.79073706,-0.99810444,-0.99821216
-0.99960815,0.45454545,-0.79982208,-0.99968384,-0.99970203
-0.99975962,0.45454545,-0.80651427,-0.99968393,-0.99970203
-0.99816584,0.50757576,-0.8839792,-0.99778885,-0.99791418
-0.99936777,0.49242424,-0.8613784,-0.99936777,-0.99940405
-1.,0.39393939,-0.71350403,-1.,-1.
-1.,0.41666667,-0.74774128,-1.,-1.
-0.99951923,0.40151515,-0.72684792,-0.99936796,-0.99940405
-1.,0.35606061,-0.65541358,-1.,-1.
-1.,0.23484848,-0.46637815,-1.,-1.
-1.,0.27272727,-0.52643856,-1.,-1.
-0.99801438,0.41666667,-0.74942563,-0.99778818,-0.99791418
-0.99705284,0.38636364,-0.70387735,-0.99652638,-0.99672229
-0.99879808,0.34090909,-0.63349959,-0.99842061,-0.99851013
-1.,0.32575758,-0.60961398,-1.,-1.
-1.,0.23484848,-0.46637815,-1.,-1.
-0.99879808,0.34090909,-0.63349959,-0.99842061,-0.99851013
-1.,0.32575758,-0.60961398,-1.,-1.
-1.,0.27272727,-0.52643856,-1.,-1.
-1.,0.35606061,-0.65541358,-1.,-1.
-0.99975962,0.50757576,-0.8839792,-0.99968393,-0.99970203
-1.,0.39393939,-0.71350403,-1.,-1.
-0.99879808,0.37121212,-0.68037935,-0.99842061,-0.99851013
-0.99975962,0.40151515,-0.72684792,-0.99968393,-0.99970203
-1.,0.41666667,-0.74774128,-1.,-1.
-0.99855769,0.46212121,-0.81414962,-0.99810501,-0.99821216
-0.99936777,0.49242424,-0.8613784,-0.99936777,-0.99940405
-0.99975962,0.45454545,-0.80325904,-0.99968393,-0.99970203
-0.99951923,0.48484848,-0.84965971,-0.99936796,-0.99940405
-1.,0.43181818,-0.77187385,-1.,-1.
-0.99975962,0.43939394,-0.7840047,-0.99968393,-0.99970203
-0.99975962,0.41666667,-0.74851022,-0.99968393,-0.99970203
-0.99903846,0.41666667,-0.74891597,-0.9987363,-0.9988081
-0.99951923,0.35606061,-0.65590175,-0.99936796,-0.99940405
-1.,0.35606061,-0.65652061,-1.,-1.
-0.99903846,0.32575758,-0.60964523,-0.9987363,-0.9988081
-0.99975962,0.32575758,-0.60964523,-0.99968393,-0.99970203
-0.99975962,0.32575758,-0.60964523,-0.99968393,-0.99970203
-0.99864661,0.32575758,-0.60964523,-0.99842013,-0.99851013
-1.,0.20454545,-0.41553833,-1.,-1.
-1.,0.24242424,-0.47856703,-1.,-1.
-1.,0.24242424,-0.47856703,-1.,-1.
-1.,0.25757576,-0.50273062,-1.,-1.
-1.,0.39393939,-0.71350403,-1.,-1.
\,n
-1.,0.14393939,-0.30403933,-1.,-1.
-1.,0.14393939,-0.30403933,-1.,-1.
-0.99840623,0.52272727,-0.8746306,-0.99810444,-0.99821216
-0.99975962,0.5530303,-0.90178368,-0.99968393,-0.99970203
-0.99975962,0.57575758,-0.9330281,-0.99968393,-0.99970203
-0.99936777,0.52272727,-0.88925545,-0.99936777,-0.99940405
-0.99975962,0.56818182,-0.88646695,-0.99968393,-0.99970203
-0.99677628,0.41666667,-0.75024777,-0.99715278,-0.99731824
-0.99951923,0.53787879,-0.87595832,-0.99936796,-0.99940405
-0.99975962,0.50757576,-0.87548827,-0.99968393,-0.99970203
-1.,0.39393939,-0.71573481,-1.,-1.
-0.99936777,0.52272727,-0.8868418,-0.99936777,-0.99940405
-0.99951923,0.43181818,-0.77308569,-0.99936796,-0.99940405
-0.99912738,0.43939394,-0.78349088,-0.99905179,-0.99910608
-0.99975962,0.39393939,-0.71576422,-0.99968393,-0.99970203
-0.99903846,0.45454545,-0.80604591,-0.9987363,-0.9988081
-0.99975962,0.50757576,-0.87462332,-0.99968393,-0.99970203
-1.,0.15909091,-0.33971103,-1.,-1.
-1.,0.21212121,-0.4297279,-1.,-1.
-1.,0.26515152,-0.51662975,-1.,-1.
-1.,0.18939394,-0.39145917,-1.,-1.
-1.,0.25757576,-0.50212465,-1.,-1.
-1.,0.20454545,-0.41523282,-1.,-1.
-1.,0.31060606,-0.58727217,-1.,-1.
-1.,0.28787879,-0.55212415,-1.,-1.
-1.,0.25,-0.49072033,-1.,-1.
-1.,0.24242424,-0.47797907,-1.,-1.
-1.,0.22727273,-0.45482769,-1.,-1.
-0.99975962,0.39393939,-0.71576422,-0.99968393,-0.99970203
-1.,0.1969697,-0.40501166,-1.,-1.
-1.,0.29545455,-0.56445504,-1.,-1.
-1.,0.34090909,-0.63432024,-1.,-1.
-1.,0.31818182,-0.60011053,-1.,-1.
-1.,0.34848485,-0.64588917,-1.,-1.
-1.,0.38636364,-0.70433667,-1.,-1.
-1.,0.40909091,-0.73925392,-1.,-1.
-0.99975962,0.46212121,-0.81546225,-0.99968393,-0.99970203
-0.99975962,0.53030303,-0.88646695,-0.99968393,-0.99970203
-0.998887,0.43939394,-0.78349088,-0.99873591,-0.9988081
-0.99975962,0.5530303,-0.90029203,-0.99968393,-0.99970203
-0.99975962,0.43181818,-0.77308569,-0.99968393,-0.99970203
-0.99936777,0.5,-0.86693069,-0.99936777,-0.99940405
-1.,0.15151515,-0.31942119,-1.,-1.
-1.,0.15151515,-0.31942119,-1.,-1.
-1.,0.17424242,-0.36384286,-1.,-1.
-1.,0.18181818,-0.37885852,-1.,-1.
-1.,0.21969697,-0.44255212,-1.,-1.
-1.,0.18181818,-0.37885852,-1.,-1.
-1.,0.16666667,-0.35209454,-1.,-1.
-1.,0.21969697,-0.44255212,-1.,-1.
-1.,0.27272727,-0.52876398,-1.,-1.
-1.,0.40151515,-0.72727895,-1.,-1.
-1.,0.32575758,-0.61055711,-1.,-1.
-1.,0.33333333,-0.62259651,-1.,-1.
-1.,0.28030303,-0.54024933,-1.,-1.
-1.,0.36363636,-0.6691086,-1.,-1.
-1.,0.37121212,-0.68096283,-1.,-1.
-1.,0.37121212,-0.68096283,-1.,-1.
-1.,0.37878788,-0.69272335,-1.,-1.
-0.99951923,0.52272727,-0.88637176,-0.99936796,-0.99940405
-0.99903846,0.56818182,-0.92131135,-0.9987363,-0.9988081
-0.99840623,0.49242424,-0.8588981,-0.99810444,-0.99821216
-1.,0.23484848,-0.46657601,-1.,-1.
-1.,0.17424242,-0.36384286,-1.,-1.
-1.,0.16666667,-0.35209454,-1.,-1.
-1.,0.33333333,-0.62259651,-1.,-1.
-0.99855769,0.46969697,-0.82879825,-0.99810501,-0.99821216
-1.,0.3030303,-0.57565152,-1.,-1.
-1.,0.37878788,-0.69272335,-1.,-1.
-1.,0.35606061,-0.65750095,-1.,-1.
-1.,0.36363636,-0.6691086,-1.,-1.
-1.,0.35606061,-0.65750095,-1.,-1.
-1.,0.28030303,-0.54024933,-1.,-1.
-1.,0.27272727,-0.52876398,-1.,-1.
-1.,0.23484848,-0.46657601,-1.,-1.
-0.99975962,0.43939394,-0.78398096,-0.99968393,-0.99970203
-0.99975962,0.47727273,-0.83948871,-0.99968393,-0.99970203
-1.,0.3030303,-0.57565152,-1.,-1.
-0.99960815,0.48484848,-0.84346373,-0.99968384,-0.99970203
-1.,0.41666667,-0.7500856,-1.,-1.
-1.,0.32575758,-0.61055711,-1.,-1.
-0.99840623,0.46969697,-0.82007495,-0.99810444,-0.99821216
-0.99903846,0.56818182,-0.92127966,-0.9987363,-0.9988081
-1.,0.49242424,-0.85114259,-1.,-1.
-0.99879808,0.46212121,-0.81455171,-0.99842061,-0.99851013
-0.99960815,0.51515152,-0.86289103,-0.99968384,-0.99970203
-0.99903846,0.45454545,-0.80732806,-0.9987363,-0.9988081
-0.99975962,0.46212121,-0.81872619,-0.99968393,-0.99970203
-0.99840623,0.45454545,-0.80425901,-0.99810444,-0.99821216
-1.,0.42424242,-0.76136717,-1.,-1.
-0.99951923,0.42424242,-0.76238523,-0.99936796,-0.99940405
-0.99840623,0.43181818,-0.77176342,-0.99810444,-0.99821216
-0.99936777,0.51515152,-0.87467915,-0.99936777,-0.99940405
-0.99975962,0.4469697,-0.79558814,-0.99968393,-0.99970203
-0.99879808,0.4469697,-0.79480088,-0.99842061,-0.99851013
-0.99936777,0.48484848,-0.8504168,-0.99936777,-0.99940405
-0.99840623,0.40151515,-0.72780363,-0.99810444,-0.99821216
-1.,0.43939394,-0.78304899,-1.,-1.
-0.99975962,0.40151515,-0.72780363,-0.99968393,-0.99970203
-0.99960815,0.47727273,-0.83174698,-0.99968384,-0.99970203
-1.,0.42424242,-0.76136717,-1.,-1.
-0.99879808,0.4469697,-0.79480088,-0.99842061,-0.99851013
-0.99960815,0.43939394,-0.78304899,-0.99968384,-0.99970203
-0.99975962,0.42424242,-0.76238523,-0.99968393,-0.99970203
-1.,0.43181818,-0.77176342,-1.,-1.
-1.,0.45454545,-0.80425901,-1.,-1.
-0.99951923,0.4469697,-0.79558814,-0.99936796,-0.99940405
-0.99855769,0.47727273,-0.83215925,-0.99810501,-0.99821216
-0.99975962,0.48484848,-0.85039398,-0.99968393,-0.99970203
-0.99879808,0.47727273,-0.83174698,-0.99842061,-0.99851013
-0.99975962,0.46212121,-0.81872619,-0.99968393,-0.99970203
-0.99975962,0.43181818,-0.77268629,-0.99968393,-0.99970203
-0.99903846,0.45454545,-0.80654284,-0.9987363,-0.9988081
-0.99975962,0.45454545,-0.80654284,-0.99968393,-0.99970203
-0.99951923,0.43939394,-0.78347067,-0.99936796,-0.99940405
-0.99975962,0.41666667,-0.75015698,-0.99968393,-0.99970203
-1.,0.14393939,-0.30403933,-1.,-1.
-0.99903846,0.39393939,-0.71576422,-0.9987363,-0.9988081
-1.,0.17424242,-0.36384286,-1.,-1.
-1.,0.18181818,-0.37885852,-1.,-1.
\,n
-1.,0.54545455,-0.87939532,-1.,-1.
-1.,0.17424242,-0.35566326,-1.,-1.
-0.99677628,0.1969697,-0.3945867,-0.99715278,-0.99731824
-0.99855769,0.60606061,-0.93233496,-0.99810501,-0.99821216
-0.99903846,0.52272727,-0.87805964,-0.9987363,-0.9988081
-0.99690137,0.38636364,-0.7039563,-0.99652534,-0.99672229
-0.99975962,0.54545455,-0.91323348,-0.99968393,-0.99970203
-0.99975962,0.42424242,-0.76258937,-0.99968393,-0.99970203
-0.99879808,0.35606061,-0.65669059,-0.99842061,-0.99851013
-0.99644698,0.18181818,-0.37104813,-0.99652219,-0.99672229
-0.99777399,0.53787879,-0.89904487,-0.99747259,-0.99761621
-0.99975962,0.40909091,-0.73902137,-0.99968393,-0.99970203
-0.99855769,0.51515152,-0.86587664,-0.99810501,-0.99821216
-0.99975962,0.27272727,-0.52507251,-0.99968393,-0.99970203
-0.99518251,0.28787879,-0.54927792,-0.99525753,-0.99553039
-0.99879808,0.35606061,-0.65722154,-0.99842061,-0.99851013
-0.99975962,0.47727273,-0.84104799,-0.99968393,-0.99970203
-0.99936777,0.46212121,-0.81834332,-0.99936777,-0.99940405
-0.99690137,0.40151515,-0.72758616,-0.99652534,-0.99672229
-0.99975962,0.53030303,-0.89246218,-0.99968393,-0.99970203
-0.99903846,0.28787879,-0.54878045,-0.9987363,-0.9988081
-0.99975962,0.45454545,-0.80838902,-0.99968393,-0.99970203
-1.,0.20454545,-0.41475058,-1.,-1.
-1.,0.34848485,-0.64517163,-1.,-1.
-1.,0.23484848,-0.46413794,-1.,-1.
-0.99864661,0.5,-0.86774487,-0.99842013,-0.99851013
-1.,0.32575758,-0.60942147,-1.,-1.
-1.,0.24242424,-0.47660214,-1.,-1.
-0.99879808,0.3030303,-0.57325598,-0.99842061,-0.99851013
-1.,0.33333333,-0.62131809,-1.,-1.
-1.,0.34090909,-0.63319383,-1.,-1.
-1.,0.37121212,-0.68079196,-1.,-1.
-1.,0.31060606,-0.5860466,-1.,-1.
-0.99840623,0.50757576,-0.87978658,-0.99810444,-0.99821216
-1.,0.31818182,-0.59683054,-1.,-1.
-0.99879808,0.37878788,-0.69254028,-0.99842061,-0.99851013
-1.,0.39393939,-0.71556576,-1.,-1.
-0.99677628,0.18939394,-0.38274392,-0.99715278,-0.99731824
-1.,0.28030303,-0.53632801,-1.,-1.
-0.99936777,0.4469697,-0.79654623,-0.99936777,-0.99940405
-0.99951923,0.46969697,-0.83030268,-0.99936796,-0.99940405
-0.99690137,0.38636364,-0.7039563,-0.99652534,-0.99672229
-1.,0.18181818,-0.36701498,-1.,-1.
-0.99936777,0.53787879,-0.90394529,-0.99936777,-0.99940405
-1.,0.22727273,-0.45027156,-1.,-1.
-0.99650952,0.40151515,-0.72758616,-0.99620889,-0.99642431
-1.,0.26515152,-0.51293364,-1.,-1.
-1.,0.25757576,-0.50020817,-1.,-1.
-1.,0.28787879,-0.54800573,-1.,-1.
-0.99879808,0.27272727,-0.52444659,-0.99842061,-0.99851013
-0.99879808,0.36363636,-0.66888584,-0.99842061,-0.99851013
-1.,0.22727273,-0.45027156,-1.,-1.
-1.,0.21969697,-0.43839133,-1.,-1.
-1.,0.25757576,-0.50020817,-1.,-1.
-1.,0.25,-0.48832793,-1.,-1.
-1.,0.21969697,-0.43839133,-1.,-1.
-1.,0.21212121,-0.4265111,-1.,-1.
-1.,0.1969697,-0.39454234,-1.,-1.
-1.,0.21212121,-0.4265111,-1.,-1.
-0.99879808,0.43181818,-0.77033635,-0.99842061,-0.99851013
-0.99879808,0.29545455,-0.56197442,-0.99842061,-0.99851013
-1.,0.25,-0.48832793,-1.,-1.
-0.99879808,0.36363636,-0.66888584,-0.99842061,-0.99851013
-0.99879808,0.26515152,-0.51306813,-0.99842061,-0.99851013
-0.99879808,0.38636364,-0.70338276,-0.99842061,-0.99851013
-0.99879808,0.28030303,-0.53564268,-0.99842061,-0.99851013
-0.99879808,0.4469697,-0.79292876,-0.99842061,-0.99851013
-1.,0.40909091,-0.73757846,-1.,-1.
-0.99879808,0.43939394,-0.77992672,-0.99842061,-0.99851013
-0.99951923,0.41666667,-0.7507698,-0.99936796,-0.99940405
-0.99975962,0.43181818,-0.77433769,-0.99968393,-0.99970203
-0.998887,0.50757576,-0.87562574,-0.99873591,-0.9988081
-0.99879808,0.48484848,-0.84291179,-0.99842061,-0.99851013
-0.99864661,0.49242424,-0.86132127,-0.99842013,-0.99851013
-0.99879808,0.53030303,-0.88716464,-0.99842061,-0.99851013
-0.99951923,0.43939394,-0.78573583,-0.99936796,-0.99940405
-0.99903846,0.45454545,-0.80677202,-0.9987363,-0.9988081
-0.99936777,0.50757576,-0.8804841,-0.99936777,-0.99940405
-1.,0.46969697,-0.81781415,-1.,-1.
-0.99975962,0.5,-0.86887645,-0.99968393,-0.99970203
-0.99951923,0.49242424,-0.85546382,-0.99936796,-0.99940405
-0.99879808,0.5,-0.85628339,-0.99842061,-0.99851013
-0.99903846,0.48484848,-0.85029065,-0.9987363,-0.9988081
-0.99840623,0.35606061,-0.65720647,-0.99810444,-0.99821216
-0.99840623,0.47727273,-0.82763265,-0.99810444,-0.99821216
-0.99951923,0.51515152,-0.88865505,-0.99936796,-0.99940405
-1.,0.18939394,-0.37884268,-1.,-1.
-0.99840623,0.45454545,-0.8034161,-0.99810444,-0.99821216
-1.,0.29545455,-0.56151399,-1.,-1.
-1.,0.42424242,-0.76003826,-1.,-1.
