Recall,NFS,SU,MacroF1,Acc
-0.95316871,0.31060606,-0.56431208,-0.95550965,-0.95828367
-0.94978976,0.32575758,-0.60073845,-0.94437168,-0.94696067
-0.92506405,0.33333333,-0.61367247,-0.92939173,-0.93414779
-0.9413243,0.27272727,-0.52202708,-0.94542057,-0.94904648
-0.95914818,0.27272727,-0.52128655,-0.95431025,-0.95649583
-0.95615204,0.24242424,-0.45724527,-0.95809172,-0.96066746
-0.95671118,0.21212121,-0.39477797,-0.94726772,-0.94934446
-0.95199919,0.4469697,-0.71526962,-0.94486685,-0.94725864
-0.95144984,0.20454545,-0.41031883,-0.95419472,-0.95709178
-0.90391397,0.37878788,-0.67176121,-0.9100399,-0.91656734
-0.9413243,0.27272727,-0.52202708,-0.94542057,-0.94904648
-0.9553382,0.42424242,-0.69364909,-0.94856447,-0.95083433
-0.89212156,0.36363636,-0.65439001,-0.88920789,-0.89481526
-0.95214387,0.18939394,-0.37687242,-0.94150898,-0.94368296
-0.92908428,0.39393939,-0.68760596,-0.92700758,-0.93087008
-0.90483256,0.34090909,-0.62786428,-0.90894408,-0.91507747
-0.94417576,0.36363636,-0.64879069,-0.94518605,-0.94845054
-0.95340909,0.28030303,-0.50195775,-0.95582042,-0.95858164
-0.91619996,0.21212121,-0.42367976,-0.92629076,-0.93235995
-0.95947748,0.22727273,-0.432786,-0.95491138,-0.95709178
-0.94448849,0.26515152,-0.50521402,-0.94381573,-0.94696067
-0.95799901,0.38636364,-0.64340903,-0.95392741,-0.95619785
-0.95223354,0.31060606,-0.55014432,-0.95484534,-0.95768772
-0.94805432,0.22727273,-0.44922871,-0.94111371,-0.94368296
-0.94286457,0.43181818,-0.71731234,-0.93335005,-0.93593564
-0.95422519,0.43181818,-0.70350489,-0.94733133,-0.94964243
-0.90538416,0.18939394,-0.37732285,-0.88426923,-0.88647199
-0.95815047,0.34848485,-0.61998246,-0.95394021,-0.95619785
-0.95316871,0.31060606,-0.56431208,-0.95550965,-0.95828367
-0.95863124,0.28030303,-0.52879595,-0.95455425,-0.9567938
-0.95139709,0.37878788,-0.63259863,-0.95304142,-0.95589988
-0.90391397,0.37878788,-0.67176121,-0.9100399,-0.91656734
-0.95464718,0.21212121,-0.41032758,-0.95651112,-0.95917759
-0.9413243,0.27272727,-0.52202708,-0.94542057,-0.94904648
-0.95035945,0.29545455,-0.55625878,-0.94527222,-0.94785459
-0.94817639,0.31818182,-0.59115876,-0.9453343,-0.94815256
-0.94143281,0.28787879,-0.54387951,-0.94290607,-0.94636472
-0.94715909,0.25,-0.48712341,-0.94776908,-0.95083433
-0.95214387,0.18939394,-0.37687242,-0.94150898,-0.94368296
-0.95697492,0.29545455,-0.54927193,-0.9529806,-0.95530393
-0.91056562,0.32575758,-0.60176258,-0.91705064,-0.92312277
-0.95422519,0.43181818,-0.70350489,-0.94733133,-0.94964243
-0.91202978,0.40151515,-0.70423871,-0.89986095,-0.90315852
-0.95425534,0.21969697,-0.4219756,-0.9561868,-0.95887962
-0.95799901,0.38636364,-0.64340903,-0.95392741,-0.95619785
-0.94505817,0.37878788,-0.67082282,-0.94472125,-0.94785459
-0.94448849,0.26515152,-0.50521402,-0.94381573,-0.94696067
-0.90538416,0.18939394,-0.37732285,-0.88426923,-0.88647199
-0.91619996,0.21212121,-0.42367976,-0.92629076,-0.93235995
-0.92190966,0.31060606,-0.57833722,-0.92942874,-0.93474374
-0.95671118,0.21212121,-0.39477797,-0.94726772,-0.94934446
-0.95136695,0.41666667,-0.70366407,-0.94424388,-0.94666269
-0.95292832,0.29545455,-0.54030642,-0.95519897,-0.9579857
-0.9413243,0.27272727,-0.52202708,-0.94542057,-0.94904648
-0.95471274,0.28787879,-0.53744577,-0.95135191,-0.95381406
-0.92610095,0.4469697,-0.72377829,-0.92442471,-0.92848629
-0.95799901,0.38636364,-0.64340903,-0.95392741,-0.95619785
-0.9547361,0.22727273,-0.43221446,-0.95680816,-0.95947557
-0.94715909,0.25,-0.48712341,-0.94776908,-0.95083433
-0.95256888,0.37878788,-0.67093978,-0.945766,-0.94815256
-0.95776163,0.18939394,-0.37603354,-0.94877429,-0.95083433
-0.95863124,0.28030303,-0.52879595,-0.95455425,-0.9567938
-0.90538416,0.18939394,-0.37732285,-0.88426923,-0.88647199
-0.90483256,0.34090909,-0.62786428,-0.90894408,-0.91507747
-0.94143281,0.28787879,-0.54387951,-0.94290607,-0.94636472
-0.95718893,0.34848485,-0.62781135,-0.95271305,-0.95500596
-0.93006164,0.4469697,-0.73934447,-0.91769498,-0.920441
-0.95422519,0.43181818,-0.7036366,-0.94733133,-0.94964243
-0.95144984,0.20454545,-0.41031883,-0.95419472,-0.95709178
-0.95223354,0.31060606,-0.55014432,-0.95484534,-0.95768772
-0.95799901,0.38636364,-0.64340903,-0.95392741,-0.95619785
-0.95214387,0.18939394,-0.37687242,-0.94150898,-0.94368296
-0.92309049,0.46212121,-0.75062478,-0.90904549,-0.91179976
-0.94143281,0.28787879,-0.54387951,-0.94290607,-0.94636472
-0.95769608,0.33333333,-0.61111405,-0.95390168,-0.95619785
-0.95129838,0.21969697,-0.4349406,-0.95418004,-0.95709178
-0.90538416,0.18939394,-0.37732285,-0.88426923,-0.88647199
-0.95502547,0.33333333,-0.59435876,-0.94995636,-0.9523242
-0.94992841,0.26515152,-0.48982581,-0.95061046,-0.95351609
-0.95277309,0.42424242,-0.67462175,-0.9469146,-0.94934446
-0.95069252,0.37121212,-0.63496977,-0.95412088,-0.95709178
-0.95938856,0.31060606,-0.57449852,-0.95461697,-0.9567938
-0.95268794,0.27272727,-0.50194889,-0.95488837,-0.95768772
\,n
-0.9568958,0.45454545,-0.65998984,-0.95126022,-0.95351609
-0.93011514,0.27272727,-0.50268949,-0.93122363,-0.93533969
-0.94856146,0.47727273,-0.74382188,-0.94228432,-0.94487485
-0.94288492,0.17424242,-0.32784769,-0.94335472,-0.94666269
-0.92911743,0.18939394,-0.37244247,-0.93080959,-0.93504172
-0.87294053,0.48484848,-0.80176608,-0.87056168,-0.8772348
-0.82857864,0.38636364,-0.68970821,-0.82484728,-0.83313468
-0.90798393,0.18181818,-0.36014094,-0.91343138,-0.91954708
-0.92802327,0.46969697,-0.77627076,-0.91448428,-0.91716329
-0.95998463,0.25,-0.40537095,-0.95610298,-0.95828367
-0.94085257,0.27272727,-0.50900625,-0.93065243,-0.93325387
-0.93562666,0.36363636,-0.65049996,-0.92377361,-0.92640048
-0.95975404,0.31818182,-0.57671178,-0.95435996,-0.95649583
-0.88530187,0.31060606,-0.5744941,-0.88061789,-0.88617402
-0.95904946,0.26515152,-0.41709467,-0.95545091,-0.95768772
-0.95505184,0.43181818,-0.6481096,-0.95052776,-0.95292014
-0.92296615,0.26515152,-0.5067766,-0.92181374,-0.9261025
-0.77276872,0.31060606,-0.57660217,-0.78158949,-0.80244338
-0.93213618,0.45454545,-0.7525103,-0.92010681,-0.92282479
-0.79129039,0.39393939,-0.70118187,-0.79242878,-0.80512515
-0.95378738,0.1969697,-0.38053785,-0.9492753,-0.95172825
-0.93354609,0.29545455,-0.54188658,-0.93059793,-0.93414779
-0.90053126,0.45454545,-0.76651907,-0.89232426,-0.8966031
-0.93111285,0.1969697,-0.38780574,-0.93163546,-0.93563766
-0.9429339,0.47727273,-0.75399746,-0.93639865,-0.93921335
-0.92735486,0.37121212,-0.65826958,-0.91466977,-0.91746126
-0.91516533,0.22727273,-0.44451999,-0.91447379,-0.91924911
-0.92862612,0.29545455,-0.54880054,-0.91912945,-0.92222884
-0.93207741,0.43939394,-0.73145614,-0.92822705,-0.931764
-0.80452435,0.40151515,-0.7130621,-0.8040156,-0.81495828
-0.92814535,0.28787879,-0.54322742,-0.91852949,-0.9216329
-0.90017633,0.24242424,-0.45865803,-0.90290397,-0.909118
-0.92161276,0.27272727,-0.51836802,-0.92027266,-0.92461263
-0.946823,0.3030303,-0.54523833,-0.94378746,-0.94666269
-0.93384902,0.35606061,-0.64509428,-0.93063724,-0.93414779
-0.94748463,0.50757576,-0.74404152,-0.94021777,-0.94278903
-0.9568958,0.45454545,-0.65998984,-0.95126022,-0.95351609
-0.86371398,0.46212121,-0.77806604,-0.86305225,-0.87067938
-0.90782267,0.15909091,-0.26821862,-0.91469579,-0.92103695
-0.95377758,0.18939394,-0.36925628,-0.95069627,-0.95321812
-0.95307602,0.20454545,-0.37118116,-0.94694288,-0.94934446
-0.91211945,0.34090909,-0.59673682,-0.91211945,-0.91716329
-0.92518613,0.16666667,-0.25256582,-0.93348773,-0.9386174
-0.87294053,0.48484848,-0.80176608,-0.87056168,-0.8772348
-0.92911743,0.18939394,-0.37244247,-0.93080959,-0.93504172
-0.93207741,0.43939394,-0.73145614,-0.92822705,-0.931764
-0.92296615,0.26515152,-0.5067766,-0.92181374,-0.9261025
-0.93354609,0.29545455,-0.54188658,-0.93059793,-0.93414779
-0.94823216,0.41666667,-0.68627969,-0.94169111,-0.9442789
-0.79129039,0.39393939,-0.70118187,-0.79242878,-0.80512515
-0.92511906,0.3030303,-0.56259999,-0.91357961,-0.91656734
-0.93384902,0.35606061,-0.64509428,-0.93063724,-0.93414779
-0.90017633,0.24242424,-0.45865803,-0.90290397,-0.909118
-0.93013474,0.21969697,-0.42299494,-0.92850793,-0.93235995
-0.94856146,0.47727273,-0.74382188,-0.94228432,-0.94487485
-0.86623312,0.34848485,-0.62956926,-0.86673203,-0.87455304
-0.90053126,0.45454545,-0.76651907,-0.89232426,-0.8966031
-0.92911743,0.18939394,-0.37244247,-0.93080959,-0.93504172
-0.90798393,0.18181818,-0.36014094,-0.91343138,-0.91954708
-0.93213618,0.45454545,-0.7525103,-0.92010681,-0.92282479
-0.79129039,0.39393939,-0.70118187,-0.79242878,-0.80512515
-0.94365505,0.48484848,-0.75586129,-0.93730924,-0.94010727
-0.93946377,0.18181818,-0.3039405,-0.94266968,-0.94636472
-0.95109718,0.21212121,-0.38359258,-0.94816923,-0.95083433
-0.93022968,0.28787879,-0.54056786,-0.91960296,-0.92252682
-0.81150531,0.34090909,-0.61501359,-0.81136366,-0.82210965
-0.95505184,0.43181818,-0.6481096,-0.95052776,-0.95292014
-0.93051604,0.37121212,-0.66142805,-0.91775029,-0.920441
-0.92890041,0.28787879,-0.48821891,-0.93569817,-0.94040524
-0.91516533,0.22727273,-0.44451999,-0.91447379,-0.91924911
-0.93523481,0.38636364,-0.68465928,-0.92345623,-0.9261025
-0.93686475,0.28030303,-0.52033384,-0.92445963,-0.92699642
-0.90782267,0.15909091,-0.26821862,-0.91469579,-0.92103695
-0.79129039,0.39393939,-0.70118187,-0.79242878,-0.80512515
-0.95208811,0.26515152,-0.49758427,-0.94515694,-0.94755662
-0.94398436,0.43939394,-0.70910591,-0.9379002,-0.94070322
-0.93688133,0.43181818,-0.72016189,-0.92637094,-0.92908224
-0.94844617,0.49242424,-0.72123834,-0.94143289,-0.94398093
-0.95123207,0.28787879,-0.52744968,-0.94620309,-0.94874851
-0.90566223,0.34848485,-0.61754327,-0.90756756,-0.91328963
-0.90249653,0.38636364,-0.68806722,-0.88518407,-0.88796186
-0.93022968,0.28787879,-0.54056786,-0.91960296,-0.92252682
-0.90782267,0.15909091,-0.26821862,-0.91469579,-0.92103695
-0.93149415,0.4469697,-0.74366279,-0.92083984,-0.92371871
-0.94125422,0.34848485,-0.61564914,-0.92959669,-0.93206198
-0.94847254,0.3030303,-0.54426494,-0.9419953,-0.94457688
-0.93357849,0.40151515,-0.70513527,-0.92190404,-0.92461263
-0.91516533,0.22727273,-0.44451999,-0.91447379,-0.91924911
-0.86284136,0.47727273,-0.78916188,-0.86212612,-0.86978546
-0.9311656,0.23484848,-0.44761434,-0.93273501,-0.93682956
-0.83472088,0.28030303,-0.52491653,-0.84375628,-0.85727056
-0.94694131,0.51515152,-0.74408913,-0.93988306,-0.94249106
-0.92990038,0.3030303,-0.55155344,-0.9190226,-0.92193087
-0.90247468,0.24242424,-0.46785295,-0.90387687,-0.90971395
-0.83472088,0.28030303,-0.52491653,-0.84375628,-0.85727056
-0.95301347,0.25757576,-0.48058399,-0.94721981,-0.94964243
-0.95226595,0.37878788,-0.67638462,-0.94573753,-0.94815256
-0.93213015,0.35606061,-0.6451468,-0.92932168,-0.9329559
-0.92911743,0.18939394,-0.37244247,-0.93080959,-0.93504172
-0.9561219,0.31060606,-0.56274443,-0.94920122,-0.95143027
-0.9429339,0.47727273,-0.75399746,-0.93639865,-0.93921335
-0.93149415,0.4469697,-0.74366279,-0.92083984,-0.92371871
-0.86393402,0.41666667,-0.73734865,-0.85492466,-0.8602503
-0.92200461,0.23484848,-0.45854909,-0.92059946,-0.92491061
-0.91997528,0.39393939,-0.69287524,-0.9038539,-0.90643623
-0.94748463,0.50757576,-0.74404152,-0.94021777,-0.94278903
-0.94111933,0.25,-0.47772386,-0.93150676,-0.93414779
-0.90716406,0.16666667,-0.30921723,-0.91352907,-0.91984505
-0.93354232,0.46969697,-0.75320591,-0.92271336,-0.92550656
-0.86393402,0.41666667,-0.73734865,-0.85492466,-0.8602503
-0.90017633,0.24242424,-0.45865803,-0.90290397,-0.909118
-0.95969149,0.33333333,-0.57701145,-0.95464178,-0.9567938
-0.88480754,0.34848485,-0.62627155,-0.874102,-0.8784267
-0.93357849,0.40151515,-0.70513527,-0.92190404,-0.92461263
-0.94856146,0.47727273,-0.74382188,-0.94228432,-0.94487485
-0.93014453,0.28787879,-0.53181166,-0.92715387,-0.93087008
-0.93354232,0.46969697,-0.75320591,-0.92271336,-0.92550656
-0.93150093,0.31060606,-0.56831172,-0.92408532,-0.9272944
-0.91516533,0.22727273,-0.44451999,-0.91447379,-0.91924911
-0.91997528,0.39393939,-0.69287524,-0.9038539,-0.90643623
\,n
-0.95151842,0.36363636,-0.65792149,-0.94425832,-0.94666269
-0.94598354,0.21969697,-0.41907208,-0.94679491,-0.94994041
-0.9545447,0.28030303,-0.53106784,-0.94934459,-0.95172825
-0.95587548,0.21212121,-0.40340501,-0.95864801,-0.96126341
-0.95105799,0.43939394,-0.65908081,-0.95386925,-0.9567938
-0.92127291,0.32575758,-0.60361451,-0.90880662,-0.91179976
-0.96031393,0.32575758,-0.58686601,-0.95670581,-0.95887962
-0.91866183,0.46212121,-0.77843988,-0.90923627,-0.91269368
-0.88944041,0.38636364,-0.6966505,-0.87518704,-0.87872467
-0.95536834,0.25757576,-0.44563406,-0.95744333,-0.96007151
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.94934516,0.45454545,-0.74181866,-0.94292334,-0.9454708
-0.91805673,0.20454545,-0.39815059,-0.9212918,-0.92640048
-0.93485351,0.23484848,-0.44700405,-0.93432683,-0.93802145
-0.87867284,0.31818182,-0.59110939,-0.86722986,-0.8715733
-0.95888142,0.31060606,-0.57264817,-0.95342844,-0.95560191
-0.94854488,0.37878788,-0.67263117,-0.94032458,-0.94278903
-0.95359673,0.27272727,-0.51364108,-0.95497328,-0.95768772
-0.95847977,0.43181818,-0.69048788,-0.95454158,-0.9567938
-0.9549991,0.28787879,-0.54144152,-0.94938561,-0.95172825
-0.94613199,0.1969697,-0.36110829,-0.95164316,-0.95500596
-0.94598354,0.21969697,-0.41907208,-0.94679491,-0.94994041
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.92615972,0.45454545,-0.76668799,-0.91639133,-0.91954708
-0.94900606,0.43939394,-0.71970668,-0.94373145,-0.94636472
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.9549991,0.28787879,-0.54144152,-0.94938561,-0.95172825
-0.94124819,0.25,-0.47772924,-0.93898088,-0.94219309
-0.94616816,0.21212121,-0.40392046,-0.95078969,-0.95411204
-0.91896476,0.46969697,-0.7770636,-0.90928002,-0.91269368
-0.95079726,0.31818182,-0.58786752,-0.94334604,-0.94576877
-0.94797519,0.38636364,-0.6931759,-0.93943027,-0.94189511
-0.94986888,0.24242424,-0.45668149,-0.94606937,-0.94874851
-0.9482849,0.4469697,-0.73053835,-0.9428168,-0.9454708
-0.94598354,0.21969697,-0.41907208,-0.94679491,-0.94994041
-0.95221696,0.23484848,-0.44304791,-0.9528339,-0.95560191
-0.87177101,0.33333333,-0.61570683,-0.86143462,-0.86620977
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.95160131,0.39393939,-0.64238915,-0.95420936,-0.95709178
-0.90717235,0.4469697,-0.77612217,-0.88844556,-0.8909416
-0.94613199,0.1969697,-0.36110829,-0.95164316,-0.95500596
-0.9482849,0.4469697,-0.73053835,-0.9428168,-0.9454708
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.90226595,0.37121212,-0.67228046,-0.88359005,-0.88617402
-0.94598354,0.21969697,-0.41907208,-0.94679491,-0.94994041
-0.95359296,0.3030303,-0.56459675,-0.94670803,-0.94904648
-0.95989571,0.42424242,-0.66528004,-0.95580792,-0.9579857
-0.94947703,0.24242424,-0.45469677,-0.94574824,-0.94845054
-0.95103765,0.37121212,-0.660805,-0.94365007,-0.94606675
-0.95079726,0.31818182,-0.58786752,-0.94334604,-0.94576877
-0.92336478,0.21969697,-0.42265947,-0.92535524,-0.92997616
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.9467371,0.40909091,-0.72020962,-0.93874727,-0.94129917
-0.94598354,0.21969697,-0.41907208,-0.94679491,-0.94994041
-0.96094617,0.29545455,-0.54675385,-0.95733326,-0.95947557
-0.95103765,0.37121212,-0.660805,-0.94365007,-0.94606675
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.89355332,0.33333333,-0.61512256,-0.88069891,-0.88438617
-0.95536834,0.25,-0.43501388,-0.95744333,-0.96007151
-0.95466979,0.29545455,-0.55129733,-0.94878821,-0.9511323
-0.95668556,0.21969697,-0.41555229,-0.95988173,-0.9624553
-0.93759646,0.25,-0.48196253,-0.93660316,-0.94010727
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.95847977,0.43181818,-0.69048788,-0.95454158,-0.9567938
-0.91452556,0.42424242,-0.74475174,-0.89863835,-0.90137068
-0.88944041,0.38636364,-0.6966505,-0.87518704,-0.87872467
-0.95349424,0.34848485,-0.6267573,-0.94783045,-0.95023838
-0.92014483,0.18939394,-0.35199107,-0.93021327,-0.93593564
-0.91426558,0.43939394,-0.74580069,-0.90097094,-0.90405244
-0.9549991,0.28787879,-0.54144152,-0.94938561,-0.95172825
-0.95791009,0.33333333,-0.59851806,-0.95363331,-0.95589988
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.95385972,0.41666667,-0.68463576,-0.94758099,-0.94994041
-0.9482849,0.4469697,-0.73053835,-0.9428168,-0.9454708
-0.95668556,0.21969697,-0.41555229,-0.95988173,-0.9624553
-0.95644517,0.22727273,-0.42715993,-0.95956985,-0.96215733
-0.89980332,0.37878788,-0.68012711,-0.88837262,-0.89213349
-0.92336478,0.21969697,-0.42265947,-0.92535524,-0.92997616
-0.93121157,0.26515152,-0.51085735,-0.93055877,-0.93444577
-0.9549991,0.28787879,-0.54144152,-0.94938561,-0.95172825
-0.95707364,0.34848485,-0.62176599,-0.95184609,-0.95411204
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.95404133,0.22727273,-0.40531266,-0.9564561,-0.95917759
-0.9482849,0.4469697,-0.73053835,-0.9428168,-0.9454708
-0.9466218,0.39393939,-0.69657154,-0.9379005,-0.94040524
-0.88944041,0.38636364,-0.6966505,-0.87518704,-0.87872467
-0.95887162,0.40151515,-0.66389,-0.95486138,-0.95709178
-0.95497649,0.25757576,-0.49016646,-0.95711897,-0.95977354
-0.90243399,0.43181818,-0.75289723,-0.88543476,-0.88825983
-0.95458087,0.33333333,-0.60542327,-0.94849654,-0.95083433
-0.95827556,0.31818182,-0.58227148,-0.95337779,-0.95560191
-0.95545349,0.28787879,-0.54089035,-0.94942624,-0.95172825
-0.94688555,0.22727273,-0.43074752,-0.94351341,-0.94636472
-0.9119175,0.40909091,-0.72860582,-0.89459998,-0.89719905
-0.87867284,0.31818182,-0.59110939,-0.86722986,-0.8715733
-0.9612491,0.27272727,-0.51343046,-0.95735718,-0.95947557
-0.92336478,0.21969697,-0.42265947,-0.92535524,-0.92997616
-0.95668556,0.21969697,-0.41555229,-0.95988173,-0.9624553
-0.94919369,0.43939394,-0.72039104,-0.94290827,-0.9454708
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.95847977,0.43181818,-0.69048788,-0.95454158,-0.9567938
-0.92336478,0.21969697,-0.42265947,-0.92535524,-0.92997616
-0.91896476,0.46969697,-0.7770636,-0.90928002,-0.91269368
-0.94978373,0.1969697,-0.36059284,-0.95403081,-0.95709178
-0.87867284,0.31818182,-0.59110939,-0.86722986,-0.8715733
-0.94867675,0.43181818,-0.70851081,-0.94313692,-0.94576877
-0.94668134,0.39393939,-0.68391357,-0.94237087,-0.94517282
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
-0.9549991,0.28787879,-0.54144152,-0.94938561,-0.95172825
-0.95545349,0.28030303,-0.52467645,-0.94942624,-0.95172825
-0.94986888,0.24242424,-0.45668149,-0.94606937,-0.94874851
-0.95971787,0.34090909,-0.61522459,-0.95521832,-0.95738975
-0.95887162,0.40909091,-0.6521642,-0.95486138,-0.95709178
-0.95668556,0.21969697,-0.41555229,-0.95988173,-0.9624553
-0.95989571,0.42424242,-0.66528004,-0.95580792,-0.9579857
-0.96109763,0.3030303,-0.55879326,-0.95734524,-0.95947557
-0.95545349,0.28030303,-0.52467645,-0.94942624,-0.95172825
-0.95244378,0.34090909,-0.62161404,-0.94631868,-0.94874851
-0.92336478,0.21969697,-0.42265947,-0.92535524,-0.92997616
-0.87093456,0.37121212,-0.67435671,-0.85980533,-0.86442193
\,n
-0.83547218,0.22727273,-0.44371003,-0.85081576,-0.86740167
-0.96039607,0.1969697,-0.3677667,-0.95355216,-0.95560191
-0.96205239,0.25,-0.46666696,-0.95511669,-0.95709178
-0.95881888,0.40909091,-0.64982002,-0.95370964,-0.95589988
-0.95010248,0.43181818,-0.74687208,-0.94299793,-0.9454708
-0.91177734,0.1969697,-0.39495539,-0.91727887,-0.92312277
-0.9522132,0.35606061,-0.62937418,-0.94460543,-0.94696067
-0.94834067,0.18939394,-0.37341695,-0.93918779,-0.94159714
-0.89616892,0.32575758,-0.58505064,-0.89928813,-0.90584029
-0.94839342,0.28030303,-0.51685521,-0.94030948,-0.94278903
-0.9153492,0.45454545,-0.77258887,-0.90611579,-0.90971395
-0.93224922,0.28030303,-0.52557201,-0.93810891,-0.94249106
-0.950159,0.33333333,-0.58276721,-0.95234687,-0.95530393
-0.93275636,0.20454545,-0.40858823,-0.93928744,-0.94368296
-0.8519924,0.24242424,-0.46986072,-0.86593988,-0.87961859
-0.96205239,0.25,-0.45494116,-0.95511669,-0.95709178
-0.90787165,0.34848485,-0.62866424,-0.90824235,-0.9135876
-0.91183913,0.40909091,-0.72486413,-0.90504569,-0.909118
-0.8351067,0.21212121,-0.42335101,-0.8508497,-0.86769964
-0.95010248,0.43181818,-0.74687208,-0.94299793,-0.9454708
-0.93857457,0.27272727,-0.51499277,-0.93977171,-0.94338498
-0.91177734,0.1969697,-0.39495539,-0.91727887,-0.92312277
-0.95482126,0.20454545,-0.3949273,-0.94880187,-0.9511323
-0.93191991,0.25757576,-0.4812035,-0.93751012,-0.94189511
-0.84044113,0.1969697,-0.39720527,-0.85594093,-0.87187128
-0.9412188,0.21969697,-0.42922447,-0.94316088,-0.94666269
-0.950159,0.3030303,-0.55711965,-0.95234687,-0.95530393
-0.93285131,0.37878788,-0.66667967,-0.93023418,-0.93384982
-0.92719813,0.18181818,-0.37294746,-0.93626714,-0.94129917
-0.95520331,0.37878788,-0.65687867,-0.95054137,-0.95292014
-0.94857502,0.23484848,-0.45522731,-0.9490509,-0.95202622
-0.84044113,0.1969697,-0.39720527,-0.85594093,-0.87187128
-0.94908518,0.34090909,-0.62057334,-0.945427,-0.94815256
-0.93396808,0.28030303,-0.51384829,-0.93945342,-0.94368296
-0.93204726,0.48484848,-0.74842968,-0.91982564,-0.92252682
-0.92048619,0.38636364,-0.69083409,-0.91267356,-0.91626937
-0.86893085,0.1969697,-0.39716275,-0.88152637,-0.89272944
-0.9412188,0.21969697,-0.42922447,-0.94316088,-0.94666269
-0.95237144,0.3030303,-0.54743892,-0.9480085,-0.95053635
-0.94887419,0.25757576,-0.48010246,-0.94091626,-0.94338498
-0.9279027,0.18939394,-0.38535806,-0.93527481,-0.94010727
-0.86182783,0.3030303,-0.56142489,-0.87044059,-0.88110846
-0.95699451,0.21969697,-0.41701801,-0.95012965,-0.9523242
-0.95176558,0.41666667,-0.68436059,-0.94795068,-0.95053635
-0.93672384,0.25,-0.47821866,-0.93566647,-0.93921335
-0.94956294,0.20454545,-0.39182966,-0.95085876,-0.95381406
-0.91177734,0.1969697,-0.39495539,-0.91727887,-0.92312277
-0.95248674,0.25757576,-0.47560376,-0.94886984,-0.95143027
-0.91677945,0.29545455,-0.54745838,-0.92586056,-0.931764
-0.95872996,0.41666667,-0.66408506,-0.95341584,-0.95560191
-0.934057,0.24242424,-0.46576491,-0.93974311,-0.94398093
