Recall,NFS,SU,MacroF1,Acc
-0.99840623,0.51515152,-0.87511978,-0.99810444,-0.99821216
-1.,0.18939394,-0.38686662,-1.,-1.
-0.99912738,0.56060606,-0.91208678,-0.99905179,-0.99910608
-0.99975962,0.56818182,-0.91261135,-0.99968393,-0.99970203
-1.,0.25,-0.48927234,-1.,-1.
-1.,0.18939394,-0.38686662,-1.,-1.
-0.99777399,0.16666667,-0.34787793,-0.99747259,-0.99761621
-1.,0.40909091,-0.72918129,-1.,-1.
-0.99801438,0.33333333,-0.62241511,-0.99778818,-0.99791418
-0.99879808,0.51515152,-0.87519891,-0.99842061,-0.99851013
-1.,0.34848485,-0.64373223,-1.,-1.
-1.,0.23484848,-0.46341792,-1.,-1.
-0.99879808,0.53030303,-0.88888889,-0.99842061,-0.99851013
-0.99801438,0.47727273,-0.83778439,-0.99778818,-0.99791418
-0.99801438,0.37121212,-0.68134801,-0.99778818,-0.99791418
-0.99864661,0.51515152,-0.87533195,-0.99842013,-0.99851013
-0.99855769,0.16666667,-0.34787793,-0.99810501,-0.99821216
-1.,0.34090909,-0.63033145,-1.,-1.
-0.99960815,0.51515152,-0.87511978,-0.99968384,-0.99970203
-1.,0.21212121,-0.42483233,-1.,-1.
-1.,0.3030303,-0.57135075,-1.,-1.
-1.,0.45454545,-0.80175616,-1.,-1.
-0.99879808,0.51515152,-0.87519891,-0.99842061,-0.99851013
-1.,0.18939394,-0.38686662,-1.,-1.
-0.99840623,0.51515152,-0.87511978,-0.99810444,-0.99821216
-0.99801438,0.28787879,-0.54941689,-0.99778818,-0.99791418
-1.,0.28030303,-0.54066726,-1.,-1.
-0.99879808,0.45454545,-0.80175616,-0.99842061,-0.99851013
\,n
-1.,0.27272727,-0.52563817,-1.,-1.
-0.99879808,0.40909091,-0.73271441,-0.99842061,-0.99851013
-1.,0.34090909,-0.63071453,-1.,-1.
-0.99705284,0.25757576,-0.49377873,-0.99652638,-0.99672229
-1.,0.45454545,-0.8004422,-1.,-1.
-1.,0.33333333,-0.61853153,-1.,-1.
-0.99936777,0.40909091,-0.73277224,-0.99936777,-0.99940405
-0.99825476,0.21969697,-0.40703908,-0.99810387,-0.99821216
-0.99755998,0.21212121,-0.39200287,-0.99778617,-0.99791418
-1.,0.49242424,-0.85169101,-1.,-1.
-0.99975962,0.46969697,-0.82054419,-0.99968393,-0.99970203
-0.99912738,0.21212121,-0.36800404,-0.99905179,-0.99910608
-1.,0.25,-0.47952649,-1.,-1.
-0.99927885,0.46969697,-0.82054419,-0.99905208,-0.99910608
-0.99960815,0.43181818,-0.76576395,-0.99968384,-0.99970203
-0.99960815,0.31818182,-0.58330261,-0.99968384,-0.99970203
-0.99873553,0.40909091,-0.73462467,-0.99873553,-0.9988081
-0.99912738,0.22727273,-0.42291094,-0.99905179,-0.99910608
-0.99873553,0.21969697,-0.40703908,-0.99873553,-0.9988081
-0.99879808,0.4469697,-0.79163063,-0.99842061,-0.99851013
-0.99855769,0.22727273,-0.41728777,-0.99810501,-0.99821216
-0.99801438,0.29545455,-0.55536178,-0.99778818,-0.99791418
-0.99548544,0.25757576,-0.49377873,-0.99526039,-0.99553039
-0.99951923,0.40909091,-0.73277224,-0.99936796,-0.99940405
-1.,0.37121212,-0.67623262,-1.,-1.
-0.99975962,0.22727273,-0.41728777,-0.99968393,-0.99970203
-1.,0.29545455,-0.55044769,-1.,-1.
-0.99801438,0.3030303,-0.57026006,-0.99778818,-0.99791418
-0.99578837,0.25757576,-0.49377873,-0.99526324,-0.99553039
-0.99975962,0.49242424,-0.85231366,-0.99968393,-0.99970203
-0.99975962,0.40909091,-0.73277224,-0.99968393,-0.99970203
-1.,0.38636364,-0.69951946,-1.,-1.
-0.99801438,0.25,-0.48101083,-0.99778818,-0.99791418
-0.99951923,0.46212121,-0.81219158,-0.99936796,-0.99940405
-0.99762253,0.38636364,-0.70188742,-0.99747183,-0.99761621
-0.99873553,0.39393939,-0.71265024,-0.99873553,-0.9988081
-1.,0.43939394,-0.7799366,-1.,-1.
-0.99699029,0.25757576,-0.49377873,-0.99683979,-0.99702026
-1.,0.35606061,-0.65230973,-1.,-1.
-0.99975962,0.49242424,-0.85231366,-0.99968393,-0.99970203
-0.99975962,0.22727273,-0.41728777,-0.99968393,-0.99970203
-0.99768507,0.20454545,-0.38282478,-0.99715795,-0.99731824
-1.,0.25757576,-0.49162873,-1.,-1.
-0.99762253,0.41666667,-0.74689107,-0.99747183,-0.99761621
-1.,0.47727273,-0.82821136,-1.,-1.
-0.99563691,0.25757576,-0.49377873,-0.99526182,-0.99553039
-0.99801438,0.25,-0.48101083,-0.99778818,-0.99791418
-0.99951923,0.21969697,-0.37975247,-0.99936796,-0.99940405
-0.99626914,0.31060606,-0.57798797,-0.99589358,-0.99612634
-1.,0.32575758,-0.60356452,-1.,-1.
-1.,0.38636364,-0.69951946,-1.,-1.
-1.,0.29545455,-0.55044769,-1.,-1.
-0.99801438,0.25,-0.48101083,-0.99778818,-0.99791418
-0.99801438,0.3030303,-0.57026006,-0.99778818,-0.99791418
-1.,0.38636364,-0.69951946,-1.,-1.
-0.99840623,0.47727273,-0.83241099,-0.99810444,-0.99821216
-1.,0.25,-0.47952649,-1.,-1.
-0.99705284,0.25757576,-0.49377873,-0.99652638,-0.99672229
-1.,0.46212121,-0.81219051,-1.,-1.
-1.,0.34090909,-0.63071453,-1.,-1.
-0.99879808,0.22727273,-0.41728777,-0.99842061,-0.99851013
-0.99936777,0.23484848,-0.45292359,-0.99936777,-0.99940405
-0.99642061,0.25757576,-0.49377873,-0.99589481,-0.99612634
-0.99840623,0.45454545,-0.80325278,-0.99810444,-0.99821216
-0.99960815,0.45454545,-0.79705531,-0.99968384,-0.99970203
-1.,0.25757576,-0.49162873,-1.,-1.
-1.,0.23484848,-0.45287989,-1.,-1.
-0.99801438,0.31818182,-0.59526675,-0.99778818,-0.99791418
-1.,0.36363636,-0.66637681,-1.,-1.
-1.,0.37878788,-0.68983474,-1.,-1.
-0.99912738,0.22727273,-0.41728777,-0.99905179,-0.99910608
-0.99753361,0.40909091,-0.73462467,-0.99715709,-0.99731824
-1.,0.46969697,-0.81428901,-1.,-1.
-0.99960815,0.41666667,-0.74433405,-0.99968384,-0.99970203
-1.,0.37121212,-0.67623262,-1.,-1.
-0.99578837,0.25757576,-0.49377873,-0.99526324,-0.99553039
-0.99801438,0.25757576,-0.49275915,-0.99778818,-0.99791418
-0.99801438,0.3030303,-0.57026006,-0.99778818,-0.99791418
-1.,0.25757576,-0.49162873,-1.,-1.
-1.,0.37121212,-0.67623262,-1.,-1.
-0.99801438,0.3030303,-0.57026006,-0.99778818,-0.99791418
-0.99801438,0.28030303,-0.53143269,-0.99778818,-0.99791418
-0.99912738,0.22727273,-0.41728777,-0.99905179,-0.99910608
-0.99548544,0.25757576,-0.49377873,-0.99526039,-0.99553039
-1.,0.26515152,-0.5127565,-1.,-1.
-0.99762253,0.42424242,-0.75646237,-0.99747183,-0.99761621
-1.,0.38636364,-0.69951946,-1.,-1.
-0.99960815,0.46212121,-0.81219051,-0.99968384,-0.99970203
-1.,0.25757576,-0.49162873,-1.,-1.
-0.99792546,0.22727273,-0.42291094,-0.99747335,-0.99761621
-0.99729322,0.25757576,-0.49377873,-0.99684169,-0.99702026
-0.99840623,0.46212121,-0.81219051,-0.99810444,-0.99821216
-0.99801438,0.31818182,-0.59526675,-0.99778818,-0.99791418
-0.99879808,0.34090909,-0.63071453,-0.99842061,-0.99851013
-0.99849515,0.39393939,-0.71265024,-0.99841965,-0.99851013
-1.,0.38636364,-0.69951946,-1.,-1.
-1.,0.37121212,-0.67623262,-1.,-1.
-0.99738214,0.35606061,-0.65414906,-0.99715624,-0.99731824
-0.99951923,0.43939394,-0.78002777,-0.99936796,-0.99940405
-0.99879808,0.40909091,-0.73271441,-0.99842061,-0.99851013
-1.,0.46212121,-0.81219051,-1.,-1.
-0.99795183,0.22727273,-0.43404077,-0.99810272,-0.99821216
-1.,0.24242424,-0.47059936,-1.,-1.
-1.,0.34848485,-0.64107511,-1.,-1.
-1.,0.25,-0.47952649,-1.,-1.
-0.99879808,0.46212121,-0.81219051,-0.99842061,-0.99851013
-0.99873553,0.40151515,-0.72509081,-0.99873553,-0.9988081
-0.99747106,0.25,-0.48203881,-0.99747106,-0.99761621
-1.,0.39393939,-0.70896842,-1.,-1.
-0.99738214,0.35606061,-0.65414906,-0.99715624,-0.99731824
-1.,0.25757576,-0.49162873,-1.,-1.
-0.99762253,0.40909091,-0.7350736,-0.99747183,-0.99761621
-0.99792546,0.22727273,-0.42291094,-0.99747335,-0.99761621
-1.,0.38636364,-0.69951946,-1.,-1.
-1.,0.34848485,-0.64107511,-1.,-1.
-0.99975962,0.49242424,-0.85231366,-0.99968393,-0.99970203
-0.99801438,0.29545455,-0.55536178,-0.99778818,-0.99791418
-0.99801438,0.32575758,-0.6069188,-0.99778818,-0.99791418
-1.,0.41666667,-0.74433405,-1.,-1.
-0.99912738,0.22727273,-0.42291094,-0.99905179,-0.99910608
\,n
-0.99840623,0.57575758,-0.90274115,-0.99810444,-0.99821216
-0.9981033,0.23484848,-0.45764543,-0.9981033,-0.99821216
-1.,0.21212121,-0.41853435,-1.,-1.
-0.99855769,0.43939394,-0.77785164,-0.99810501,-0.99821216
-0.99903846,0.53030303,-0.86748535,-0.9987363,-0.9988081
-0.99738214,0.24242424,-0.47132305,-0.99715624,-0.99731824
-0.99975962,0.48484848,-0.84384849,-0.99968393,-0.99970203
-0.99744469,0.20454545,-0.40586685,-0.99684264,-0.99702026
-0.99936777,0.37878788,-0.6902497,-0.99936777,-0.99940405
-0.99960815,0.4469697,-0.78939928,-0.99968384,-0.99970203
-0.99975962,0.41666667,-0.7479738,-0.99968393,-0.99970203
-1.,0.36363636,-0.66678684,-1.,-1.
-0.99975962,0.47727273,-0.83652751,-0.99968393,-0.99970203
-0.99666099,0.24242424,-0.47434136,-0.99621003,-0.99642431
-1.,0.28030303,-0.53572503,-1.,-1.
-0.99840623,0.43939394,-0.78205656,-0.99810444,-0.99821216
-0.99903846,0.34848485,-0.64402914,-0.9987363,-0.9988081
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99879808,0.50757576,-0.85576868,-0.99842061,-0.99851013
-0.99903846,0.43939394,-0.77785164,-0.9987363,-0.9988081
-0.99951923,0.48484848,-0.84384849,-0.99936796,-0.99940405
-0.99738214,0.25,-0.4839445,-0.99715624,-0.99731824
-1.,0.43939394,-0.77779194,-1.,-1.
-0.99840623,0.41666667,-0.7479738,-0.99810444,-0.99821216
-1.,0.3030303,-0.57225476,-1.,-1.
-1.,0.21969697,-0.43321467,-1.,-1.
-0.998887,0.21212121,-0.42123013,-0.99873591,-0.9988081
-0.99975962,0.39393939,-0.71247622,-0.99968393,-0.99970203
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99936777,0.42424242,-0.76030617,-0.99936777,-0.99940405
-0.998887,0.24242424,-0.46939375,-0.99873591,-0.9988081
-1.,0.31818182,-0.59803707,-1.,-1.
-0.99960815,0.24242424,-0.46838146,-0.99968384,-0.99970203
-0.99855769,0.43939394,-0.77785164,-0.99810501,-0.99821216
-0.99879808,0.5530303,-0.87934471,-0.99842061,-0.99851013
-1.,0.46969697,-0.82184519,-1.,-1.
-0.998887,0.23484848,-0.45261917,-0.99873591,-0.9988081
-0.99951923,0.53787879,-0.86094326,-0.99936796,-0.99940405
-0.99951923,0.4469697,-0.79417965,-0.99936796,-0.99940405
-0.99960815,0.40909091,-0.73060544,-0.99968384,-0.99970203
-0.99768507,0.24242424,-0.46939375,-0.99715795,-0.99731824
-0.99960815,0.50757576,-0.85576868,-0.99968384,-0.99970203
-0.99753361,0.38636364,-0.70236584,-0.99715709,-0.99731824
-1.,0.21969697,-0.43321467,-1.,-1.
-0.99744469,0.21212121,-0.42123013,-0.99684264,-0.99702026
-0.99975962,0.43939394,-0.78205656,-0.99968393,-0.99970203
-1.,0.26515152,-0.50664679,-1.,-1.
-0.99975962,0.43939394,-0.77785164,-0.99968393,-0.99970203
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99975962,0.46212121,-0.81277914,-0.99968393,-0.99970203
-0.99960815,0.43939394,-0.77779194,-0.99968384,-0.99970203
-1.,0.3030303,-0.57225476,-1.,-1.
-0.99626914,0.21969697,-0.43614955,-0.99589358,-0.99612634
-1.,0.54545455,-0.86758418,-1.,-1.
-0.99849515,0.21212121,-0.42123013,-0.99841965,-0.99851013
-0.99936777,0.20454545,-0.37767407,-0.99936777,-0.99940405
-0.99903846,0.40151515,-0.72477887,-0.9987363,-0.9988081
-0.99975962,0.43939394,-0.77785164,-0.99968393,-0.99970203
-1.,0.35606061,-0.65440309,-1.,-1.
-0.99849515,0.38636364,-0.70133713,-0.99841965,-0.99851013
-0.99936777,0.43939394,-0.77785164,-0.99936777,-0.99940405
-1.,0.3030303,-0.57225476,-1.,-1.
-0.99864661,0.45454545,-0.8013864,-0.99842013,-0.99851013
-0.99840623,0.43181818,-0.76886119,-0.99810444,-0.99821216
-0.99705284,0.23484848,-0.45261917,-0.99652638,-0.99672229
-0.99897592,0.1969697,-0.36593945,-0.99905151,-0.99910608
-1.,0.5530303,-0.87934471,-1.,-1.
-0.99849515,0.25,-0.47606253,-0.99841965,-0.99851013
-1.,0.38636364,-0.70121801,-1.,-1.
-0.99849515,0.20454545,-0.40586685,-0.99841965,-0.99851013
-0.99960815,0.54545455,-0.86758418,-0.99968384,-0.99970203
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99801438,0.39393939,-0.71300778,-0.99778818,-0.99791418
-0.99975962,0.51515152,-0.86734052,-0.99968393,-0.99970203
-0.99677628,0.27272727,-0.52600684,-0.99715278,-0.99731824
-0.99903846,0.43939394,-0.77785164,-0.9987363,-0.9988081
-1.,0.29545455,-0.56102521,-1.,-1.
-0.99960815,0.24242424,-0.46838146,-0.99968384,-0.99970203
-1.,0.40909091,-0.73060544,-1.,-1.
-0.99960815,0.50757576,-0.85576868,-0.99968384,-0.99970203
-1.,0.34848485,-0.64312152,-1.,-1.
-1.,0.40151515,-0.7238852,-1.,-1.
-0.99849515,0.25757576,-0.49569282,-0.99841965,-0.99851013
-0.99975962,0.34090909,-0.63293189,-0.99968393,-0.99970203
-1.,0.31060606,-0.58652385,-1.,-1.
-0.99903846,0.43939394,-0.77785164,-0.9987363,-0.9988081
-0.99849515,0.21212121,-0.42123013,-0.99841965,-0.99851013
-0.99951923,0.43181818,-0.77051493,-0.99936796,-0.99940405
-1.,0.22727273,-0.4460453,-1.,-1.
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99960815,0.46212121,-0.80851569,-0.99968384,-0.99970203
-0.99855769,0.43939394,-0.77785164,-0.99810501,-0.99821216
-0.99879808,0.57575758,-0.90274115,-0.99842061,-0.99851013
-0.99936777,0.43939394,-0.78047538,-0.99936777,-0.99940405
-0.99602876,0.21969697,-0.43614955,-0.99557836,-0.99582837
-1.,0.29545455,-0.56102521,-1.,-1.
-0.99936777,0.37878788,-0.6897382,-0.99936777,-0.99940405
-0.99744469,0.20454545,-0.40586685,-0.99684264,-0.99702026
-1.,0.34848485,-0.64312152,-1.,-1.
-1.,0.28787879,-0.54827284,-1.,-1.
-0.99840623,0.5,-0.8553112,-0.99810444,-0.99821216
-0.99960815,0.40909091,-0.73060544,-0.99968384,-0.99970203
-0.99840623,0.4469697,-0.78952665,-0.99810444,-0.99821216
-0.99666099,0.28030303,-0.53652621,-0.99621003,-0.99642431
-0.99879808,0.48484848,-0.83284167,-0.99842061,-0.99851013
-0.99960815,0.56818182,-0.89098926,-0.99968384,-0.99970203
-0.99879808,0.37121212,-0.68007025,-0.99842061,-0.99851013
-1.,0.3030303,-0.57225476,-1.,-1.
-0.99975962,0.43939394,-0.78205656,-0.99968393,-0.99970203
-0.99912738,0.32575758,-0.60931332,-0.99905179,-0.99910608
-0.99903846,0.39393939,-0.71318747,-0.9987363,-0.9988081
-1.,0.28030303,-0.53572503,-1.,-1.
-0.99975962,0.43939394,-0.78205656,-0.99968393,-0.99970203
-1.,0.34090909,-0.63208998,-1.,-1.
-0.99879808,0.5530303,-0.87934471,-0.99842061,-0.99851013
-1.,0.46969697,-0.82184519,-1.,-1.
-0.99903846,0.4469697,-0.79417965,-0.9987363,-0.9988081
-0.99801438,0.39393939,-0.71300778,-0.99778818,-0.99791418
-1.,0.34848485,-0.64312152,-1.,-1.
-0.99879808,0.40151515,-0.7238852,-0.99842061,-0.99851013
\,n
-1.,0.1969697,-0.40822392,-1.,-1.
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-0.99801438,0.21969697,-0.4452143,-0.99778818,-0.99791418
-1.,0.5530303,-0.88773274,-1.,-1.
-0.99960815,0.45454545,-0.80548587,-0.99968384,-0.99970203
-1.,0.28030303,-0.54150769,-1.,-1.
-0.99975962,0.38636364,-0.70465748,-0.99968393,-0.99970203
-0.99951923,0.5530303,-0.9218495,-0.99936796,-0.99940405
-0.99975962,0.56818182,-0.90254322,-0.99968393,-0.99970203
-1.,0.36363636,-0.6694559,-1.,-1.
-0.99840623,0.39393939,-0.71530682,-0.99810444,-0.99821216
-1.,0.31818182,-0.59835595,-1.,-1.
-0.99903846,0.54545455,-0.87998439,-0.9987363,-0.9988081
-1.,0.1969697,-0.40822392,-1.,-1.
-1.,0.48484848,-0.84415847,-1.,-1.
-0.99975962,0.32575758,-0.61177426,-0.99968393,-0.99970203
-0.99975962,0.53030303,-0.89914429,-0.99968393,-0.99970203
-0.99879808,0.5530303,-0.88773274,-0.99842061,-0.99851013
-0.99840623,0.43181818,-0.77325357,-0.99810444,-0.99821216
-0.99816584,0.18939394,-0.37485467,-0.99778885,-0.99791418
-0.99801438,0.27272727,-0.52974337,-0.99778818,-0.99791418
-0.99951923,0.43181818,-0.77325357,-0.99936796,-0.99940405
-1.,0.39393939,-0.71530682,-1.,-1.
-1.,0.1969697,-0.40822392,-1.,-1.
-0.99840623,0.50757576,-0.8768071,-0.99810444,-0.99821216
-0.99879808,0.46212121,-0.8176001,-0.99842061,-0.99851013
-0.99855769,0.56818182,-0.91119969,-0.99810501,-0.99821216
-1.,0.28787879,-0.55104686,-1.,-1.
-0.99951923,0.33333333,-0.62270235,-0.99936796,-0.99940405
-0.99975962,0.54545455,-0.87998439,-0.99968393,-0.99970203
-0.99975962,0.4469697,-0.79456305,-0.99968393,-0.99970203
-0.99840623,0.54545455,-0.87998439,-0.99810444,-0.99821216
-1.,0.35606061,-0.65814033,-1.,-1.
-1.,0.23484848,-0.47124477,-1.,-1.
-1.,0.26515152,-0.516126,-1.,-1.
-1.,0.47727273,-0.83919547,-1.,-1.
-0.99951923,0.43181818,-0.77325357,-0.99936796,-0.99940405
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99951923,0.34090909,-0.63486047,-0.99936796,-0.99940405
-0.99840623,0.50757576,-0.8768071,-0.99810444,-0.99821216
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-1.,0.26515152,-0.516126,-1.,-1.
-1.,0.1969697,-0.40822392,-1.,-1.
-1.,0.37878788,-0.69293895,-1.,-1.
-0.99840623,0.41666667,-0.748714,-0.99810444,-0.99821216
-0.99936777,0.56818182,-0.90254322,-0.99936777,-0.99940405
-0.99840623,0.36363636,-0.66997952,-0.99810444,-0.99821216
-0.99855769,0.43181818,-0.77325357,-0.99810501,-0.99821216
-0.99975962,0.46969697,-0.83022652,-0.99968393,-0.99970203
-0.99975962,0.48484848,-0.8461905,-0.99968393,-0.99970203
-1.,0.34090909,-0.63475205,-1.,-1.
-0.99855769,0.35606061,-0.65823109,-0.99810501,-0.99821216
-0.99840623,0.43181818,-0.77236673,-0.99810444,-0.99821216
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-0.99792546,0.18939394,-0.37569355,-0.99747335,-0.99761621
-0.99936777,0.58333333,-0.91119969,-0.99936777,-0.99940405
-1.,0.20454545,-0.41997235,-1.,-1.
-1.,0.26515152,-0.516126,-1.,-1.
-0.99975962,0.58333333,-0.91119969,-0.99968393,-0.99970203
-0.99840623,0.43181818,-0.77325357,-0.99810444,-0.99821216
-0.99903846,0.46212121,-0.81857446,-0.9987363,-0.9988081
-0.99840623,0.43939394,-0.78183314,-0.99810444,-0.99821216
-0.99801438,0.28787879,-0.55183304,-0.99778818,-0.99791418
-0.99650952,0.34090909,-0.63501315,-0.99620889,-0.99642431
-1.,0.21969697,-0.44520899,-1.,-1.
-1.,0.37121212,-0.68165738,-1.,-1.
-1.,0.25757576,-0.50418038,-1.,-1.
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99840623,0.39393939,-0.71530682,-0.99810444,-0.99821216
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-1.,0.32575758,-0.61142039,-1.,-1.
-0.99840623,0.54545455,-0.87998439,-0.99810444,-0.99821216
-1.,0.23484848,-0.47124477,-1.,-1.
-0.99801438,0.31060606,-0.58722193,-0.99778818,-0.99791418
-0.99975962,0.5,-0.86970528,-0.99968393,-0.99970203
-0.99840623,0.43939394,-0.78183314,-0.99810444,-0.99821216
-1.,0.32575758,-0.61142039,-1.,-1.
-0.99975962,0.50757576,-0.87985259,-0.99968393,-0.99970203
-0.99975962,0.35606061,-0.65823109,-0.99968393,-0.99970203
-0.99879808,0.48484848,-0.84415847,-0.99842061,-0.99851013
-0.99879808,0.21212121,-0.43207797,-0.99842061,-0.99851013
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99879808,0.39393939,-0.71530682,-0.99842061,-0.99851013
-0.99879808,0.47727273,-0.83919547,-0.99842061,-0.99851013
-1.,0.1969697,-0.40822392,-1.,-1.
-1.,0.34848485,-0.64651257,-1.,-1.
-0.99840623,0.50757576,-0.87985259,-0.99810444,-0.99821216
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99951923,0.43181818,-0.77325357,-0.99936796,-0.99940405
-0.99975962,0.32575758,-0.61177426,-0.99968393,-0.99970203
-1.,0.26515152,-0.516126,-1.,-1.
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-1.,0.37878788,-0.69293895,-1.,-1.
-0.99840623,0.42424242,-0.76153505,-0.99810444,-0.99821216
-1.,0.3030303,-0.57281416,-1.,-1.
-0.99801438,0.31060606,-0.58722193,-0.99778818,-0.99791418
-0.99975962,0.48484848,-0.84642284,-0.99968393,-0.99970203
-0.99936777,0.43181818,-0.77325357,-0.99936777,-0.99940405
-1.,0.23484848,-0.47124477,-1.,-1.
-1.,0.3030303,-0.57281416,-1.,-1.
-0.99960815,0.46969697,-0.82295588,-0.99968384,-0.99970203
-0.99960815,0.4469697,-0.79579807,-0.99968384,-0.99970203
-1.,0.22727273,-0.45686104,-1.,-1.
-0.99951923,0.36363636,-0.66993526,-0.99936796,-0.99940405
-1.,0.37878788,-0.69293895,-1.,-1.
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-0.99960815,0.41666667,-0.74978662,-0.99968384,-0.99970203
-0.99879808,0.48484848,-0.84415847,-0.99842061,-0.99851013
-1.,0.35606061,-0.65814033,-1.,-1.
-0.99975962,0.43181818,-0.77325357,-0.99968393,-0.99970203
-1.,0.1969697,-0.40822392,-1.,-1.
-1.,0.29545455,-0.56499401,-1.,-1.
-0.99801438,0.25757576,-0.50523787,-0.99778818,-0.99791418
-0.99951923,0.4469697,-0.79456305,-0.99936796,-0.99940405
-0.99951923,0.43181818,-0.77325357,-0.99936796,-0.99940405
-0.99975962,0.53030303,-0.89914429,-0.99968393,-0.99970203
-0.99975962,0.42424242,-0.76225312,-0.99968393,-0.99970203
-1.,0.1969697,-0.40822392,-1.,-1.
\,n
-0.998887,0.14393939,-0.30702685,-0.99873591,-0.9988081
-0.99714176,0.14393939,-0.31179378,-0.99684074,-0.99702026
-1.,0.21969697,-0.44147617,-1.,-1.
-1.,0.49242424,-0.81103883,-1.,-1.
-1.,0.3030303,-0.57412207,-1.,-1.
-0.99762253,0.49242424,-0.83274296,-0.99747183,-0.99761621
-1.,0.38636364,-0.70233293,-1.,-1.
-0.99960815,0.15151515,-0.30482511,-0.99968384,-0.99970203
-0.99801438,0.37878788,-0.68986243,-0.99778818,-0.99791418
-0.99801438,0.1969697,-0.40304785,-0.99778818,-0.99791418
-1.,0.40909091,-0.73694235,-1.,-1.
-1.,0.31060606,-0.58500753,-1.,-1.
-1.,0.45454545,-0.79953392,-1.,-1.
-1.,0.1969697,-0.40030695,-1.,-1.
-0.99762253,0.4469697,-0.79121912,-0.99747183,-0.99761621
-1.,0.15909091,-0.31001555,-1.,-1.
-1.,0.29545455,-0.56239627,-1.,-1.
-1.,0.38636364,-0.70233293,-1.,-1.
-0.99960815,0.15909091,-0.31762934,-0.99968384,-0.99970203
-1.,0.43939394,-0.78123672,-1.,-1.
-0.99801438,0.1969697,-0.40304785,-0.99778818,-0.99791418
-1.,0.1969697,-0.40030695,-1.,-1.
-0.99801438,0.46212121,-0.81201242,-0.99778818,-0.99791418
-1.,0.23484848,-0.46505208,-1.,-1.
-1.,0.45454545,-0.79953392,-1.,-1.
-0.99801438,0.16666667,-0.35267535,-0.99778818,-0.99791418
-1.,0.3030303,-0.57412207,-1.,-1.
-1.,0.37121212,-0.67865051,-1.,-1.
-0.99975962,0.15909091,-0.31001555,-0.99968393,-0.99970203
-0.99801438,0.41666667,-0.74690624,-0.99778818,-0.99791418
-1.,0.39393939,-0.71347106,-1.,-1.
-1.,0.17424242,-0.36155777,-1.,-1.
-1.,0.21969697,-0.44147617,-1.,-1.
-1.,0.31060606,-0.58500753,-1.,-1.
-0.99801438,0.49242424,-0.83274296,-0.99778818,-0.99791418
-0.99801438,0.1969697,-0.40304785,-0.99778818,-0.99791418
-1.,0.46212121,-0.80937121,-1.,-1.
-1.,0.29545455,-0.56239627,-1.,-1.
-1.,0.40909091,-0.73694235,-1.,-1.
-0.99801438,0.41666667,-0.74690624,-0.99778818,-0.99791418
-1.,0.43181818,-0.76562132,-1.,-1.
-1.,0.15909091,-0.31001555,-1.,-1.
-1.,0.1969697,-0.40030695,-1.,-1.
-0.99801438,0.1969697,-0.40304785,-0.99778818,-0.99791418
-1.,0.27272727,-0.52615241,-1.,-1.
-0.9992163,0.14393939,-0.29181116,-0.99936757,-0.99940405
-1.,0.22727273,-0.45324649,-1.,-1.
-0.99801438,0.1969697,-0.40304785,-0.99778818,-0.99791418
-1.,0.37878788,-0.68445122,-1.,-1.
-0.99960815,0.45454545,-0.79953392,-0.99968384,-0.99970203
-0.99801438,0.4469697,-0.79121912,-0.99778818,-0.99791418
-1.,0.23484848,-0.46505208,-1.,-1.
-1.,0.31060606,-0.58500753,-1.,-1.
-0.99960815,0.13636364,-0.28006273,-0.99968384,-0.99970203
-0.99801438,0.18181818,-0.37957228,-0.99778818,-0.99791418
-1.,0.4469697,-0.78790208,-1.,-1.
-1.,0.40909091,-0.73694235,-1.,-1.
-0.99801438,0.45454545,-0.80283245,-0.99778818,-0.99791418
-1.,0.34090909,-0.63328198,-1.,-1.
-1.,0.18181818,-0.37664482,-1.,-1.
-0.99960815,0.45454545,-0.79953392,-0.99968384,-0.99970203
-0.99801438,0.45454545,-0.80283245,-0.99778818,-0.99791418
-1.,0.41666667,-0.74450817,-1.,-1.
-1.,0.21212121,-0.42975653,-1.,-1.
-0.99714176,0.13636364,-0.30004534,-0.99684074,-0.99702026
-1.,0.3030303,-0.57412207,-1.,-1.
-0.99762253,0.4469697,-0.79121912,-0.99747183,-0.99761621
-1.,0.16666667,-0.35223258,-1.,-1.
