Recall,NFS,SU,MacroF1,Acc
-0.92204455,0.3030303,-0.57038951,-0.92756352,-0.93265793
-0.88815936,0.51515152,-0.85582854,-0.87218663,-0.87544696
-0.95890779,0.36363636,-0.53658426,-0.9540036,-0.95619785
-0.95530203,0.41666667,-0.68271808,-0.94941274,-0.95172825
-0.87989435,0.4469697,-0.78373137,-0.86622436,-0.87008343
-0.93142483,0.21212121,-0.38154076,-0.91785904,-0.920441
-0.94024973,0.28030303,-0.49415184,-0.925922,-0.92818832
-0.83150395,0.25757576,-0.49658643,-0.84303229,-0.85816448
-0.81602815,0.17424242,-0.35556345,-0.83513332,-0.85756853
-0.87668797,0.51515152,-0.81930109,-0.87623133,-0.88319428
-0.89342597,0.36363636,-0.65658727,-0.8969394,-0.90375447
-0.95299388,0.28787879,-0.48059142,-0.95005398,-0.95262217
-0.92471817,0.26515152,-0.50935329,-0.92690871,-0.93146603
-0.95917455,0.46212121,-0.63668527,-0.95488646,-0.95709178
-0.89394291,0.31818182,-0.58095334,-0.89680542,-0.9034565
-0.89103117,0.15909091,-0.32616461,-0.88125976,-0.88557807
-0.91058446,0.15909091,-0.30889133,-0.90250378,-0.90643623
-0.8550639,0.35606061,-0.65409691,-0.85896213,-0.86859356
-0.91793164,0.29545455,-0.55828702,-0.9218014,-0.92699642
-0.95932602,0.37878788,-0.61243578,-0.95489894,-0.95709178
-0.95475871,0.43939394,-0.67083774,-0.94908002,-0.95143027
-0.94042455,0.25757576,-0.45028646,-0.93115478,-0.93384982
-0.85604503,0.46212121,-0.7977141,-0.8579261,-0.86680572
-0.95307602,0.32575758,-0.56988265,-0.94694288,-0.94934446
-0.91040662,0.54545455,-0.81911924,-0.90195582,-0.90584029
-0.95515056,0.39393939,-0.62367418,-0.9493992,-0.95172825
-0.83519186,0.28030303,-0.52879807,-0.84534919,-0.85935638
-0.94811008,0.27272727,-0.45145166,-0.93749325,-0.9398093
-0.92259992,0.50757576,-0.78352375,-0.90978103,-0.91269368
-0.87635791,0.43939394,-0.77266402,-0.86456244,-0.86889154
-0.89515011,0.53787879,-0.84564484,-0.87814917,-0.88110846
-0.91765207,0.26515152,-0.50121988,-0.92681844,-0.93265793
-0.95587171,0.34090909,-0.52703952,-0.95031623,-0.95262217
-0.91320684,0.1969697,-0.39476251,-0.92493365,-0.93146603
-0.9477544,0.25,-0.4412348,-0.93634564,-0.9386174
-0.95303005,0.31818182,-0.51311015,-0.94920488,-0.95172825
\,n
-0.89780414,0.65151515,-0.9661481,-0.88009455,-0.88289631
-0.89780414,0.65151515,-0.9661481,-0.88009455,-0.88289631
-0.82129551,0.36363636,-0.66495472,-0.82672496,-0.83969011
-0.96077812,0.31060606,-0.44256328,-0.95530381,-0.95738975
-0.93185737,0.18939394,-0.37510877,-0.93777761,-0.94219309
-0.95500286,0.34090909,-0.49790376,-0.9577005,-0.96036949
-0.83222435,0.41666667,-0.74794165,-0.83467081,-0.84535161
-0.82129551,0.36363636,-0.66495472,-0.82672496,-0.83969011
-0.83580977,0.41666667,-0.74624893,-0.8313758,-0.83909416
-0.85864556,0.47727273,-0.83785529,-0.84850771,-0.85369487
-0.83816162,0.40151515,-0.72316944,-0.8432124,-0.8545888
-0.89922836,0.20454545,-0.4000452,-0.90776406,-0.91507747
-0.85211674,0.39393939,-0.71128102,-0.85561244,-0.86531585
-0.90000377,0.64393939,-0.93127858,-0.88196904,-0.88468415
-0.9461546,0.21969697,-0.43695844,-0.9439972,-0.94696067
-0.90566825,0.34090909,-0.63052002,-0.89884523,-0.90315852
-0.95397878,0.23484848,-0.41954491,-0.95673946,-0.95947557
-0.86144502,0.38636364,-0.69874973,-0.85852944,-0.86561383
-0.89943408,0.62878788,-0.93327944,-0.88110879,-0.88379023
-0.93056878,0.46212121,-0.80726717,-0.91883587,-0.9216329
-0.92843923,0.31818182,-0.59244852,-0.9323454,-0.93682956
-0.85553111,0.39393939,-0.71114892,-0.85418137,-0.86203814
-0.88287768,0.50757576,-0.8764447,-0.8687606,-0.87246722
-0.90364571,0.59848485,-0.9218847,-0.8856077,-0.88825983
-0.92147712,0.40909091,-0.72605936,-0.90989653,-0.91299166
-0.8686234,0.46969697,-0.8208483,-0.86407271,-0.87038141
-0.8971719,0.60606061,-0.94380885,-0.87948435,-0.88230036
-0.87260896,0.1969697,-0.38829688,-0.88474344,-0.8954112
-0.92779946,0.53787879,-0.84351118,-0.916068,-0.91895113
-0.90685963,0.59848485,-0.88513599,-0.88971186,-0.89243147
-0.91529645,0.37121212,-0.66784098,-0.90505844,-0.90852205
-0.91520527,0.29545455,-0.55872413,-0.9213257,-0.92699642
-0.8463671,0.39393939,-0.71119333,-0.8463671,-0.85518474
-0.9383372,0.35606061,-0.63175649,-0.93476331,-0.93802145
-0.84182316,0.42424242,-0.75944578,-0.84490502,-0.85518474
-0.93542998,0.26515152,-0.51053503,-0.93853909,-0.94249106
-0.89129793,0.35606061,-0.65270178,-0.88206135,-0.88647199
-0.86669656,0.43181818,-0.76920476,-0.85480784,-0.85935638
-0.94668812,0.28030303,-0.53411106,-0.94574192,-0.94874851
-0.84697296,0.4469697,-0.79353884,-0.84655211,-0.85518474
-0.85982186,0.37878788,-0.68818336,-0.86014868,-0.86829559
-0.86317142,0.21212121,-0.41152713,-0.87311314,-0.8840882
-0.93421072,0.52272727,-0.80918913,-0.92252139,-0.92520858
-0.89927131,0.25757576,-0.49335437,-0.91005837,-0.91775924
-0.90128557,0.33333333,-0.61877159,-0.896785,-0.90166865
-0.94771522,0.4469697,-0.7620462,-0.94191833,-0.94457688
-0.91160477,0.36363636,-0.65912558,-0.89587181,-0.89868892
-0.89165813,0.28787879,-0.54682251,-0.90173491,-0.91001192
-0.9473731,0.3030303,-0.56684959,-0.94750864,-0.95053635
-0.85069101,0.34848485,-0.64175722,-0.85537367,-0.86561383
-0.91369288,0.43181818,-0.75858015,-0.90455496,-0.90822408
-0.8938231,0.56818182,-0.91072805,-0.87717426,-0.88021454
-0.86696708,0.40909091,-0.7345004,-0.86249181,-0.86889154
-0.88842687,0.37121212,-0.67573719,-0.8844763,-0.89004768
-0.95102182,0.24242424,-0.44277787,-0.95472866,-0.95768772
-0.87468577,0.37878788,-0.68759861,-0.87241025,-0.87902265
-0.87946633,0.4469697,-0.78974282,-0.86664103,-0.87067938
-0.9457002,0.21212121,-0.41076588,-0.94394833,-0.94696067
-0.92505652,0.42424242,-0.74546504,-0.91383861,-0.91686532
-0.87817549,0.42424242,-0.75767648,-0.86491214,-0.86889154
-0.93757611,0.49242424,-0.79434166,-0.92672364,-0.92938021
-0.94643794,0.27272727,-0.52228335,-0.94684384,-0.94994041
-0.89319086,0.5530303,-0.90887994,-0.87656319,-0.87961859
-0.95884525,0.34090909,-0.58375508,-0.95428515,-0.95649583
-0.91118128,0.1969697,-0.38713733,-0.91586082,-0.9216329
-0.88733949,0.51515152,-0.88832612,-0.8723027,-0.87574493
-0.887659,0.39393939,-0.70743186,-0.87412268,-0.87783075
-0.89238079,0.61363636,-0.9556602,-0.8754125,-0.8784267
-0.89789306,0.53787879,-0.89993376,-0.88036608,-0.88319428
-0.91545093,0.32575758,-0.60547774,-0.90060943,-0.9034565
-0.95121549,0.48484848,-0.78351143,-0.94422938,-0.94666269
-0.88338558,0.37121212,-0.6774279,-0.8811755,-0.88736591
-0.93700642,0.54545455,-0.81788747,-0.92583958,-0.92848629
-0.90860486,0.59090909,-0.8729456,-0.89152405,-0.89421931
-0.95049433,0.5,-0.79334345,-0.94331677,-0.94576877
-0.92347254,0.56060606,-0.85199248,-0.91069488,-0.9135876
-0.957785,0.22727273,-0.43014138,-0.954196,-0.95649583
-0.92607834,0.28787879,-0.54668198,-0.93171861,-0.93653159
-0.89789306,0.57575758,-0.92423552,-0.88036608,-0.88319428
-0.89017136,0.43939394,-0.7779061,-0.8748027,-0.87812872
-0.93449105,0.34848485,-0.6400617,-0.92990065,-0.93325387
-0.89119544,0.52272727,-0.89559968,-0.8757334,-0.87902265
-0.92693664,0.56818182,-0.84962463,-0.91381246,-0.91656734
-0.95247393,0.27272727,-0.4463363,-0.95515617,-0.9579857
-0.9630305,0.27272727,-0.41898523,-0.95836138,-0.96036949
-0.94654344,0.25,-0.48307937,-0.94912151,-0.9523242
-0.86055055,0.3030303,-0.57137401,-0.87402242,-0.88647199
-0.90885203,0.40151515,-0.72065909,-0.89495545,-0.89809297
-0.95996805,0.28787879,-0.46594272,-0.95409061,-0.95619785
-0.90905926,0.53030303,-0.83947594,-0.89158635,-0.89421931
-0.90697492,0.56060606,-0.86588125,-0.89051162,-0.89332539
-0.96071558,0.29545455,-0.51267732,-0.95558627,-0.95768772
-0.94451486,0.32575758,-0.60018858,-0.94438022,-0.94755662
-0.93752713,0.41666667,-0.73677764,-0.93356441,-0.93682956
-0.92376567,0.47727273,-0.82880242,-0.91206659,-0.91507747
-0.93983527,0.40151515,-0.7038953,-0.93301295,-0.93593564
-0.89922007,0.62121212,-0.9542355,-0.88133706,-0.8840882
-0.9412188,0.28030303,-0.53091174,-0.94316088,-0.94666269
-0.86295666,0.41666667,-0.74548413,-0.86284669,-0.87067938
-0.8978486,0.31060606,-0.58204809,-0.90568661,-0.91299166
-0.89165813,0.28787879,-0.54682251,-0.90173491,-0.91001192
-0.86175398,0.45454545,-0.80286921,-0.85062832,-0.85548272
-0.90841723,0.54545455,-0.86501594,-0.89228289,-0.89511323
-0.90005652,0.53030303,-0.8888594,-0.88301311,-0.88587604
-0.89642136,0.48484848,-0.84295651,-0.88244923,-0.88587604
-0.94896687,0.24242424,-0.4722622,-0.94937509,-0.9523242
-0.93749096,0.37878788,-0.67862373,-0.93438498,-0.93772348
-0.95926347,0.34848485,-0.57971246,-0.95518108,-0.95738975
-0.94899325,0.25757576,-0.4793465,-0.94994644,-0.95292014
-0.89958554,0.61363636,-0.94501901,-0.88113052,-0.88379023
-0.94746202,0.29545455,-0.52583425,-0.94780103,-0.95083433
-0.93864315,0.38636364,-0.69078378,-0.93012934,-0.9329559
-0.9573404,0.43181818,-0.70920683,-0.95272608,-0.95500596
-0.95839085,0.39393939,-0.65329952,-0.95424719,-0.95649583
-0.89766623,0.47727273,-0.83107628,-0.88622695,-0.89004768
-0.91323472,0.56818182,-0.86206193,-0.89688333,-0.89958284
-0.85558988,0.42424242,-0.75795284,-0.84731838,-0.85309893
-0.93276842,0.5530303,-0.82962682,-0.92072374,-0.92342074
-0.9356666,0.33333333,-0.61179622,-0.93086782,-0.93414779
-0.95429452,0.24242424,-0.45767234,-0.95045908,-0.95292014
\,n
-0.95286578,0.26515152,-0.40727202,-0.95548132,-0.95828367
-0.95914818,0.38636364,-0.63803095,-0.95431025,-0.95649583
-0.8597043,0.15909091,-0.33270876,-0.87350709,-0.88617402
-0.91827451,0.16666667,-0.30242673,-0.9288086,-0.93474374
-0.91348339,0.14393939,-0.31270202,-0.9244544,-0.93087008
-0.91017226,0.51515152,-0.86091361,-0.89278747,-0.8954112
-0.89366636,0.41666667,-0.74363854,-0.8972416,-0.90405244
-0.8597043,0.15909091,-0.33270876,-0.87350709,-0.88617402
-0.89284196,0.41666667,-0.74373453,-0.87854781,-0.88200238
-0.90960257,0.48484848,-0.83981231,-0.89192252,-0.89451728
-0.89467989,0.46969697,-0.82216097,-0.88796603,-0.89272944
-0.91606357,0.5,-0.8515157,-0.90385575,-0.90703218
-0.89548619,0.43181818,-0.76680469,-0.88178565,-0.8852801
-0.91228976,0.49242424,-0.83762411,-0.89754182,-0.90047676
-0.90346184,0.4469697,-0.78717818,-0.89384964,-0.89779499
-0.89828189,0.40151515,-0.71960901,-0.88505313,-0.88855781
-0.91978539,0.34848485,-0.63497618,-0.92131266,-0.9261025
-0.91146687,0.36363636,-0.66352794,-0.9021233,-0.90584029
-0.93467265,0.28030303,-0.5355823,-0.93843908,-0.94249106
-0.89946724,0.34090909,-0.62893617,-0.88472929,-0.88796186
-0.94114646,0.25757576,-0.49730706,-0.94483648,-0.94845054
-0.89951772,0.42424242,-0.75274476,-0.90175658,-0.9079261
-0.91318574,0.45454545,-0.79845612,-0.90343187,-0.90703218
-0.90544445,0.32575758,-0.60676924,-0.90034679,-0.90494636
-0.93555507,0.31818182,-0.59352988,-0.93800173,-0.94189511
-0.94690514,0.5,-0.7784463,-0.94071659,-0.94338498
-0.94871293,0.29545455,-0.54925814,-0.94229955,-0.94487485
-0.92200461,0.31060606,-0.58139381,-0.92059946,-0.92491061
-0.96091979,0.23484848,-0.4530232,-0.95675419,-0.95887962
-0.9251168,0.1969697,-0.40018858,-0.93048355,-0.93533969
-0.90875482,0.15909091,-0.32442166,-0.91983463,-0.92669845
-0.92188555,0.45454545,-0.79674166,-0.91207719,-0.91537545
-0.91899867,0.35606061,-0.65028801,-0.92517913,-0.93057211
-0.92563374,0.33333333,-0.6177169,-0.93029224,-0.93504172
-0.95323125,0.25757576,-0.48433379,-0.95522728,-0.9579857
-0.90349123,0.38636364,-0.69900699,-0.88999421,-0.89332539
-0.90390041,0.37121212,-0.6734402,-0.90390041,-0.90941597
-0.90671193,0.47727273,-0.83390929,-0.897217,-0.90107271
-0.92551091,0.46969697,-0.81694372,-0.91389813,-0.91686532
-0.91227393,0.39393939,-0.70766026,-0.90771948,-0.91209774
-0.94609507,0.46969697,-0.76612045,-0.93951636,-0.94219309
-0.92700371,0.28030303,-0.52969977,-0.93376911,-0.9386174
-0.92451094,0.16666667,-0.31779,-0.93038882,-0.93533969
-0.89783729,0.46212121,-0.80944169,-0.88370125,-0.88706794
-0.89790059,0.34848485,-0.6405269,-0.89512669,-0.90047676
-0.93588739,0.22727273,-0.43237732,-0.93391012,-0.93742551
-0.89783729,0.46212121,-0.80944169,-0.88370125,-0.88706794
-0.94710257,0.42424242,-0.71132606,-0.93850613,-0.94100119
-0.92186596,0.21969697,-0.4358814,-0.9147297,-0.91835518
-0.90318528,0.43939394,-0.77550615,-0.89431586,-0.89839094
-0.9433363,0.23484848,-0.46327015,-0.94819882,-0.95172825
