gen,nevals,Tiempo
1,120,0.02801680564880371
2,120,0.08105087280273438
3,120,0.11432385444641113
4,120,0.14692902565002441
5,120,0.17516207695007324
6,120,0.20286774635314941
7,120,0.24703669548034668
8,120,0.28286194801330566
9,120,0.33199405670166016
10,120,0.37497615814208984
11,120,0.45332765579223633
12,120,0.5495896339416504
13,120,0.5998623371124268
14,120,0.6480703353881836
15,120,0.6904003620147705
16,120,0.726905345916748
17,120,0.7649946212768555
18,120,0.7976572513580322
19,120,0.8355448246002197
20,120,0.8741364479064941
21,120,0.9131941795349121
22,120,0.9639492034912109
23,120,0.997814416885376
24,120,1.032153606414795
25,120,1.0688912868499756
26,120,1.103968620300293
27,120,1.1536617279052734
28,120,1.1976594924926758
29,120,1.234968662261963
30,120,1.2719192504882812
31,120,1.3139617443084717
32,120,1.3508856296539307
33,120,1.3832118511199951
34,120,1.4343206882476807
35,120,1.463287115097046
36,120,1.5148766040802002
37,120,1.5468368530273438
38,120,1.584198236465454
39,120,1.62479567527771
40,120,1.6638660430908203
41,120,1.6968343257904053
42,120,1.7835571765899658
43,120,1.833970069885254
44,120,1.8643736839294434
45,120,1.9063918590545654
46,120,1.9508092403411865
47,120,1.9990172386169434
48,120,2.0339853763580322
49,120,2.071974039077759
50,120,2.1029579639434814
51,120,2.140113592147827
52,120,2.181854248046875
53,120,2.2247097492218018
54,120,2.255225419998169
55,120,2.296708345413208
56,120,2.3341898918151855
57,120,2.373140811920166
58,120,2.413175106048584
59,120,2.4508755207061768
60,120,2.4831743240356445
61,120,2.5284175872802734
62,120,2.5731313228607178
63,120,2.6110973358154297
64,120,2.6538009643554688
65,120,2.6928465366363525
66,120,2.7338168621063232
67,120,2.773689031600952
68,120,2.81697416305542
69,120,2.853863000869751
70,120,2.8938448429107666
71,120,2.92920184135437
72,120,2.9651432037353516
73,120,3.0029566287994385
74,120,3.0489838123321533
75,120,3.0836899280548096
76,120,3.122861623764038
77,120,3.1568567752838135
78,120,3.1977345943450928
79,120,3.2321348190307617
80,120,3.27313494682312
81,120,3.3139641284942627
82,120,3.346806287765503
83,120,3.3931491374969482
84,120,3.440678358078003
85,120,3.483025550842285
86,120,3.532857894897461
87,120,3.573802947998047
88,120,3.623326063156128
89,120,3.6539485454559326
90,120,3.69331431388855
91,120,3.7328436374664307
92,120,3.7632453441619873
93,120,3.812800168991089
94,120,3.8526477813720703
95,120,3.8832998275756836
96,120,3.9208297729492188
97,120,3.95402455329895
98,120,3.9829561710357666
99,120,4.021800518035889
100,120,4.060721158981323
101,120,4.103820323944092
102,120,4.143170356750488
103,120,4.174639940261841
104,120,4.213075160980225
105,120,4.2529685497283936
106,120,4.293027877807617
107,120,4.328806400299072
108,120,4.363837003707886
109,120,4.402911901473999
110,120,4.447686672210693
111,120,4.483858585357666
112,120,4.521788120269775
113,120,4.553644180297852
114,120,4.6008687019348145
115,120,4.636108636856079
116,120,4.674052000045776
117,120,4.702809810638428
118,120,4.746702671051025
119,120,4.784711599349976
120,120,4.822836637496948
121,120,4.865509510040283
122,120,4.902837038040161
123,120,4.933988094329834
124,120,4.983853816986084
125,120,5.022809028625488
126,120,5.0637736320495605
127,120,5.098609209060669
128,120,5.133998870849609
129,120,5.174006938934326
130,120,5.202970504760742
131,120,5.253875732421875
132,120,5.28855299949646
133,120,5.3330864906311035
134,120,5.363059759140015
135,120,5.425199508666992
136,120,5.514727354049683
