Generacion,Tiempo
1,2.51446028153102
2,2.51494549910227
3,2.5152286807696
4,2.51546739737193
5,2.51578753391902
6,2.51597911516825
7,2.51621596415838
8,2.51790793339411
9,2.51814136505127
10,2.51833554903666
11,2.51859103043874
12,2.51885068416595
13,2.51910246610641
14,2.51965475082397
15,2.52009114821752
16,2.52045854727427
17,2.52068573236465
18,2.5209615667661
19,2.52117531696955
20,2.52138623396556
21,2.52161611715953
22,2.52195245027542
23,2.52250306606293
24,2.52287748257319
25,2.52318628231684
26,2.52366576592127
27,2.52403238217036
28,2.52449961503347
29,2.52495866616567
30,2.52520984808604
31,2.52540969848633
32,2.52561206420263
33,2.52591363191605
34,2.52613501548767
35,2.52636673053106
36,2.5265882174174
37,2.52683268388112
38,2.52705786625544
39,2.52729856570562
40,2.527518983682
41,2.52775656382243
42,2.52797093391418
43,2.52841101487478
44,2.52866186698278
45,2.5288840174675
46,2.52914029757182
47,2.52934114933014
48,2.52954729795456
49,2.52978886763255
50,2.53001300096512
51,2.53032613197962
52,2.53058159748713
53,2.5308423837026
54,2.53107518355052
55,2.53131659825643
56,2.53173626661301
57,2.53202931483587
58,2.53226139942805
59,2.53254268169403
60,2.53280659914017
61,2.53311308224996
62,2.53336993058523
63,2.5336438814799
64,2.53390113115311
65,2.53418701489766
66,2.53443843126297
67,2.53472283283869
68,2.53499606450399
69,2.5353089650472
70,2.53996781508128
71,2.54018803040187
72,2.54039024909337
73,2.54060078064601
74,2.54083348115285
75,2.54104226430257
76,2.54124389886856
77,2.54150966405869
78,2.5417130668958
79,2.54194193283717
80,2.54214126666387
81,2.54234663248062
82,2.54255798260371
83,2.54276538292567
84,2.54315466483434
85,2.54336179892222
86,2.54359596570333
87,2.5438217997551
88,2.54401683410009
89,2.5442417661349
90,2.54444348414739
91,2.54466941754023
92,2.54485934972763
93,2.54505730072657
94,2.54532988071442
95,2.54554026524226
96,2.54578046401342
97,2.54596038262049
98,2.54635256528854
99,2.54653626680374
100,2.54675676425298
101,2.54696854750315
102,2.54716711441676
103,2.54735791683197
104,2.54755908250809
105,2.54777508179347
106,2.54797271490097
107,2.5481675306956
108,2.54835521380107
109,2.54857781728109
110,2.54876671632131
111,2.54894741376241
112,2.54934973319372
113,2.54954659938812
114,2.54981653292974
115,2.5500249505043
116,2.5503693819046
117,2.55062711636225
118,2.55082856416702
119,2.55101863145828
120,2.55122291644414
121,2.55143256584803
122,2.55161779721578
123,2.55180016756058
124,2.55201698144277
125,2.55221774975459
126,2.55260816415151
127,2.55280714829763
128,2.5530100663503
129,2.55319264729818
130,2.55337618192037
131,2.55359993378321
132,2.55379001696905
133,2.55397383371989
134,2.55419388214747
135,2.55443366765976
136,2.55473334789276
137,2.55493586460749
138,2.5551287651062
139,2.5555255651474
140,2.55575553178787
141,2.55593283176422
142,2.55614409844081
143,2.5563392162323
144,2.55652353366216
145,2.55676776568095
146,2.55700571537018
147,2.55723601579666
148,2.55746783415476
149,2.55764584938685
150,2.55814474821091
151,2.55892424980799
152,2.55939188400904
153,2.55995818376541
154,2.560289533933
155,2.56054801543554
156,2.56096436580022
157,2.5614372809728
158,2.56163546641668
159,2.56184691588084
160,2.56202886501948
161,2.56222951412201
162,2.56250661611557
163,2.56269271373749
164,2.56288779973984
165,2.56309688091278
166,2.56328588326772
167,2.56366599798203
168,2.56387058099111
169,2.56409823099772
170,2.56427201430003
