Recall;NFS;MI;MacroF1
-0.949253731;0.181818182;-0.238701192;-0.928869839
-0.94627383;0.446969697;-0.71905321;-0.938285826
-0.954874652;0.196969697;-0.237011188;-0.958264304
-0.939799331;0.21969697;-0.289642706;-0.946048505
-0.948590381;0.204545455;-0.24924763;-0.956110959
-0.978001257;0.234848485;-0.420302554;-0.93174995
-0.983114447;0.325757576;-0.515199066;-0.937275582
-0.976051402;0.340909091;-0.529311389;-0.957197059
-0.922162162;0.46969697;-0.713352582;-0.942837418
-0.884057971;0.303030303;-0.539903782;-0.901643982
-0.980177717;0.265151515;-0.461959255;-0.903667683
-0.932044199;0.356060606;-0.607972192;-0.943039039
-0.941939121;0.424242424;-0.691801273;-0.94370428
\n;;;
-0.907446068;0.651515152;-0.804381514;-0.848902737
-0.871511322;0.340909091;-0.596821531;-0.909957231
-0.954494382;0.227272727;-0.39861691;-0.954859986
-0.965556831;0.401515152;-0.603100141;-0.955559572
-0.929568528;0.628787879;-0.767505796;-0.89354684
-0.879739978;0.621212121;-0.773583927;-0.907486293
-0.973553719;0.325757576;-0.563431003;-0.837178901
-0.923532579;0.204545455;-0.353619941;-0.945304638
-0.920405983;0.477272727;-0.629952086;-0.945608396
-0.816929134;0.598484848;-0.777500164;-0.884364067
-0.961064244;0.325757576;-0.568814589;-0.908388247
-0.980029586;0.378787879;-0.625859301;-0.876822046
-0.989782886;0.28030303;-0.464032797;-0.934490694
-0.966937355;0.477272727;-0.604529557;-0.952781558
-0.977154047;0.386363636;-0.661095432;-0.917676758
-0.978735972;0.348484848;-0.419142809;-0.955078786
-0.980068729;0.227272727;-0.32345569;-0.901700117
-0.953638498;0.492424242;-0.63203037;-0.938314366
-0.954904171;0.257575758;-0.447008951;-0.953939865
-0.911443358;0.28030303;-0.509662505;-0.912875681
-0.977911647;0.363636364;-0.621984005;-0.909399257
-0.933003844;0.348484848;-0.572685598;-0.945983927
-0.869651741;0.242424242;-0.432597322;-0.92718272
-0.976586103;0.212121212;-0.383864479;-0.867748363
-0.965232764;0.287878788;-0.518906665;-0.945671356
-0.973684211;0.560606061;-0.712751246;-0.912486506
-0.952193476;0.507575758;-0.650607809;-0.952625845
-0.973258706;0.356060606;-0.610556914;-0.932127862
-0.979152189;0.257575758;-0.41672672;-0.897284442
-0.888538381;0.196969697;-0.291017324;-0.924693737
-0.973102212;0.401515152;-0.514061361;-0.94641421
-0.83734586;0.674242424;-0.847035869;-0.849244832
-0.97668557;0.21969697;-0.323224067;-0.929893113
-0.784323272;0.545454545;-0.797565113;-0.858591577
-0.98375;0.340909091;-0.476647456;-0.937965447
-0.960661345;0.325757576;-0.51489006;-0.954282272
-0.896404631;0.416666667;-0.70809523;-0.882456852
-0.904684096;0.363636364;-0.618529721;-0.925955986
-0.899632803;0.333333333;-0.591277156;-0.883484355
-0.784295612;0.439393939;-0.731298113;-0.873331204
-0.944678292;0.598484848;-0.743367393;-0.922904068
-0.936901408;0.204545455;-0.303303102;-0.939928247
-0.985561833;0.393939394;-0.581961562;-0.937681291
-0.956434316;0.371212121;-0.631328056;-0.894153732
-0.840055633;0.568181818;-0.770855686;-0.80406765
-0.933101045;0.575757576;-0.719967297;-0.865599599
-0.982602118;0.295454545;-0.518578191;-0.871018558
-0.978028504;0.265151515;-0.472975902;-0.952556727
-0.96656535;0.598484848;-0.714926855;-0.859521079
-0.97790404;0.507575758;-0.656359661;-0.9300931
-0.890396093;0.333333333;-0.587623621;-0.91562945
-0.831599802;0.575757576;-0.75466461;-0.895311956
-0.870879121;0.598484848;-0.772140219;-0.895720169
-0.931677019;0.621212121;-0.756462135;-0.902189511
-0.902179989;0.318181818;-0.564787814;-0.915140928
-0.972857143;0.227272727;-0.434390946;-0.883820676
-0.846035806;0.378787879;-0.646414295;-0.897768133
-0.981726528;0.310606061;-0.55755288;-0.933535029
-0.978119456;0.272727273;-0.482173811;-0.95416936
-0.971023063;0.356060606;-0.57609176;-0.94877752
-0.946170921;0.28030303;-0.490953237;-0.952750322
-0.786610879;0.659090909;-0.831121789;-0.84098022
-0.973150358;0.393939394;-0.50210737;-0.947109014
-0.970588235;0.46969697;-0.607013418;-0.942988092
-0.898058252;0.295454545;-0.530322639;-0.885044155
-0.93485342;0.227272727;-0.40824193;-0.951625457
-0.928523264;0.606060606;-0.754723812;-0.873005619
-0.923160173;0.492424242;-0.627435264;-0.943267085
-0.918655098;0.356060606;-0.583440747;-0.938826675
-0.832618026;0.651515152;-0.811814688;-0.833421209
-0.956722447;0.234848485;-0.3488993;-0.946795023
-0.872297637;0.242424242;-0.433643979;-0.925958632
-0.831193838;0.545454545;-0.784695836;-0.819712681
-0.979253112;0.356060606;-0.431587647;-0.954147287
-0.936875;0.409090909;-0.690854839;-0.903880528
-0.975216853;0.401515152;-0.688330367;-0.934902206
-0.975624619;0.257575758;-0.459016489;-0.941228426
-0.955631399;0.5;-0.6414099;-0.951182196
-0.966331955;0.348484848;-0.565771206;-0.945645332
-0.873430437;0.204545455;-0.376311331;-0.927278233
-0.979776848;0.265151515;-0.469360845;-0.896510197
-0.977598009;0.227272727;-0.335167783;-0.935070428
-0.896270396;0.303030303;-0.526902897;-0.896738901
-0.977128335;0.401515152;-0.675856781;-0.927264261
-0.961866818;0.310606061;-0.49492077;-0.955858365
-0.928284182;0.462121212;-0.726141879;-0.874783173
-0.981039755;0.310606061;-0.52838522;-0.943898583
-0.978962132;0.21969697;-0.404653632;-0.894057703
-0.957730168;0.265151515;-0.483846656;-0.946310579
-0.97938877;0.234848485;-0.435879783;-0.889782797
-0.919034853;0.363636364;-0.592638656;-0.943145715
-0.847017129;0.636363636;-0.797154301;-0.85490448
-0.928958785;0.212121212;-0.38827264;-0.947218683
-0.952867689;0.21969697;-0.396419694;-0.949638859
-0.977946244;0.393939394;-0.671387329;-0.899322519
-0.977477477;0.378787879;-0.645592123;-0.92295352
-0.975625;0.265151515;-0.484361919;-0.932057395
-0.892221657;0.227272727;-0.412355752;-0.939339657
-0.846100279;0.560606061;-0.761657777;-0.807729141
\n;;;
-0.98716303;0.325757576;-0.520742667;-0.930764185
-0.924263675;0.393939394;-0.652357374;-0.85773463
-0.924111948;0.409090909;-0.675363601;-0.94597182
-0.988989637;0.272727273;-0.430852145;-0.928801057
-0.808290155;0.515151515;-0.75777243;-0.889733376
-0.914701803;0.5;-0.763491002;-0.854822122
-0.959630911;0.431818182;-0.641837697;-0.949259942
-0.954465849;0.227272727;-0.377268888;-0.940844791
-0.982737361;0.25;-0.407877476;-0.942219765
-0.864781807;0.386363636;-0.647287907;-0.856433981
-0.925233645;0.295454545;-0.507721415;-0.896449114
-0.926451613;0.21969697;-0.403706138;-0.885854458
-0.960363873;0.204545455;-0.344491789;-0.907446784
-0.958687728;0.257575758;-0.451009183;-0.929744198
-0.952512044;0.356060606;-0.597044173;-0.88265481
-0.893786511;0.462121212;-0.701172968;-0.925651692
-0.915472779;0.257575758;-0.455832137;-0.845388845
-0.983619345;0.318181818;-0.503691954;-0.861585239
-0.959752322;0.409090909;-0.642720523;-0.923797745
-0.898053279;0.515151515;-0.694999362;-0.941659148
-0.96798213;0.371212121;-0.616913223;-0.866974431
-0.787572254;0.477272727;-0.774229258;-0.864466523
-0.990968801;0.227272727;-0.392385687;-0.849452913
-0.898183819;0.287878788;-0.49840003;-0.917169559
-0.9628331;0.439393939;-0.686756704;-0.883347053
-0.980173482;0.212121212;-0.35526317;-0.938531352
-0.920021471;0.340909091;-0.560904563;-0.943574941
-0.985138004;0.401515152;-0.591036365;-0.895015951
-0.981960313;0.363636364;-0.56840178;-0.950856979
-0.806833713;0.431818182;-0.688809102;-0.898451957
-0.956319161;0.318181818;-0.529469152;-0.943112278
-0.925324675;0.28030303;-0.479545175;-0.94503309
-0.986352357;0.318181818;-0.464492669;-0.942599366
-0.960616438;0.356060606;-0.58025335;-0.953825763
-0.991578947;0.287878788;-0.436431479;-0.902192408
-0.821926489;0.393939394;-0.653567327;-0.816548079
-0.911549708;0.340909091;-0.575538894;-0.836726311
-0.859052248;0.303030303;-0.526257738;-0.855648046
-0.965373134;0.242424242;-0.389221754;-0.941024993
-0.839972048;0.295454545;-0.514150863;-0.802699504
-0.985312899;0.401515152;-0.545586924;-0.931295118
-0.872190109;0.257575758;-0.455373934;-0.848711898
-0.832095097;0.333333333;-0.576422052;-0.895746347
-0.86721025;0.515151515;-0.796471841;-0.874578251
-0.909749304;0.386363636;-0.635418641;-0.922300566
-0.982306284;0.439393939;-0.563110261;-0.945735674
-0.987133667;0.227272727;-0.360852334;-0.892920932
-0.937966686;0.340909091;-0.56028406;-0.93389007
-0.985391766;0.5;-0.626494386;-0.917377949
-0.959949937;0.454545455;-0.715617643;-0.920220506
-0.986562942;0.356060606;-0.543254336;-0.896198196
-0.907894737;0.522727273;-0.778127452;-0.911849611
-0.924465241;0.234848485;-0.429423942;-0.873010634
-0.907836991;0.356060606;-0.609789008;-0.881761859
-0.920515575;0.303030303;-0.523034028;-0.943789611
-0.811320755;0.295454545;-0.517600644;-0.869006205
-0.955873584;0.378787879;-0.589155249;-0.934288137
-0.968681719;0.356060606;-0.58804308;-0.874647863
-0.901106501;0.378787879;-0.622384246;-0.846550823
-0.841889117;0.303030303;-0.527488485;-0.809595458
-0.954207212;0.424242424;-0.62986084;-0.947773304
-0.915640394;0.401515152;-0.665924697;-0.89330374
-0.971042471;0.234848485;-0.387936225;-0.918381029
-0.97654321;0.28030303;-0.463535715;-0.937218757
-0.865686275;0.507575758;-0.684332025;-0.928670867
-0.925433526;0.25;-0.440002322;-0.921953828
-0.974829932;0.378787879;-0.618869814;-0.901683732
-0.924078091;0.310606061;-0.539025245;-0.943243522
-0.955762515;0.310606061;-0.523534613;-0.94289501
-0.889666308;0.575757576;-0.753159442;-0.917744853
-0.964961458;0.409090909;-0.673473373;-0.884994211
-0.98816101;0.234848485;-0.379227645;-0.860517338
-0.985535832;0.484848485;-0.613994462;-0.920996188
-0.987611838;0.212121212;-0.356468647;-0.906309374
-0.965009208;0.333333333;-0.546631875;-0.930725488
-0.861126005;0.371212121;-0.618147963;-0.895546779
-0.985946746;0.303030303;-0.499807846;-0.880590397
-0.958703939;0.462121212;-0.716713793;-0.914039581
-0.972426471;0.378787879;-0.584967912;-0.936861961
-0.979129398;0.363636364;-0.571787713;-0.951841306
-0.796033994;0.454545455;-0.725297107;-0.877841545
-0.917261905;0.265151515;-0.474225627;-0.905742343
-0.981108312;0.227272727;-0.367240027;-0.933316183
-0.756666667;0.348484848;-0.597358692;-0.800975789
-0.974437005;0.318181818;-0.521053672;-0.9407912
-0.923466161;0.257575758;-0.451101601;-0.890200379
-0.99162596;0.272727273;-0.431724938;-0.904170408
-0.978925901;0.356060606;-0.559243566;-0.904704872
-0.849924962;0.424242424;-0.681294101;-0.908183261
-0.927881885;0.348484848;-0.591728302;-0.930029211
-0.870848708;0.462121212;-0.742940938;-0.909060851
-0.980166347;0.234848485;-0.379548941;-0.926928863
-0.914893617;0.340909091;-0.567926051;-0.933671038
-0.976761075;0.310606061;-0.543452716;-0.880825751
-0.983302412;0.265151515;-0.40172045;-0.941502575
-0.925356751;0.401515152;-0.664592221;-0.940013118
-0.982109809;0.454545455;-0.565207859;-0.941532528
-0.990208877;0.257575758;-0.404491543;-0.926849264
-0.980345444;0.356060606;-0.523692347;-0.953202928
\n;;;
-0.97388724;0.446969697;-0.64684945;-0.949639768
-0.968406593;0.212121212;-0.376059501;-0.894064967
-0.938441388;0.477272727;-0.730186757;-0.889394932
-0.970552147;0.454545455;-0.700473754;-0.93503509
-0.903731747;0.295454545;-0.505871762;-0.927601287
-0.961069146;0.257575758;-0.447115392;-0.947616177
-0.891114535;0.212121212;-0.365467558;-0.934855101
-0.956963539;0.257575758;-0.447824813;-0.93425609
-0.813706564;0.371212121;-0.621757072;-0.887343146
-0.917101147;0.431818182;-0.637841716;-0.951554525
-0.957249071;0.431818182;-0.690873229;-0.921746555
-0.873623492;0.310606061;-0.52839266;-0.913100016
-0.907435508;0.257575758;-0.400017963;-0.954219155
-0.850340136;0.371212121;-0.650411274;-0.844006867
-0.961604585;0.454545455;-0.703438424;-0.953119176
-0.919937206;0.325757576;-0.519202768;-0.95261847
-0.967544397;0.348484848;-0.601182182;-0.933475862
-0.981132075;0.21969697;-0.379642354;-0.921628998
-0.930545712;0.356060606;-0.62685096;-0.858578508
-0.980649189;0.393939394;-0.645947819;-0.936164191
-0.987222596;0.333333333;-0.537569547;-0.914154838
-0.963646855;0.340909091;-0.569971564;-0.952160231
-0.940405244;0.492424242;-0.742495372;-0.922820452
-0.975609756;0.234848485;-0.416795488;-0.950065246
-0.965935335;0.295454545;-0.481107743;-0.953719729
-0.893591294;0.492424242;-0.756413477;-0.882873226
-0.917579551;0.401515152;-0.62389772;-0.95176908
-0.962987887;0.462121212;-0.714740718;-0.89729418
-0.977491961;0.272727273;-0.483998601;-0.848216738
-0.910309278;0.204545455;-0.358341827;-0.949906064
-0.98189415;0.378787879;-0.622951495;-0.898401009
-0.984593838;0.257575758;-0.434675189;-0.898279379
-0.977058824;0.348484848;-0.507734818;-0.955340785
-0.983445739;0.303030303;-0.414981519;-0.944775509
-0.887356322;0.340909091;-0.584534982;-0.807767364
-0.953642384;0.318181818;-0.568815861;-0.929198557
-0.991486575;0.257575758;-0.369042166;-0.926569249
-0.963157895;0.272727273;-0.468762411;-0.905136291
-0.820037106;0.295454545;-0.512314838;-0.90525839
-0.981314879;0.204545455;-0.36568294;-0.900162014
-0.88538206;0.477272727;-0.754438546;-0.90487632
-0.973534972;0.21969697;-0.38302109;-0.927616915
-0.984187223;0.295454545;-0.491555389;-0.933937987
-0.893857759;0.424242424;-0.693218737;-0.920815917
-0.962427746;0.393939394;-0.638625611;-0.950578212
-0.982790412;0.424242424;-0.530754213;-0.943388794
-0.986111111;0.363636364;-0.539198063;-0.936013554
-0.939096267;0.416666667;-0.68120014;-0.889853874
-0.975653742;0.234848485;-0.418790196;-0.811758494
-0.964214712;0.310606061;-0.561588946;-0.90337989
-0.792303637;0.409090909;-0.691967096;-0.843602237
-0.97834912;0.325757576;-0.580200525;-0.905956555
-0.984558369;0.348484848;-0.495115225;-0.942877623
-0.981886321;0.348484848;-0.576229818;-0.936837502
-0.980307692;0.409090909;-0.54578586;-0.941109358
-0.909983633;0.310606061;-0.519601507;-0.929691301
-0.916363636;0.409090909;-0.633095629;-0.952244302
-0.958499147;0.371212121;-0.609824912;-0.953639468
-0.804576659;0.295454545;-0.522443703;-0.894950659
-0.978163134;0.257575758;-0.44716015;-0.924127417
-0.874518437;0.484848485;-0.763636455;-0.898122988
-0.911644535;0.265151515;-0.4106853;-0.954357855
-0.958739255;0.318181818;-0.512746903;-0.950886756
-0.931775111;0.477272727;-0.731388386;-0.896606116
-0.981569966;0.371212121;-0.6149238;-0.905084765
-0.962939297;0.333333333;-0.580865189;-0.915077601
-0.967990516;0.462121212;-0.710824099;-0.945606096
-0.920353982;0.333333333;-0.513819342;-0.954855728
-0.913910761;0.21969697;-0.377482018;-0.946445103
-0.908816425;0.446969697;-0.71864898;-0.89463462
-0.962962963;0.333333333;-0.574519749;-0.950566737
-0.971480583;0.46969697;-0.702773761;-0.939698997
-0.986377709;0.287878788;-0.410356107;-0.943301893
-0.92902319;0.378787879;-0.637381115;-0.860232802
-0.948135198;0.295454545;-0.505648179;-0.936609781
-0.952380952;0.21969697;-0.383730511;-0.905120804
-0.973074515;0.265151515;-0.456245274;-0.929530287
-0.985945186;0.272727273;-0.456043971;-0.897969945
-0.965335343;0.28030303;-0.498259865;-0.861428137
-0.854450262;0.424242424;-0.694414527;-0.897549416
-0.860752386;0.340909091;-0.604176544;-0.880825758
-0.969891095;0.386363636;-0.642759711;-0.919143318
-0.973780488;0.409090909;-0.60940061;-0.939638529
-0.980418636;0.204545455;-0.368017018;-0.908075843
-0.96164854;0.272727273;-0.451765117;-0.95357627
-0.94017094;0.454545455;-0.728219208;-0.938455304
-0.903664921;0.212121212;-0.361946416;-0.938792906
-0.976843388;0.416666667;-0.676131086;-0.942132604
-0.964699074;0.454545455;-0.682179062;-0.951908817
-0.799546485;0.257575758;-0.448278315;-0.892955766
-0.910674157;0.393939394;-0.649228859;-0.920171108
-0.918001281;0.424242424;-0.695439388;-0.882141107
-0.978902954;0.25;-0.444504376;-0.833783057
-0.960023175;0.340909091;-0.575910185;-0.947870456
-0.975146199;0.318181818;-0.549254915;-0.877603465
-0.96966161;0.340909091;-0.495618816;-0.952726213
-0.92286115;0.386363636;-0.646579024;-0.856803269
-0.894990947;0.431818182;-0.70742686;-0.884495953
-0.979403409;0.265151515;-0.439628123;-0.890033079
-0.960401891;0.25;-0.42783915;-0.940921515
-0.971271394;0.439393939;-0.695776056;-0.936893872
-0.918821096;0.21969697;-0.376772597;-0.95600613
-0.972907887;0.386363636;-0.594316051;-0.943629424
\n;;;
-0.96426513;0.484848485;-0.685483272;-0.953065279
-0.976090855;0.318181818;-0.534696523;-0.948665714
-0.91452514;0.409090909;-0.674860178;-0.925145625
-0.945857795;0.515151515;-0.745004945;-0.895906401
-0.990793201;0.409090909;-0.565254179;-0.898500004
-0.953810624;0.272727273;-0.476967569;-0.944329529
-0.907028224;0.53030303;-0.747880562;-0.922401641
-0.986639947;0.310606061;-0.536622081;-0.916120566
-0.968301435;0.416666667;-0.694751131;-0.94257964
-0.97826087;0.492424242;-0.661155614;-0.893592023
-0.928030303;0.583333333;-0.784021265;-0.894114956
-0.985340982;0.446969697;-0.580004105;-0.932007185
-0.804178814;0.386363636;-0.66179036;-0.876822759
-0.991695502;0.265151515;-0.436921543;-0.907127454
-0.977011494;0.522727273;-0.695084138;-0.905277007
-0.962308598;0.310606061;-0.53424716;-0.943657599
-0.990902199;0.257575758;-0.425402889;-0.875454197
-0.971594203;0.363636364;-0.601121254;-0.956590947
-0.975493126;0.507575758;-0.695170185;-0.948215413
-0.967551622;0.553030303;-0.730566872;-0.94700567
-0.964367816;0.424242424;-0.643560561;-0.954209148
-0.914929577;0.545454545;-0.77017916;-0.922574185
-0.867528271;0.409090909;-0.694353953;-0.899431108
-0.953079179;0.363636364;-0.626970035;-0.938097403
-0.976443769;0.409090909;-0.651343683;-0.865680357
-0.980064309;0.515151515;-0.665793843;-0.925021286
-0.982645123;0.310606061;-0.49455888;-0.953157273
-0.943213296;0.318181818;-0.55992894;-0.874371282
-0.986093552;0.325757576;-0.495349056;-0.935541112
-0.974601299;0.28030303;-0.483369113;-0.951934301
-0.876037631;0.363636364;-0.630432299;-0.897570166
-0.984800507;0.363636364;-0.554138346;-0.933920491
-0.832898172;0.568181818;-0.805606289;-0.880276477
-0.981492537;0.363636364;-0.506921908;-0.953180147
-0.98048492;0.416666667;-0.530957285;-0.95596664
-0.958977408;0.484848485;-0.7445016;-0.937701573
-0.973626374;0.537878788;-0.713735583;-0.875900363
-0.98895497;0.28030303;-0.502091375;-0.837424241
-0.9634226;0.378787879;-0.655969812;-0.907803599
-0.984520124;0.272727273;-0.476991425;-0.941941139
-0.985316847;0.333333333;-0.557768866;-0.865666967
-0.787375415;0.515151515;-0.790191265;-0.868465416
-0.976009362;0.477272727;-0.630971366;-0.956509361
-0.940308087;0.333333333;-0.581513988;-0.897403034
-0.965412621;0.439393939;-0.727173046;-0.935182068
-0.974763407;0.401515152;-0.656970792;-0.928053202
-0.97385159;0.378787879;-0.640178685;-0.888050988
-0.980876002;0.393939394;-0.583970252;-0.940626056
-0.930555556;0.371212121;-0.635594612;-0.925514586
-0.986770428;0.265151515;-0.474209359;-0.864274201
-0.951348183;0.325757576;-0.567059166;-0.936983452
-0.902895054;0.462121212;-0.739364231;-0.890600531
-0.984220907;0.265151515;-0.471313678;-0.920077539
-0.976121563;0.5;-0.683454212;-0.881621845
-0.965986395;0.333333333;-0.578134599;-0.89566909
-0.9696793;0.416666667;-0.631497472;-0.952955793
-0.984529703;0.287878788;-0.489053053;-0.942175358
-0.79698883;0.477272727;-0.771754208;-0.870555523
-0.941676104;0.378787879;-0.637189;-0.941872247
-0.973020528;0.356060606;-0.606689389;-0.953348767
-0.982480729;0.325757576;-0.537695547;-0.896634473
-0.867662753;0.53030303;-0.754600046;-0.90246716
-0.913461538;0.484848485;-0.748749814;-0.89969747
-0.874310915;0.560606061;-0.800357026;-0.897425662
-0.947458595;0.28030303;-0.489046859;-0.943335316
-0.988185654;0.295454545;-0.506465311;-0.839113629
-0.958935801;0.431818182;-0.660835142;-0.947664976
-0.967405476;0.553030303;-0.743249442;-0.911280447
-0.979250335;0.431818182;-0.648051573;-0.910321402
-0.980477223;0.325757576;-0.563698256;-0.884687139
-0.984187223;0.28030303;-0.483392968;-0.933937987
-0.980077121;0.522727273;-0.677855471;-0.925259983
-0.958634274;0.416666667;-0.695615836;-0.902650276
-0.967551622;0.545454545;-0.718612882;-0.94700567
-0.832899531;0.393939394;-0.672457698;-0.881222352
-0.980169972;0.325757576;-0.565163251;-0.891500004
-0.981229773;0.318181818;-0.521474968;-0.923545971
-0.953551913;0.454545455;-0.727679401;-0.885853587
-0.980192077;0.295454545;-0.513480463;-0.950199084
-0.953970081;0.356060606;-0.625109709;-0.945708601
-0.975032852;0.439393939;-0.659873122;-0.913888634
-0.953196347;0.409090909;-0.65388157;-0.9480261
-0.98091133;0.401515152;-0.59603188;-0.941328384
-0.971942446;0.401515152;-0.668331912;-0.880832154
-0.978507463;0.272727273;-0.471289823;-0.950929193
-0.990082645;0.287878788;-0.499954844;-0.846827558
-0.802359882;0.401515152;-0.684087624;-0.871802609
-0.979524439;0.515151515;-0.67278554;-0.915171824
-0.893318966;0.363636364;-0.630323326;-0.920374781
-0.970815962;0.515151515;-0.731127645;-0.946003379
-0.983292079;0.303030303;-0.495472258;-0.941268305
-0.983453237;0.287878788;-0.501279748;-0.888324042
\n;;;
-0.954222573;0.424242424;-0.718663261;-0.839977083
-0.958258795;0.340909091;-0.612163053;-0.936088462
-0.946480512;0.515151515;-0.751414338;-0.93596034
-0.948421863;0.522727273;-0.77673944;-0.844160601
-0.885005066;0.227272727;-0.389663318;-0.934362925
-0.872256612;0.325757576;-0.590837875;-0.889225604
-0.934358368;0.598484848;-0.809902889;-0.92091968
-0.976572959;0.340909091;-0.591354882;-0.908477112
-0.964543269;0.409090909;-0.695167002;-0.93801529
-0.954779622;0.590909091;-0.74302704;-0.948219686
-0.983512999;0.416666667;-0.576195478;-0.932535436
-0.879297173;0.515151515;-0.798276787;-0.803625095
-0.979654747;0.340909091;-0.561686502;-0.939953874
-0.958715596;0.356060606;-0.628801474;-0.903379289
-0.965182648;0.325757576;-0.577422763;-0.957394786
-0.965393795;0.287878788;-0.524636925;-0.941257246
-0.81799272;0.348484848;-0.628396955;-0.868975302
-0.939613527;0.295454545;-0.544600411;-0.917648044
-0.978947368;0.454545455;-0.604569349;-0.958980173
-0.917264203;0.454545455;-0.737122861;-0.93175749
-0.926185345;0.325757576;-0.589129163;-0.947284134
-0.966854725;0.325757576;-0.574110361;-0.884138768
-0.824249166;0.5;-0.778358471;-0.854638576
-0.977466977;0.363636364;-0.625771448;-0.859082892
