Recall;NFS;MI;MacroF1
-0.997808219;0.340909091;-0.652633356;-0.999114867
-0.998901099;0.416666667;-0.762103924;-0.998892995
-0.999450851;0.46969697;-0.816710626;-0.999557245
-1;0.363636364;-0.681965813;-1
-0.998901702;0.424242424;-0.773916307;-0.999114491
-0.998901099;0.393939394;-0.731228973;-0.998892995
-0.999451153;0.378787879;-0.70525893;-0.999778646
-0.998901702;0.409090909;-0.749949854;-0.999114491
-0.997805815;0.431818182;-0.789166942;-0.998672018
-0.998902305;0.409090909;-0.748707025;-0.999335939
-0.999451153;0.477272727;-0.788536447;-0.999778646
-0.998354361;0.439393939;-0.795661592;-0.999114679
\n;;;
-1;0.151515152;-0.318784595;-1
-0.998902305;0.492424242;-0.824532921;-0.999335939
-0.99780461;0.401515152;-0.747936498;-0.998450523
-1;0.166666667;-0.36820066;-1
-1;0.25;-0.504168181;-1
-1;0.303030303;-0.592668717;-1
-1;0.318181818;-0.616911565;-1
-1;0.189393939;-0.402235483;-1
-0.999450851;0.484848485;-0.812436655;-0.999557245
-0.999450851;0.46969697;-0.810085749;-0.999557245
-1;0.159090909;-0.34615446;-1
-1;0.227272727;-0.465368395;-1
-0.999451153;0.174242424;-0.375721357;-0.999778646
-0.999450851;0.462121212;-0.797989482;-0.999557245
-1;0.446969697;-0.77366872;-0.999557151
-0.999451153;0.234848485;-0.478896456;-0.999778646
-0.999451153;0.181818182;-0.388523567;-0.999778646
-0.998902907;0.181818182;-0.390327209;-0.999557339
-0.999451153;0.272727273;-0.544008668;-0.999778646
-1;0.234848485;-0.476020795;-1
-1;0.272727273;-0.540901691;-1
-1;0.287878788;-0.56803557;-1
-1;0.28030303;-0.554697948;-1
-1;0.242424242;-0.492103509;-1
-0.999451153;0.310606061;-0.604670093;-0.999778646
-0.999451153;0.265151515;-0.530553986;-0.999778646
-0.999450851;0.439393939;-0.786090641;-0.999557245
-0.998355263;0.257575758;-0.520417057;-0.99933608
-1;0.310606061;-0.604083037;-1
-1;0.325757576;-0.628045216;-1
-1;0.348484848;-0.66356281;-1
-0.999450851;0.409090909;-0.753387286;-0.999557245
-0.999451153;0.401515152;-0.734951683;-0.999778646
-0.999450851;0.431818182;-0.776296095;-0.999557245
-1;0.204545455;-0.425539885;-1
-0.999450549;0.416666667;-0.765628758;-0.999335797
-1;0.340909091;-0.649475196;-1
-1;0.212121212;-0.442395778;-1
-1;0.21969697;-0.458478491;-1
-0.999451153;0.386363636;-0.72010602;-0.999778646
-0.997808219;0.333333333;-0.641796891;-0.999114867
-0.997805815;0.371212121;-0.701370305;-0.998672018
-0.999451153;0.204545455;-0.429058156;-0.999778646
-0.997808219;0.371212121;-0.699284821;-0.999114867
-0.999451153;0.295454545;-0.580605087;-0.999778646
-0.999450549;0.340909091;-0.654282616;-0.999335797
-1;0.257575758;-0.516379437;-1
-0.999451153;0.196969697;-0.416350793;-0.999778646
-1;0.295454545;-0.580017821;-1
-0.998902305;0.393939394;-0.736613298;-0.999335939
-1;0.196969697;-0.412373243;-1
-1;0.333333333;-0.64006148;-1
-0.998355263;0.340909091;-0.651195132;-0.99933608
-0.997808219;0.325757576;-0.628741976;-0.999114867
-0.999450851;0.378787879;-0.70702306;-0.999557245
-0.998901702;0.416666667;-0.770006592;-0.999114491
-0.999450851;0.424242424;-0.773560829;-0.999557245
-0.998902907;0.363636364;-0.684588426;-0.999557339
-0.997808219;0.386363636;-0.721354915;-0.999114867
-0.999450851;0.356060606;-0.671323023;-0.999557245
-0.998355263;0.196969697;-0.416993484;-0.99933608
-1;0.265151515;-0.528246967;-1
-1;0.462121212;-0.785764987;-0.999557151
-0.998353458;0.409090909;-0.759235211;-0.998893231
-0.997805815;0.356060606;-0.678007599;-0.998672018
-1;0.371212121;-0.695359807;-1
-0.999451153;0.439393939;-0.760185177;-0.999778646
-0.997808219;0.348484848;-0.664811705;-0.999114867
-0.999450851;0.393939394;-0.726897629;-0.999557245
-1;0.424242424;-0.759661987;-0.999557151
-0.999451153;0.409090909;-0.744748416;-0.999778646
-0.997808219;0.378787879;-0.710687578;-0.999114867
-0.998900495;0.378787879;-0.713463382;-0.998671453
-0.998901702;0.363636364;-0.69045053;-0.999114491
-1;0.363636364;-0.681312688;-1
-1;0.181818182;-0.374579273;-1
-0.997808219;0.363636364;-0.687961621;-0.999114867
-0.999450549;0.409090909;-0.758029735;-0.999335797
-0.998902305;0.416666667;-0.761117899;-0.999335939
-0.999450851;0.401515152;-0.73934056;-0.999557245
-1;0.393939394;-0.723251783;-1
-0.997808219;0.356060606;-0.676442966;-0.999114867
-1;0.356060606;-0.668924918;-1
-0.997805815;0.386363636;-0.725841917;-0.998672018
-0.998353458;0.356060606;-0.674251202;-0.998893231
-0.998353458;0.378787879;-0.713463382;-0.998893231
\n;;;
-0.999450549;0.265151515;-0.485039144;-0.999335797
-0.996706915;0.477272727;-0.851028282;-0.997565108
-0.995626025;0.371212121;-0.694276899;-0.998230482
-0.997261774;0.515151515;-0.887082395;-0.9988937
-1;0.378787879;-0.701020241;-1
-1;0.28030303;-0.536911874;-1
-0.998354361;0.272727273;-0.498046383;-0.999114679
-1;0.295454545;-0.569472704;-1
-1;0.287878788;-0.550249496;-1
-0.997261774;0.5;-0.871303241;-0.9988937
-0.997261774;0.507575758;-0.883059975;-0.9988937
-1;0.303030303;-0.581449562;-1
-0.996714129;0.484848485;-0.853598088;-0.998451181
-0.996170678;0.356060606;-0.669911048;-0.998451508
-0.997808219;0.325757576;-0.621377362;-0.999114867
-1;0.318181818;-0.605782271;-1
-0.997261774;0.492424242;-0.865013738;-0.9988937
-1;0.310606061;-0.595512517;-1
-1;0.340909091;-0.643481501;-1
-1;0.424242424;-0.773372205;-1
-1;0.356060606;-0.66607256;-1
-0.997808219;0.340909091;-0.647953634;-0.999114867
-1;0.371212121;-0.690128878;-1
-0.997808219;0.363636364;-0.682537922;-0.999114867
-1;0.401515152;-0.731640858;-1
-1;0.393939394;-0.72425731;-1
-0.997808219;0.386363636;-0.718552916;-0.999114867
-1;0.431818182;-0.777644667;-1
-1;0.325757576;-0.617635248;-1
-0.997261774;0.462121212;-0.815898843;-0.9988937
-0.999450851;0.484848485;-0.832145505;-0.999557245
-1;0.386363636;-0.712285824;-1
-1;0.363636364;-0.680945298;-1
-1;0.333333333;-0.631504644;-1
-0.998902305;0.272727273;-0.497016002;-0.999335939
-0.997808219;0.348484848;-0.65989735;-0.999114867
-0.999451153;0.325757576;-0.618913358;-0.999778646
-0.996710526;0.477272727;-0.845852793;-0.998008239
-1;0.348484848;-0.655717944;-1
-0.998355263;0.454545455;-0.799356301;-0.99933608
-0.997261774;0.416666667;-0.763607533;-0.9988937
-0.996170678;0.431818182;-0.788959047;-0.998451508
-0.998352554;0.477272727;-0.83046722;-0.998671736
-1;0.416666667;-0.760583782;-1
-0.996166484;0.416666667;-0.764042835;-0.998008661
-0.997808219;0.446969697;-0.808085746;-0.999114867
-0.999451153;0.46969697;-0.820564778;-0.999778646
-1;0.409090909;-0.748766516;-1
-0.997808219;0.507575758;-0.850671451;-0.999114867
-0.996710526;0.46969697;-0.841830373;-0.998008239
-0.997808219;0.333333333;-0.633440451;-0.999114867
-0.999451153;0.5;-0.848404368;-0.999778646
-0.998902907;0.401515152;-0.738547115;-0.999557339
-0.997808219;0.401515152;-0.740673159;-0.999114867
-0.997261774;0.431818182;-0.785499522;-0.9988937
-0.999451153;0.462121212;-0.804759617;-0.999778646
-0.997261774;0.454545455;-0.811236924;-0.9988937
-0.999451153;0.492424242;-0.848400968;-0.999778646
-0.996170678;0.409090909;-0.752777253;-0.998451508
-0.996715928;0.462121212;-0.820827928;-0.998672581
-0.998355263;0.446969697;-0.795440862;-0.99933608
-0.999451153;0.484848485;-0.829470039;-0.999778646
-0.996170678;0.416666667;-0.763668616;-0.998451508
-0.997808219;0.439393939;-0.796028709;-0.999114867
-0.997808219;0.46969697;-0.83584715;-0.999114867
-0.997808219;0.393939394;-0.730789359;-0.999114867
-0.997808219;0.431818182;-0.779580474;-0.999114867
-0.999451153;0.386363636;-0.712297258;-0.999778646
-0.997808219;0.378787879;-0.706730628;-0.999114867
-0.996168582;0.378787879;-0.707245607;-0.998230108
-0.996170678;0.386363636;-0.718568807;-0.998451508
-0.997261774;0.439393939;-0.799789327;-0.9988937
-0.996170678;0.454545455;-0.818016603;-0.998451508
-0.998902907;0.462121212;-0.812620041;-0.999557339
-0.996714129;0.477272727;-0.84281426;-0.998451181
-0.998901099;0.454545455;-0.806169148;-0.998892995
-0.996715928;0.46969697;-0.839022755;-0.998672581
-0.997808219;0.371212121;-0.691973083;-0.999114867
-0.998902907;0.356060606;-0.667723471;-0.999557339
-1;0.446969697;-0.795222394;-0.999557151
-1;0.439393939;-0.791667235;-1
-0.999451153;0.454545455;-0.796101492;-0.999778646
-0.997808219;0.454545455;-0.810391648;-0.999114867
-0.997261774;0.477272727;-0.840720258;-0.9988937
-0.997808219;0.409090909;-0.751444539;-0.999114867
-0.997261774;0.484848485;-0.847009761;-0.9988937
-0.996170678;0.371212121;-0.694065203;-0.998451508
-0.997808219;0.424242424;-0.77897668;-0.999114867
\n;;;
-1;0.568181818;-0.878241126;-0.999557151
-0.996170678;0.348484848;-0.66619282;-0.998451508
-0.998351648;0.401515152;-0.742983804;-0.998450194
-1;0.25;-0.502529099;-1
-0.998902305;0.545454545;-0.884175665;-0.999335939
-1;0.325757576;-0.629924853;-1
-1;0.310606061;-0.606188276;-1
-1;0.295454545;-0.58144462;-1
-1;0.265151515;-0.528277914;-1
-1;0.287878788;-0.568106998;-1
-0.998902305;0.507575758;-0.871506553;-0.999335939
-1;0.257575758;-0.516575826;-1
-0.998902907;0.46969697;-0.828817196;-0.999557339
-0.998902305;0.515151515;-0.879549036;-0.999335939
-0.999451153;0.287878788;-0.568827965;-0.999778646
-1;0.318181818;-0.618191987;-1
-0.997808219;0.333333333;-0.642874415;-0.999114867
-1;0.393939394;-0.727567726;-1
-1;0.356060606;-0.675786221;-1
-1;0.340909091;-0.654010865;-1
-1;0.303030303;-0.592806206;-1
-1;0.272727273;-0.539621862;-1
-0.999450851;0.416666667;-0.763568671;-0.999557245
-0.999450851;0.439393939;-0.797723139;-0.999557245
-0.999451153;0.5;-0.838124683;-0.999778646
-0.998902305;0.393939394;-0.733761236;-0.999335939
-1;0.454545455;-0.804867952;-0.999778599
-0.999451153;0.28030303;-0.551630051;-0.999778646
-0.998901702;0.477272727;-0.848909074;-0.999114491
-0.999451153;0.560606061;-0.86214769;-0.999778646
-1;0.28030303;-0.54440408;-1
-0.999451153;0.439393939;-0.783158784;-0.999778646
-0.999449945;0.431818182;-0.78675892;-0.998892759
-1;0.386363636;-0.71883604;-1
-0.998353458;0.363636364;-0.690099867;-0.998893231
-1;0.454545455;-0.813856575;-0.999557151
-1;0.492424242;-0.854059482;-0.999557151
-0.999450851;0.424242424;-0.773016982;-0.999557245
-0.999451153;0.371212121;-0.698099295;-0.999778646
-0.999451153;0.424242424;-0.767712761;-0.999778646
-0.997260274;0.409090909;-0.755734387;-0.9986723
-0.998902907;0.272727273;-0.53992307;-0.999557339
-0.998902305;0.401515152;-0.739638043;-0.999335939
-0.996714129;0.431818182;-0.789658963;-0.998451181
-0.998901702;0.363636364;-0.6882054;-0.999114491
-1;0.348484848;-0.665742148;-1
-0.999450851;0.484848485;-0.858106983;-0.999557245
-0.999450851;0.462121212;-0.824778728;-0.999557245
-0.999450851;0.46969697;-0.838241736;-0.999557245
-1;0.333333333;-0.642201568;-1
-0.997808219;0.325757576;-0.630758413;-0.999114867
-0.999451153;0.378787879;-0.705875684;-0.999778646
-0.998355263;0.340909091;-0.65431757;-0.99933608
-0.998900495;0.386363636;-0.721705312;-0.998671453
-0.998354361;0.477272727;-0.846180175;-0.999114679
-0.999450851;0.431818182;-0.784385517;-0.999557245
-0.999450851;0.446969697;-0.808388893;-0.999557245
-1;0.462121212;-0.81687348;-0.999778599
-0.999450549;0.446969697;-0.808390476;-0.999335797
-1;0.363636364;-0.685720975;-1
-0.998351648;0.371212121;-0.700446584;-0.998450194
-1;0.416666667;-0.757813462;-1
-0.998353458;0.378787879;-0.713784206;-0.998893231
-0.999451153;0.409090909;-0.749926338;-0.999778646
-0.999450851;0.537878788;-0.878241126;-0.999557245
-1;0.53030303;-0.870198644;-0.999557151
-1;0.522727273;-0.842122956;-0.999778599
-0.999450851;0.5;-0.866149465;-0.999557245
-0.997808219;0.378787879;-0.706329883;-0.999114867
-1;0.371212121;-0.693763457;-1
-0.996170678;0.356060606;-0.677925685;-0.998451508
-0.997807018;0.378787879;-0.709732954;-0.998893466
-0.999451153;0.53030303;-0.854105207;-0.999778646
-0.998902907;0.431818182;-0.777285817;-0.999557339
-1;0.409090909;-0.748615552;-1
-0.997260274;0.401515152;-0.743683275;-0.9986723
-0.997805815;0.386363636;-0.722129975;-0.998672018
-0.998902305;0.409090909;-0.753773982;-0.999335939
-1;0.446969697;-0.799342641;-0.999557151
-0.999450851;0.454545455;-0.811254584;-0.999557245
-0.998354361;0.416666667;-0.768419891;-0.999114679
-1;0.401515152;-0.736807839;-1
-0.999451153;0.484848485;-0.820438286;-0.999778646
-0.997805815;0.424242424;-0.77332836;-0.998672018
-1;0.378787879;-0.70201734;-1
-0.999450851;0.477272727;-0.842465126;-0.999557245
-1;0.477272727;-0.842115766;-0.999557151
-0.998353458;0.454545455;-0.820165894;-0.998893231
-0.998902305;0.454545455;-0.816736246;-0.999335939
-0.999451153;0.401515152;-0.738431207;-0.999778646
-0.997808219;0.371212121;-0.698670536;-0.999114867
\n;;;
-0.999450851;0.704545455;-0.832947512;-0.999557245
-1;0.643939394;-0.829044223;-0.999557151
-1;0.356060606;-0.645327106;-1
-0.995073892;0.196969697;-0.356965943;-0.997345162
-1;0.651515152;-0.841106108;-0.999557151
-0.999450851;0.181818182;-0.307136651;-0.999557245
-0.999451153;0.590909091;-0.829423812;-0.999778646
-1;0.636363636;-0.819173965;-0.999778599
-0.995618839;0.181818182;-0.338844224;-0.997566141
-0.999451153;0.189393939;-0.319925074;-0.999778646
-1;0.25;-0.490342596;-1
-0.998354361;0.242424242;-0.471527998;-0.999114679
-0.999451153;0.227272727;-0.412952787;-0.999778646
-0.999451153;0.371212121;-0.670086602;-0.999778646
-0.999451153;0.553030303;-0.826693575;-0.999778646
-1;0.378787879;-0.677521128;-0.999778599
-1;0.575757576;-0.817187369;-0.999778599
-0.998902305;0.583333333;-0.836320025;-0.999335939
-0.999451153;0.333333333;-0.61430914;-0.999778646
-0.999451153;0.446969697;-0.755874363;-0.999778646
-1;0.522727273;-0.770107992;-0.999778599
-0.999450851;0.515151515;-0.820800581;-0.999557245
-0.998902305;0.295454545;-0.562666052;-0.999335939
-1;0.234848485;-0.394771644;-0.999778599
-0.999451153;0.242424242;-0.442257997;-0.999778646
-0.995073892;0.189393939;-0.344778762;-0.997345162
-1;0.295454545;-0.558486962;-1
-0.998352554;0.340909091;-0.624803484;-0.998671736
-0.998902907;0.234848485;-0.447812703;-0.999557339
-0.998900495;0.227272727;-0.433926156;-0.998671453
-0.998901702;0.28030303;-0.535798236;-0.999114491
-1;0.287878788;-0.548232973;-1
-0.999450851;0.446969697;-0.761388988;-0.999557245
-0.999451153;0.204545455;-0.3746144;-0.999778646
-1;0.348484848;-0.637015518;-1
-0.998902305;0.28030303;-0.523741251;-0.999335939
-0.998354361;0.310606061;-0.588853394;-0.999114679
-0.998354361;0.204545455;-0.376909671;-0.999114679
-0.999451153;0.196969697;-0.356421177;-0.999778646
-1;0.333333333;-0.606054442;-0.999778599
-0.998353458;0.303030303;-0.577335285;-0.998893231
-0.999450851;0.5;-0.804396885;-0.999557245
-1;0.257575758;-0.501608179;-1
-1;0.265151515;-0.512641194;-1
-0.998355263;0.287878788;-0.549623598;-0.99933608
-1;0.371212121;-0.659971747;-0.999557151
-0.999450549;0.439393939;-0.746010591;-0.999335797
-0.998901702;0.272727273;-0.525407939;-0.999114491
-0.998902907;0.537878788;-0.806937522;-0.999557339
-0.998902907;0.462121212;-0.770125807;-0.999557339
-0.998902305;0.462121212;-0.780143057;-0.999335939
-0.999449945;0.242424242;-0.460262416;-0.998892759
-1;0.416666667;-0.717229934;-0.999778599
-0.999450851;0.401515152;-0.707392089;-0.999557245
-0.999450851;0.431818182;-0.73959739;-0.999557245
-1;0.325757576;-0.594605182;-1
-0.999451153;0.545454545;-0.817187369;-0.999778646
-0.998901099;0.393939394;-0.697944177;-0.998892995
-0.998902305;0.424242424;-0.734328296;-0.999335939
-0.998354361;0.46969697;-0.786214486;-0.999114679
-0.999450851;0.484848485;-0.787142094;-0.999557245
-0.999450851;0.21969697;-0.418353899;-0.999557245
-0.999451153;0.477272727;-0.780709062;-0.999778646
-0.999450549;0.401515152;-0.712011218;-0.999335797
-0.999451153;0.424242424;-0.729193205;-0.999778646
-0.998902907;0.212121212;-0.39109501;-0.999557339
-0.999451153;0.234848485;-0.43028114;-0.999778646
-1;0.492424242;-0.792391357;-0.999557151
-1;0.363636364;-0.649223267;-0.999778599
-1;0.386363636;-0.693342526;-1
-0.998901099;0.378787879;-0.687985362;-0.998892995
-0.999451153;0.416666667;-0.720875613;-0.999778646
-0.999451153;0.409090909;-0.711552353;-0.999778646
-1;0.393939394;-0.695709793;-0.999778599
-0.997802198;0.318181818;-0.591466958;-0.998007392
-0.999451153;0.303030303;-0.57318829;-0.999778646
-0.998352554;0.325757576;-0.601601756;-0.998671736
-0.998902907;0.356060606;-0.647682855;-0.999557339
-0.999451153;0.21969697;-0.388344857;-0.999778646
-0.998353458;0.227272727;-0.428409875;-0.998893231
-0.997805815;0.25;-0.496399294;-0.998672018
-0.999451153;0.507575758;-0.793164363;-0.999778646
-1;0.28030303;-0.513278257;-1
-0.999451153;0.431818182;-0.737610425;-0.999778646
-1;0.477272727;-0.736212702;-0.999778599
-0.998902907;0.340909091;-0.624173082;-0.999557339
-1;0.409090909;-0.721918329;-0.999557151
-1;0.303030303;-0.572864364;-0.999778599
-0.999450549;0.378787879;-0.685769387;-0.999335797
-0.999450851;0.212121212;-0.389094441;-0.999557245
-0.999450851;0.227272727;-0.418940773;-0.999557245
-0.999450851;0.386363636;-0.693363094;-0.999557245
-0.999451153;0.363636364;-0.659334685;-0.999778646
-0.999451153;0.575757576;-0.828817296;-0.999778646
-0.999450851;0.507575758;-0.816522126;-0.999557245
-0.998354361;0.454545455;-0.76997276;-0.999114679
-0.999450851;0.189393939;-0.343632755;-0.999557245
-1;0.462121212;-0.76846759;-0.999557151
-0.998902305;0.484848485;-0.79265265;-0.999335939
-0.999451153;0.348484848;-0.637036086;-0.999778646
-0.999451153;0.46969697;-0.780308528;-0.999778646
-1;0.439393939;-0.745482865;-0.999557151
-0.998902305;0.310606061;-0.577335285;-0.999335939
-0.998353458;0.454545455;-0.780143057;-0.998893231
