Recall;NFS;MI;MacroF1
-0.787951807;0.666666667;-0.893422288;-0.864671732
-0.985074627;0.21969697;-0.326213517;-0.768203116
-0.76571687;0.166666667;-0.214230066;-0.861755524
-0.977189781;0.196969697;-0.2900116;-0.809070796
-0.980650836;0.204545455;-0.354125212;-0.82204192
-0.90215676;0.212121212;-0.340103242;-0.935884586
-0.839014158;0.606060606;-0.883749593;-0.884133355
-0.940191388;0.340909091;-0.614733307;-0.921412918
-0.8754598;0.598484848;-0.818384807;-0.913944137
-0.863636364;0.636363636;-0.846292536;-0.887113244
-0.870798319;0.621212121;-0.827582716;-0.910220917
-0.783927621;0.431818182;-0.755159832;-0.834079575
-0.818809777;0.568181818;-0.890947193;-0.863387811
-0.803674541;0.568181818;-0.900143078;-0.854260443
-0.928893905;0.242424242;-0.374444967;-0.933008744
-0.932954545;0.25;-0.362203495;-0.933809978
-0.971111111;0.333333333;-0.585000333;-0.870657249
-0.990654206;0.303030303;-0.427520055;-0.838394843
-0.963208685;0.310606061;-0.535121904;-0.935713714
-0.926445817;0.181818182;-0.299547442;-0.932853319
-0.908948195;0.318181818;-0.508632685;-0.943405395
-0.83037694;0.545454545;-0.879001452;-0.860499471
-0.805383023;0.537878788;-0.883957989;-0.859674488
-0.989528796;0.265151515;-0.419730243;-0.829417659
-0.915956151;0.477272727;-0.797734779;-0.897162658
-0.960548885;0.196969697;-0.29667941;-0.818375816
-0.943418702;0.393939394;-0.678321731;-0.925304674
-0.977428181;0.265151515;-0.446532188;-0.901569207
-0.886609687;0.272727273;-0.452311103;-0.896533555
-0.799283154;0.575757576;-0.896194432;-0.85754795
-0.88031764;0.431818182;-0.748132562;-0.893062363
-0.978382706;0.28030303;-0.458782905;-0.850024737
-0.979043877;0.318181818;-0.55896785;-0.917849347
-0.969745223;0.310606061;-0.548084396;-0.846615715
-0.943548387;0.196969697;-0.32399402;-0.937204119
-0.8958953;0.386363636;-0.672560574;-0.889783651
-0.983269962;0.227272727;-0.39449781;-0.869686231
