gen,nevals,Tiempo
1,92,0.01623988151550293
2,92,0.04130101203918457
3,92,0.06318855285644531
4,92,0.08973932266235352
5,92,0.10804939270019531
6,92,0.12775588035583496
7,92,0.1410212516784668
8,92,0.16211843490600586
9,92,0.18172955513000488
10,92,0.20014452934265137
11,92,0.21431994438171387
12,92,0.23373675346374512
13,92,0.2508246898651123
14,92,0.26705360412597656
15,92,0.287369966506958
16,92,0.3050878047943115
17,92,0.32666897773742676
18,92,0.34106874465942383
19,92,0.35817670822143555
20,92,0.3709087371826172
21,92,0.3908224105834961
22,92,0.40480589866638184
23,92,0.42177700996398926
24,92,0.44643521308898926
25,92,0.46637988090515137
26,92,0.4878273010253906
27,92,0.5051252841949463
28,92,0.5208075046539307
29,92,0.5358688831329346
30,92,0.5552310943603516
31,92,0.5720489025115967
32,92,0.5923054218292236
33,92,0.6147513389587402
34,92,0.6321487426757812
35,92,0.6517899036407471
36,92,0.6661083698272705
37,92,0.6848709583282471
38,92,0.7051589488983154
39,92,0.725914478302002
40,92,0.7410879135131836
41,92,0.7631123065948486
42,92,0.7869386672973633
43,92,0.8052620887756348
44,92,0.8287136554718018
45,92,0.8464412689208984
46,92,0.8653888702392578
47,92,0.8852035999298096
48,92,0.912147045135498
49,92,0.9319009780883789
50,92,0.9539926052093506
51,92,0.9758658409118652
52,92,0.9943807125091553
53,92,1.012702226638794
54,92,1.036482334136963
55,92,1.0598933696746826
56,92,1.0821256637573242
57,92,1.1009941101074219
58,92,1.1214334964752197
59,92,1.1509532928466797
60,92,1.175689935684204
61,92,1.201153039932251
62,92,1.233008623123169
63,92,1.2508156299591064
64,92,1.2719621658325195
65,92,1.2984716892242432
66,92,1.3161654472351074
67,92,1.3354194164276123
68,92,1.3517897129058838
69,92,1.3719940185546875
70,92,1.3928277492523193
71,92,1.4146037101745605
72,92,1.4360907077789307
73,92,1.4519615173339844
74,92,1.4717483520507812
75,92,1.4911623001098633
76,92,1.512019157409668
77,92,1.5321745872497559
78,92,1.551969289779663
79,92,1.5731158256530762
80,92,1.5962700843811035
81,92,1.6186983585357666
82,92,1.6399307250976562
83,92,1.6551971435546875
84,92,1.6808605194091797
85,92,1.7036449909210205
86,92,1.7306950092315674
87,92,1.7499313354492188
88,92,1.7700979709625244
89,92,1.7918243408203125
90,92,1.816105842590332
91,92,1.8316223621368408
92,92,1.8520658016204834
93,92,1.8716492652893066
94,92,1.8910658359527588
95,92,1.9134607315063477
96,92,1.9358325004577637
97,92,1.9634778499603271
98,92,1.9862563610076904
99,92,2.006422758102417
100,92,2.0276410579681396
101,92,2.045318603515625
102,92,2.070615768432617
103,92,2.093593120574951
104,92,2.117584705352783
105,92,2.1411960124969482
106,92,2.1719424724578857
107,92,2.1936941146850586
108,92,2.2172658443450928
109,92,2.2453055381774902
110,92,2.269639492034912
111,92,2.2978951930999756
112,92,2.3161983489990234
113,92,2.355374336242676
114,92,2.3809001445770264
115,92,2.402482748031616
116,92,2.422846555709839
117,92,2.448852300643921
118,92,2.4775707721710205
119,92,2.5049214363098145
120,92,2.533031702041626
