Recall;NFS;MI;MacroF1;ACC
-0.931400966;0.21969697;-0.403706138;-0.890174252;-0.901937407
-0.962962963;0.204545455;-0.344491789;-0.909022174;-0.918926975
-0.959817352;0.257575758;-0.451009183;-0.929133049;-0.935916542
-0.941955193;0.356060606;-0.597044173;-0.880410511;-0.894485842
-0.881712062;0.462121212;-0.701172968;-0.923264586;-0.928166915
-0.921052632;0.257575758;-0.455832137;-0.856358258;-0.874217586
-0.979094077;0.318181818;-0.503691954;-0.861804385;-0.881669151
-0.954033771;0.409090909;-0.642720523;-0.915772971;-0.924292101
-0.880354505;0.515151515;-0.694999362;-0.939510858;-0.942771982
-0.953436807;0.371212121;-0.616913223;-0.860849322;-0.879582712
-0.77122807;0.477272727;-0.774229258;-0.859932266;-0.866169896
-0.985714286;0.227272727;-0.392385687;-0.857877193;-0.878986587
-0.897456932;0.287878788;-0.49840003;-0.918544744;-0.924590164
-0.950682057;0.439393939;-0.686756704;-0.876529673;-0.891803279
-0.978683967;0.212121212;-0.35526317;-0.937497468;-0.94366617
-0.917069243;0.340909091;-0.560904563;-0.940353526;-0.944560358
-0.980624327;0.401515152;-0.591036365;-0.887441468;-0.901937407
-0.974060823;0.363636364;-0.56840178;-0.946849146;-0.95171386
-0.793240557;0.431818182;-0.688809102;-0.895953665;-0.899552906
-0.943541488;0.318181818;-0.529469152;-0.939896263;-0.94485842
-0.928;0.28030303;-0.479545175;-0.951322676;-0.954694486
-0.98217636;0.318181818;-0.464492669;-0.935669119;-0.942175857
-0.95;0.356060606;-0.58025335;-0.948124319;-0.952309985
-0.984782609;0.287878788;-0.436431479;-0.886848347;-0.901639344
-0.8;0.393939394;-0.653567327;-0.812587823;-0.830700447
-0.914070892;0.340909091;-0.575538894;-0.845778115;-0.86557377
-0.849327354;0.303030303;-0.526257738;-0.854568641;-0.867958271
-0.960595447;0.242424242;-0.389221754;-0.944485779;-0.949329359
-0.822937626;0.295454545;-0.514150863;-0.804603089;-0.827123696
-0.98151751;0.401515152;-0.545586924;-0.922435476;-0.930849478
-0.867977528;0.257575758;-0.455373934;-0.855482226;-0.870044709
-0.812678063;0.333333333;-0.576422052;-0.892385569;-0.897466468
-0.845890411;0.515151515;-0.796471841;-0.865472455;-0.876602086
-0.897540984;0.386363636;-0.635418641;-0.918880924;-0.924888227
-0.972502291;0.439393939;-0.563110261;-0.936992276;-0.943070045
-0.989373007;0.227272727;-0.360852334;-0.897321966;-0.910283159
-0.938514091;0.340909091;-0.56028406;-0.936671035;-0.941877794
-0.979736575;0.5;-0.626494386;-0.907205873;-0.918032787
-0.946877912;0.454545455;-0.715617643;-0.912916701;-0.921609538
-0.981700753;0.356060606;-0.543254336;-0.888125715;-0.902533532
-0.89823381;0.522727273;-0.778127452;-0.91098554;-0.918032787
-0.92992993;0.234848485;-0.429423942;-0.877847887;-0.891803279
-0.907042254;0.356060606;-0.609789008;-0.882256274;-0.894187779
-0.917721519;0.303030303;-0.523034028;-0.946963412;-0.95052161
-0.796008869;0.295454545;-0.517600644;-0.867345535;-0.874515648
-0.954341987;0.378787879;-0.589155249;-0.932071529;-0.938301043
-0.956284153;0.356060606;-0.58804308;-0.867138924;-0.884649776
-0.89375;0.378787879;-0.622384246;-0.841759635;-0.861102832
-0.821958457;0.303030303;-0.527488485;-0.808374714;-0.829806259
-0.944774851;0.424242424;-0.62986084;-0.943229554;-0.947839046
-0.915348837;0.401515152;-0.665924697;-0.89110862;-0.901937407
-0.965681602;0.234848485;-0.387936225;-0.918462699;-0.926974665
-0.971988796;0.28030303;-0.463535715;-0.930105416;-0.937108793
-0.84691708;0.507575758;-0.684332025;-0.924053594;-0.92757079
-0.92838654;0.25;-0.440002322;-0.925461435;-0.931743666
-0.971252567;0.378787879;-0.618869814;-0.897110225;-0.909388972
-0.924603175;0.310606061;-0.539025245;-0.951404131;-0.954694486
-0.942735043;0.310606061;-0.523534613;-0.939582652;-0.944560358
-0.882071713;0.575757576;-0.753159442;-0.915846148;-0.921609538
-0.950421941;0.409090909;-0.673473373;-0.874678739;-0.890312966
-0.985932005;0.234848485;-0.379227645;-0.862906383;-0.882861401
-0.979879276;0.484848485;-0.613994462;-0.909713151;-0.920119225
-0.987717503;0.212121212;-0.356468647;-0.909019829;-0.919821162
-0.954012624;0.333333333;-0.546631875;-0.92933347;-0.935916542
-0.85035074;0.371212121;-0.618147963;-0.897122283;-0.903725782
-0.984036488;0.303030303;-0.499807846;-0.870701408;-0.888822653
-0.94523135;0.462121212;-0.716713793;-0.907345661;-0.916840537
-0.962522852;0.378787879;-0.584967912;-0.93076699;-0.937406855
-0.965608466;0.363636364;-0.571787713;-0.945707867;-0.95052161
-0.779684283;0.454545455;-0.725297107;-0.87355507;-0.878688525
-0.91996482;0.265151515;-0.474225627;-0.912725622;-0.920417288
-0.978464419;0.227272727;-0.367240027;-0.933707443;-0.940387481
-0.740652347;0.348484848;-0.597358692;-0.802640454;-0.81609538
-0.971269694;0.318181818;-0.521053672;-0.932206248;-0.938897168
-0.930143541;0.257575758;-0.451101601;-0.892411163;-0.903725782
-0.986444213;0.272727273;-0.431724938;-0.90184049;-0.913859911
-0.973360656;0.356060606;-0.559243566;-0.899188051;-0.911177347
-0.831386861;0.424242424;-0.681294101;-0.901303709;-0.906408346
-0.928694158;0.348484848;-0.591728302;-0.927157571;-0.933233979
-0.851454824;0.462121212;-0.742940938;-0.903527172;-0.909388972
-0.976415094;0.234848485;-0.379548941;-0.929610945;-0.93681073
-0.908941756;0.340909091;-0.567926051;-0.927559555;-0.932935917
-0.971238938;0.310606061;-0.543452716;-0.87262436;-0.889716841
-0.979591837;0.265151515;-0.40172045;-0.937815242;-0.943964232
-0.926196269;0.401515152;-0.664592221;-0.945079109;-0.949031297
-0.972014925;0.454545455;-0.565207859;-0.930451248;-0.937406855
-0.991202346;0.257575758;-0.404491543;-0.927370267;-0.935320417
-0.971756399;0.356060606;-0.523692347;-0.949949907;-0.954396423
\n;;;;
-0.960387324;0.446969697;-0.64684945;-0.942459649;-0.947540984
-0.954081633;0.212121212;-0.376059501;-0.887790562;-0.901043219
-0.931439765;0.477272727;-0.730186757;-0.88581694;-0.898360656
-0.962488564;0.454545455;-0.700473754;-0.930423095;-0.937108793
-0.886255924;0.295454545;-0.505871762;-0.922068373;-0.927272727
-0.943972835;0.257575758;-0.447115392;-0.9429157;-0.947540984
-0.882129278;0.212121212;-0.365467558;-0.931232473;-0.935320417
-0.931918656;0.257575758;-0.447824813;-0.919823126;-0.926974665
-0.802425107;0.371212121;-0.621757072;-0.882968726;-0.88852459
-0.914926527;0.431818182;-0.637841716;-0.952618496;-0.955588674
-0.946020128;0.431818182;-0.690873229;-0.918552154;-0.926378539
-0.862730061;0.310606061;-0.52839266;-0.912385379;-0.917734724
-0.904654655;0.257575758;-0.400017963;-0.954484577;-0.957078987
-0.835766423;0.371212121;-0.650411274;-0.83984038;-0.85514158
-0.947368421;0.454545455;-0.703438424;-0.945510441;-0.949925484
-0.915569326;0.325757576;-0.519202768;-0.952603384;-0.955588674
-0.961538462;0.348484848;-0.601182182;-0.929419414;-0.936214605
-0.974282888;0.21969697;-0.379642354;-0.911738266;-0.921609538
-0.923819742;0.356060606;-0.62685096;-0.85231144;-0.87123696
-0.97826087;0.393939394;-0.645947819;-0.930245337;-0.937406855
-0.981707317;0.333333333;-0.537569547;-0.907479239;-0.918330849
-0.952054795;0.340909091;-0.569971564;-0.946059004;-0.95052161
-0.94265233;0.492424242;-0.742495372;-0.923196021;-0.930253353
-0.965547703;0.234848485;-0.416795488;-0.945032311;-0.949925484
-0.953151618;0.295454545;-0.481107743;-0.94871591;-0.95290611
-0.883802817;0.492424242;-0.756413477;-0.885573166;-0.895678092
-0.915699923;0.401515152;-0.62389772;-0.95325449;-0.956184799
-0.949753695;0.462121212;-0.714740718;-0.89639371;-0.907898659
-0.970515971;0.272727273;-0.483998601;-0.839235229;-0.864083458
-0.909647779;0.204545455;-0.358341827;-0.951763586;-0.954694486
-0.980331263;0.378787879;-0.622951495;-0.900307617;-0.912369598
-0.982851018;0.257575758;-0.434675189;-0.890286037;-0.904321908
-0.970175439;0.348484848;-0.507734818;-0.950997938;-0.955290611
-0.982325581;0.303030303;-0.414981519;-0.938769285;-0.94485842
-0.88;0.340909091;-0.584534982;-0.79890813;-0.828315946
-0.93639576;0.318181818;-0.568815861;-0.923437862;-0.930253353
-0.987951807;0.257575758;-0.369042166;-0.915815673;-0.925484352
-0.949950932;0.272727273;-0.468762411;-0.897826057;-0.909090909
-0.802160702;0.295454545;-0.512314838;-0.89870806;-0.902533532
-0.973958333;0.204545455;-0.36568294;-0.894053661;-0.907004471
-0.871941272;0.477272727;-0.754438546;-0.900315104;-0.907600596
-0.964761905;0.21969697;-0.38302109;-0.918147489;-0.926676602
-0.97733711;0.295454545;-0.491555389;-0.929928081;-0.937108793
-0.873116574;0.424242424;-0.693218737;-0.91017652;-0.916244411
-0.948630137;0.393939394;-0.638625611;-0.943459437;-0.948137109
-0.975115207;0.424242424;-0.530754213;-0.936914491;-0.943070045
-0.981852913;0.363636364;-0.539198063;-0.929081938;-0.936512668
-0.933794466;0.416666667;-0.68120014;-0.88458089;-0.897466468
-0.974576271;0.234848485;-0.418790196;-0.799981573;-0.836065574
-0.947623666;0.310606061;-0.561588946;-0.900101288;-0.910879285
-0.776245211;0.409090909;-0.691967096;-0.840985348;-0.850670641
-0.969325153;0.325757576;-0.580200525;-0.897206208;-0.909388972
-0.980537535;0.348484848;-0.495115225;-0.938820273;-0.94485842
-0.975471698;0.348484848;-0.576229818;-0.928946898;-0.936214605
-0.976744186;0.409090909;-0.54578586;-0.934797563;-0.941281669
-0.885873903;0.310606061;-0.519601507;-0.918378591;-0.923994039
-0.916343919;0.409090909;-0.633095629;-0.95323958;-0.956184799
-0.944677284;0.371212121;-0.609824912;-0.947923943;-0.952011923
-0.785904255;0.295454545;-0.522443703;-0.888170621;-0.892101341
-0.974282888;0.257575758;-0.44716015;-0.911738266;-0.921609538
-0.85621446;0.484848485;-0.763636455;-0.889156451;-0.897168405
-0.911094225;0.265151515;-0.4106853;-0.955640704;-0.958271237
-0.954428203;0.318181818;-0.512746903;-0.946333661;-0.950819672
-0.926099158;0.477272727;-0.731388386;-0.896936753;-0.907302534
-0.979957806;0.371212121;-0.6149238;-0.893749366;-0.907004471
-0.947516401;0.333333333;-0.580865189;-0.9114808;-0.920417288
-0.95720524;0.462121212;-0.710824099;-0.942886012;-0.947839046
-0.922776911;0.333333333;-0.513819342;-0.956038954;-0.958867362
-0.907248636;0.21969697;-0.377482018;-0.943624285;-0.947242921
-0.897504456;0.446969697;-0.71864898;-0.891815479;-0.901639344
-0.950384944;0.333333333;-0.574519749;-0.945094424;-0.949627422
-0.966972477;0.46969697;-0.702773761;-0.932689993;-0.939195231
-0.981429898;0.287878788;-0.410356107;-0.938794814;-0.94485842
-0.914736842;0.378787879;-0.637381115;-0.852273659;-0.870640835
-0.931153184;0.295454545;-0.505648179;-0.928431414;-0.93442623
-0.943304008;0.21969697;-0.383730511;-0.894569742;-0.906110283
-0.964585275;0.265151515;-0.456245274;-0.925499078;-0.932935917
-0.984160507;0.272727273;-0.456043971;-0.896108191;-0.909090909
-0.944071588;0.28030303;-0.498259865;-0.852283286;-0.87242921
-0.841221374;0.424242424;-0.694414527;-0.895975837;-0.902235469
-0.836319218;0.340909091;-0.604176544;-0.8727048;-0.881967213
-0.959654179;0.386363636;-0.642759711;-0.911654036;-0.921013413
-0.962929476;0.409090909;-0.60940061;-0.934881803;-0.940983607
-0.974619289;0.204545455;-0.368017018;-0.903111967;-0.914456036
-0.948348857;0.272727273;-0.451765117;-0.947161378;-0.951415797
-0.924640135;0.454545455;-0.728219208;-0.929008231;-0.934724292
-0.899375975;0.212121212;-0.361946416;-0.936925456;-0.940983607
-0.968553459;0.416666667;-0.676131086;-0.941213093;-0.946646796
-0.949744463;0.454545455;-0.682179062;-0.946119247;-0.95052161
-0.785572469;0.257575758;-0.448278315;-0.889186735;-0.892995529
-0.901830283;0.393939394;-0.649228859;-0.917330044;-0.923695976
-0.913627639;0.424242424;-0.695439388;-0.88000887;-0.892697466
-0.968831169;0.25;-0.444504376;-0.821509437;-0.850968703
-0.950384944;0.340909091;-0.575910185;-0.945094424;-0.949627422
-0.961956522;0.318181818;-0.549254915;-0.872447228;-0.889120715
-0.963573287;0.340909091;-0.495618816;-0.950142415;-0.954396423
-0.913684211;0.386363636;-0.646579024;-0.851592892;-0.870044709
-0.888492417;0.431818182;-0.70742686;-0.884908259;-0.89538003
-0.977467811;0.265151515;-0.439628123;-0.886498606;-0.901043219
-0.946180556;0.25;-0.42783915;-0.936769842;-0.942175857
-0.967592593;0.439393939;-0.695776056;-0.929905897;-0.93681073
-0.915644172;0.21969697;-0.376772597;-0.95619269;-0.958867362
-0.96663661;0.386363636;-0.594316051;-0.938536553;-0.944262295
\n;;;;
-0.953488372;0.484848485;-0.685483272;-0.945011953;-0.949627422
-0.968971631;0.318181818;-0.534696523;-0.946299044;-0.951117735
-0.899753492;0.409090909;-0.674860178;-0.919804408;-0.925782414
-0.931665063;0.515151515;-0.745004945;-0.891604085;-0.903129657
-0.97751606;0.409090909;-0.565254179;-0.887237504;-0.901639344
-0.955094991;0.272727273;-0.476967569;-0.945306344;-0.949925484
-0.893617021;0.53030303;-0.747880562;-0.916334999;-0.922503726
-0.97415507;0.310606061;-0.536622081;-0.909959006;-0.920119225
-0.958553792;0.416666667;-0.694751131;-0.940474891;-0.945752608
