Recall;NFS;MI;MacroF1;ACC
-0.996737357;0.477272727;-0.84687313;-0.998713743;-0.99880775
-1;0.340909091;-0.642842182;-1;-1
-0.99755102;0.333333333;-0.637565072;-0.99903514;-0.999105812
-1;0.348484848;-0.654218008;-0.999678155;-0.999701937
-1;0.325757576;-0.619728046;-1;-1
-0.99592502;0.446969697;-0.808591005;-0.998392458;-0.998509687
-0.999182339;0.242424242;-0.458093208;-0.999678268;-0.999701937
-0.99755102;0.378787879;-0.704248005;-0.99903514;-0.999105812
-1;0.371212121;-0.688473993;-0.999678155;-0.999701937
-1;0.28030303;-0.534921483;-0.999678155;-0.999701937
-0.996737357;0.431818182;-0.787935261;-0.998713743;-0.99880775
-0.999182339;0.424242424;-0.760076243;-0.999678268;-0.999701937
-0.995114007;0.53030303;-0.888594359;-0.998071285;-0.998211624
-0.996737357;0.484848485;-0.85138696;-0.998713743;-0.99880775
-0.99755102;0.333333333;-0.633425089;-0.99903514;-0.999105812
-0.996737357;0.409090909;-0.74723373;-0.998713743;-0.99880775
-0.99755102;0.401515152;-0.737397749;-0.99903514;-0.999105812
-1;0.28030303;-0.540312996;-1;-1
-0.99592502;0.515151515;-0.87922512;-0.998392458;-0.998509687
-0.998366013;0.393939394;-0.724979652;-0.999356648;-0.999403875
-1;0.393939394;-0.721625783;-1;-1
-0.99755102;0.454545455;-0.815431422;-0.99903514;-0.999105812
-0.999182339;0.378787879;-0.69922782;-0.999678268;-0.999701937
-0.999181669;0.522727273;-0.824573385;-0.999356423;-0.999403875
-0.99592502;0.507575758;-0.855592641;-0.998392458;-0.998509687
-0.996737357;0.386363636;-0.716570988;-0.998713743;-0.99880775
-1;0.431818182;-0.772090703;-1;-1
-0.99592502;0.424242424;-0.767890815;-0.998392458;-0.998509687
-1;0.265151515;-0.51136855;-1;-1
-0.996737357;0.492424242;-0.847299148;-0.998713743;-0.99880775
-1;0.439393939;-0.781181216;-0.999678155;-0.999701937
-0.99755102;0.340909091;-0.647071278;-0.99903514;-0.999105812
-0.998366013;0.325757576;-0.621358104;-0.999356648;-0.999403875
-0.998366013;0.446969697;-0.79647027;-0.999356648;-0.999403875
-0.996734694;0.386363636;-0.714975663;-0.998391899;-0.998509687
-0.999182339;0.409090909;-0.740747861;-0.999678268;-0.999701937
-0.99755102;0.522727273;-0.867681357;-0.99903514;-0.999105812
-0.999182339;0.265151515;-0.514625083;-0.999678268;-0.999701937
-0.995114007;0.492424242;-0.868774837;-0.998071285;-0.998211624
-0.998366013;0.371212121;-0.69056615;-0.999356648;-0.999403875
-0.99755102;0.462121212;-0.825952652;-0.99903514;-0.999105812
-0.996734694;0.5;-0.853960163;-0.998391899;-0.998509687
-0.99755102;0.507575758;-0.865243224;-0.99903514;-0.999105812
-1;0.462121212;-0.803029891;-1;-1
-0.99755102;0.325757576;-0.623981763;-0.99903514;-0.999105812
-0.999181669;0.333333333;-0.630937904;-0.999356423;-0.999403875
-0.995921697;0.522727273;-0.885080322;-0.998070615;-0.998211624
-0.99592502;0.454545455;-0.820332097;-0.998392458;-0.998509687
-0.996737357;0.477272727;-0.836161245;-0.998713743;-0.99880775
-0.999182339;0.356060606;-0.666127338;-0.999678268;-0.999701937
-0.995921697;0.507575758;-0.875686492;-0.998070615;-0.998211624
-1;0.303030303;-0.587577145;-0.999678155;-0.999701937
-1;0.439393939;-0.782063806;-0.999678155;-0.999701937
-0.995921697;0.371212121;-0.693789401;-0.998070615;-0.998211624
-0.996734694;0.416666667;-0.762870717;-0.998391899;-0.998509687
-0.998366013;0.416666667;-0.753185497;-0.999356648;-0.999403875
-0.995114007;0.401515152;-0.741387654;-0.998071285;-0.998211624
-0.99755102;0.363636364;-0.681234128;-0.99903514;-0.999105812
-0.99592502;0.363636364;-0.682776664;-0.998392458;-0.998509687
-0.998366013;0.431818182;-0.777609121;-0.999356648;-0.999403875
-0.996734694;0.378787879;-0.707375103;-0.998391899;-0.998509687
-0.996737357;0.507575758;-0.870714358;-0.998713743;-0.99880775
-0.99592502;0.53030303;-0.895500729;-0.998392458;-0.998509687
-1;0.46969697;-0.8122278;-1;-1
-0.996737357;0.446969697;-0.801339627;-0.998713743;-0.99880775
-0.999182339;0.416666667;-0.751933293;-0.999678268;-0.999701937
-1;0.386363636;-0.711293288;-1;-1
-0.99592502;0.439393939;-0.789325167;-0.998392458;-0.998509687
-0.996737357;0.446969697;-0.803441596;-0.998713743;-0.99880775
-0.996737357;0.424242424;-0.774297363;-0.998713743;-0.99880775
-1;0.393939394;-0.720149611;-1;-1
\n;;;;
-0.99592502;0.583333333;-0.796630816;-0.998392458;-0.998509687
-0.996737357;0.378787879;-0.67863355;-0.998713743;-0.99880775
-0.999182339;0.196969697;-0.344818579;-0.999678268;-0.999701937
-0.995921697;0.515151515;-0.838657447;-0.998070615;-0.998211624
-1;0.356060606;-0.640163222;-1;-1
-1;0.227272727;-0.429851742;-1;-1
-0.99592502;0.560606061;-0.784648565;-0.998392458;-0.998509687
-1;0.287878788;-0.535691845;-1;-1
-0.999182339;0.257575758;-0.487463225;-0.999678268;-0.999701937
-0.996734694;0.21969697;-0.392674851;-0.998391899;-0.998509687
-0.999182339;0.25;-0.468786032;-0.999678268;-0.999701937
-0.999181669;0.28030303;-0.521424199;-0.999356423;-0.999403875
-0.999182339;0.295454545;-0.552164454;-0.999678268;-0.999701937
-0.999182339;0.272727273;-0.510793859;-0.999678268;-0.999701937
-0.99755102;0.21969697;-0.377787264;-0.99903514;-0.999105812
-0.995110024;0.424242424;-0.756033461;-0.997749442;-0.997913562
-0.997547016;0.575757576;-0.795777906;-0.998391339;-0.998509687
-1;0.234848485;-0.445507067;-1;-1
-0.999182339;0.242424242;-0.461549821;-0.999678268;-0.999701937
-1;0.234848485;-0.444944761;-1;-1
-0.99755102;0.416666667;-0.731782558;-0.99903514;-0.999105812
-0.99755102;0.409090909;-0.719761641;-0.99903514;-0.999105812
-0.996737357;0.416666667;-0.746927406;-0.998713743;-0.99880775
-1;0.340909091;-0.616810549;-1;-1
-0.99755102;0.454545455;-0.775146255;-0.99903514;-0.999105812
-0.998366013;0.204545455;-0.354343641;-0.999356648;-0.999403875
-0.998366013;0.5;-0.822468919;-0.999356648;-0.999403875
-0.998366013;0.212121212;-0.365722837;-0.999356648;-0.999403875
-1;0.325757576;-0.594007795;-1;-1
-0.995110024;0.356060606;-0.643939184;-0.997749442;-0.997913562
-1;0.265151515;-0.498506886;-1;-1
-0.99755102;0.363636364;-0.654581171;-0.99903514;-0.999105812
-0.999182339;0.348484848;-0.628148762;-0.999678268;-0.999701937
-0.99755102;0.325757576;-0.596692931;-0.99903514;-0.999105812
-1;0.371212121;-0.661953916;-1;-1
-0.996737357;0.454545455;-0.78362953;-0.998713743;-0.99880775
-1;0.439393939;-0.744158578;-1;-1
-0.99755102;0.333333333;-0.607700317;-0.99903514;-0.999105812
-0.99755102;0.462121212;-0.792683788;-0.99903514;-0.999105812
-0.998366013;0.204545455;-0.353671724;-0.999356648;-0.999403875
-0.99755102;0.318181818;-0.585369731;-0.99903514;-0.999105812
-0.996737357;0.484848485;-0.817366746;-0.998713743;-0.99880775
-1;0.386363636;-0.681702639;-1;-1
-0.999182339;0.363636364;-0.651334003;-0.999678268;-0.999701937
-0.998363339;0.477272727;-0.810717032;-0.998712846;-0.99880775
-0.999182339;0.393939394;-0.689359563;-0.999678268;-0.999701937
-0.99755102;0.371212121;-0.668166846;-0.99903514;-0.999105812
-0.99755102;0.446969697;-0.772013043;-0.99903514;-0.999105812
-0.99592502;0.401515152;-0.71343117;-0.998392458;-0.998509687
-0.996734694;0.507575758;-0.82656437;-0.998391899;-0.998509687
-0.99592502;0.507575758;-0.818858995;-0.998392458;-0.998509687
-0.996737357;0.431818182;-0.758941867;-0.998713743;-0.99880775
-0.998366013;0.401515152;-0.704434403;-0.999356648;-0.999403875
-0.99755102;0.378787879;-0.675415678;-0.99903514;-0.999105812
-0.99592502;0.492424242;-0.801246292;-0.998392458;-0.998509687
-0.99755102;0.46969697;-0.799818058;-0.99903514;-0.999105812
-0.99755102;0.492424242;-0.828689947;-0.99903514;-0.999105812
-0.999182339;0.212121212;-0.372815324;-0.999678268;-0.999701937
-0.998366013;0.386363636;-0.686083015;-0.999356648;-0.999403875
-0.998366013;0.393939394;-0.69445627;-0.999356648;-0.999403875
-0.99755102;0.318181818;-0.581754623;-0.99903514;-0.999105812
-0.99755102;0.303030303;-0.560734457;-0.99903514;-0.999105812
-0.999182339;0.310606061;-0.571748738;-0.999678268;-0.999701937
-0.99755102;0.431818182;-0.732636357;-0.99903514;-0.999105812
-0.99755102;0.401515152;-0.707653459;-0.99903514;-0.999105812
-1;0.333333333;-0.603897915;-1;-1
-0.99755102;0.310606061;-0.573499865;-0.99903514;-0.999105812
-0.995110024;0.393939394;-0.71369412;-0.997749442;-0.997913562
-0.998366013;0.46969697;-0.806621581;-0.999356648;-0.999403875
-0.99592502;0.462121212;-0.793528555;-0.998392458;-0.998509687
-0.996737357;0.439393939;-0.763518614;-0.998713743;-0.99880775
-0.999182339;0.446969697;-0.758096371;-0.999678268;-0.999701937
-0.996737357;0.303030303;-0.559251096;-0.998713743;-0.99880775
-0.99755102;0.348484848;-0.630186222;-0.99903514;-0.999105812
-0.996737357;0.340909091;-0.632612814;-0.998713743;-0.99880775
-0.99755102;0.340909091;-0.620251886;-0.99903514;-0.999105812
-0.996737357;0.340909091;-0.619323516;-0.998713743;-0.99880775
-1;0.318181818;-0.581748133;-1;-1
-0.998364677;0.484848485;-0.822810109;-0.999034803;-0.999105812
-1;0.378787879;-0.674018589;-1;-1
-1;0.303030303;-0.558730892;-1;-1
-0.99755102;0.409090909;-0.716047258;-0.99903514;-0.999105812
-0.99592502;0.409090909;-0.737729497;-0.998392458;-0.998509687
-0.996737357;0.439393939;-0.76572354;-0.998713743;-0.99880775
-0.996737357;0.363636364;-0.664272103;-0.998713743;-0.99880775
-0.996737357;0.409090909;-0.734811405;-0.998713743;-0.99880775
-0.99755102;0.386363636;-0.693243404;-0.99903514;-0.999105812
-0.99755102;0.477272727;-0.808872316;-0.99903514;-0.999105812
-0.998366013;0.333333333;-0.606757698;-0.999356648;-0.999403875
-0.999182339;0.378787879;-0.667315473;-0.999678268;-0.999701937
-0.996737357;0.416666667;-0.737507514;-0.998713743;-0.99880775
-0.99592502;0.348484848;-0.631946086;-0.998392458;-0.998509687
\n;;;;
-0.993495935;0.21969697;-0.359950019;-0.99742927;-0.997615499
-0.998366013;0.606060606;-0.911374297;-0.999356648;-0.999403875
-1;0.287878788;-0.542412339;-1;-1
-1;0.439393939;-0.740558411;-0.999678155;-0.999701937
-0.998366013;0.234848485;-0.443534583;-0.999356648;-0.999403875
-0.99592502;0.227272727;-0.411296136;-0.998392458;-0.998509687
-0.994295029;0.227272727;-0.397513029;-0.997106425;-0.997317437
-1;0.242424242;-0.456444541;-1;-1
-0.99755102;0.227272727;-0.369739596;-0.99903514;-0.999105812
-0.996737357;0.265151515;-0.509842567;-0.998713743;-0.99880775
-0.99755102;0.583333333;-0.881445308;-0.99903514;-0.999105812
-0.996737357;0.575757576;-0.870401647;-0.998713743;-0.99880775
-0.999182339;0.340909091;-0.618269099;-0.999678268;-0.999701937
-0.999181669;0.265151515;-0.492778218;-0.999356423;-0.999403875
-0.998366013;0.598484848;-0.903709436;-0.999356648;-0.999403875
-1;0.25;-0.470924582;-1;-1
-0.996737357;0.310606061;-0.582060517;-0.998713743;-0.99880775
-0.996737357;0.393939394;-0.702635547;-0.998713743;-0.99880775
-0.99755102;0.462121212;-0.790605392;-0.99903514;-0.999105812
-0.99592502;0.356060606;-0.657851081;-0.998392458;-0.998509687
-0.996737357;0.303030303;-0.570358429;-0.998713743;-0.99880775
-0.998364677;0.553030303;-0.895132598;-0.999034803;-0.999105812
-1;0.257575758;-0.482492416;-0.999678155;-0.999701937
-0.996734694;0.507575758;-0.853304984;-0.998391899;-0.998509687
-0.996737357;0.568181818;-0.845621549;-0.998713743;-0.99880775
-1;0.272727273;-0.506824944;-1;-1
-0.998364677;0.242424242;-0.482639228;-0.999034803;-0.999105812
-0.998366013;0.333333333;-0.610701374;-0.999356648;-0.999403875
-0.998366013;0.431818182;-0.765132397;-0.999356648;-0.999403875
-1;0.325757576;-0.601015317;-1;-1
-0.99755102;0.356060606;-0.64337213;-0.99903514;-0.999105812
-0.99755102;0.409090909;-0.709853181;-0.99903514;-0.999105812
-0.99755102;0.477272727;-0.814278985;-0.99903514;-0.999105812
-0.998364677;0.583333333;-0.9031488;-0.999034803;-0.999105812
-0.998366013;0.348484848;-0.636811731;-0.999356648;-0.999403875
-0.998363339;0.272727273;-0.525896026;-0.998712846;-0.99880775
-0.998364677;0.545454545;-0.88343051;-0.999034803;-0.999105812
-1;0.462121212;-0.773215682;-1;-1
-0.998366013;0.46969697;-0.801649054;-0.999356648;-0.999403875
-0.99592502;0.378787879;-0.676243399;-0.998392458;-0.998509687
-0.99755102;0.409090909;-0.729670477;-0.99903514;-0.999105812
-0.99592502;0.272727273;-0.531325631;-0.998392458;-0.998509687
-0.99592502;0.553030303;-0.891126671;-0.998392458;-0.998509687
-1;0.295454545;-0.554770817;-1;-1
-0.998366013;0.5;-0.856780291;-0.999356648;-0.999403875
-0.999182339;0.393939394;-0.695305836;-0.999678268;-0.999701937
-1;0.401515152;-0.708223736;-1;-1
-0.999182339;0.477272727;-0.826764001;-0.999678268;-0.999701937
-0.996737357;0.378787879;-0.670956041;-0.998713743;-0.99880775
-1;0.318181818;-0.596274904;-1;-1
-1;0.446969697;-0.759540266;-1;-1
-0.999182339;0.363636364;-0.651355253;-0.999678268;-0.999701937
-0.99592502;0.454545455;-0.775373567;-0.998392458;-0.998509687
-0.997545008;0.295454545;-0.562069456;-0.998069269;-0.998211624
-0.99755102;0.416666667;-0.741717235;-0.99903514;-0.999105812
-0.99755102;0.325757576;-0.605536881;-0.99903514;-0.999105812
-0.998366013;0.5;-0.848553446;-0.999356648;-0.999403875
-0.996737357;0.333333333;-0.628584392;-0.998713743;-0.99880775
-0.99755102;0.492424242;-0.809451586;-0.99903514;-0.999105812
-0.996737357;0.310606061;-0.594431553;-0.998713743;-0.99880775
-0.998364677;0.439393939;-0.779062547;-0.999034803;-0.999105812
-0.99592502;0.340909091;-0.631827497;-0.998392458;-0.998509687
-1;0.348484848;-0.634831078;-1;-1
-0.998364677;0.484848485;-0.83464645;-0.999034803;-0.999105812
-0.99755102;0.386363636;-0.686926767;-0.99903514;-0.999105812
-1;0.310606061;-0.580219817;-1;-1
-0.99592502;0.378787879;-0.67880964;-0.998392458;-0.998509687
-0.998364677;0.46969697;-0.818289817;-0.999034803;-0.999105812
-0.99755102;0.515151515;-0.842682184;-0.99903514;-0.999105812
-0.99592502;0.371212121;-0.690592774;-0.998392458;-0.998509687
-0.99592502;0.416666667;-0.747443212;-0.998392458;-0.998509687
-0.996732026;0.28030303;-0.538837088;-0.998069943;-0.998211624
-0.99755102;0.484848485;-0.798680205;-0.99903514;-0.999105812
-0.996734694;0.386363636;-0.71670313;-0.998391899;-0.998509687
-0.996737357;0.424242424;-0.750384558;-0.998713743;-0.99880775
-0.998366013;0.363636364;-0.668540405;-0.999356648;-0.999403875
-0.99592502;0.454545455;-0.785034081;-0.998392458;-0.998509687
-1;0.454545455;-0.749528718;-1;-1
-0.99755102;0.46969697;-0.809248776;-0.99903514;-0.999105812
-0.999182339;0.303030303;-0.567664845;-0.999678268;-0.999701937
-0.996737357;0.318181818;-0.606133641;-0.998713743;-0.99880775
-0.99755102;0.53030303;-0.84594377;-0.99903514;-0.999105812
-0.99592502;0.560606061;-0.840372285;-0.998392458;-0.998509687
-0.99755102;0.431818182;-0.745926438;-0.99903514;-0.999105812
-0.996737357;0.522727273;-0.850500342;-0.998713743;-0.99880775
-0.99592502;0.446969697;-0.773331993;-0.998392458;-0.998509687
-0.998366013;0.537878788;-0.871805175;-0.999356648;-0.999403875
-0.995921697;0.545454545;-0.883084188;-0.998070615;-0.998211624
-0.998364677;0.515151515;-0.861347466;-0.999034803;-0.999105812
-0.996737357;0.287878788;-0.545372357;-0.998713743;-0.99880775
-1;0.295454545;-0.554508606;-1;-1
-0.99592502;0.462121212;-0.798110261;-0.998392458;-0.998509687
-0.99755102;0.537878788;-0.87087735;-0.99903514;-0.999105812
-0.99755102;0.401515152;-0.7213571;-0.99903514;-0.999105812
-0.999182339;0.386363636;-0.691725988;-0.999678268;-0.999701937
-1;0.265151515;-0.498883043;-1;-1
-0.99592502;0.522727273;-0.860843991;-0.998392458;-0.998509687
-0.99755102;0.340909091;-0.626831413;-0.99903514;-0.999105812
-0.99755102;0.492424242;-0.825639403;-0.99903514;-0.999105812
-0.996737357;0.409090909;-0.736477562;-0.998713743;-0.99880775
-0.99755102;0.257575758;-0.498140479;-0.99903514;-0.999105812
-0.99755102;0.363636364;-0.668628445;-0.99903514;-0.999105812
-0.99755102;0.5;-0.832271133;-0.99903514;-0.999105812
-0.996737357;0.348484848;-0.64583662;-0.998713743;-0.99880775
-0.998364677;0.462121212;-0.806664482;-0.999034803;-0.999105812
\n;;;;
-1;0.265151515;-0.516213691;-0.999678155;-0.999701937
-1;0.257575758;-0.505959702;-0.999678155;-0.999701937
-0.99592502;0.553030303;-0.898651044;-0.998392458;-0.998509687
-0.99592502;0.371212121;-0.697315018;-0.998392458;-0.998509687
-0.998364677;0.454545455;-0.822466995;-0.999034803;-0.999105812
-0.995106036;0.568181818;-0.850227777;-0.997427487;-0.997615499
-1;0.318181818;-0.610149171;-1;-1
-1;0.310606061;-0.59652694;-1;-1
-0.99592502;0.507575758;-0.876021017;-0.998392458;-0.998509687
-1;0.265151515;-0.518761896;-1;-1
-0.99755102;0.484848485;-0.848553051;-0.99903514;-0.999105812
-0.999182339;0.287878788;-0.558001577;-0.999678268;-0.999701937
-0.999181669;0.28030303;-0.543460491;-0.999356423;-0.999403875
-1;0.295454545;-0.571374605;-1;-1
-0.999182339;0.272727273;-0.53272131;-0.999678268;-0.999701937
-0.999182339;0.295454545;-0.571987084;-0.999678268;-0.999701937
-0.999182339;0.303030303;-0.584763185;-0.999678268;-0.999701937
-0.99592502;0.492424242;-0.861196107;-0.998392458;-0.998509687
-1;0.416666667;-0.762838928;-0.999678155;-0.999701937
-1;0.325757576;-0.622673535;-1;-1
-0.995921697;0.515151515;-0.888035477;-0.998070615;-0.998211624
-1;0.333333333;-0.632670239;-1;-1
-0.99755102;0.462121212;-0.83021289;-0.99903514;-0.999105812
-1;0.303030303;-0.584862362;-1;-1
-0.99592502;0.477272727;-0.851264443;-0.998392458;-0.998509687
-0.99592502;0.340909091;-0.646690435;-0.998392458;-0.998509687
-0.998366013;0.333333333;-0.634737962;-0.999356648;-0.999403875
-0.999181669;0.272727273;-0.533873816;-0.999356423;-0.999403875
-0.99592502;0.5;-0.870702313;-0.998392458;-0.998509687
-0.998364677;0.416666667;-0.766299888;-0.999034803;-0.999105812
-0.999182339;0.409090909;-0.75129087;-0.999678268;-0.999701937
-0.999181669;0.393939394;-0.727807351;-0.999356423;-0.999403875
-0.99754902;0.545454545;-0.875813898;-0.998713295;-0.99880775
-0.99755102;0.537878788;-0.874350174;-0.99903514;-0.999105812
-1;0.424242424;-0.772550915;-1;-1
-0.999182339;0.454545455;-0.816268894;-0.999678268;-0.999701937
-0.999182339;0.522727273;-0.841610492;-0.999678268;-0.999701937
-1;0.371212121;-0.693310737;-0.999678155;-0.999701937
-0.998364677;0.401515152;-0.743991487;-0.999034803;-0.999105812
-0.998364677;0.492424242;-0.863897349;-0.999034803;-0.999105812
-0.99755102;0.446969697;-0.812760754;-0.99903514;-0.999105812
-0.999182339;0.363636364;-0.682777384;-0.999678268;-0.999701937
-0.998366013;0.446969697;-0.810970719;-0.999356648;-0.999403875
-1;0.348484848;-0.657981995;-1;-1
-1;0.340909091;-0.645784849;-1;-1
-0.999182339;0.424242424;-0.774800171;-0.999678268;-0.999701937
-0.998364677;0.46969697;-0.838336437;-0.999034803;-0.999105812
-1;0.356060606;-0.668458707;-1;-1
-0.999182339;0.363636364;-0.682211633;-0.999678268;-0.999701937
-0.998364677;0.462121212;-0.837057978;-0.999034803;-0.999105812
-0.998364677;0.356060606;-0.671344622;-0.999034803;-0.999105812
-0.99755102;0.409090909;-0.753538836;-0.99903514;-0.999105812
