Recall;NFS;MI;MacroF1;ACC
-0.99592502;0.454545455;-0.778310736;-0.998392458;-0.998509687
-0.99755102;0.371212121;-0.658163996;-0.99903514;-0.999105812
-1;0.340909091;-0.606063425;-1;-1
-0.99592502;0.363636364;-0.647172931;-0.998392458;-0.998509687
-0.996737357;0.583333333;-0.84464459;-0.998713743;-0.99880775
-1;0.303030303;-0.538837667;-1;-1
-0.99592502;0.537878788;-0.839129383;-0.998392458;-0.998509687
-0.99755102;0.303030303;-0.552395451;-0.99903514;-0.999105812
-0.998366013;0.393939394;-0.691667414;-0.999356648;-0.999403875
-0.999182339;0.272727273;-0.497508131;-0.999678268;-0.999701937
-1;0.348484848;-0.618571757;-1;-1
-0.995921697;0.492424242;-0.804825695;-0.998070615;-0.998211624
-0.996737357;0.325757576;-0.590853446;-0.998713743;-0.99880775
-0.998366013;0.424242424;-0.740859983;-0.999356648;-0.999403875
-1;0.227272727;-0.42693658;-0.999678155;-0.999701937
-1;0.265151515;-0.490897906;-0.999678155;-0.999701937
-0.998366013;0.416666667;-0.721431078;-0.999356648;-0.999403875
-0.999182339;0.416666667;-0.720802181;-0.999678268;-0.999701937
-1;0.325757576;-0.586928464;-1;-1
-1;0.515151515;-0.776311545;-1;-1
-0.99592502;0.378787879;-0.669171955;-0.998392458;-0.998509687
-0.996737357;0.5;-0.814970803;-0.998713743;-0.99880775
-0.999182339;0.28030303;-0.523066122;-0.999678268;-0.999701937
-0.99754902;0.287878788;-0.530318752;-0.998713295;-0.99880775
-0.999181669;0.340909091;-0.594716931;-0.999356423;-0.999403875
-0.99755102;0.386363636;-0.678329792;-0.99903514;-0.999105812
-0.998366013;0.303030303;-0.552216125;-0.999356648;-0.999403875
-0.998366013;0.333333333;-0.59458178;-0.999356648;-0.999403875
-0.996737357;0.568181818;-0.79867057;-0.998713743;-0.99880775
-0.99755102;0.356060606;-0.637204914;-0.99903514;-0.999105812
-0.995921697;0.439393939;-0.761749318;-0.998070615;-0.998211624
-0.999182339;0.371212121;-0.654789979;-0.999678268;-0.999701937
-0.995921697;0.462121212;-0.786329851;-0.998070615;-0.998211624
-0.99755102;0.363636364;-0.644826374;-0.99903514;-0.999105812
-0.999181669;0.28030303;-0.514586764;-0.999356423;-0.999403875
-1;0.295454545;-0.537183687;-1;-1
-1;0.287878788;-0.523066122;-1;-1
-1;0.333333333;-0.594098872;-1;-1
-0.996737357;0.454545455;-0.773087207;-0.998713743;-0.99880775
-0.99754902;0.393939394;-0.692457848;-0.998713295;-0.99880775
-0.996737357;0.575757576;-0.834390601;-0.998713743;-0.99880775
-0.99755102;0.333333333;-0.597213611;-0.99903514;-0.999105812
-0.99755102;0.310606061;-0.566172164;-0.99903514;-0.999105812
-0.999182339;0.409090909;-0.706744229;-0.999678268;-0.999701937
-0.99754902;0.348484848;-0.623867292;-0.998713295;-0.99880775
-1;0.234848485;-0.427058117;-1;-1
-1;0.310606061;-0.559983846;-1;-1
-0.999182339;0.477272727;-0.744911499;-0.999678268;-0.999701937
-0.998366013;0.416666667;-0.72158823;-0.999356648;-0.999403875
-0.996737357;0.477272727;-0.802783622;-0.998713743;-0.99880775
-0.999182339;0.386363636;-0.674753854;-0.999678268;-0.999701937
-0.995921697;0.348484848;-0.624719334;-0.998070615;-0.998211624
-0.996737357;0.515151515;-0.817955927;-0.998713743;-0.99880775
