Generacion,Tiempo
1,0.228127956390381
2,0.28016996383667
3,0.344122886657715
4,0.408230066299438
5,0.449895858764648
6,0.5139479637146
7,0.553189992904663
8,0.604029893875122
9,0.648974895477295
10,0.69892406463623
11,0.749685049057007
12,0.798929929733276
13,0.868726015090942
14,0.903891086578369
15,0.95230507850647
16,1.0082528591156
17,1.0717990398407
18,1.13229298591614
19,1.18693900108337
20,1.2443470954895
21,1.29774689674377
22,1.36378407478333
23,1.63449692726135
24,1.69437503814697
25,1.73906898498535
26,1.78431701660156
27,1.8489670753479
28,1.89812588691711
29,1.95021390914917
30,2.00027894973755
31,2.04815888404846
32,2.09497499465942
33,2.16218400001526
34,2.22092509269714
35,2.2685809135437
36,2.32797288894653
37,2.37218499183655
38,2.42636895179749
39,2.47717189788818
40,2.55693101882935
41,2.60388493537903
42,2.65436506271362
43,2.71024107933044
44,2.75834393501282
45,2.81261301040649
46,2.87048101425171
47,2.92045307159424
48,2.96814799308777
49,3.01368594169617
50,3.06141209602356
51,3.11151194572449
52,3.16302609443665
53,3.20643091201782
54,3.25100803375244
55,3.29813694953918
56,3.3475399017334
57,3.3973650932312
58,3.44156002998352
59,3.49151992797852
60,3.55160808563232
61,3.60050988197327
62,3.64910888671875
63,3.69647288322449
64,3.74445295333862
65,3.79840993881226
66,3.84496092796326
67,3.894455909729
68,3.94428396224976
69,3.99380993843079
70,4.04511404037476
71,4.09365487098694
72,4.14307904243469
73,4.20538091659546
74,4.25312304496765
75,4.30051898956299
76,4.34762406349182
77,4.3972339630127
78,4.44581508636475
79,4.49284601211548
80,4.54735803604126
81,4.59690308570862
82,4.64602708816528
83,4.6931209564209
84,4.74182796478271
85,4.78932189941406
86,4.83697295188904
87,4.88890290260315
88,4.93742704391479
89,4.98630094528198
90,5.03692889213562
91,5.08634400367737
92,5.13392996788025
93,5.1877019405365
94,5.23656296730042
95,5.28863096237183
96,5.33890104293823
97,5.40076208114624
98,5.45013809204102
99,5.4991660118103
100,5.55023598670959
101,5.60087609291077
102,5.65043091773987
103,5.69916796684265
104,5.74816608428955
105,5.79765605926514
106,5.84743499755859
107,5.89974689483643
108,5.94919490814209
109,5.99993300437927
110,6.04905605316162
111,6.09533286094666
112,6.14511203765869
113,6.19677901268005
114,6.24435305595398
115,6.29350209236145
116,6.34574890136719
117,6.40802407264709
118,6.45839691162109
119,6.51089096069336
120,6.56188297271729
121,6.6094799041748
122,6.65705800056458
123,6.70419096946716
124,6.75625395774841
125,6.80545902252197
126,6.86023187637329
127,6.91311407089233
128,6.96225786209106
129,7.01469206809998
130,7.06559896469116
131,7.12777495384216
132,7.17962193489075
133,7.22833800315857
134,7.27815198898315
135,7.32733106613159
136,7.37973093986511
137,7.4266049861908
138,7.47855806350708
139,7.52584886550903
140,7.57172989845276
141,7.6235978603363
142,7.67158389091492
143,7.71520090103149
144,7.97979092597961
145,8.03247404098511
146,8.08079791069031
147,8.13076901435852
148,8.18210506439209
149,8.22770309448242
150,8.27841401100159
151,8.32505893707275
152,8.37389397621155
153,8.42461395263672
154,8.47740387916565
155,8.53946304321289
156,8.58759808540344
157,8.63803386688232
158,8.68405294418335
159,8.73251390457153
160,8.78946995735168
161,8.83480906486511
162,8.88273286819458
163,8.9296669960022
164,8.9808828830719
165,9.03211998939514
166,9.082279920578
167,9.12947106361389
168,9.18111491203308
169,9.23253703117371
170,9.28170704841614
171,9.33233189582825
172,9.38499903678894
173,9.43292903900146
174,9.48032903671265
175,9.5257420539856
176,9.58204889297485
177,9.62794709205627
178,9.67686796188354
179,9.72411203384399
180,9.7745509147644
181,9.83296704292297
182,9.88177394866943
183,9.92903804779053
184,9.97876000404358
185,10.025120973587
186,10.073842048645
187,10.1246740818024
188,10.1740839481354
189,10.2249300479889
190,10.2751090526581
191,10.3249728679657
192,10.369961977005
193,10.4197199344635
194,10.4646010398865
195,10.5142650604248
196,10.5703530311584
197,10.6282939910889
198,10.6850190162659
199,10.7591240406036
200,10.8120188713074
201,10.8612780570984
