"V1","V2","V3"
0.438862336096288,0.474597712427812,0.467751214483068
0.422890302888641,0.517436909129347,0.502421615063243
0.433183962934436,0.46769164147502,0.486399264832892
0.487740763376947,0.463929094224756,0.429351829315214
0.437511134323762,0.521943732848404,0.432969944175154
0.455443184734879,0.447389207607559,0.445653826185382
0.44846087443254,0.482230991882149,0.436523346236602
0.445852245103438,0.44848089681031,0.485163361662224
0.425898980645963,0.532610453622229,0.500479991115713
0.432131200117403,0.480975906911095,0.484011212167201
0.455119289252614,0.466439552704534,0.438538193633041
0.449145910694376,0.46638869391717,0.446917671895638
0.422975645310352,0.541218508329486,0.466372300395669
0.473187881028069,0.462751199469401,0.439399113127213
0.474723922654645,0.49752342664828,0.426747281924788
0.485644361253747,0.490111056022052,0.427200531022966
0.468734168224637,0.467873317950106,0.438102018447746
0.456908149904994,0.498962275690405,0.426423919109606
0.446162536341911,0.454871008109288,0.479192330780472
0.462717189268464,0.43938788596918,0.490921031168171
0.494591555792764,0.476592653286014,0.426699882519077
0.440702317110461,0.486368366349051,0.440742679892116
0.449357709732685,0.451797720733872,0.449056192719779
0.443469077083055,0.457902617171249,0.45513674336977
0.448148746974272,0.479786792647688,0.443921509191282
0.447837650345589,0.456173172159983,0.452367535671974
0.473543133203742,0.488083198991676,0.430022224056523
0.437612064969061,0.509079569975941,0.43544836120453
0.503254286275493,0.44875539649591,0.439813172141543
0.431294320923398,0.455809234396125,0.492906411572141
0.44327119666677,0.470193572857043,0.452572440607735
0.441514287063849,0.476898068174567,0.445861364241437
0.447958386310012,0.513921830644062,0.43007878248332
0.46334099586231,0.48840642451163,0.430734339657364
0.451480644428171,0.457204063786376,0.445896746200513
0.5025956387962,0.450366808060146,0.433248637975384
0.453877698388975,0.497591914509961,0.431257652743124
0.435887165215582,0.484097745486281,0.449228694113524
0.509201256830251,0.471552774060072,0.425311791951848
0.432246533885676,0.49598796147146,0.46160145066415
0.440840054898221,0.457171637052197,0.490530108462712
0.4290282030831,0.532467743917722,0.475722534536915
0.485196270295729,0.438870381039266,0.478674934667365
0.503165306567642,0.453774254255573,0.432945760921448
0.478159546201751,0.453370252245564,0.434869492332412
0.433477390332447,0.489094525575893,0.473132627376065
0.473904799880428,0.462560673494207,0.441849460171598
0.480005151615786,0.438671359346992,0.495823178484954
0.44727264224973,0.502778152118325,0.437667443934489
0.438918457876815,0.465423885610276,0.473841833409109
0.462835313134671,0.4437029699242,0.445654765503832
0.456844084241809,0.476325576630438,0.435589819236662
0.512730996401411,0.455389384853948,0.423549010672769
0.432241006274968,0.53415414555705,0.465057659440418
0.446162536341911,0.454871008109288,0.479192330780472
0.485196270295729,0.438870381039266,0.478674934667365
0.422975645310352,0.541218508329486,0.466372300395669
0.468734168224637,0.467873317950106,0.438102018447746
0.432131200117403,0.480975906911095,0.484011212167201
0.437824633401197,0.473432660070618,0.468853415540231
0.435887165215582,0.484097745486281,0.449228694113524
0.490258319873539,0.45746887637635,0.431258331429689
0.449145910694376,0.46638869391717,0.446917671895638
0.447958386310012,0.513921830644062,0.43007878248332
0.46334099586231,0.48840642451163,0.430734339657364
0.480005151615786,0.438671359346992,0.495823178484954
0.441514287063849,0.476898068174567,0.445861364241437
0.447203277695344,0.486512041676018,0.439160539424721
0.5025956387962,0.450366808060146,0.433248637975384
0.437612064969061,0.509079569975941,0.43544836120453
0.426317988176027,0.531483318959483,0.50168069495854
0.44846087443254,0.482230991882149,0.436523346236602
0.455119289252614,0.466439552704534,0.438538193633041
0.474723922654645,0.49752342664828,0.426747281924788
0.473543133203742,0.488083198991676,0.430022224056523
0.462717189268464,0.43938788596918,0.490921031168171
0.447837650345589,0.456173172159983,0.452367535671974
0.431294320923398,0.455809234396125,0.492906411572141
0.458396305693159,0.470504435774871,0.434243499832444
0.44132957509712,0.464487234235015,0.470027189918493
0.431446923483491,0.527107654954946,0.472965823583029
0.441417524200257,0.462799946291911,0.464316756513826
0.451480644428171,0.457204063786376,0.445896746200513
0.422890302888641,0.517436909129347,0.502421615063243
0.432241006274968,0.53415414555705,0.465057659440418
0.462667736658674,0.464534235902749,0.445204377655088
0.44327119666677,0.470193572857043,0.452572440607735
0.433183962934436,0.46769164147502,0.486399264832892
0.473187881028069,0.462751199469401,0.439399113127213
0.462835313134671,0.4437029699242,0.445654765503832
0.485644361253747,0.490111056022052,0.427200531022966
0.440618196388587,0.464724327195156,0.489084576323366
