"V1","V2","V3"
0.423761115365334,0.471247809809861,0.508955156869139
0.503102117842664,0.431370971816936,0.468333286159396
0.455671490564511,0.580378966441807,0.440009521593737
0.441530491974494,0.452942154346409,0.543015591428673
0.550786694482357,0.481982552672964,0.426501838160416
0.540903720305737,0.497646556911673,0.418876275811334
0.453761210571571,0.578898520549553,0.441283183683666
0.441172714976626,0.561047191118002,0.442784625246273
0.548710389762509,0.488757183591114,0.424967977398169
0.446267065920896,0.531682961340209,0.447573062509136
0.444083143764019,0.450551890503015,0.53375355555161
0.514471895504377,0.496887720187845,0.435128275496715
0.491251844779454,0.435775644471523,0.470785962894216
0.469102123020762,0.545241297804804,0.443210145311552
0.541553093070025,0.479877738374754,0.426519574103226
0.47191684544024,0.55798339757725,0.441267455032753
0.446269733490309,0.521128108428934,0.468234228271981
0.48287133116265,0.527210175823075,0.442152585847796
0.53851935332472,0.48088188241794,0.426645899738223
0.429504028661209,0.552770459728485,0.464224964168195
0.461618176880015,0.490736433358191,0.477107421484932
0.467031212320779,0.44560606274945,0.512379324196909
0.521626397765793,0.472814490047558,0.438562229492442
0.504665023825505,0.495098803019089,0.443394228641791
0.532854532955877,0.461817514479875,0.436200122712621
0.497278138148826,0.486038273578372,0.44870074520252
0.485697467115325,0.439236844681856,0.506732867458976
0.442016951726098,0.540928497910159,0.451013914461166
0.474795647058781,0.505756078086064,0.452158659435258
0.434702537642136,0.514453323655649,0.473197639180148
0.441191048047741,0.454095216895169,0.535152768383416
0.479751985342624,0.468817377259506,0.455519884644652
0.53189630371658,0.501319919160685,0.422529694382878
0.52909669587964,0.503442007143212,0.423640343616413
0.463242348423911,0.447428109955467,0.502066765147371
0.438889151448415,0.548777600453285,0.445590636447611
0.494175352442088,0.542170670623469,0.433812431555437
0.441530491974494,0.452942154346409,0.543015591428673
0.514216897464534,0.487995383104005,0.442678742959292
0.440082194966393,0.463090191326449,0.515483086599969
0.42733861131536,0.475730545723479,0.505445703789549
0.45241171160772,0.483395962751193,0.48389864928199
0.474471687382322,0.465265531624535,0.471736149915052
0.494577449017209,0.477242646030638,0.454595187218941
0.438870560831747,0.459335648901932,0.524958498378311
0.436824073964234,0.459743281317226,0.518029241288381
0.430784979178593,0.507963030761753,0.487567478668128
0.507732938402049,0.484539419050623,0.451104275576449
0.50109871735234,0.441200134252463,0.469588160679311
0.4868182751793,0.510170467100555,0.445314306639464
0.526266168334014,0.492664083215992,0.425910636003311
0.509492172927476,0.497683828355399,0.437273536510119
0.488330947991924,0.458670058406373,0.460034174111313
0.501244568896566,0.523018200839379,0.429323128555132
0.476733401064452,0.463315021776614,0.482232111219522
0.437525017261776,0.473702986994349,0.499362138566044
0.43531912263214,0.454162335906349,0.528751938520579
0.462975311764966,0.451911603048904,0.500375955716357
0.430700505095657,0.530831324993074,0.481569959298954
0.43531912263214,0.454162335906349,0.528751938520579
0.441377617590806,0.516506075869396,0.471232254820341
0.50308915343415,0.522641414763624,0.429321953513296
0.459858855372054,0.456334746960469,0.49003949304035
0.522411747569049,0.51269690151066,0.42407763402827
0.495779038818262,0.443485415725593,0.460919411996674
0.499869194476444,0.516340424403019,0.429433696945288
0.449470079254538,0.513706302238861,0.457874323200621
0.423761115365334,0.471247809809861,0.508955156869139
0.433097110989377,0.475234120343785,0.488732398955034
0.525208388122314,0.501238750863604,0.425780008913221
0.509249277487232,0.492978580013994,0.446837125622663
0.492277427617383,0.508811333848016,0.440424226189209
0.432919402269355,0.468050216465481,0.520820634530465
0.466865576765906,0.456956202845288,0.484640782747596
0.452653152715233,0.512188516379688,0.462902825263497
0.427440379968221,0.475720398784228,0.494097408692034
0.477470615307713,0.44042739458545,0.477461350518158
0.457858189969461,0.45668745447497,0.497386779168568
0.471606160234712,0.467536622857598,0.477618944435934
0.449236637266493,0.457181069616546,0.519948381409533
0.443761441833275,0.510969602540774,0.485812490539667
0.488771720933916,0.513171034098291,0.436012873764518
0.443025540743255,0.456316455502857,0.522042690481635
0.481177907582553,0.453936481906324,0.465026201612458
0.476885613888877,0.453473942291808,0.465429611781183
0.44870878431377,0.514209364159477,0.485057754115099
0.436485279264933,0.459684942785216,0.522940865303713
0.49930633752361,0.500408993569059,0.436440437639986
0.430186949215009,0.466508566004549,0.521871561398866
0.459670345132844,0.530217288091174,0.448031332122235
0.539356414493219,0.497957895097682,0.420142114493
0.442016951726098,0.540928497910159,0.451013914461166
