"V1","V2","V3"
0.4279602428332,0.520398407986982,0.44700988472879
0.510056354582047,0.436565082730973,0.50070839067781
0.42847755233729,0.486355450511476,0.445933323616061
0.423037931174133,0.520354299399168,0.457004073380985
0.471572753624586,0.459429261035639,0.42977375319672
0.469080522378928,0.437909735587964,0.448031053252794
0.460162583759457,0.45036837796634,0.430967718312263
0.446774752787934,0.452226208934132,0.449615522359378
0.425683984503445,0.481542524818421,0.457903103509943
0.438952748071158,0.444374326986799,0.489513138489937
0.527209442434969,0.435902843146755,0.492861756686788
0.448267568794937,0.498517170607211,0.430404526671082
0.441609339079488,0.518799572362171,0.432397405876001
0.428201276208329,0.45955650203564,0.47021316017684
0.459992042573606,0.453192569905059,0.438368695481602
0.450545757134214,0.455607916545845,0.439591981168618
0.447868329289626,0.447491818152357,0.473401430314345
0.424685235573451,0.459028843613534,0.492768527661353
0.463633676935705,0.443082387234111,0.46919213017399
0.459030964378341,0.445966598884935,0.445059722916991
0.47652540596427,0.483568535803601,0.423036513060178
0.433461736687579,0.452866259817202,0.464280117907723
0.468219888320442,0.49189494941539,0.425739832142744
0.427444773124403,0.535036132519955,0.449636014875253
0.452343342110519,0.44645697586222,0.464992994983628
0.445381788951265,0.440776423897833,0.48534028029365
0.455856327660537,0.454651260234013,0.432903157752909
0.419661557753649,0.474061522642581,0.468837257915152
0.427765365522577,0.459873895613832,0.483911828753932
0.438330760722221,0.466409776928801,0.438260415592739
0.440170311387116,0.452731077698929,0.44184696791447
0.434990442916368,0.449920687330193,0.453488223602531
0.463080664598538,0.465356485785771,0.428840942266812
0.423805532861082,0.471060487074889,0.462812885179992
0.450023781231404,0.460256274240025,0.432982826567072
0.446762211638276,0.514853679811203,0.424549601889769
0.44315288582626,0.485225694058877,0.436300803345123
0.432690096425963,0.487978246523817,0.444092151202151
0.474416331671559,0.440664085094833,0.439310798987987
0.459155705718303,0.505920042289234,0.421788065193217
0.508789778917879,0.436268231152504,0.511233688322261
0.423375802816074,0.460035511620299,0.466620312428471
0.451607134797553,0.44423008826106,0.466749150715194
0.439390121259463,0.462196776818794,0.441829363736243
0.429046497838625,0.457890248455724,0.447566529277128
0.455451264431613,0.452459977801054,0.444681134479153
0.435879337863537,0.448928716062615,0.478003101665096
0.444906087719384,0.468783721530954,0.434546124990395
0.46809307985688,0.444227449559074,0.454775355585318
0.431967830715166,0.453489981642312,0.450845674260851
0.448579727316083,0.481523627257929,0.430121321046379
0.433795091263227,0.455006269258458,0.442328876232982
0.43306228674394,0.474088313718714,0.442482277857934
0.437520422038115,0.499214981440501,0.436475972006233
0.450735205778824,0.447194884722079,0.476139250979538
0.438330760722221,0.466409776928801,0.438260415592739
0.445792174259928,0.492898613837749,0.43102080310896
0.448579727316083,0.481523627257929,0.430121321046379
0.4279602428332,0.520398407986982,0.44700988472879
0.47652540596427,0.483568535803601,0.423036513060178
0.443670812190295,0.446133769763998,0.476557421183712
0.455847689864374,0.502994862486868,0.422637237623811
0.469080522378928,0.437909735587964,0.448031053252794
0.425657287058012,0.481187903447628,0.458643797350919
0.450922862951951,0.445433738305991,0.475845013712638
0.428547970539529,0.459469394351676,0.471608939752398
0.468334406487685,0.453669715874212,0.430791187591683
0.433795091263227,0.455006269258458,0.442328876232982
0.423375802816074,0.460035511620299,0.466620312428471
0.444906087719384,0.468783721530954,0.434546124990395
0.433461736687579,0.452866259817202,0.464280117907723
0.459030964378341,0.445966598884935,0.445059722916991
0.440170311387116,0.452731077698929,0.44184696791447
0.527209442434969,0.435902843146755,0.492861756686788
0.455451264431613,0.452459977801054,0.444681134479153
0.442149384114974,0.517116443364133,0.426121903261765
0.44315288582626,0.485225694058877,0.436300803345123
0.431967830715166,0.453489981642312,0.450845674260851
0.452343342110519,0.44645697586222,0.464992994983628
0.471572753624586,0.459429261035639,0.42977375319672
0.43351838222457,0.448269054960374,0.479469428647436
0.474416331671559,0.440664085094833,0.439310798987987
0.438952748071158,0.444374326986799,0.489513138489937
0.431406487010274,0.488583080583042,0.444570473448607
0.452319970363914,0.511166437837554,0.423107747318558
0.446602055247637,0.451909533125878,0.452849482349238
0.429060491994696,0.457693061713231,0.447754940112813
0.468219888320442,0.49189494941539,0.425739832142744
0.42847755233729,0.486355450511476,0.445933323616061
0.46064982295908,0.444172761784188,0.46080416464944
0.45918500574695,0.469416037500593,0.431520335328054
0.508789778917879,0.436268231152504,0.511233688322261
