"V1","V2","V3"
0.530257651407698,0.435922268023079,0.517741446822368
0.568264754841183,0.451123943817372,0.499120242398413
0.426637845298511,0.54519530628623,0.502564927858428
0.535130014373681,0.534712143237038,0.427250963327882
0.485837143757065,0.457250991237787,0.588286201381899
0.435181241251129,0.63245450221661,0.473583981344358
0.442576023725343,0.589653303076287,0.473211628483707
0.433224733626737,0.540288634477214,0.519265514705746
0.507615189241046,0.447817110763625,0.575380851301321
0.45595307517109,0.499495495949294,0.496779069834873
0.440251164088331,0.59820193278754,0.462296229039022
0.548122465277521,0.441822438739958,0.514350771884276
0.503619635163282,0.446769688110294,0.576072689113252
0.539386213768959,0.528770611703193,0.436244729441619
0.443328036225088,0.583054832073421,0.461100380704031
0.471959808379204,0.464202834642319,0.563123567977581
0.48964556659206,0.454810461290502,0.542216777384437
0.520719086015617,0.452358847910362,0.527699770742439
0.485837143757065,0.457250991237787,0.588286201381899
0.463621562804447,0.613508221325392,0.447023937102792
0.535952541576916,0.534144974790792,0.434154925584803
0.480057504806944,0.481666946428707,0.466923858827972
0.440044843445929,0.557305797989262,0.483139841113575
0.513264877917576,0.511233800550738,0.463705322952049
0.452446928347629,0.505475614023155,0.512701611091499
0.560626960418718,0.444371109341013,0.505499924782574
0.453054958949771,0.545539051299225,0.485253080406384
0.515493511682011,0.523260353777521,0.437612972691628
0.540623818961924,0.456609308313436,0.492000734431063
0.479112950966282,0.458271471047783,0.547390462405634
0.565157635812476,0.469701961739497,0.467151383530433
0.44554385979446,0.565438989261311,0.465927580629559
0.462448982446566,0.477787023790582,0.566109814236379
0.485224094188852,0.46866378548839,0.477786685605503
0.456381071039498,0.493958523992728,0.568851163849672
0.52540977783793,0.44423812509436,0.518538207165524
0.543330339929108,0.473104770664398,0.469123934252742
0.435181241251129,0.63245450221661,0.473583981344358
0.489012564635459,0.604567294500569,0.440460073717013
0.435669602195635,0.625038110906351,0.469992895766642
0.528399109666523,0.518212931430848,0.436552132108967
0.428190151839165,0.551274641664429,0.501489768690872
0.534351273806227,0.544179842726469,0.429927041534693
0.487221871400256,0.458298151768682,0.477206528901115
0.449941952501213,0.498278243196657,0.556837040227997
0.473881999101762,0.472317427287522,0.555744903993665
0.468932220664219,0.525848339230371,0.443689482250115
0.498318277410696,0.561091118302194,0.440858767015971
0.456929026993617,0.489024123173824,0.541037515706087
0.434206897644244,0.60891029184411,0.488658502553502
0.43667110127276,0.614624692036115,0.462981757350024
0.467841297919289,0.543103574682949,0.453024127786474
0.494066540386929,0.560930823139368,0.443118535623542
0.44015619585131,0.572196188727533,0.480164233335505
0.449427044482945,0.617819922246525,0.455951230334862
0.536007755199733,0.507452554249572,0.440023794940999
0.463605196871335,0.623259976634843,0.446474438250017
0.487382228811525,0.455997008792593,0.532312073124376
0.517242947113284,0.439753351509722,0.534584363455525
0.469549848709342,0.510008532615916,0.48814726114618
0.477629161831109,0.465932182310223,0.55191966009181
0.458186634451845,0.563804408699614,0.460416009440493
0.466777633583564,0.491491917572442,0.523210443336109
0.460629414154994,0.480032191175963,0.552359158450982
0.495787602757764,0.449226811525355,0.527820343767422
0.433363236639118,0.606585296517193,0.489620628906977
0.533208003993694,0.445162024468179,0.510611033278258
0.460762422647804,0.47932883637093,0.551046189952166
0.485384648090834,0.463363676453067,0.523656996182662
0.443933026989925,0.577956598283263,0.472160309446256
0.466197546634489,0.512023099054627,0.45718096143563
0.444254819906997,0.5776712370816,0.467933850441454
0.427327269918283,0.54930885011036,0.501735258503468
0.444449871781355,0.572344167897016,0.459690363491709
0.464543791967134,0.495374159021443,0.524896293563346
0.515763416176088,0.446058805452215,0.528821390223608
0.475937125102462,0.485781432690023,0.516268796111587
0.528870141514537,0.47468920842243,0.46961383871928
0.473156260301967,0.493828994812442,0.50336383923473
0.548122465277521,0.441822438739958,0.514350771884276
0.504956873006897,0.454933313374874,0.514802429786531
0.470751196831966,0.488000122455615,0.509949265154857
0.462479474713483,0.557779509298617,0.470394847434524
0.446116879580328,0.550968433935579,0.472280886364562
0.452071787045906,0.515811398662866,0.505798962502896
0.568264754841183,0.451123943817372,0.499120242398413
0.468026644624575,0.491107820214683,0.525927625000511
0.517344409381275,0.437907684690075,0.536767081965847
0.517344409381275,0.437907684690075,0.536767081965847
0.560626960418718,0.444371109341013,0.505499924782574
0.450416366276548,0.514001244262533,0.507233844588216
0.503198830969421,0.553418485858779,0.438782587195812
