"V1","V2","V3"
0.428280836885463,0.578251754835953,0.556627931049823
0.543280485112163,0.505531570416999,0.427270675296455
0.462192303053827,0.478728148624972,0.598149806070264
0.522622255334617,0.439560728480448,0.505564309139614
0.606178915003371,0.471710497748275,0.448208652104672
0.453030490100681,0.607995886128785,0.479385107736706
0.433307662229148,0.586617464678951,0.517791524183063
0.590382280706668,0.475146024260522,0.453768838259345
0.443177297980388,0.539393969094848,0.527815279060545
0.47854662010307,0.459213364284045,0.591307775204894
0.488039588582502,0.477820313182211,0.560764417088838
0.43826836093574,0.536994920711318,0.54906001289994
0.568544445520507,0.487465666592151,0.451813183817953
0.431891944228848,0.576888658294382,0.542375404600405
0.47975160920366,0.467755432969772,0.583277654176619
0.429872134242501,0.592125025724358,0.512460997795775
0.448071059085827,0.481509609149795,0.588902435375221
0.508605044074931,0.445769663128982,0.511823252977313
0.547739000712324,0.485906599488868,0.45991336616436
0.457906169636498,0.607111889308735,0.481647849363423
0.527919008152574,0.492468592362389,0.476563177072236
0.495896351886994,0.505195804796208,0.495178634744683
0.470619381330626,0.485183328497848,0.569975947511298
0.556061009965532,0.475527269086459,0.479861649592236
0.599678275966622,0.473147124870892,0.460284741527311
0.564833894973609,0.4843202878994,0.462249052236584
0.501402176664838,0.509096197693417,0.474495482598189
0.556393418551974,0.463878349880998,0.463659125378212
0.51589262839841,0.446063805308786,0.509611847713928
0.519838809856126,0.440130806721083,0.494458491792827
0.466572769587916,0.595749163764151,0.484659510074468
0.58118464213483,0.479906824478188,0.450223144363377
0.494263961985513,0.510945069532674,0.499963587326566
0.575760844451562,0.487028464461102,0.44083974160314
0.438715891218194,0.578871246832723,0.508425806425589
0.456392566759094,0.570716097106413,0.492008213428309
0.469751036977543,0.53151449357625,0.529321798492767
0.512196853419144,0.463857744396645,0.507024714235831
0.493348797930473,0.512620348832486,0.477046557685198
0.535114585696948,0.49718649004549,0.455459539493609
0.451537345143996,0.599752587384785,0.487289641370001
0.436951869431965,0.545702841061391,0.539549569924833
0.480110002426993,0.520020402566707,0.534146939262615
0.465993949822132,0.483384298938411,0.586713841725392
0.560447361246934,0.488579736787184,0.456362092719797
0.533161575989176,0.508585660312631,0.438941289589204
0.473750374073933,0.520663226502136,0.488987642386464
0.489245233509191,0.558372060622546,0.467768054145435
0.486943815036868,0.525121704523236,0.470822527326868
0.490952056468194,0.466880499520026,0.504668183159931
0.470228266656821,0.525021942319755,0.53088249971316
0.456392566759094,0.570716097106413,0.492008213428309
0.513158739966113,0.451069441672632,0.510661424371158
0.537222170388213,0.500730013571481,0.430913152298721
0.518687480621043,0.458637181272571,0.480931298390498
0.504868138377848,0.529861535772995,0.460709408948277
0.46169654563007,0.498412189280698,0.578027537651659
0.576465120858471,0.480823592031034,0.44762595219676
0.436341616785719,0.565508337436648,0.536561648145763
0.470159319738753,0.473135888680343,0.577309413891091
0.483050704452008,0.528424931072413,0.479689065518704
0.513158739966113,0.451069441672632,0.510661424371158
0.540975394802957,0.4880568475274,0.467089828774464
0.458338928434791,0.51817078696611,0.547023528782248
0.470619381330626,0.485183328497848,0.569975947511298
0.46000048978005,0.550963105725539,0.508693597572314
0.450231597241979,0.547816173234021,0.523823489929915
0.435344090512258,0.599052570000454,0.509252406228723
0.605428911552354,0.474828415253505,0.445967486937287
0.58118464213483,0.479906824478188,0.450223144363377
0.463135654764909,0.491796434210029,0.554589186438053
0.436512210278783,0.565441279221371,0.536916948275001
0.54673691770908,0.497835988095288,0.434683189936991
0.480102312394977,0.54384125411567,0.487140377150711
0.529084347892839,0.506067925554754,0.442220279437614
0.451624119879525,0.528053273015201,0.557326632683756
0.490661895821282,0.500885212417639,0.524566810318511
0.466410874577956,0.555113817941161,0.502321333646531
0.468492553734631,0.549333944208066,0.513903296431951
0.47660466266435,0.561956224577052,0.484832193110048
0.4601719852422,0.560157492710123,0.508197407672933
0.528201453530503,0.511513315988581,0.457145932403658
0.545041361302773,0.497887130520101,0.434620595297208
0.531361641412325,0.497493478265504,0.444656263571047
0.47660466266435,0.561956224577052,0.484832193110048
0.466410874577956,0.555113817941161,0.502321333646531
0.595348649528239,0.478057573263299,0.445544392620252
0.489737184816375,0.486664338148082,0.545269974314014
0.544757917754671,0.500611363992431,0.427815996932545
0.441402064115489,0.549115628964449,0.517539233981404
0.461430630217373,0.508298537151336,0.558718628827544
0.473750374073933,0.520663226502136,0.488987642386464
