Recall;NFS;MI;MacroF1
\n;;;
-1;0.241935484;-0.366782978;-0.997466401
-1;0.314516129;-0.451341759;-0.999683228
-1;0.379032258;-0.524585811;-0.999683228
-1;0.556451613;-0.714375317;-0.993668321
-1;0.435483871;-0.590528139;-0.99778303
-1;0.346774194;-0.493604205;-0.997941352
-1;0.25;-0.374203721;-0.999683228
-1;0.540322581;-0.682065486;-0.997466401
-1;0.548387097;-0.67787132;-0.998416349
-1;0.508064516;-0.662658516;-0.995725285
-1;0.258064516;-0.391286016;-0.999049747
-1;0.435483871;-0.573895447;-0.999683228
-1;0.475806452;-0.627461658;-0.998574691
-1;0.483870968;-0.617510869;-0.99952485
-1;0.39516129;-0.543793641;-0.999049747
-1;0.225806452;-0.351034957;-0.99809968
-1;0.193548387;-0.298262899;-0.99889139
-1;0.322580645;-0.466565877;-0.999366477
-1;0.64516129;-0.781414873;-0.995092292
-1;0.185483871;-0.289309181;-0.999683228
-1;0.282258065;-0.420862142;-0.99809968
-1;0.362903226;-0.511712238;-0.998574691
-1;0.5;-0.661050054;-0.996358351
-1;0.346774194;-0.493531126;-0.999366477
-1;0.225806452;-0.349967003;-0.999683228
-1;0.201612903;-0.323968245;-0.999683228
-1;0.266129032;-0.399127692;-0.99920811
-1;0.451612903;-0.591517295;-0.999366477
-1;0.193548387;-0.29826676;-0.998574691
-1;0.306451613;-0.44331209;-0.99952485
-1;0.467741935;-0.616972999;-0.99920811
-1;0.39516129;-0.528351719;-0.99952485
-1;0.427419355;-0.584990256;-0.997308094
-1;0.540322581;-0.673037932;-0.998416349
-1;0.39516129;-0.549409433;-0.99778303
-1;0.5;-0.642537613;-0.997941352
-1;0.60483871;-0.750028082;-0.995883544
-1;0.35483871;-0.496672742;-0.99952485
-1;0.451612903;-0.611704138;-0.996833201
-1;0.282258065;-0.418490073;-0.999366477
-1;0.233870968;-0.358082431;-0.999683228
-1;0.274193548;-0.40978314;-0.999049747
-1;0.387096774;-0.529557683;-0.998574691
-1;0.290322581;-0.433289173;-0.998258012
-1;0.209677419;-0.333224411;-0.999683228
-1;0.572580645;-0.730941166;-0.994301153
-1;0.443548387;-0.582664327;-0.999683228
-1;0.540322581;-0.701845588;-0.994775823
-1;0.548387097;-0.682672492;-0.997466401
-1;0.629032258;-0.766787681;-0.996041809
-1;0.330645161;-0.47595617;-0.999366477
-1;0.459677419;-0.598088879;-0.999049747
-1;0.217741935;-0.34218199;-0.99889139
-1;0.483870968;-0.64097018;-0.997308094
-1;0.35483871;-0.50035901;-0.999366477
-1;0.370967742;-0.520458088;-0.998416349
-1;0.314516129;-0.45216567;-0.99952485
-1;0.580645161;-0.739756056;-0.994301153
-1;0.322580645;-0.466616476;-0.99809968
-1;0.427419355;-0.564910339;-0.999683228
-1;0.556451613;-0.713042174;-0.994617595
-1;0.274193548;-0.410258902;-0.997941352
-1;0.540322581;-0.683055991;-0.997308094
-1;0.193548387;-0.298158401;-0.999366477
-1;0.564516129;-0.705753844;-0.996041809
-1;0.233870968;-0.363186306;-0.99920811
-1;0.35483871;-0.50495863;-0.99809968
-1;0.298387097;-0.440243408;-0.999049747
-1;0.459677419;-0.61290039;-0.99778303
-1;0.322580645;-0.464078408;-0.999683228
-1;0.556451613;-0.714331852;-0.994142938
-1;0.532258065;-0.687758992;-0.994142938
-1;0.403225806;-0.538524305;-0.99952485
-1;0.290322581;-0.421444224;-0.999049747
-1;0.419354839;-0.558186952;-0.99952485
-1;0.459677419;-0.602366829;-0.998733038
-1;0.5;-0.653834206;-0.997466401
-1;0.411290323;-0.563897379;-0.99920811
-1;0.338709677;-0.484789314;-0.997941352
-1;0.338709677;-0.483606501;-0.999683228
-1;0.532258065;-0.663708052;-0.998574691
-1;0.225806452;-0.35093046;-0.998416349
-1;0.266129032;-0.394949687;-0.99952485
-1;0.548387097;-0.705560427;-0.993668321
-1;0.387096774;-0.541827809;-0.998258012
-1;0.5;-0.639893544;-0.998258012
-1;0.435483871;-0.575716628;-0.999366477
-1;0.580645161;-0.722438653;-0.995408779
-1;0.524193548;-0.665591319;-0.997466401
-1;0.362903226;-0.511437057;-0.999049747
-1;0.330645161;-0.473334575;-0.999683228
\n;;;
-1;0.370967742;-0.53041168;-0.998258012
-1;0.209677419;-0.331475633;-0.99889139
-1;0.556451613;-0.719989947;-0.995250533
-1;0.580645161;-0.742288404;-0.99651663
-1;0.516129032;-0.679670139;-0.99778303
-1;0.5;-0.661908527;-0.99651663
-1;0.532258065;-0.68588652;-0.99889139
-1;0.314516129;-0.453502352;-0.999683228
-1;0.483870968;-0.634916394;-0.99952485
-1;0.258064516;-0.398662291;-0.999683228
-1;0.338709677;-0.490139223;-0.999049747
-1;0.459677419;-0.620858647;-0.99889139
-1;0.443548387;-0.606645175;-0.99778303
-1;0.225806452;-0.351491532;-0.998416349
-1;0.379032258;-0.525790197;-0.999683228
-1;0.403225806;-0.564988704;-0.999049747
-1;0.274193548;-0.419474654;-0.99920811
-1;0.435483871;-0.58532936;-0.999683228
-1;0.225806452;-0.347101372;-0.999049747
-1;0.564516129;-0.725903126;-0.99556703
-1;0.290322581;-0.440204255;-0.99920811
-1;0.540322581;-0.691732788;-0.998574691
-1;0.338709677;-0.475198933;-0.999683228
-1;0.572580645;-0.732235311;-0.996991494
-1;0.451612903;-0.612729085;-0.998733038
-1;0.5;-0.661310286;-0.996833201
-1;0.435483871;-0.595019581;-0.999366477
-1;0.516129032;-0.677783706;-0.99809968
-1;0.25;-0.386715202;-0.999366477
-1;0.467741935;-0.619433667;-0.999683228
-1;0.322580645;-0.471398959;-0.99920811
-1;0.35483871;-0.501796047;-0.99952485
-1;0.427419355;-0.58478937;-0.999366477
-1;0.516129032;-0.679790514;-0.997466401
-1;0.411290323;-0.571810256;-0.998416349
-1;0.225806452;-0.338342816;-0.99920811
-1;0.572580645;-0.734449649;-0.99556703
-1;0.5;-0.652589219;-0.99952485
-1;0.443548387;-0.603759489;-0.999366477
-1;0.419354839;-0.579304781;-0.99889139
-1;0.330645161;-0.472678861;-0.999683228
-1;0.233870968;-0.369091665;-0.999366477
-1;0.346774194;-0.498083932;-0.999049747
-1;0.362903226;-0.514889401;-0.99920811
-1;0.241935484;-0.377862938;-0.999366477
-1;0.524193548;-0.683016948;-0.99889139
-1;0.451612903;-0.599354805;-0.99952485
-1;0.564516129;-0.729147951;-0.995250533
-1;0.467741935;-0.629794108;-0.998574691
-1;0.491935484;-0.643865065;-0.99952485
-1;0.298387097;-0.445351994;-0.999366477
-1;0.548387097;-0.704427163;-0.996991494
-1;0.306451613;-0.455158479;-0.99889139
-1;0.508064516;-0.67093825;-0.997466401
-1;0.435483871;-0.597665723;-0.998416349
-1;0.362903226;-0.515885607;-0.998574691
-1;0.540322581;-0.697620671;-0.995408779
-1;0.411290323;-0.571504515;-0.998733038
-1;0.330645161;-0.481050687;-0.999366477
-1;0.379032258;-0.535927037;-0.999366477
-1;0.403225806;-0.547932938;-0.99952485
-1;0.596774194;-0.745919129;-0.996674913
-1;0.516129032;-0.669219417;-0.998574691
-1;0.274193548;-0.407699124;-0.999683228
-1;0.524193548;-0.689313774;-0.99651663
-1;0.467741935;-0.629710911;-0.99889139
-1;0.451612903;-0.615191698;-0.998416349
-1;0.419354839;-0.582432799;-0.998416349
-1;0.475806452;-0.624954823;-0.99952485
-1;0.387096774;-0.544777192;-0.999366477
-1;0.508064516;-0.671243991;-0.997308094
-1;0.427419355;-0.577419722;-0.99952485
-1;0.346774194;-0.493860419;-0.999366477
-1;0.322580645;-0.469549379;-0.999366477
-1;0.419354839;-0.568567458;-0.99952485
-1;0.362903226;-0.515781109;-0.999049747
-1;0.427419355;-0.589515601;-0.997466401
-1;0.524193548;-0.689007216;-0.996833201
-1;0.5;-0.659422919;-0.99920811
-1;0.201612903;-0.312038591;-0.99920811
-1;0.459677419;-0.610303162;-0.99952485
-1;0.556451613;-0.716740145;-0.99651663
-1;0.306451613;-0.454205076;-0.99920811
\n;;;
-1;0.483870968;-0.617724984;-0.99889139
-1;0.177419355;-0.270858188;-1
-1;0.580645161;-0.730124426;-0.993193743
-1;0.620967742;-0.766356019;-0.995250533
-1;0.322580645;-0.474762715;-0.99920811
-1;0.435483871;-0.588805251;-0.997466401
-1;0.508064516;-0.665736325;-0.995408779
-1;0.427419355;-0.572556009;-0.999841612
-1;0.185483871;-0.287423471;-0.99889139
-1;0.564516129;-0.687903074;-0.998574691
-1;0.508064516;-0.629003787;-0.99952485
-1;0.572580645;-0.698409527;-0.997149791
-1;0.403225806;-0.557150904;-0.999049747
-1;0.629032258;-0.757308814;-0.99651663
-1;0.5;-0.649306658;-0.993193743
-1;0.25;-0.38757416;-0.999049747
-1;0.241935484;-0.369746939;-1
-1;0.306451613;-0.451188331;-1
-1;0.362903226;-0.510446267;-1
-1;0.580645161;-0.728870682;-0.995092292
-1;0.532258065;-0.662549287;-0.998574691
-1;0.209677419;-0.337344577;-0.999366477
-1;0.411290323;-0.565527159;-0.997941352
-1;0.274193548;-0.420582596;-0.99920811
-1;0.5;-0.643813685;-0.998574691
-1;0.387096774;-0.537773505;-0.99952485
-1;0.532258065;-0.68049512;-0.997149791
-1;0.572580645;-0.724312119;-0.993193743
-1;0.5;-0.626022266;-0.99952485
-1;0.241935484;-0.373580546;-0.999841612
-1;0.532258065;-0.692133706;-0.99556703
-1;0.379032258;-0.529201681;-0.99952485
-1;0.201612903;-0.328436176;-0.999841612
-1;0.419354839;-0.567083005;-0.99952485
-1;0.330645161;-0.479649115;-0.999841612
-1;0.556451613;-0.712465832;-0.993193743
-1;0.475806452;-0.602324345;-0.999841612
-1;0.516129032;-0.674105592;-0.994934055
-1;0.379032258;-0.528534679;-0.999841612
-1;0.274193548;-0.409443064;-1
-1;0.483870968;-0.611104454;-0.999049747
-1;0.346774194;-0.501185512;-0.99920811
-1;0.266129032;-0.410043165;-0.99920811
-1;0.588709677;-0.718438012;-0.996358351
-1;0.419354839;-0.577831283;-0.99809968
-1;0.209677419;-0.334984664;-0.999841612
-1;0.322580645;-0.471874022;-1
-1;0.379032258;-0.536356082;-0.998733038
-1;0.60483871;-0.7545383;-0.994934055
-1;0.524193548;-0.676306297;-0.995883544
-1;0.491935484;-0.639358771;-0.998258012
-1;0.661290323;-0.786421099;-0.993351931
-1;0.387096774;-0.539511833;-0.99920811
-1;0.596774194;-0.742877946;-0.993510124
-1;0.314516129;-0.460231133;-1
-1;0.532258065;-0.691922175;-0.99651663
-1;0.217741935;-0.349331498;-0.999683228
-1;0.193548387;-0.317120466;-0.999841612
-1;0.282258065;-0.429600415;-0.99920811
-1;0.346774194;-0.501404738;-0.99889139
-1;0.346774194;-0.498599979;-1
-1;0.467741935;-0.624352009;-0.997308094
-1;0.419354839;-0.566595165;-0.999841612
-1;0.427419355;-0.572925342;-0.999366477
-1;0.403225806;-0.549226613;-0.999841612
-1;0.612903226;-0.763368614;-0.995250533
-1;0.564516129;-0.719059454;-0.995250533
-1;0.475806452;-0.624489407;-0.997308094
-1;0.475806452;-0.621648358;-0.998258012
-1;0.274193548;-0.417108326;-0.999366477
-1;0.233870968;-0.370079138;-0.999841612
-1;0.185483871;-0.285703553;-0.999841612
-1;0.540322581;-0.689825;-0.996991494
-1;0.314516129;-0.461440711;-0.99952485
-1;0.548387097;-0.671418722;-0.998733038
-1;0.35483871;-0.507458861;-1
-1;0.443548387;-0.597657498;-0.997308094
-1;0.258064516;-0.398961335;-0.999841612
-1;0.298387097;-0.438322715;-0.999683228
-1;0.39516129;-0.548133085;-0.99920811
-1;0.467741935;-0.59205844;-0.999683228
-1;0.338709677;-0.492461358;-0.99920811
-1;0.491935484;-0.645000697;-0.997308094
-1;0.362903226;-0.518931995;-0.99889139
-1;0.451612903;-0.605369398;-0.999049747
-1;0.475806452;-0.627746111;-0.996674913
-1;0.338709677;-0.482756062;-0.99952485
-1;0.620967742;-0.754327293;-0.996358351
-1;0.516129032;-0.673313006;-0.995725285
-1;0.596774194;-0.728758931;-0.996674913
\n;;;
-1;0.338709677;-0.48694104;-1
-1;0.419354839;-0.570950386;-0.999049747
-1;0.241935484;-0.379439476;-0.99809968
-1;0.524193548;-0.673937485;-0.998733038
-1;0.387096774;-0.536828436;-1
-1;0.282258065;-0.429165031;-0.999049747
-1;0.298387097;-0.44696097;-0.99778303
-1;0.475806452;-0.630407953;-0.999049747
-1;0.233870968;-0.370128892;-1
-1;0.467741935;-0.624636055;-0.997624713
-1;0.524193548;-0.681326497;-0.99778303
-1;0.612903226;-0.760336366;-0.995883544
-1;0.403225806;-0.563602146;-0.99809968
-1;0.572580645;-0.735448443;-0.994301153
-1;0.282258065;-0.419181174;-1
-1;0.25;-0.388207937;-0.999366477
-1;0.516129032;-0.677400002;-0.995725285
-1;0.346774194;-0.50134253;-0.998733038
-1;0.427419355;-0.571629088;-0.999683228
-1;0.516129032;-0.672474233;-0.99778303
-1;0.39516129;-0.544510112;-0.99952485
-1;0.451612903;-0.616213817;-0.997149791
-1;0.556451613;-0.719662758;-0.994775823
-1;0.564516129;-0.726797849;-0.994301153
-1;0.258064516;-0.395921058;-0.999366477
-1;0.580645161;-0.733627385;-0.996200078
-1;0.330645161;-0.483653332;-0.99809968
-1;0.35483871;-0.504621652;-0.999841612
-1;0.274193548;-0.420068763;-0.998733038
-1;0.491935484;-0.639636067;-0.998733038
-1;0.524193548;-0.674841996;-0.998574691
-1;0.306451613;-0.451326777;-0.999841612
-1;0.411290323;-0.566469812;-0.999366477
-1;0.39516129;-0.554555563;-0.998416349
-1;0.379032258;-0.537668028;-0.99889139
-1;0.346774194;-0.495752614;-0.999683228
-1;0.588709677;-0.738876929;-0.995725285
-1;0.25;-0.388496698;-0.998733038
-1;0.540322581;-0.70210829;-0.994617595
-1;0.387096774;-0.545899808;-0.99920811
-1;0.564516129;-0.726755196;-0.994617595
-1;0.330645161;-0.482911391;-0.99920811
-1;0.370967742;-0.528531486;-0.999683228
-1;0.435483871;-0.599788164;-0.997308094
-1;0.508064516;-0.666336265;-0.995725285
-1;0.5;-0.647580776;-0.998733038
-1;0.508064516;-0.662900184;-0.997941352
-1;0.564516129;-0.715885412;-0.996200078
-1;0.35483871;-0.504976608;-0.999683228
-1;0.322580645;-0.474438601;-0.997149791
-1;0.346774194;-0.495936316;-0.999366477
-1;0.403225806;-0.557745658;-0.999366477
-1;0.298387097;-0.441862533;-0.999841612
-1;0.451612903;-0.606896224;-0.998258012
-1;0.258064516;-0.397752864;-0.998733038
-1;0.290322581;-0.428967771;-1
-1;0.379032258;-0.53621705;-0.999366477
-1;0.419354839;-0.581057554;-0.998574691
-1;0.508064516;-0.668513253;-0.995408779
-1;0.572580645;-0.724609566;-0.996200078
-1;0.330645161;-0.478622927;-1
-1;0.290322581;-0.436947205;-0.99952485
-1;0.298387097;-0.442275482;-0.999683228
-1;0.35483871;-0.510101723;-0.99952485
-1;0.25;-0.387220196;-0.999841612
-1;0.516129032;-0.665992776;-0.998733038
-1;0.548387097;-0.709201348;-0.994617595
-1;0.427419355;-0.590302961;-0.998416349
-1;0.419354839;-0.567429341;-0.999366477
-1;0.322580645;-0.469366761;-1
-1;0.322580645;-0.474136309;-0.99920811
-1;0.5;-0.654656079;-0.997941352
-1;0.39516129;-0.545384881;-0.999366477
-1;0.580645161;-0.746375428;-0.994775823
-1;0.459677419;-0.608698944;-0.99920811
-1;0.451612903;-0.608051746;-0.99809968
-1;0.596774194;-0.747729193;-0.995725285
-1;0.314516129;-0.466200902;-0.997624713
-1;0.508064516;-0.663456414;-0.99778303
-1;0.362903226;-0.518811029;-0.99952485
-1;0.540322581;-0.68746799;-0.997466401
\n;;;
-1;0.25;-0.361967052;-0.99778303
-1;0.322580645;-0.466627195;-0.99889139
-1;0.516129032;-0.680179817;-0.999366477
-1;0.370967742;-0.52275624;-0.998733038
-1;0.491935484;-0.623166812;-1
-1;0.467741935;-0.630986579;-0.998574691
-1;0.564516129;-0.718612934;-0.998416349
-1;0.362903226;-0.508896187;-0.999366477
-1;0.5;-0.664500628;-0.998574691
-1;0.387096774;-0.512988088;-1
-1;0.572580645;-0.73542305;-0.997308094
-1;0.274193548;-0.407473762;-0.999841612
-1;0.298387097;-0.436849791;-0.999366477
-1;0.298387097;-0.431656686;-0.999841612
-1;0.508064516;-0.674138708;-0.997308094
-1;0.258064516;-0.385526857;-0.999366477
-1;0.35483871;-0.486634912;-1
-1;0.39516129;-0.551483859;-0.99778303
-1;0.443548387;-0.576724621;-1
-1;0.25;-0.361888965;-0.998733038
-1;0.403225806;-0.560452426;-0.999366477
-1;0.556451613;-0.720911642;-0.996358351
-1;0.459677419;-0.622117331;-0.999366477
-1;0.39516129;-0.55138069;-0.998416349
-1;0.564516129;-0.729819689;-0.99651663
-1;0.443548387;-0.60447681;-0.999683228
-1;0.491935484;-0.655962068;-0.99952485
-1;0.403225806;-0.55444329;-0.999683228
-1;0.483870968;-0.646915484;-0.999841612
-1;0.532258065;-0.693393349;-0.998733038
-1;0.346774194;-0.494457156;-0.999683228
-1;0.25;-0.356929497;-0.99920811
-1;0.362903226;-0.505059383;-0.999841612
-1;0.427419355;-0.585123901;-0.999841612
-1;0.564516129;-0.728656212;-0.99778303
-1;0.524193548;-0.691598285;-0.997466401
-1;0.35483871;-0.505493525;-0.999683228
-1;0.556451613;-0.716852295;-0.998416349
-1;0.274193548;-0.407610314;-0.99952485
-1;0.362903226;-0.514198786;-0.998258012
-1;0.475806452;-0.639886326;-0.999366477
-1;0.419354839;-0.57781831;-0.997941352
-1;0.467741935;-0.629266705;-0.999841612
-1;0.5;-0.661377809;-0.99952485
-1;0.435483871;-0.567878975;-1
-1;0.306451613;-0.444352092;-0.99952485
-1;0.306451613;-0.442875467;-0.999841612
-1;0.588709677;-0.744331098;-0.997466401
-1;0.387096774;-0.539140606;-0.99952485
-1;0.362903226;-0.514032086;-0.998733038
-1;0.330645161;-0.475808959;-0.999366477
-1;0.419354839;-0.55038594;-1
-1;0.548387097;-0.707805712;-0.998574691
-1;0.282258065;-0.418055996;-0.99952485
-1;0.411290323;-0.568778225;-0.999683228
-1;0.475806452;-0.638069838;-0.999841612
-1;0.483870968;-0.648477339;-0.999366477
-1;0.346774194;-0.488961322;-0.999841612
-1;0.467741935;-0.630978279;-0.999366477
-1;0.491935484;-0.657464059;-0.99778303
-1;0.387096774;-0.540935008;-0.998416349
-1;0.419354839;-0.577639173;-0.999683228
-1;0.330645161;-0.467442607;-0.999841612
-1;0.427419355;-0.586810389;-0.999683228
-1;0.524193548;-0.684669195;-0.998733038
-1;0.322580645;-0.464968298;-0.999366477
-1;0.491935484;-0.657319648;-0.99809968
-1;0.580645161;-0.735485451;-0.997466401
-1;0.556451613;-0.709762779;-0.998574691
-1;0.419354839;-0.576262953;-0.999841612
-1;0.39516129;-0.549274948;-0.999683228
-1;0.379032258;-0.504263934;-1
\n;;;
-1;0.532258065;-0.693094061;-0.996833201
-1;0.572580645;-0.735224417;-0.99809968
-1;0.35483871;-0.509272282;-0.999366477
-1;0.387096774;-0.541323427;-0.999841612
-1;0.60483871;-0.768320453;-0.995883544
-1;0.39516129;-0.553624434;-0.998733038
-1;0.588709677;-0.746291332;-0.996833201
-1;0.298387097;-0.441601916;-0.999366477
-1;0.475806452;-0.640979034;-0.99920811
-1;0.419354839;-0.578289962;-0.99920811
-1;0.298387097;-0.440519578;-1
-1;0.427419355;-0.588531104;-0.997308094
-1;0.532258065;-0.686075593;-0.998258012
-1;0.258064516;-0.392123202;-0.99920811
-1;0.266129032;-0.400940495;-0.999841612
-1;0.427419355;-0.586077715;-0.999841612
-1;0.25;-0.38282899;-0.998416349
-1;0.338709677;-0.484908346;-1
-1;0.443548387;-0.606510902;-0.998416349
-1;0.330645161;-0.482792948;-0.998733038
-1;0.362903226;-0.517544007;-0.999366477
-1;0.548387097;-0.708536401;-0.997941352
-1;0.266129032;-0.407942147;-0.99952485
-1;0.467741935;-0.632128146;-0.99920811
-1;0.241935484;-0.37228321;-0.998733038
-1;0.403225806;-0.560888061;-0.999366477
-1;0.274193548;-0.414025355;-1
-1;0.588709677;-0.7457328;-0.997466401
-1;0.39516129;-0.548573237;-0.999683228
-1;0.330645161;-0.480036246;-0.99920811
