gen,nevals,Tiempo
1,79,0.2999866008758545
2,80,0.3439595699310303
3,81,0.39200639724731445
4,74,0.41615724563598633
5,79,0.44019412994384766
6,85,0.4681577682495117
7,76,0.492156982421875
8,79,0.5161569118499756
9,85,0.5441558361053467
10,82,0.5721561908721924
11,81,0.5961575508117676
12,77,0.636338472366333
13,76,0.656296968460083
14,75,0.6842982769012451
15,75,0.7083964347839355
16,75,0.7323975563049316
17,81,0.8403980731964111
18,77,0.900397539138794
19,78,0.9279067516326904
20,67,0.9559066295623779
21,79,0.9799091815948486
22,62,1.0084166526794434
23,72,1.0324175357818604
24,78,1.0564165115356445
25,72,1.0844175815582275
26,77,1.108487606048584
27,78,1.132526159286499
28,76,1.156487226486206
29,78,1.1804895401000977
30,76,1.208629846572876
31,77,1.2326672077178955
32,77,1.2726294994354248
33,86,1.3126299381256104
34,77,1.3606290817260742
35,77,1.4047892093658447
36,76,1.4447884559631348
37,76,1.480788230895996
38,81,1.5049026012420654
39,82,1.5289032459259033
40,80,1.5569031238555908
41,74,1.5849041938781738
42,79,1.6170868873596191
43,73,1.645087718963623
44,79,1.6690864562988281
45,77,1.697087049484253
46,82,1.7249846458435059
47,81,1.7529840469360352
48,80,1.7841196060180664
49,78,1.8066561222076416
50,72,1.8304824829101562
51,79,1.8545210361480713
52,79,1.8824841976165771
53,72,1.913578748703003
54,86,1.9495790004730225
55,64,1.973578691482544
56,82,2.0063390731811523
57,77,2.0343856811523438
58,77,2.058385133743286
59,82,2.082386016845703
60,76,2.107915163040161
61,77,2.1359293460845947
62,83,2.1638927459716797
63,78,2.1918938159942627
64,83,2.2224032878875732
65,74,2.2424025535583496
66,69,2.2704007625579834
67,79,2.294401168823242
68,78,2.318368673324585
69,79,2.35440993309021
70,85,2.3823695182800293
71,80,2.4063119888305664
72,76,2.4302773475646973
73,82,2.462277412414551
74,78,2.4863128662109375
75,82,2.5145082473754883
76,77,2.5345077514648438
77,71,2.5624709129333496
78,78,2.590470314025879
79,77,2.6199798583984375
80,77,2.6479783058166504
81,74,2.6720197200775146
82,79,2.699978828430176
83,78,2.722529888153076
84,74,2.7465286254882812
85,85,2.774569272994995
86,84,2.802635431289673
87,72,2.8266735076904297
88,81,2.8506696224212646
89,78,2.882631778717041
90,85,2.912146806716919
91,78,2.9441452026367188
92,78,2.9721474647521973
93,80,2.996147632598877
94,84,3.022831439971924
95,76,3.042834758758545
96,79,3.0708301067352295
97,82,3.09479022026062
98,82,3.124302625656128
99,73,3.14833927154541
100,64,3.1683385372161865
101,74,3.192343235015869
102,79,3.2231011390686035
103,75,3.2471020221710205
104,78,3.2751011848449707
105,71,3.2991011142730713
106,83,3.323936939239502
107,81,3.3518946170806885
108,80,3.3798952102661133
109,72,3.403032064437866
110,68,3.4310243129730225
111,67,3.4509851932525635
112,72,3.4830262660980225
113,75,3.508103609085083
114,73,3.532076835632324
115,82,3.5561132431030273
116,80,3.584075689315796
117,69,3.6070845127105713
118,73,3.6350862979888916
119,80,3.6711251735687256
120,82,3.6990864276885986
121,85,3.7229397296905518
122,82,3.7509379386901855
123,77,3.772040367126465
124,78,3.8000049591064453
125,73,3.8230552673339844
126,81,3.8470571041107178
127,82,3.875053644180298
128,78,3.903015375137329
129,78,3.9282193183898926
130,81,3.9562578201293945
131,73,3.9802205562591553
132,72,4.000260353088379
133,78,4.024303913116455
134,83,4.052264451980591
