"Framework","Algorithm","Problem","Seed","HV","GD","IGD"
"moeadr","moead","zdt6",1,14.465215526556,0.00426623416241313,0.00364527265237576
"moeadr","moead","zdt6",2,14.462732626548,0.0102114827855366,0.00332051702272985
"moeadr","moead","zdt6",3,14.4445886075577,0.0323017627213301,0.00313573169347375
"moeadr","moead","zdt6",4,14.4589970521312,0.0128146058251552,0.00336308569747816
"moeadr","moead","zdt6",5,14.452823901414,0.0237679292591014,0.00326398771972753
"moeadr","moead","zdt6",6,14.4472779135064,0.0241406287576963,0.00342950391770754
"moeadr","moead","zdt6",7,14.4455460390848,0.0268164310945346,0.00362807345768336
"moeadr","moead","zdt6",8,14.4634751099641,0.00539929703342247,0.00361478588210286
"moeadr","moead","zdt6",9,14.4383168995768,0.039037544920912,0.00344834480790256
"moeadr","moead","zdt6",10,14.4449897779492,0.0271196275626757,0.00356412721493893
"moeadr","moead","zdt6",11,14.4409712004038,0.0351320644174605,0.00330472102507521
