gen,nevals,Tiempo
1,100,0.037859201431274414
2,100,0.11690616607666016
3,100,0.15574073791503906
4,100,0.18366265296936035
5,100,0.2066025733947754
6,100,0.23253273963928223
7,100,0.251481294631958
8,100,0.2704296112060547
9,100,0.2873845100402832
10,100,0.31032299995422363
11,100,0.34124159812927246
12,100,0.3671717643737793
13,100,0.386120080947876
14,100,0.40407371520996094
15,100,0.42413949966430664
16,100,0.44211435317993164
17,100,0.4650099277496338
18,100,0.4829995632171631
19,100,0.50290846824646
20,100,0.5198631286621094
21,100,0.5358202457427979
22,100,0.5527749061584473
23,100,0.5707700252532959
24,100,0.5916709899902344
25,100,0.6066322326660156
26,100,0.627575159072876
27,100,0.6445293426513672
28,100,0.6614840030670166
29,100,0.6815335750579834
30,100,0.712348222732544
31,100,0.7347321510314941
32,100,0.7536811828613281
33,100,0.7716329097747803
34,100,0.793574333190918
35,100,0.8135209083557129
36,100,0.8334681987762451
37,100,0.8603956699371338
38,100,0.8803861141204834
39,100,0.9013290405273438
40,100,0.9252490997314453
41,100,0.9452323913574219
42,100,0.9701294898986816
43,100,0.9930665493011475
44,100,1.021026611328125
45,100,1.050997018814087
46,100,1.0699386596679688
47,100,1.1008169651031494
48,100,1.1358592510223389
49,100,1.1588332653045654
50,100,1.1747910976409912
51,100,1.1927459239959717
52,100,1.2196354866027832
53,100,1.2440929412841797
54,100,1.277008056640625
55,100,1.305927038192749
56,100,1.329864501953125
57,100,1.3577890396118164
58,100,1.3817620277404785
59,100,1.40167236328125
60,100,1.4216194152832031
61,100,1.4495878219604492
62,100,1.468534231185913
63,100,1.4874868392944336
64,100,1.5143697261810303
65,100,1.551699161529541
66,100,1.5866055488586426
67,100,1.6115388870239258
68,100,1.6300783157348633
69,100,1.64998459815979
70,100,1.670015573501587
71,100,1.6878831386566162
72,100,1.7058351039886475
73,100,1.7259290218353271
74,100,1.7438807487487793
75,100,1.7648248672485352
76,100,1.7897586822509766
77,100,1.8258769512176514
78,100,1.8557963371276855
79,100,1.8881354331970215
80,100,1.9280860424041748
81,100,1.9590022563934326
82,100,1.9789893627166748
83,100,1.9969382286071777
84,100,2.0168468952178955
85,100,2.033862829208374
86,100,2.0518171787261963
87,100,2.0966970920562744
88,100,2.116643190383911
89,100,2.148557424545288
90,100,2.1685400009155273
91,100,2.200418710708618
92,100,2.224482774734497
93,100,2.248422622680664
94,100,2.27335524559021
95,100,2.2972915172576904
96,100,2.322223663330078
97,100,2.3453030586242676
98,100,2.3652117252349854
99,100,2.3852005004882812
100,100,2.405104637145996
101,100,2.4240541458129883
102,100,2.4502410888671875
103,100,2.480989456176758
104,100,2.5099120140075684
105,100,2.5320076942443848
106,100,2.550938844680786
107,100,2.5708835124969482
108,100,2.5877959728240967
109,100,2.62378191947937
110,100,2.6397416591644287
111,100,2.65869140625
112,100,2.6786375045776367
113,100,2.698622703552246
114,100,2.71657395362854
115,100,2.7334909439086914
116,100,2.7544777393341064
117,100,2.7714343070983887
118,100,2.8003134727478027
119,100,2.8512914180755615
120,100,2.904080867767334
121,100,2.953904628753662
122,100,2.997784376144409
123,100,3.0278706550598145
124,100,3.0619115829467773
125,100,3.0937294960021973
126,100,3.113638162612915
127,100,3.143404722213745
128,100,3.1729977130889893
129,100,3.2019193172454834
130,100,3.261310338973999
131,100,3.3071882724761963
132,100,3.35162615776062
133,100,3.388258934020996
134,100,3.4381840229034424
135,100,3.467106580734253
136,100,3.4930365085601807
137,100,3.5189671516418457
138,100,3.54390025138855
139,100,3.574817657470703
140,100,3.607086420059204
141,100,3.6399717330932617
142,100,3.6659023761749268
143,100,3.6918325424194336
144,100,3.726741313934326
145,100,3.7456881999969482
146,100,3.7646377086639404
147,100,3.794558525085449
148,100,3.8185324668884277
149,100,3.8414318561553955
150,100,3.8693594932556152
151,100,3.892296314239502
152,100,3.9156653881073
153,100,3.9405999183654785
154,100,3.96752667427063
155,100,3.991461992263794
156,100,4.0144617557525635
157,100,4.040700912475586
158,100,4.062678098678589
159,100,4.082626581192017
160,100,4.102534294128418
161,100,4.126471042633057
162,100,4.148454904556274
163,100,4.16740083694458
164,100,4.197281360626221
165,100,4.243192434310913
166,100,4.273078918457031
167,100,4.298013687133789
168,100,4.320949077606201
169,100,4.340992212295532
170,100,4.360885143280029
171,100,4.380823612213135
172,100,4.404726266860962
173,100,4.430655241012573
174,100,4.456686973571777
175,100,4.4815404415130615
176,100,4.500489711761475
177,100,4.522850036621094
178,100,4.541420221328735
179,100,4.565368413925171
180,100,4.588306903839111
181,100,4.616232395172119
182,100,4.642163276672363
183,100,4.667096376419067
184,100,4.68803858757019
185,100,4.709980249404907
186,100,4.749393939971924
187,100,4.787292242050171
188,100,4.807332277297974
189,100,4.829181671142578
190,100,4.852118253707886
191,100,4.871110916137695
192,100,4.888067245483398
193,100,4.9070143699646
194,100,4.926965951919556
195,100,4.945904731750488
196,100,4.968806743621826
197,100,4.999725580215454
198,100,5.030678987503052
199,100,5.05058741569519
200,100,5.071568727493286
201,100,5.094683885574341
202,100,5.13037371635437
203,100,5.152352333068848
204,100,5.172299385070801
205,100,5.188260793685913
206,100,5.205215215682983
207,100,5.221176862716675
208,100,5.243074417114258
209,100,5.2675628662109375
210,100,5.293493270874023
211,100,5.315434455871582
212,100,5.334383726119995
213,100,5.352335691452026
214,100,5.372282028198242
215,100,5.390315771102905
216,100,5.407233476638794
217,100,5.429167985916138
218,100,5.44612193107605
219,100,5.465076684951782
220,100,5.483157396316528
221,100,5.504964590072632
222,100,5.524913549423218
223,100,5.5438642501831055
224,100,5.563352346420288
225,100,5.581342935562134
226,100,5.604243993759155
227,100,5.62821626663208
228,100,5.646167993545532
229,100,5.667112827301025
230,100,5.6860246658325195
231,100,5.706968069076538
232,100,5.724920749664307
233,100,5.747859716415405
234,100,5.77202582359314
235,100,5.79496431350708
236,100,5.815908908843994
237,100,5.837848663330078
238,100,5.860310077667236
239,100,5.880711793899536
240,100,5.900241851806641
241,100,5.917154788970947
242,100,5.945617198944092
243,100,5.9700562953948975
244,100,5.9860124588012695
245,100,6.012899398803711
246,100,6.04182505607605
247,100,6.066871643066406
248,100,6.084824800491333
249,100,6.104728698730469
250,100,6.123716115951538
251,100,6.14063024520874
252,100,6.156130075454712
253,100,6.1730875968933105
254,100,6.194032669067383
255,100,6.223028182983398
256,100,6.247889280319214
257,100,6.265442132949829
258,100,6.282434940338135
259,100,6.3083930015563965
260,100,6.324393272399902
261,100,6.343234062194824
