gen,nevals,Tiempo
1,100,0.014755725860595703
2,100,0.05557966232299805
3,100,0.07556557655334473
4,100,0.09551453590393066
5,100,0.11358237266540527
6,100,0.1393570899963379
7,100,0.15730738639831543
8,100,0.1763007640838623
9,100,0.19624638557434082
10,100,0.21316123008728027
11,100,0.23214507102966309
12,100,0.2490997314453125
13,100,0.26605820655822754
14,100,0.28899288177490234
15,100,0.30794715881347656
16,100,0.32585620880126953
17,100,0.34484362602233887
18,100,0.36478281021118164
19,100,0.40229177474975586
20,100,0.42624688148498535
21,100,0.44715023040771484
22,100,0.4710853099822998
23,100,0.49007558822631836
24,100,0.5070867538452148
25,100,0.5340526103973389
26,100,0.5549540519714355
27,100,0.5719101428985596
28,100,0.5948469638824463
29,100,0.6149373054504395
30,100,0.6338915824890137
31,100,0.6518380641937256
32,100,0.6717472076416016
33,100,0.6936883926391602
34,100,0.7179443836212158
35,100,0.7369489669799805
36,100,0.755850076675415
37,100,0.7748024463653564
38,100,0.7937464714050293
39,100,0.8117547035217285
40,100,0.8326563835144043
41,100,0.858588457107544
42,100,0.8845188617706299
43,100,0.9095180034637451
44,100,0.9294648170471191
45,100,0.954434871673584
46,100,0.9952948093414307
47,100,1.0526659488677979
48,100,1.0985407829284668
49,100,1.1469147205352783
50,100,1.1907970905303955
51,100,1.2117414474487305
52,100,1.231724500656128
53,100,1.2516777515411377
54,100,1.273575782775879
55,100,1.2975530624389648
56,100,1.322481393814087
57,100,1.3523645401000977
58,100,1.3753466606140137
59,100,1.3952488899230957
60,100,1.4157507419586182
61,100,1.433701515197754
62,100,1.4606294631958008
63,100,1.4826087951660156
64,100,1.5005667209625244
65,100,1.522505283355713
66,100,1.5463998317718506
67,100,1.571333646774292
68,100,1.6002557277679443
69,100,1.6305766105651855
70,100,1.6545138359069824
71,100,1.6784465312957764
72,100,1.6973602771759033
73,100,1.7362897396087646
74,100,1.7642154693603516
75,100,1.7832427024841309
76,100,1.8001601696014404
77,100,1.8171164989471436
78,100,1.8377807140350342
79,100,1.8649446964263916
80,100,1.895864486694336
81,100,1.9243791103363037
82,100,1.944326639175415
83,100,1.974245548248291
84,100,2.0051631927490234
85,100,2.030139207839966
86,100,2.0560290813446045
87,100,2.0899760723114014
88,100,2.110917091369629
89,100,2.1338186264038086
90,100,2.159750461578369
91,100,2.1847219467163086
92,100,2.214219808578491
93,100,2.2371575832366943
94,100,2.2600975036621094
95,100,2.286026954650879
96,100,2.3099734783172607
97,100,2.3420116901397705
98,100,2.376918315887451
99,100,2.403846025466919
100,100,2.426825523376465
101,100,2.444776773452759
102,100,2.466712236404419
103,100,2.4856631755828857
104,100,2.504615068435669
105,100,2.5215718746185303
106,100,2.551452159881592
107,100,2.5734920501708984
108,100,2.589348077774048
109,100,2.6112911701202393
110,100,2.6422433853149414
111,100,2.666142463684082
112,100,2.6841368675231934
113,100,2.7040412425994873
114,100,2.7289743423461914
115,100,2.750915765762329
116,100,2.7708637714385986
117,100,2.8017797470092773
118,100,2.821763753890991
119,100,2.8426718711853027
120,100,2.8686506748199463
121,100,2.8875954151153564
122,100,2.9160702228546143
123,100,2.933976411819458
124,100,2.956916570663452
125,100,2.9818499088287354
126,100,3.0067830085754395
127,100,3.030754566192627
128,100,3.0487163066864014
129,100,3.070648431777954
130,100,3.0895981788635254
131,100,3.1105453968048096
132,100,3.1324472427368164
133,100,3.167353391647339
134,100,3.19136118888855
135,100,3.218217611312866
136,100,3.23816180229187
137,100,3.259106397628784
138,100,3.290022850036621
139,100,3.3120219707489014
140,100,3.3349995613098145
141,100,3.358898878097534
142,100,3.3768956661224365
143,100,3.3988335132598877
144,100,3.4177417755126953
145,100,3.4416792392730713
146,100,3.4715969562530518
147,100,3.489549160003662
148,100,3.5065455436706543
149,100,3.5299603939056396
150,100,3.546950578689575
151,100,3.5639047622680664
152,100,3.5808663368225098
153,100,3.6008129119873047
