"Tiempo","Implementacion"
12.0254447460175,"DEAP-NSGA-II"
12.2719101905823,"DEAP-NSGA-II"
20.81920791,"DEAP-NSGA-II"
11.5724778175354,"DEAP-NSGA-II"
11.3061146736145,"DEAP-NSGA-II"
10.8843801021576,"DEAP-NSGA-II"
11.786064863205,"DEAP-NSGA-II"
12.3379595279694,"DEAP-NSGA-II"
11.0416665077209,"DEAP-NSGA-II"
11.3200628757477,"DEAP-NSGA-II"
11.4433903694153,"DEAP-NSGA-II"
7.82916069030762,"DEAP-NSGA-III"
8.39341354370117,"DEAP-NSGA-III"
16.34192443,"DEAP-NSGA-III"
9.23309636116028,"DEAP-NSGA-III"
7.65221071243286,"DEAP-NSGA-III"
7.71415185928345,"DEAP-NSGA-III"
8.39529943466187,"DEAP-NSGA-III"
8.55548858642578,"DEAP-NSGA-III"
8.94256544113159,"DEAP-NSGA-III"
8.75997066497803,"DEAP-NSGA-III"
13.8317818641663,"DEAP-NSGA-III"
4.58196044,"PYMOO-NSGA-II"
4.596439362,"PYMOO-NSGA-II"
4.061629295,"PYMOO-NSGA-II"
4.280710459,"PYMOO-NSGA-II"
4.37632513,"PYMOO-NSGA-II"
4.33287096,"PYMOO-NSGA-II"
4.359395266,"PYMOO-NSGA-II"
4.629808426,"PYMOO-NSGA-II"
4.397324562,"PYMOO-NSGA-II"
4.43418026,"PYMOO-NSGA-II"
4.517050743,"PYMOO-NSGA-II"
7.25163459777832,"PYMOO-NSGA-III"
6.37529277801514,"PYMOO-NSGA-III"
5.596691608,"PYMOO-NSGA-III"
5.90022015571594,"PYMOO-NSGA-III"
5.82985901832581,"PYMOO-NSGA-III"
6.05265498161316,"PYMOO-NSGA-III"
5.81363868713379,"PYMOO-NSGA-III"
6.00855350494385,"PYMOO-NSGA-III"
6.01950526237488,"PYMOO-NSGA-III"
6.03719687461853,"PYMOO-NSGA-III"
6.13143181800842,"PYMOO-NSGA-III"
11.0596618652344,"RMOO-NSGA-II"
11.5961270332336,"RMOO-NSGA-II"
15.8798670768738,"RMOO-NSGA-II"
11.3064110279083,"RMOO-NSGA-II"
11.0614809989929,"RMOO-NSGA-II"
10.9348919391632,"RMOO-NSGA-II"
11.3550641536713,"RMOO-NSGA-II"
11.168007850647,"RMOO-NSGA-II"
11.0301389694214,"RMOO-NSGA-II"
11.210422039032,"RMOO-NSGA-II"
11.8395760059357,"RMOO-NSGA-II"
14.7039518356323,"RMOO-NSGA-III"
14.6142139434814,"RMOO-NSGA-III"
18.7064900398254,"RMOO-NSGA-III"
14.0751690864563,"RMOO-NSGA-III"
14.2693819999695,"RMOO-NSGA-III"
13.9242289066315,"RMOO-NSGA-III"
14.4235169887543,"RMOO-NSGA-III"
13.8606700897217,"RMOO-NSGA-III"
14.4832811355591,"RMOO-NSGA-III"
13.8588399887085,"RMOO-NSGA-III"
14.226772069931,"RMOO-NSGA-III"
