"Tiempo","Implementacion"
10.9387998580933,"DEAP-NSGA-II"
9.99762582778931,"DEAP-NSGA-II"
33.78789401,"DEAP-NSGA-II"
10.27694439888,"DEAP-NSGA-II"
9.25723338127136,"DEAP-NSGA-II"
9.99732136726379,"DEAP-NSGA-II"
9.99513840675354,"DEAP-NSGA-II"
9.90556144714355,"DEAP-NSGA-II"
9.72190737724304,"DEAP-NSGA-II"
10.5808088779449,"DEAP-NSGA-II"
10.2377951145172,"DEAP-NSGA-II"
4.12615704536438,"DEAP-NSGA-III"
4.14390540122986,"DEAP-NSGA-III"
7.314534664,"DEAP-NSGA-III"
3.9086754322052,"DEAP-NSGA-III"
3.88362646102905,"DEAP-NSGA-III"
3.73231840133667,"DEAP-NSGA-III"
3.60481071472168,"DEAP-NSGA-III"
3.76662731170654,"DEAP-NSGA-III"
3.76664543151855,"DEAP-NSGA-III"
3.8540723323822,"DEAP-NSGA-III"
3.86273002624512,"DEAP-NSGA-III"
8.5664689540863,"MOEADr-MOEA/D"
8.32416915893555,"MOEADr-MOEA/D"
8.77240085601807,"MOEADr-MOEA/D"
8.25817394256592,"MOEADr-MOEA/D"
8.37423396110535,"MOEADr-MOEA/D"
8.23899602890015,"MOEADr-MOEA/D"
8.36326289176941,"MOEADr-MOEA/D"
8.3070170879364,"MOEADr-MOEA/D"
8.34183597564697,"MOEADr-MOEA/D"
8.36058878898621,"MOEADr-MOEA/D"
8.38270783424377,"MOEADr-MOEA/D"
4.772050619,"PYMOO-NSGA-II"
3.996099472,"PYMOO-NSGA-II"
3.433267593,"PYMOO-NSGA-II"
4.128202438,"PYMOO-NSGA-II"
3.763800383,"PYMOO-NSGA-II"
3.919238091,"PYMOO-NSGA-II"
3.801113844,"PYMOO-NSGA-II"
3.912603617,"PYMOO-NSGA-II"
4.048855305,"PYMOO-NSGA-II"
3.781312943,"PYMOO-NSGA-II"
4.129915476,"PYMOO-NSGA-II"
6.63425874710083,"PYMOO-NSGA-III"
5.97041487693787,"PYMOO-NSGA-III"
5.458808184,"PYMOO-NSGA-III"
5.62219309806824,"PYMOO-NSGA-III"
6.01579022407532,"PYMOO-NSGA-III"
5.72250056266785,"PYMOO-NSGA-III"
5.75904607772827,"PYMOO-NSGA-III"
6.24881672859192,"PYMOO-NSGA-III"
6.27369546890259,"PYMOO-NSGA-III"
5.88953161239624,"PYMOO-NSGA-III"
5.94976663589478,"PYMOO-NSGA-III"
4.59390687942505,"RMOO-NSGA-II"
4.64990615844727,"RMOO-NSGA-II"
5.43542385101318,"RMOO-NSGA-II"
4.41860508918762,"RMOO-NSGA-II"
4.59561419487,"RMOO-NSGA-II"
4.32252407073975,"RMOO-NSGA-II"
4.43135094642639,"RMOO-NSGA-II"
4.6292130947113,"RMOO-NSGA-II"
4.57780003547668,"RMOO-NSGA-II"
4.5130660533905,"RMOO-NSGA-II"
4.31107807159424,"RMOO-NSGA-II"
7.78159379959106,"RMOO-NSGA-III"
7.59892201423645,"RMOO-NSGA-III"
9.10927700996399,"RMOO-NSGA-III"
8.00738596916199,"RMOO-NSGA-III"
7.69309115409851,"RMOO-NSGA-III"
8.10522603988647,"RMOO-NSGA-III"
7.0554461479187,"RMOO-NSGA-III"
7.99315977096558,"RMOO-NSGA-III"
7.50886201858521,"RMOO-NSGA-III"
7.69616889953613,"RMOO-NSGA-III"
7.6785900592804,"RMOO-NSGA-III"
