Generacion,Tiempo
1,0.536568880081177
2,0.583518981933594
3,0.621952056884766
4,0.658050060272217
5,0.698173999786377
6,0.744287014007568
7,0.780172109603882
8,0.815943002700806
9,0.869930028915405
10,0.907845020294189
11,0.953252077102661
12,0.997335910797119
13,1.04607510566711
14,1.08673906326294
15,1.12340593338013
16,1.15846705436707
17,1.19417500495911
18,1.22964596748352
19,1.26578402519226
20,1.30617904663086
21,1.36093306541443
22,1.39625597000122
23,1.43318009376526
24,1.46807909011841
25,1.50292110443115
26,1.54699993133545
27,1.58659195899963
28,1.63130187988281
29,1.66653108596802
30,1.70468997955322
31,1.74333810806274
32,1.77956891059875
33,1.81548595428467
34,1.85315990447998
35,1.89942097663879
36,1.94101905822754
37,1.97839403152466
38,2.01555109024048
39,2.05459094047546
40,2.09055495262146
41,2.13240098953247
42,2.17413902282715
43,2.21287608146667
44,2.24732708930969
45,2.28834104537964
46,2.32575297355652
47,2.36269092559814
48,2.40334010124207
49,2.4490270614624
50,2.48594689369202
51,2.53045296669006
52,2.5691020488739
53,2.60727190971375
54,2.64254903793335
55,2.6785740852356
56,2.72489309310913
57,2.76188802719116
58,2.80033588409424
59,2.8378210067749
60,2.87285709381104
61,2.9136528968811
62,2.94910097122192
63,2.99010491371155
64,3.0327320098877
65,3.07523202896118
66,3.12039995193481
67,3.15929293632507
68,3.20014691352844
69,3.23625493049622
70,3.27185893058777
71,3.32482290267944
72,3.35947704315186
73,3.39934206008911
74,3.43863987922668
75,3.47735810279846
76,3.51782989501953
77,3.55837297439575
78,3.59823894500732
79,3.64423990249634
80,3.68735504150391
81,3.7393159866333
82,3.79482698440552
83,3.83099699020386
84,3.86604690551758
85,3.90601801872253
86,3.95256304740906
87,3.98819398880005
88,4.02274203300476
89,4.06087708473206
90,4.10327291488647
91,4.14476990699768
92,4.18152689933777
93,4.22487688064575
94,4.2618350982666
95,4.30309200286865
96,4.3429388999939
97,4.37859702110291
98,4.41841793060303
99,4.45541310310364
100,4.49932098388672
101,4.53701710700989
102,4.57399702072144
103,4.60858201980591
104,4.64431691169739
105,4.6797080039978
106,4.71578001976013
107,4.75194907188416
108,4.79425096511841
109,4.83292889595032
110,4.87557697296143
111,4.91738796234131
112,4.95946192741394
113,4.99534392356873
114,5.0314040184021
115,5.07284808158875
116,5.11209201812744
117,5.14726901054382
118,5.18672299385071
119,5.23059701919556
120,5.26720595359802
121,5.31208992004395
122,5.35671305656433
123,5.3914840221405
124,5.42626595497131
125,5.46247792243958
126,5.49838995933533
127,5.53466010093689
128,5.57291197776794
129,5.61816096305847
130,5.65527701377869
131,5.69396305084229
132,5.73021602630615
133,5.76670002937317
134,5.80447292327881
135,5.84112596511841
136,5.88516807556152
137,5.92500495910645
138,5.96133804321289
139,6.0030210018158
140,6.04232096672058
141,6.08371305465698
142,6.12822794914246
143,6.16461801528931
144,6.20099210739136
145,6.23586297035217
146,6.27585887908936
147,6.31350088119507
148,6.35249805450439
149,6.39589190483093
150,6.43673706054688
151,6.47399306297302
152,6.50972199440002
153,6.54615497589111
154,6.58111691474915
155,6.61723208427429
156,6.66402292251587
157,6.70525693893433
158,6.74278807640076
159,6.78211402893066
160,6.82089400291443
161,6.86401009559631
162,6.90681099891663
163,6.94204902648926
164,6.98221707344055
165,7.01846098899841
166,7.05459594726562
167,7.09218692779541
168,7.1341609954834
169,7.18196296691895
170,7.21657490730286
171,7.25475096702576
172,7.2908079624176
173,7.3261079788208
174,7.3620400428772
175,7.4023768901825
176,7.44462299346924
177,7.48469805717468
178,7.52131199836731
179,7.55797410011292
180,7.59697508811951
181,7.63750791549683
182,7.68048691749573
183,7.71685004234314
184,7.75663208961487
185,7.79675889015198
186,7.83363699913025
187,7.87046003341675
188,7.91718506813049
189,7.95814609527588
190,7.99558091163635
191,8.0386209487915
192,8.07514190673828
193,8.11349987983704
194,8.14973998069763
195,8.19975590705872
196,8.23518300056458
197,8.26955008506775
198,8.30717396736145
199,8.3454110622406
200,8.38239693641663
201,8.43823909759521
202,8.47308301925659
203,8.5144510269165
204,8.55410289764404
205,8.5933849811554
206,8.63589191436768
207,8.6746768951416
208,8.71159195899963
209,8.75482988357544
210,8.7927520275116
211,8.83419489860535
212,8.87015008926392
213,8.90478706359863
214,8.94555592536926
215,8.98090291023254
216,9.02910995483398
217,9.06805992126465
218,9.10385298728943
219,9.14120006561279
220,9.18101692199707
221,9.22701597213745
222,9.26341891288757
223,9.30540990829468
224,9.3399510383606
225,9.37472891807556
226,9.41325402259827
227,9.45058298110962
