Generacion,Tiempo
1,0.0460190773010254
2,0.0671679973602295
3,0.0887939929962158
4,0.104862928390503
5,0.127691984176636
6,0.153767108917236
7,0.169486045837402
8,0.183852910995483
9,0.200778007507324
10,0.227726936340332
11,0.243415117263794
12,0.25961709022522
13,0.27522611618042
14,0.294718980789185
15,0.308661937713623
16,0.324753046035767
17,0.338968992233276
18,0.354782104492188
19,0.368952035903931
20,0.383738994598389
21,0.398163080215454
22,0.413336038589478
23,0.439223051071167
24,0.454901933670044
25,0.47202205657959
26,0.490277051925659
27,0.504900932312012
28,0.520411968231201
29,0.535315990447998
30,0.552558898925781
31,0.587065935134888
32,0.621055126190186
33,0.651992082595825
34,0.669609069824219
35,0.690943956375122
36,0.707283020019531
37,0.721494913101196
38,0.740756034851074
39,0.755357980728149
40,0.769663095474243
41,0.784941911697388
42,0.803658962249756
43,0.823015928268433
44,0.840888023376465
45,0.860634088516235
46,0.878291130065918
47,0.895812034606934
48,0.911669969558716
49,0.928384065628052
50,0.95455002784729
51,0.971966028213501
52,0.990042924880981
53,1.01274394989014
54,1.03077697753906
55,1.04825901985168
56,1.07557201385498
57,1.09350991249084
58,1.11107611656189
59,1.12861800193787
60,1.14253807067871
61,1.15699005126953
62,1.17389893531799
63,1.20020008087158
64,1.21950197219849
65,1.239089012146
66,1.25496912002563
67,1.27357411384583
68,1.29848289489746
69,1.31297707557678
70,1.33049607276917
71,1.35679411888123
72,1.37720799446106
73,1.39207911491394
74,1.40694808959961
75,1.4223039150238
76,1.44125890731812
77,1.4569399356842
78,1.49069499969482
79,1.50762104988098
80,1.52466702461243
81,1.54026889801025
82,1.56273889541626
83,1.58060812950134
84,1.60370397567749
85,1.62076091766357
86,1.63703203201294
87,1.65093803405762
88,1.67387390136719
89,1.69898700714111
90,1.71282196044922
91,1.73906803131104
92,1.7593400478363
93,1.77645897865295
94,1.79087805747986
95,1.80676293373108
96,1.82228302955627
97,1.83781003952026
98,1.85366106033325
99,1.87014412879944
100,1.89023590087891
101,1.94092011451721
102,1.96379208564758
103,1.98659992218018
104,2.00706195831299
105,2.02344107627869
106,2.03882694244385
107,2.05230593681335
108,2.06576609611511
109,2.07906198501587
110,2.09280800819397
111,2.10776901245117
112,2.1224889755249
113,2.13835692405701
114,2.15204191207886
115,2.16594004631042
116,2.18066000938416
117,2.19547605514526
118,2.20975112915039
119,2.2241370677948
120,2.23785305023193
121,2.25268507003784
122,2.26843190193176
123,2.28444504737854
124,2.30554008483887
125,2.32002902030945
126,2.33560800552368
127,2.34931612014771
128,2.36615204811096
129,2.42725396156311
130,2.44986510276794
131,2.47763800621033
132,2.51472592353821
133,2.5449230670929
134,2.57192301750183
135,2.59916591644287
136,2.62565803527832
137,2.65291905403137
138,2.67998600006104
139,2.69690799713135
140,2.72298407554626
141,2.75317001342773
142,2.78448700904846
143,2.81035804748535
144,2.83685398101807
145,2.86360502243042
146,2.90196394920349
147,2.92906999588013
148,2.95522594451904
149,2.98205804824829
150,3.00824403762817
151,3.04137706756592
152,3.07374310493469
153,3.10180401802063
154,3.1293580532074
155,3.15262889862061
156,3.1789870262146
157,3.20576310157776
158,3.2314829826355
159,3.25860905647278
160,3.28595304489136
161,3.32373905181885
162,3.35523009300232
163,3.38238501548767
164,3.41018295288086
165,3.4367299079895
166,3.46366190910339
167,3.51046204566956
168,3.53585195541382
169,3.57571196556091
170,3.60262513160706
171,3.62654709815979
172,3.65060806274414
173,3.67795610427856
174,3.69697999954224
175,3.72153902053833
176,3.74653792381287
177,3.77087807655334
178,3.79603505134583
179,3.82237195968628
180,3.84826707839966
181,3.87647008895874
182,3.90125298500061
183,3.92643904685974
184,3.9525899887085
185,3.97848701477051
186,4.00390291213989
187,4.02866196632385
188,4.05345702171326
189,4.07859802246094
190,4.10313510894775
191,4.12940192222595
192,4.16732406616211
193,4.19032692909241
194,4.21440410614014
195,4.24065899848938
196,4.26451802253723
197,4.28884506225586
198,4.31280612945557
199,4.3376030921936
200,4.36463499069214
201,4.3899450302124
202,4.41695308685303
203,4.44302201271057
204,4.47031712532043
205,4.49629211425781
206,4.52285599708557
207,4.54896211624146
208,4.57472991943359
209,4.60105609893799
210,4.62914395332336
211,4.66860890388489
212,4.70235800743103
213,4.72919201850891
214,4.78808498382568
215,4.8128719329834
216,4.83826899528503
217,4.86412811279297
218,4.89808392524719
219,4.92442512512207
220,4.95011401176453
221,4.97463607788086
222,4.99942708015442
223,5.0230770111084
224,5.04806399345398
225,5.07305097579956
226,5.09970307350159
227,5.12608909606934
228,5.15283799171448
229,5.1802670955658
230,5.20741605758667
231,5.23347902297974
232,5.25910401344299
233,5.28529906272888
234,5.31174206733704
235,5.33791303634644
236,5.36403203010559
237,5.89859509468079
238,5.91739892959595
239,5.93329501152039
240,5.94723606109619
241,5.96223497390747
242,5.97722911834717
243,5.99266910552979
244,6.00691103935242
245,6.02101802825928
246,6.03477096557617
247,6.04891395568848
248,6.06344795227051
249,6.07898807525635
250,6.09419894218445
251,6.11296391487122
252,6.12912797927856
253,6.14785099029541
254,6.16364598274231
255,6.17851996421814
256,6.1935019493103
257,6.20803093910217
258,6.22198510169983
259,6.24345898628235
260,6.25766205787659
261,6.2723650932312
262,6.2873420715332
263,6.30236601829529
264,6.31652212142944
265,6.3298020362854
266,6.34330201148987
267,6.3577721118927
268,6.37174701690674
269,6.3854501247406
270,6.39928197860718
271,6.41275596618652
272,6.42862010002136
273,6.44307112693787
274,6.45872807502747
275,6.47286891937256
276,6.48721790313721
277,6.50319600105286
278,6.51852202415466
