Recall,NFS,SU,MacroF1,Acc
-0.99914052,0.37096774,-0.51553651,-0.99909528,-0.99909747
-0.99957026,0.2016129,-0.32383724,-0.99954762,-0.99954874
-0.99718404,0.52419355,-0.67709393,-0.99706012,-0.99706679
-0.99911786,0.31451613,-0.45391055,-0.99909524,-0.99909747
-0.99718404,0.51612903,-0.66813223,-0.99706012,-0.99706679
-0.99828105,0.42741935,-0.56972775,-0.99819073,-0.99819495
-0.99911786,0.27419355,-0.4084462,-0.99909524,-0.99909747
-0.99911786,0.33870968,-0.48102859,-0.99909524,-0.99909747
-0.99847326,0.41935484,-0.57003503,-0.99841678,-0.99842058
-0.99911786,0.23387097,-0.35918543,-0.99909524,-0.99909747
-0.99890299,0.23387097,-0.36293905,-0.99886908,-0.99887184
-0.99761378,0.53225806,-0.68368896,-0.9975123,-0.99751805
-0.99825839,0.51612903,-0.65758658,-0.99819065,-0.99819495
-0.99871079,0.46774194,-0.61672891,-0.99864299,-0.99864621
-0.99847326,0.44354839,-0.59348907,-0.99841678,-0.99842058
-1.,0.18548387,-0.30279667,-1.,-1.
-0.99718404,0.52419355,-0.67709393,-0.99706012,-0.99706679
-0.99911786,0.25,-0.38052665,-0.99909524,-0.99909747
-0.99871079,0.45967742,-0.60776564,-0.99864299,-0.99864621
-0.99911786,0.40322581,-0.55217674,-0.99909524,-0.99909747
-0.99804352,0.43548387,-0.58788627,-0.99796452,-0.99796931
-0.99911786,0.29032258,-0.42705538,-0.99909524,-0.99909747
-0.99847326,0.50806452,-0.64911035,-0.99841678,-0.99842058
-0.99978513,0.20967742,-0.32657575,-0.99977381,-0.99977437
-0.99892566,0.34677419,-0.48877531,-0.99886913,-0.99887184
-0.99890299,0.23387097,-0.36293905,-0.99886908,-0.99887184
-0.99718404,0.52419355,-0.67709393,-0.99706012,-0.99706679
-0.99718404,0.53225806,-0.68598347,-0.99706012,-0.99706679
-0.99890299,0.37903226,-0.52527251,-0.99886908,-0.99887184
-0.99911786,0.30645161,-0.44520772,-0.99909524,-0.99909747
-0.99890299,0.26612903,-0.40032928,-0.99886908,-0.99887184
-0.99868813,0.40322581,-0.55140247,-0.99864293,-0.99864621
-0.99957026,0.22580645,-0.35313154,-0.99954762,-0.99954874
-0.99914052,0.33870968,-0.47952652,-0.99909528,-0.99909747
-0.99825839,0.51612903,-0.65758658,-0.99819065,-0.99819495
-0.99825839,0.47580645,-0.62174579,-0.99819065,-0.99819495
-0.99890299,0.23387097,-0.36293905,-0.99886908,-0.99887184
-0.99933273,0.42741935,-0.5683179,-0.99932142,-0.9993231
-0.99868813,0.34677419,-0.49003681,-0.99864293,-0.99864621
-0.99890299,0.23387097,-0.36293905,-0.99886908,-0.99887184
-0.99935539,0.34677419,-0.48467124,-0.99932145,-0.9993231
-0.99911786,0.31451613,-0.45391055,-0.99909524,-0.99909747
-0.99911786,0.40322581,-0.55127632,-0.99909524,-0.99909747
-0.99825839,0.52419355,-0.66625287,-0.99819065,-0.99819495
-0.99957026,0.2016129,-0.32383724,-0.99954762,-0.99954874
-0.99911786,0.28225806,-0.4171716,-0.99909524,-0.99909747
-0.99675431,0.50806452,-0.66622795,-0.99660798,-0.99661552
-0.99868813,0.40322581,-0.55140247,-0.99864293,-0.99864621
-0.99933273,0.44354839,-0.58603465,-0.99932142,-0.9993231
-0.99699183,0.5,-0.65448971,-0.99683418,-0.99684116
-0.99911786,0.40322581,-0.55217674,-0.99909524,-0.99909747
-0.99957026,0.37096774,-0.49964189,-0.99954762,-0.99954874
-0.99890299,0.22580645,-0.35422638,-0.99886908,-0.99887184
-0.99847326,0.41935484,-0.57003503,-0.99841678,-0.99842058
-0.99957026,0.2016129,-0.32383724,-0.99954762,-0.99954874
-0.99847326,0.50806452,-0.64911035,-0.99841678,-0.99842058
-0.99911786,0.33064516,-0.47214951,-0.99909524,-0.99909747
-0.99914052,0.31451613,-0.45244507,-0.99909528,-0.99909747
-0.99914052,0.37096774,-0.51553651,-0.99909528,-0.99909747
-0.99825839,0.47580645,-0.62174579,-0.99819065,-0.99819495
-0.99847326,0.44354839,-0.59348907,-0.99841678,-0.99842058
-0.99978513,0.17741935,-0.29435666,-0.99977381,-0.99977437
-0.99890299,0.37096774,-0.51696117,-0.99886908,-0.99887184
-0.99847326,0.50806452,-0.64962213,-0.99841678,-0.99842058
-0.99890299,0.22580645,-0.35406039,-0.99886908,-0.99887184
-0.99911786,0.31451613,-0.45391055,-0.99909524,-0.99909747
-0.99935539,0.41129032,-0.55680316,-0.99932145,-0.9993231
-0.99933273,0.2983871,-0.43516051,-0.99932142,-0.9993231
-0.99911786,0.32258065,-0.46271985,-0.99909524,-0.99909747
-0.99890299,0.23387097,-0.36293905,-0.99886908,-0.99887184
\,n
-0.99847326,0.38709677,-0.52358878,-0.99841678,-0.99842058
-0.99978513,0.25806452,-0.36973963,-0.99977381,-0.99977437
-0.99957026,0.41935484,-0.55543455,-0.99954762,-0.99954874
-0.99849592,0.2983871,-0.42400447,-0.99841685,-0.99842058
-0.99935539,0.2016129,-0.30602636,-0.99932145,-0.9993231
-1.,0.16129032,-0.24110019,-1.,-1.
-0.99718404,0.49193548,-0.64341303,-0.99706012,-0.99706679
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99868813,0.41935484,-0.56143329,-0.99864293,-0.99864621
-0.99739891,0.58064516,-0.70522677,-0.99728621,-0.99729242
-0.99914052,0.4516129,-0.56076775,-0.99909528,-0.99909747
-0.99911786,0.2983871,-0.4276649,-0.99909524,-0.99909747
-0.99935539,0.38709677,-0.51076886,-0.99932145,-0.9993231
-0.99804352,0.24193548,-0.36298064,-0.99796452,-0.99796931
-0.99849592,0.34677419,-0.4710144,-0.99841685,-0.99842058
-0.99871079,0.40322581,-0.55096641,-0.99864299,-0.99864621
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99849592,0.30645161,-0.43296227,-0.99841685,-0.99842058
-0.99914052,0.36290323,-0.45012323,-0.99909528,-0.99909747
-0.99978513,0.17741935,-0.27647403,-0.99977381,-0.99977437
-0.99911786,0.32258065,-0.45993525,-0.99909524,-0.99909747
-0.99868813,0.43548387,-0.58275326,-0.99864293,-0.99864621
-0.99696917,0.60483871,-0.7250327,-0.99683405,-0.99684116
-0.99868813,0.45967742,-0.60381841,-0.99864293,-0.99864621
-0.99871079,0.15322581,-0.23145017,-0.99864299,-0.99864621
-0.99761378,0.5483871,-0.70211499,-0.9975123,-0.99751805
-0.99935539,0.29032258,-0.39876467,-0.99932145,-0.9993231
-0.99868813,0.26612903,-0.39031655,-0.99864293,-0.99864621
-0.99892566,0.42741935,-0.56876048,-0.99886913,-0.99887184
-0.99696917,0.60483871,-0.7250327,-0.99683405,-0.99684116
-0.99911786,0.33870968,-0.46786721,-0.99909524,-0.99909747
-0.99825839,0.48387097,-0.63332589,-0.99819065,-0.99819495
-0.99935539,0.2016129,-0.30562677,-0.99932145,-0.9993231
-0.99849592,0.19354839,-0.28002369,-0.99841685,-0.99842058
-0.99935539,0.26612903,-0.37254243,-0.99932145,-0.9993231
-0.99847326,0.42741935,-0.57379156,-0.99841678,-0.99842058
-0.99868813,0.26612903,-0.39031655,-0.99864293,-0.99864621
-0.99935539,0.38709677,-0.51076886,-0.99932145,-0.9993231
-0.99890299,0.47580645,-0.61173993,-0.99886908,-0.99887184
-0.99847326,0.36290323,-0.4980964,-0.99841678,-0.99842058
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99849592,0.30645161,-0.43296227,-0.99841685,-0.99842058
-0.99849592,0.25,-0.37172201,-0.99841685,-0.99842058
-0.99935539,0.38709677,-0.51566095,-0.99932145,-0.9993231
-0.99739891,0.50806452,-0.66359828,-0.99728621,-0.99729242
-0.99935539,0.21774194,-0.33450862,-0.99932145,-0.9993231
-0.99763644,0.4516129,-0.59447837,-0.99751241,-0.99751805
-0.99871079,0.15322581,-0.23145017,-0.99864299,-0.99864621
-0.99871079,0.40322581,-0.55096641,-0.99864299,-0.99864621
-0.99914052,0.30645161,-0.44061474,-0.99909528,-0.99909747
-0.99957026,0.16935484,-0.26601567,-0.99954762,-0.99954874
-0.99868813,0.46774194,-0.61367156,-0.99864293,-0.99864621
-0.99933273,0.32258065,-0.44995434,-0.99932142,-0.9993231
-0.99890299,0.46774194,-0.60653252,-0.99886908,-0.99887184
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99761378,0.5483871,-0.70211499,-0.9975123,-0.99751805
-0.99914052,0.37096774,-0.50315135,-0.99909528,-0.99909747
-0.99782865,0.52419355,-0.65823651,-0.99773841,-0.99774368
-1.,0.2016129,-0.2727129,-1.,-1.
-0.99890299,0.46774194,-0.60277666,-0.99886908,-0.99887184
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99739891,0.50806452,-0.66359828,-0.99728621,-0.99729242
-0.99804352,0.39516129,-0.53369385,-0.99796452,-0.99796931
-0.99871079,0.40322581,-0.55096641,-0.99864299,-0.99864621
-0.99892566,0.32258065,-0.44877143,-0.99886913,-0.99887184
-0.99892566,0.23387097,-0.35355342,-0.99886913,-0.99887184
-0.99868813,0.46774194,-0.61367156,-0.99864293,-0.99864621
-0.99911786,0.33870968,-0.46786721,-0.99909524,-0.99909747
-0.99892566,0.26612903,-0.396737,-0.99886913,-0.99887184
-0.99935539,0.25,-0.35321457,-0.99932145,-0.9993231
-0.99935539,0.25,-0.35321457,-0.99932145,-0.9993231
-0.99935539,0.20967742,-0.3255574,-0.99932145,-0.9993231
-0.99868813,0.26612903,-0.39031655,-0.99864293,-0.99864621
-0.99911786,0.28225806,-0.40689641,-0.99909524,-0.99909747
-0.99761378,0.51612903,-0.66263633,-0.9975123,-0.99751805
-0.99847326,0.42741935,-0.57379156,-0.99841678,-0.99842058
-0.99761378,0.46774194,-0.61737085,-0.9975123,-0.99751805
-0.99739891,0.50806452,-0.66359828,-0.99728621,-0.99729242
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99935539,0.43548387,-0.56097228,-0.99932145,-0.9993231
-0.99935539,0.40322581,-0.52541223,-0.99932145,-0.9993231
-0.99914052,0.28225806,-0.41300153,-0.99909528,-0.99909747
-0.99935539,0.38709677,-0.51076886,-0.99932145,-0.9993231
-0.99871079,0.15322581,-0.23145017,-0.99864299,-0.99864621
-0.99892566,0.26612903,-0.396737,-0.99886913,-0.99887184
-0.99935539,0.43548387,-0.56097228,-0.99932145,-0.9993231
-0.99761378,0.5483871,-0.70211499,-0.9975123,-0.99751805
-0.99935539,0.22580645,-0.32889621,-0.99932145,-0.9993231
-0.99849592,0.30645161,-0.43296227,-0.99841685,-0.99842058
-0.99847326,0.47580645,-0.61322665,-0.99841678,-0.99842058
-0.99892566,0.37903226,-0.52355092,-0.99886913,-0.99887184
-0.99871079,0.15322581,-0.23145017,-0.99864299,-0.99864621
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99739891,0.50806452,-0.66359828,-0.99728621,-0.99729242
-0.99935539,0.41935484,-0.52307262,-0.99932145,-0.9993231
-0.99911786,0.30645161,-0.44131222,-0.99909524,-0.99909747
-0.99849592,0.39516129,-0.53115341,-0.99841685,-0.99842058
-0.99935539,0.2016129,-0.30562677,-0.99932145,-0.9993231
-0.99761378,0.51612903,-0.66608328,-0.9975123,-0.99751805
-0.99911786,0.28225806,-0.40689641,-0.99909524,-0.99909747
-0.99868813,0.47580645,-0.62263986,-0.99864293,-0.99864621
-0.99978513,0.24193548,-0.34861531,-0.99977381,-0.99977437
-0.99739891,0.50806452,-0.66359828,-0.99728621,-0.99729242
-0.99890299,0.46774194,-0.60277666,-0.99886908,-0.99887184
-0.99892566,0.23387097,-0.35355342,-0.99886913,-0.99887184
-0.99868813,0.44354839,-0.58598539,-0.99864293,-0.99864621
-0.99935539,0.41129032,-0.53986185,-0.99932145,-0.9993231
-0.99935539,0.41129032,-0.54245269,-0.99932145,-0.9993231
-0.99849592,0.33064516,-0.46051549,-0.99841685,-0.99842058
-0.99892566,0.23387097,-0.35536566,-0.99886913,-0.99887184
-0.99761378,0.41129032,-0.55349883,-0.9975123,-0.99751805
-1.,0.2016129,-0.2727129,-1.,-1.
-0.99892566,0.26612903,-0.396737,-0.99886913,-0.99887184
-0.99739891,0.47580645,-0.62630458,-0.99728621,-0.99729242
-0.99849592,0.39516129,-0.53115341,-0.99841685,-0.99842058
-0.99890299,0.46774194,-0.60277666,-0.99886908,-0.99887184
-0.99935539,0.26612903,-0.37540705,-0.99932145,-0.9993231
-0.99871079,0.15322581,-0.23145017,-0.99864299,-0.99864621
-0.99911786,0.40322581,-0.542073,-0.99909524,-0.99909747
-1.,0.16129032,-0.24110019,-1.,-1.
\,n
-0.99825839,0.39516129,-0.54696524,-0.99819065,-0.99819495
-0.99957026,0.44354839,-0.59794357,-0.99954762,-0.99954874
-0.99935539,0.48387097,-0.63220743,-0.99932145,-0.9993231
-0.99890299,0.27419355,-0.40715606,-0.99886908,-0.99887184
-0.99978513,0.30645161,-0.43211955,-0.99977381,-0.99977437
-1.,0.19354839,-0.30461469,-1.,-1.
-0.99935539,0.31451613,-0.45484647,-0.99932145,-0.9993231
-0.99933273,0.33064516,-0.47466237,-0.99932142,-0.9993231
-0.99957026,0.40322581,-0.54198878,-0.99954762,-0.99954874
-0.99890299,0.26612903,-0.39833922,-0.99886908,-0.99887184
-0.9961097,0.58064516,-0.74167431,-0.99592983,-0.99593863
-0.99718404,0.58064516,-0.71837561,-0.99706012,-0.99706679
-0.99933273,0.44354839,-0.5995529,-0.99932142,-0.9993231
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99868813,0.45967742,-0.61644333,-0.99864293,-0.99864621
-0.99935539,0.33870968,-0.47284169,-0.99932145,-0.9993231
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99871079,0.45967742,-0.61420501,-0.99864299,-0.99864621
-0.99935539,0.35483871,-0.49989964,-0.99932145,-0.9993231
-0.99675431,0.56451613,-0.72685324,-0.99660798,-0.99661552
-0.99911786,0.4516129,-0.60563382,-0.99909524,-0.99909747
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-1.,0.24193548,-0.36349163,-1.,-1.
-0.99825839,0.40322581,-0.55585477,-0.99819065,-0.99819495
-0.99890299,0.26612903,-0.39833922,-0.99886908,-0.99887184
-0.99933273,0.33870968,-0.4835519,-0.99932142,-0.9993231
-0.99957026,0.24193548,-0.37001885,-0.99954762,-0.99954874
-0.99933273,0.33870968,-0.4835519,-0.99932142,-0.9993231
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99825839,0.42741935,-0.5808924,-0.99819065,-0.99819495
-0.99957026,0.25,-0.37885533,-0.99954762,-0.99954874
-0.99933273,0.46774194,-0.62447945,-0.99932142,-0.9993231
-0.99911786,0.37903226,-0.52874923,-0.99909524,-0.99909747
-0.99632457,0.55645161,-0.71897257,-0.99615587,-0.99616426
-0.99911786,0.48387097,-0.63736733,-0.99909524,-0.99909747
-0.99871079,0.48387097,-0.63812454,-0.99864299,-0.99864621
-0.99825839,0.42741935,-0.5808924,-0.99819065,-0.99819495
-0.99911786,0.47580645,-0.62861996,-0.99909524,-0.99909747
-0.99871079,0.45967742,-0.61420501,-0.99864299,-0.99864621
-0.99976247,0.29032258,-0.41266678,-0.9997738,-0.99977437
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99935539,0.2016129,-0.31542972,-0.99932145,-0.9993231
-0.99911786,0.35483871,-0.50091179,-0.99909524,-0.99909747
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99933273,0.45967742,-0.61543124,-0.99932142,-0.9993231
-0.99933273,0.33870968,-0.4835519,-0.99932142,-0.9993231
-0.99696917,0.53225806,-0.69069871,-0.99683405,-0.99684116
-0.99871079,0.49193548,-0.6471725,-0.99864299,-0.99864621
-0.99825839,0.40322581,-0.55585477,-0.99819065,-0.99819495
-0.99868813,0.45967742,-0.61644333,-0.99864293,-0.99864621
-0.99653944,0.58870968,-0.74971583,-0.99638192,-0.99638989
-0.99933273,0.41935484,-0.56912244,-0.99932142,-0.9993231
-0.99933273,0.33870968,-0.4835519,-0.99932142,-0.9993231
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-1.,0.19354839,-0.30461469,-1.,-1.
-0.99911786,0.46774194,-0.61957174,-0.99909524,-0.99909747
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99911786,0.25806452,-0.38913042,-0.99909524,-0.99909747
-0.99935539,0.37096774,-0.51782462,-0.99932145,-0.9993231
-0.99675431,0.56451613,-0.72685324,-0.99660798,-0.99661552
-0.99847326,0.45967742,-0.61664252,-0.99841678,-0.99842058
-0.99957026,0.22580645,-0.34429113,-0.99954762,-0.99954874
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99868813,0.43548387,-0.58966932,-0.99864293,-0.99864621
-0.99911786,0.37096774,-0.51982671,-0.99909524,-0.99909747
-0.99935539,0.45967742,-0.60578714,-0.99932145,-0.9993231
-0.99935539,0.33064516,-0.46397846,-0.99932145,-0.9993231
-0.99957026,0.44354839,-0.59794357,-0.99954762,-0.99954874
-0.99890299,0.46774194,-0.62147978,-0.99886908,-0.99887184
-0.99914052,0.26612903,-0.39814276,-0.99909528,-0.99909747
-0.99871079,0.46774194,-0.6232463,-0.99864299,-0.99864621
-0.99911786,0.46774194,-0.61957174,-0.99909524,-0.99909747
-0.99933273,0.34677419,-0.49301037,-0.99932142,-0.9993231
-1.,0.19354839,-0.30471535,-1.,-1.
-0.99935539,0.35483871,-0.49989964,-0.99932145,-0.9993231
-0.99957026,0.25,-0.37882302,-0.99954762,-0.99954874
-0.99890299,0.25,-0.38034154,-0.99886908,-0.99887184
-0.99847326,0.55645161,-0.69925797,-0.99841678,-0.99842058
-0.99825839,0.42741935,-0.5808924,-0.99819065,-0.99819495
-0.99911786,0.45967742,-0.61071742,-0.99909524,-0.99909747
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-1.,0.22580645,-0.34179524,-1.,-1.
-0.99957026,0.25806452,-0.38891791,-0.99954762,-0.99954874
-0.99804352,0.40322581,-0.55207605,-0.99796452,-0.99796931
-0.99890299,0.46774194,-0.62147978,-0.99886908,-0.99887184
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99892566,0.49193548,-0.64110537,-0.99886913,-0.99887184
-0.99890299,0.28225806,-0.41619137,-0.99886908,-0.99887184
-0.99935539,0.41935484,-0.55991376,-0.99932145,-0.9993231
-0.99847326,0.55645161,-0.69925797,-0.99841678,-0.99842058
-0.99914052,0.27419355,-0.40703229,-0.99909528,-0.99909747
-0.99653944,0.56451613,-0.72292651,-0.99638192,-0.99638989
-0.99957026,0.40322581,-0.54198878,-0.99954762,-0.99954874
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99911786,0.39516129,-0.54689307,-0.99909524,-0.99909747
-0.99911786,0.31451613,-0.45549592,-0.99909524,-0.99909747
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99847326,0.4516129,-0.60768082,-0.99841678,-0.99842058
-0.99978513,0.20967742,-0.32292264,-0.99977381,-0.99977437
-0.99892566,0.49193548,-0.64110537,-0.99886913,-0.99887184
-0.99911786,0.46774194,-0.61957174,-0.99909524,-0.99909747
-0.99847326,0.36290323,-0.50774408,-0.99841678,-0.99842058
-0.99914052,0.47580645,-0.6299878,-0.99909528,-0.99909747
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99933273,0.33870968,-0.4835519,-0.99932142,-0.9993231
-0.99677697,0.55645161,-0.70956461,-0.99660812,-0.99661552
-0.99935539,0.47580645,-0.62371212,-0.99932145,-0.9993231
-0.99957026,0.25,-0.37882302,-0.99954762,-0.99954874
-0.99890299,0.46774194,-0.62147978,-0.99886908,-0.99887184
-0.99957026,0.38709677,-0.53265754,-0.99954762,-0.99954874
-0.99957026,0.22580645,-0.34429113,-0.99954762,-0.99954874
-0.99890299,0.25806452,-0.38923108,-0.99886908,-0.99887184
-0.99914052,0.25806452,-0.38918106,-0.99909528,-0.99909747
-0.99957026,0.41129032,-0.56194508,-0.99954762,-0.99954874
-0.99825839,0.40322581,-0.55585477,-0.99819065,-0.99819495
-0.99675431,0.56451613,-0.72685324,-0.99660798,-0.99661552
-0.99911786,0.41129032,-0.56377489,-0.99909524,-0.99909747
\,n
-0.99914052,0.4516129,-0.6043416,-0.99909528,-0.99909747
-0.99957026,0.39516129,-0.54132954,-0.99954762,-0.99954874
-0.99957026,0.27419355,-0.39621523,-0.99954762,-0.99954874
-0.99957026,0.17741935,-0.28728164,-0.99954762,-0.99954874
-0.99911786,0.32258065,-0.4645525,-0.99909524,-0.99909747
-0.99847326,0.47580645,-0.61541559,-0.99841678,-0.99842058
-0.99785131,0.25,-0.37211159,-0.99773851,-0.99774368
-0.99825839,0.5483871,-0.70289884,-0.99819065,-0.99819495
-0.99589483,0.5483871,-0.70680798,-0.9957038,-0.995713
-0.99782865,0.57258065,-0.73138084,-0.99773841,-0.99774368
-0.99825839,0.37096774,-0.51711131,-0.99819065,-0.99819495
-0.99890299,0.43548387,-0.58797529,-0.99886908,-0.99887184
-0.99890299,0.43548387,-0.58797529,-0.99886908,-0.99887184
-0.99825839,0.57258065,-0.71757603,-0.99819065,-0.99819495
-0.99978513,0.21774194,-0.33181145,-0.99977381,-0.99977437
-0.99911786,0.31451613,-0.4555847,-0.99909524,-0.99909747
-0.99871079,0.37903226,-0.52619188,-0.99864299,-0.99864621
-0.99935539,0.25806452,-0.38459595,-0.99932145,-0.9993231
-0.99589483,0.57258065,-0.73269617,-0.9957038,-0.995713
-0.99935539,0.33870968,-0.4798281,-0.99932145,-0.9993231
-0.99567996,0.58870968,-0.75012487,-0.99547778,-0.99548736
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99868813,0.52419355,-0.66912319,-0.99864293,-0.99864621
-0.99825839,0.29032258,-0.42215625,-0.99819065,-0.99819495
-0.99868813,0.30645161,-0.44447465,-0.99864293,-0.99864621
-0.99825839,0.29032258,-0.42215625,-0.99819065,-0.99819495
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99825839,0.5483871,-0.70604233,-0.99819065,-0.99819495
-0.99957026,0.28225806,-0.41524665,-0.99954762,-0.99954874
-0.99589483,0.56451613,-0.72327992,-0.9957038,-0.995713
-0.99957026,0.20967742,-0.32924741,-0.99954762,-0.99954874
-0.99935539,0.35483871,-0.4987398,-0.99932145,-0.9993231
-0.99739891,0.50806452,-0.66359033,-0.99728621,-0.99729242
-0.99849592,0.37903226,-0.52537066,-0.99841685,-0.99842058
-0.99825839,0.46774194,-0.61498768,-0.99819065,-0.99819495
-0.99804352,0.49193548,-0.64460129,-0.99796452,-0.99796931
-0.99957026,0.27419355,-0.40636799,-0.99954762,-0.99954874
-0.99935539,0.40322581,-0.55174177,-0.99932145,-0.9993231
-0.99890299,0.42741935,-0.58093127,-0.99886908,-0.99887184
-0.99911786,0.32258065,-0.4645525,-0.99909524,-0.99909747
-0.99868813,0.53225806,-0.6805367,-0.99864293,-0.99864621
-0.99890299,0.47580645,-0.63216109,-0.99886908,-0.99887184
-0.99825839,0.29032258,-0.42215625,-0.99819065,-0.99819495
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99890299,0.41129032,-0.56362755,-0.99886908,-0.99887184
-0.99957026,0.20967742,-0.32924741,-0.99954762,-0.99954874
-0.99804352,0.54032258,-0.69846339,-0.99796452,-0.99796931
-0.99589483,0.56451613,-0.72327992,-0.9957038,-0.995713
-0.99825839,0.29032258,-0.42215625,-0.99819065,-0.99819495
-0.99911786,0.31451613,-0.4555847,-0.99909524,-0.99909747
-0.99935539,0.25806452,-0.37911654,-0.99932145,-0.9993231
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99739891,0.50806452,-0.66335149,-0.99728621,-0.99729242
-0.99935539,0.23387097,-0.35666248,-0.99932145,-0.9993231
-0.99911786,0.36290323,-0.50931892,-0.99909524,-0.99909747
-0.99589483,0.56451613,-0.72327992,-0.9957038,-0.995713
-0.99804352,0.49193548,-0.64460629,-0.99796452,-0.99796931
-0.99847326,0.47580645,-0.61541559,-0.99841678,-0.99842058
-0.99847326,0.41935484,-0.57082239,-0.99841678,-0.99842058
-0.99804352,0.53225806,-0.68554007,-0.99796452,-0.99796931
-0.99890299,0.4516129,-0.60536327,-0.99886908,-0.99887184
-0.99847326,0.48387097,-0.63614761,-0.99841678,-0.99842058
-0.99825839,0.58064516,-0.70982766,-0.99819065,-0.99819495
-0.99825839,0.55645161,-0.71236908,-0.99819065,-0.99819495
-0.99892566,0.44354839,-0.59666299,-0.99886913,-0.99887184
-0.99849592,0.37903226,-0.52537066,-0.99841685,-0.99842058
-0.99933273,0.24193548,-0.37072308,-0.99932142,-0.9993231
-0.99935539,0.22580645,-0.34778382,-0.99932145,-0.9993231
-0.99890299,0.37096774,-0.51229138,-0.99886908,-0.99887184
-0.99825839,0.5,-0.65156324,-0.99819065,-0.99819495
-0.99849592,0.37096774,-0.51663779,-0.99841685,-0.99842058
-0.99868813,0.52419355,-0.66912319,-0.99864293,-0.99864621
-0.99825839,0.56451613,-0.70861237,-0.99819065,-0.99819495
-0.99957026,0.2983871,-0.42366684,-0.99954762,-0.99954874
-0.99935539,0.23387097,-0.35666248,-0.99932145,-0.9993231
-0.99890299,0.38709677,-0.53690811,-0.99886908,-0.99887184
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99825839,0.46774194,-0.61498768,-0.99819065,-0.99819495
-0.99957026,0.25,-0.3690694,-0.99954762,-0.99954874
-0.99890299,0.42741935,-0.58093127,-0.99886908,-0.99887184
-0.99911786,0.39516129,-0.54293994,-0.99909524,-0.99909747
-0.99935539,0.37903226,-0.52485761,-0.99932145,-0.9993231
-0.99849592,0.5,-0.65225733,-0.99841685,-0.99842058
-0.99957026,0.20967742,-0.32924741,-0.99954762,-0.99954874
-0.99804352,0.53225806,-0.68554007,-0.99796452,-0.99796931
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99847326,0.47580645,-0.61541559,-0.99841678,-0.99842058
-0.99847326,0.41935484,-0.57082239,-0.99841678,-0.99842058
-0.99761378,0.59677419,-0.7584116,-0.9975123,-0.99751805
-0.99957026,0.24193548,-0.36672365,-0.99954762,-0.99954874
-0.99890299,0.4516129,-0.60133702,-0.99886908,-0.99887184
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99935539,0.41129032,-0.55964215,-0.99932145,-0.9993231
-0.99825839,0.57258065,-0.71757603,-0.99819065,-0.99819495
-0.99890299,0.43548387,-0.58797529,-0.99886908,-0.99887184
-0.99978513,0.21774194,-0.33181145,-0.99977381,-0.99977437
-0.99890299,0.46774194,-0.62172214,-0.99886908,-0.99887184
-0.99825839,0.56451613,-0.70861237,-0.99819065,-0.99819495
-0.99696917,0.49193548,-0.65221106,-0.99683405,-0.99684116
-0.99847326,0.47580645,-0.61541559,-0.99841678,-0.99842058
-0.99957026,0.20967742,-0.32924741,-0.99954762,-0.99954874
-0.99914052,0.42741935,-0.57860315,-0.99909528,-0.99909747
-0.99911786,0.28225806,-0.4198431,-0.99909524,-0.99909747
-0.99957026,0.39516129,-0.54272486,-0.99954762,-0.99954874
