Recall,NFS,SU,MacroF1,Acc
-1.,0.23387097,-0.36381823,-1.,-1.
-1.,0.20967742,-0.33661546,-1.,-1.
-1.,0.29032258,-0.43009679,-1.,-1.
-1.,0.26612903,-0.40259717,-1.,-1.
-1.,0.36290323,-0.5117403,-1.,-1.
-1.,0.22580645,-0.35475959,-1.,-1.
-1.,0.32258065,-0.46659067,-1.,-1.
-1.,0.27419355,-0.411817,-1.,-1.
-1.,0.39516129,-0.5476422,-1.,-1.
-1.,0.42741935,-0.58340342,-1.,-1.
-1.,0.40322581,-0.55659762,-1.,-1.
-1.,0.43548387,-0.59236741,-1.,-1.
-1.,0.33870968,-0.48456937,-1.,-1.
-1.,0.41935484,-0.57436069,-1.,-1.
-1.,0.50806452,-0.6727859,-1.,-1.
-1.,0.41129032,-0.56556041,-1.,-1.
-1.,0.57258065,-0.74333855,-1.,-1.
-1.,0.52419355,-0.69056359,-1.,-1.
-1.,0.53225806,-0.69931298,-1.,-1.
-1.,0.62903226,-0.80274499,-1.,-1.
-1.,0.58064516,-0.75180986,-1.,-1.
-1.,0.65322581,-0.82658444,-1.,-1.
-1.,0.66935484,-0.8437923,-1.,-1.
-1.,0.64516129,-0.81767273,-1.,-1.
-1.,0.67741935,-0.85022149,-1.,-1.
-1.,0.69354839,-0.86313716,-1.,-1.
-1.,0.68548387,-0.85902789,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.66129032,-0.83429289,-1.,-1.
-1.,0.25806452,-0.39354378,-1.,-1.
-1.,0.28225806,-0.42070399,-1.,-1.
-1.,0.35483871,-0.50244939,-1.,-1.
-1.,0.31451613,-0.45732974,-1.,-1.
-1.,0.56451613,-0.73414646,-1.,-1.
-1.,0.21774194,-0.34557874,-1.,-1.
-1.,0.31451613,-0.45732974,-1.,-1.
-1.,0.30645161,-0.44820207,-1.,-1.
-1.,0.30645161,-0.44820207,-1.,-1.
-1.,0.2983871,-0.43908967,-1.,-1.
-1.,0.38709677,-0.5385635,-1.,-1.
-1.,0.25806452,-0.39354378,-1.,-1.
-1.,0.33064516,-0.47552115,-1.,-1.
-1.,0.34677419,-0.49340971,-1.,-1.
-1.,0.35483871,-0.50244939,-1.,-1.
-1.,0.62096774,-0.79373958,-1.,-1.
-1.,0.2983871,-0.43908967,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.21774194,-0.34557874,-1.,-1.
-1.,0.37096774,-0.52070212,-1.,-1.
-1.,0.44354839,-0.60130635,-1.,-1.
-1.,0.4516129,-0.61026805,-1.,-1.
-1.,0.46774194,-0.62816077,-1.,-1.
-1.,0.45967742,-0.61920558,-1.,-1.
-1.,0.44354839,-0.60130635,-1.,-1.
-1.,0.4516129,-0.61026805,-1.,-1.
-1.,0.45967742,-0.61920558,-1.,-1.
-1.,0.47580645,-0.63707779,-1.,-1.
-1.,0.49193548,-0.65494511,-1.,-1.
-1.,0.37903226,-0.5296307,-1.,-1.
-1.,0.38709677,-0.5385635,-1.,-1.
-1.,0.33064516,-0.47552115,-1.,-1.
-1.,0.37096774,-0.52070212,-1.,-1.
-1.,0.37903226,-0.5296307,-1.,-1.
-1.,0.5,-0.66386696,-1.,-1.
-1.,0.49193548,-0.65494511,-1.,-1.
-1.,0.5,-0.66386696,-1.,-1.
-1.,0.46774194,-0.62816077,-1.,-1.
-1.,0.47580645,-0.63707779,-1.,-1.
-1.,0.51612903,-0.68165187,-1.,-1.
-1.,0.7016129,-0.87204887,-1.,-1.
-1.,0.59677419,-0.76947098,-1.,-1.
-1.,0.58870968,-0.76055926,-1.,-1.
-1.,0.28225806,-0.42070399,-1.,-1.
-1.,0.54032258,-0.70818134,-1.,-1.
-1.,0.51612903,-0.68165187,-1.,-1.
-1.,0.34677419,-0.49340971,-1.,-1.
-1.,0.58870968,-0.76055926,-1.,-1.
-1.,0.54032258,-0.70818134,-1.,-1.
-1.,0.5483871,-0.71693074,-1.,-1.
-1.,0.56451613,-0.73414646,-1.,-1.
-1.,0.55645161,-0.72540205,-1.,-1.
-1.,0.63709677,-0.81124354,-1.,-1.
-1.,0.55645161,-0.72540205,-1.,-1.
-1.,0.5483871,-0.71693074,-1.,-1.
-1.,0.7016129,-0.87204887,-1.,-1.
-1.,0.59677419,-0.76947098,-1.,-1.
-1.,0.60483871,-0.77777219,-1.,-1.
-1.,0.61290323,-0.78591874,-1.,-1.
-1.,0.60483871,-0.77777219,-1.,-1.
-1.,0.61290323,-0.78591874,-1.,-1.
-1.,0.62096774,-0.79373958,-1.,-1.
-1.,0.66129032,-0.83429289,-1.,-1.
-1.,0.63709677,-0.81124354,-1.,-1.
-1.,0.17741935,-0.29352029,-1.,-1.
-1.,0.17741935,-0.29352029,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.2016129,-0.32622451,-1.,-1.
-1.,0.28225806,-0.42070399,-1.,-1.
-1.,0.35483871,-0.50244939,-1.,-1.
