gen,nevals,Tiempo
1,84,0.0027430057525634766
2,93,0.0027430057525634766
3,81,0.010791540145874023
4,90,0.019369840621948242
5,81,0.019369840621948242
6,78,0.025428295135498047
7,86,0.025428295135498047
8,87,0.036066293716430664
9,89,0.036066293716430664
10,88,0.036066293716430664
11,84,0.036066293716430664
12,84,0.055794477462768555
13,87,0.055794477462768555
14,79,0.055794477462768555
15,83,0.055794477462768555
16,86,0.07259392738342285
17,80,0.08099508285522461
18,90,0.08886146545410156
19,84,0.0898597240447998
20,86,0.09636855125427246
21,85,0.10473990440368652
22,84,0.11071133613586426
23,85,0.11236572265625
24,92,0.12132000923156738
25,86,0.12676477432250977
26,84,0.12842488288879395
27,76,0.13756513595581055
28,82,0.1424112319946289
29,86,0.1424112319946289
30,92,0.15395116806030273
31,79,0.15495038032531738
32,65,0.164170503616333
33,87,0.17055964469909668
34,86,0.17764043807983398
35,87,0.1876215934753418
36,90,0.18865633010864258
37,79,0.18865633010864258
38,86,0.20253229141235352
39,82,0.21060705184936523
40,74,0.21060705184936523
41,88,0.21958494186401367
42,82,0.22563624382019043
43,87,0.22563624382019043
44,85,0.24103689193725586
45,88,0.2457573413848877
46,85,0.2539973258972168
47,79,0.26239466667175293
48,88,0.26239466667175293
49,77,0.27448105812072754
50,89,0.27448105812072754
51,82,0.286008358001709
52,87,0.2907123565673828
53,85,0.29979825019836426
54,74,0.30396056175231934
55,84,0.31374645233154297
56,77,0.31944775581359863
57,83,0.32596349716186523
58,86,0.33510351181030273
59,86,0.33610105514526367
60,89,0.33610105514526367
61,88,0.3527226448059082
62,91,0.3527226448059082
63,83,0.3527226448059082
64,86,0.36948394775390625
65,75,0.36948394775390625
66,86,0.39019179344177246
67,79,0.4053776264190674
68,84,0.40821051597595215
69,82,0.4192628860473633
70,96,0.42632412910461426
71,83,0.42632412910461426
72,85,0.43621087074279785
73,78,0.44426488876342773
74,83,0.45333051681518555
75,80,0.45333051681518555
76,87,0.46933650970458984
77,83,0.46933650970458984
78,88,0.48592352867126465
79,85,0.4938774108886719
80,84,0.5028529167175293
81,85,0.5028529167175293
82,83,0.5182545185089111
83,80,0.5262470245361328
84,82,0.5392708778381348
85,85,0.5412642955780029
86,72,0.554135799407959
87,81,0.5638546943664551
88,82,0.5695474147796631
89,72,0.5695474147796631
90,93,0.5788660049438477
91,89,0.5880045890808105
92,81,0.6070289611816406
93,84,0.6137275695800781
94,85,0.6289920806884766
95,83,0.6429619789123535
96,86,0.6546080112457275
97,80,0.6692354679107666
98,90,0.6692354679107666
99,89,0.6784963607788086
100,88,0.6784963607788086
101,78,0.6941330432891846
102,82,0.6941330432891846
103,91,0.709754228591919
104,83,0.709754228591919
105,82,0.7281715869903564
106,89,0.7281715869903564
107,83,0.7281715869903564
108,87,0.7451159954071045
109,85,0.7451159954071045
110,87,0.7451159954071045
111,84,0.7607893943786621
112,90,0.7607893943786621
113,89,0.7607893943786621
114,84,0.7764103412628174
115,86,0.7764103412628174
116,80,0.7764103412628174
117,85,0.79203200340271
118,76,0.79203200340271
119,81,0.79203200340271
120,77,0.8098721504211426
121,78,0.8098721504211426
122,90,0.8098721504211426
123,79,0.8309266567230225
124,81,0.840040922164917
125,86,0.8505628108978271
126,84,0.8524692058563232
127,79,0.8605217933654785
128,86,0.8605217933654785
129,87,0.8696393966674805
130,86,0.8776941299438477
131,81,0.8850002288818359
132,82,0.8870744705200195
133,87,0.8870744705200195
134,87,0.9038233757019043
135,87,0.9038233757019043
136,84,0.9183480739593506
137,78,0.9305100440979004
138,82,0.9359049797058105
139,84,0.9359049797058105
140,91,0.9439523220062256
141,86,0.9540078639984131
142,78,0.9603397846221924
143,89,0.9694573879241943
144,78,0.9775667190551758
145,79,0.9775667190551758
146,92,0.9775667190551758
147,89,0.9932293891906738
148,81,1.0088465213775635
149,85,1.0170767307281494
150,78,1.0275864601135254
151,76,1.035019874572754
152,76,1.03704833984375
153,70,1.0535595417022705
154,79,1.0692291259765625
155,87,1.082155704498291
156,92,1.0948593616485596
157,94,1.1059720516204834
158,78,1.1101276874542236
159,88,1.1191084384918213
160,80,1.129819393157959
161,91,1.1373167037963867
162,75,1.1373167037963867
163,89,1.1373167037963867
164,85,1.1540729999542236
165,85,1.1540729999542236
166,83,1.169262409210205
167,85,1.169262409210205
168,85,1.169262409210205
169,86,1.1869981288909912
170,80,1.1869981288909912
171,83,1.1869981288909912
172,75,1.2038652896881104
173,91,1.2038652896881104
174,82,1.2038652896881104
175,92,1.225259780883789
176,87,1.2277758121490479
177,85,1.2369937896728516
178,90,1.2369937896728516
179,85,1.2369937896728516
180,91,1.2529127597808838
181,85,1.2529127597808838
182,88,1.2684001922607422
183,81,1.2764217853546143
184,93,1.28700852394104
185,78,1.28700852394104
186,89,1.2950544357299805
187,76,1.302929162979126
188,88,1.3109416961669922
189,95,1.3109416961669922
190,78,1.320178747177124
191,86,1.328904628753662
192,81,1.3360068798065186
193,84,1.3360068798065186
194,81,1.3360068798065186
195,80,1.3527123928070068
196,87,1.3527123928070068
197,87,1.3527123928070068
198,83,1.3694126605987549
199,87,1.3694126605987549
200,80,1.3694126605987549
201,87,1.386157512664795
202,89,1.386157512664795
203,82,1.386157512664795
204,86,1.4028682708740234
205,77,1.4028682708740234
206,83,1.4028682708740234
207,91,1.419569492340088
208,85,1.4276175498962402
209,77,1.4276175498962402
210,87,1.4276175498962402
211,84,1.443246603012085
212,92,1.4513022899627686
213,86,1.4533166885375977
214,81,1.4533166885375977
215,86,1.4700562953948975
216,82,1.4700562953948975
217,79,1.4700562953948975
218,85,1.4867815971374512
219,83,1.50034761428833
220,87,1.5094079971313477
221,86,1.5094079971313477
222,80,1.5260722637176514
223,88,1.5276243686676025
224,78,1.536179542541504
225,89,1.5453383922576904
226,92,1.5569775104522705
227,86,1.567448377609253
228,85,1.578305721282959
229,93,1.5943686962127686
230,86,1.6085546016693115
231,85,1.633119821548462
232,90,1.636545181274414
233,85,1.6482799053192139
234,81,1.6570043563842773
235,82,1.6570043563842773
236,88,1.6690349578857422
237,85,1.6690349578857422
238,89,1.6809446811676025
239,84,1.68697190284729
240,86,1.68697190284729
241,84,1.68697190284729
242,75,1.7051818370819092
243,85,1.7209205627441406
244,72,1.7279706001281738
245,88,1.7355775833129883
246,88,1.7423429489135742
247,91,1.7453713417053223
248,85,1.7535312175750732
249,89,1.7604005336761475
250,80,1.769075870513916
251,81,1.7741265296936035
252,86,1.7823984622955322
253,85,1.7901344299316406
254,86,1.79634690284729
255,77,1.8026008605957031
256,81,1.8061091899871826
257,85,1.8143932819366455
258,84,1.8216583728790283
259,83,1.8288612365722656
260,80,1.8372223377227783
261,81,1.8443801403045654
262,89,1.8507065773010254
263,75,1.853827953338623
264,84,1.8603873252868652
265,87,1.870084524154663
266,80,1.8763902187347412
267,85,1.8823621273040771
268,85,1.8901386260986328
269,88,1.8973965644836426
270,86,1.9046661853790283
271,86,1.9057021141052246
272,81,1.918424129486084
273,80,1.9294145107269287
274,81,1.9377477169036865
275,86,1.943222999572754
276,80,1.9535713195800781
277,87,1.9604694843292236
278,86,1.9664087295532227
279,79,1.9700865745544434
280,89,1.9757330417633057
281,82,1.98714280128479
282,92,1.9901087284088135
283,82,1.9983818531036377
284,86,2.0061228275299072
285,85,2.0143821239471436
286,87,2.0225417613983154
287,89,2.0287294387817383
288,85,2.0351128578186035
289,88,2.0375843048095703
290,78,2.0452804565429688
291,76,2.058253765106201
292,78,2.0653178691864014
293,86,2.070420265197754
294,75,2.0758049488067627
295,85,2.086894989013672
296,84,2.0923779010772705
297,83,2.100395441055298
298,82,2.105973720550537
299,90,2.115321159362793
300,79,2.122196912765503
301,93,2.1292989253997803
302,88,2.138284683227539
303,91,2.146176815032959
304,82,2.158383846282959
305,90,2.1603803634643555
306,73,2.1712560653686523
307,84,2.1763861179351807
308,83,2.1763861179351807
309,85,2.1883487701416016
310,82,2.196401357650757
311,85,2.2025134563446045
312,87,2.2103843688964844
313,79,2.216871976852417
314,80,2.2210378646850586
315,83,2.228562831878662
316,87,2.2379748821258545
317,90,2.241825819015503
318,88,2.2491278648376465
319,75,2.2580695152282715
320,91,2.2643988132476807
321,79,2.271634340286255
322,84,2.2793524265289307
323,80,2.2867977619171143
324,80,2.2888026237487793
325,83,2.2960832118988037
326,76,2.3043582439422607
327,87,2.3043582439422607
328,84,2.3124101161956787
329,82,2.3201217651367188
330,89,2.3296802043914795
331,87,2.3377559185028076
332,85,2.342329502105713
333,74,2.3534958362579346
334,86,2.3587255477905273
335,77,2.3663904666900635
336,81,2.375006914138794
337,86,2.3834283351898193
338,85,2.3885185718536377
339,89,2.3965718746185303
340,86,2.402785301208496
341,84,2.402785301208496
342,92,2.410836696624756
343,86,2.4202828407287598
344,77,2.4202828407287598
345,81,2.4299614429473877
346,87,2.4386959075927734
347,83,2.4463863372802734
348,90,2.4548726081848145
349,83,2.4623725414276123
350,80,2.4695682525634766
351,83,2.4766876697540283
352,87,2.4833860397338867
353,83,2.4912056922912598
354,80,2.492203950881958
355,85,2.505404472351074
356,84,2.508119821548462
357,88,2.5191195011138916
358,77,2.523759365081787
359,80,2.5322744846343994
360,90,2.537226915359497
361,84,2.5463826656341553
362,83,2.5549728870391846
363,87,2.5613722801208496
364,91,2.569434642791748
365,88,2.5763721466064453
366,81,2.5837035179138184
367,81,2.591085910797119
368,89,2.5920827388763428
369,83,2.6042490005493164
370,91,2.607100248336792
371,88,2.6154398918151855
372,85,2.623082399368286
373,96,2.629606246948242
374,86,2.637646436691284
375,83,2.6397032737731934
376,84,2.647413730621338
377,85,2.654775381088257
378,87,2.6623783111572266
379,93,2.6703364849090576
380,82,2.6773834228515625
381,90,2.6783838272094727
382,86,2.6878485679626465
383,85,2.694486379623413
384,78,2.70346999168396
385,84,2.708062171936035
386,87,2.7204699516296387
387,80,2.7237138748168945
388,91,2.7365870475769043
389,80,2.740112543106079
390,83,2.7484042644500732
391,85,2.7548604011535645
392,89,2.7623820304870605
393,78,2.768845558166504
394,85,2.777127742767334
395,82,2.7791738510131836
396,82,2.793774127960205
397,85,2.8047757148742676
398,75,2.809803009033203
399,90,2.8190972805023193
400,86,2.825179100036621
401,77,2.8313474655151367
402,94,2.839815139770508
403,88,2.839815139770508
404,81,2.8514342308044434
405,77,2.854419469833374
406,77,2.862475633621216
407,89,2.8691415786743164
408,75,2.8691415786743164
