Generacion,Tiempo
1,0.16339898109436
2,0.30651593208313
3,0.388953924179077
4,0.467602014541626
5,0.522340059280396
6,0.578586101531982
7,0.635071992874146
8,0.688637018203735
9,0.747159957885742
10,0.799890995025635
11,0.8542640209198
12,0.91986608505249
13,0.975022077560425
14,1.03848505020142
15,1.09500098228455
16,1.15519189834595
17,1.21774411201477
18,1.29083299636841
19,1.36190509796143
20,1.43084001541138
21,1.48562693595886
22,1.53627800941467
23,1.58562088012695
24,1.63660502433777
25,1.6877179145813
26,1.74779510498047
27,1.80101799964905
28,1.85473489761353
29,1.90898990631104
30,1.9645528793335
31,2.02310395240784
32,2.08154797554016
33,2.13631701469421
34,2.1915180683136
35,2.24407291412354
36,2.29591608047485
37,2.35972690582275
38,2.41203689575195
39,2.46948909759521
40,2.52412891387939
41,2.59558796882629
42,2.6633129119873
43,2.73613309860229
44,2.80790591239929
45,2.87770009040833
46,2.94511103630066
47,3.08454394340515
48,3.22084498405457
49,3.30026888847351
50,3.35368609428406
51,3.40809297561646
52,3.45815491676331
53,3.51948094367981
54,3.58261609077454
55,3.64192509651184
56,3.70593500137329
57,3.77166509628296
58,3.83380603790283
59,3.89630794525146
60,3.95308399200439
61,4.00819110870361
62,4.06424808502197
63,4.12071108818054
64,4.17743897438049
65,4.23188805580139
66,4.2862401008606
67,4.35316205024719
68,4.40766191482544
69,4.45776796340942
70,4.51047992706299
71,4.55944299697876
72,4.6113269329071
73,4.66754603385925
74,4.72077703475952
75,4.77225995063782
76,4.82477498054504
77,5.11306810379028
78,5.15488195419312
79,5.21262693405151
80,5.2908980846405
81,5.33227300643921
82,5.38349890708923
83,5.43676209449768
84,5.48839402198792
85,5.5532329082489
86,5.6053409576416
87,5.6591739654541
88,5.70978188514709
89,5.76120495796204
90,5.81294298171997
91,5.86703205108643
92,5.91991591453552
93,5.97256994247437
94,6.02726101875305
95,6.08119511604309
96,6.1481339931488
97,6.20345401763916
98,6.25684905052185
99,6.3135449886322
100,6.37037205696106
101,6.42725205421448
102,6.4927339553833
103,6.55051493644714
104,6.60194301605225
105,6.65774703025818
106,6.70853900909424
107,6.7629919052124
108,6.81057405471802
109,6.86337494850159
110,6.91571688652039
111,6.96801495552063
112,7.02026295661926
113,7.08339595794678
114,7.13784599304199
115,7.18900990486145
116,7.24248290061951
117,7.29750990867615
118,7.34876704216003
119,7.39712190628052
120,7.44656491279602
121,7.49960994720459
122,7.55281591415405
123,7.60693097114563
124,7.65867304801941
125,7.72569799423218
126,7.77694296836853
127,7.8307249546051
128,7.880215883255
129,7.94456696510315
130,7.99846005439758
131,8.05320191383362
132,8.11418199539185
133,8.1721339225769
134,8.22433805465698
135,8.29341697692871
136,8.34804105758667
137,8.40020394325256
138,8.45393991470337
139,8.50497198104858
140,8.55970692634583
141,8.61213207244873
142,8.66596794128418
143,8.71807193756104
144,8.77206993103027
145,8.82354998588562
146,8.87821197509766
147,8.9454779624939
148,9.00160789489746
149,9.05247211456299
150,9.10524892807007
151,9.16010308265686
152,9.21284794807434
153,9.2663300037384
154,9.31666588783264
155,9.37252402305603
156,9.4257481098175
157,9.48938202857971
158,9.5439670085907
159,9.59831500053406
160,9.64987301826477
161,9.7041540145874
162,9.75840401649475
163,9.81311702728271
164,9.86379289627075
165,9.92003989219666
166,9.97186088562012
167,10.0277030467987
168,10.0825219154358
169,10.1372480392456
170,10.2023611068726
171,10.260684967041
172,10.3129870891571
173,10.3621571063995
174,10.4142820835114
175,10.4669060707092
176,10.5165688991547
177,10.5681591033936
178,10.8360180854797
179,10.8876268863678
180,10.9394080638885
181,10.9937250614166
182,11.0473020076752
183,11.1000790596008
184,11.1597180366516
185,11.2095758914948
186,11.2604529857635
187,11.3157320022583
188,11.3852338790894
189,11.4361639022827
190,11.4890899658203
191,11.5417211055756
192,11.5930309295654
193,11.6435480117798
194,11.6985399723053
195,11.7506189346313
196,11.8152589797974
197,11.8675110340118
198,11.9186840057373
199,11.9569239616394
200,12.024071931839
201,12.0819809436798
202,12.1353440284729
203,12.1726388931274
204,12.2244369983673
205,12.2774569988251
206,12.3430089950562
207,12.3948171138763
208,12.4486339092255
209,12.5009560585022
210,12.5524320602417
211,12.6008539199829
212,12.6508600711823
213,12.7017550468445
214,12.7561330795288
215,12.8039579391479
216,12.8561010360718
217,12.9188859462738
218,12.969290971756
219,13.0105650424957
220,13.0642709732056
221,13.1171319484711
222,13.1747889518738
223,13.2411720752716
224,13.2988290786743
225,13.3514909744263
226,13.404256105423
227,13.4565138816833
228,13.5099360942841
229,13.5621709823608
230,13.6131300926208
231,13.6648030281067
232,13.7167620658875
233,13.7713360786438
234,13.8225910663605
235,13.8755919933319
236,13.9261341094971
237,13.9768970012665
238,14.0309619903564
239,14.084321975708
240,14.158821105957
241,14.210067987442
242,14.2652530670166
243,14.3304550647736
244,14.3820989131927
245,14.4343008995056
246,14.4862680435181
247,14.5358378887177
248,14.5893778800964
249,14.6434030532837
250,14.6947939395905
251,14.7470209598541
252,14.7983829975128
253,14.8488800525665
254,14.8986859321594
255,14.9526119232178
256,15.0194609165192
257,15.0709021091461
258,15.1238729953766
259,15.178111076355
260,15.2325489521027
261,15.287985086441
262,15.3433818817139
263,15.3940649032593
264,15.450963973999
265,15.5019769668579
266,15.5494608879089
267,15.6033430099487
268,15.656800031662
269,15.7086539268494
270,15.7591969966888
271,15.8095500469208
272,15.8573350906372
273,15.9206819534302
274,15.9717330932617
275,16.0260970592499
276,16.0754389762878
277,16.1282470226288
278,16.1892828941345
279,16.2395799160004
280,16.2927079200745
281,16.3503539562225
282,16.4196109771729
283,16.4770739078522
284,16.5353720188141
285,16.5865960121155
286,16.6418359279633
287,16.7035999298096
288,16.7567439079285
289,16.8062989711761
290,16.8609309196472
291,16.9121820926666
292,16.966029882431
293,17.0213549137115
294,17.0754020214081
295,17.1422219276428
296,17.4152140617371
297,17.4693360328674
298,17.5223860740662
299,17.5744760036469
300,17.6269149780273
301,17.6799139976501
302,17.7311170101166
303,17.7812778949738
304,17.8316819667816
305,17.8799049854279
306,17.9310460090637
307,17.9841990470886
308,18.0386719703674
309,18.0930860042572
310,18.1462860107422
311,18.2010850906372
312,18.266047000885
313,18.3201630115509
314,18.3772010803223
315,18.4329769611359
316,18.4888899326324
317,18.5445780754089
318,18.6007959842682
319,18.6632990837097
320,18.7170948982239
321,18.7827119827271
322,18.8357810974121
323,18.888631105423
324,18.9397900104523
325,18.9913430213928
326,19.0412580966949
327,19.0916860103607
328,19.1485579013824
329,19.2045269012451
330,19.2625060081482
331,19.314395904541
332,19.3781189918518
333,19.4354200363159
334,19.4943170547485
335,19.5565409660339
336,19.6130299568176
337,19.6686720848083
338,19.731654882431
339,19.7912640571594
340,19.8464078903198
341,19.9000289440155
342,19.9489510059357
343,20.0017240047455
344,20.0542380809784
345,20.1060819625854
346,20.1611850261688
347,20.2190129756927
348,20.2687909603119
349,20.322468996048
350,20.3869640827179
351,20.4433059692383
352,20.4954349994659
353,20.556067943573
354,20.6101920604706
355,20.6653380393982
356,20.717178106308
357,20.7719609737396
358,20.8231379985809
359,20.8770139217377
360,20.9323260784149
361,20.984452009201
362,21.0365180969238
363,21.0904951095581
364,21.1423029899597
365,21.2089309692383
366,21.2668759822845
367,21.3165431022644
368,21.3682610988617
369,21.4275200366974
370,21.4825620651245
371,21.5344080924988
372,21.5841369628906
373,21.635272026062
374,21.684504032135
375,21.7384738922119
376,21.8064908981323
377,21.8610670566559
378,21.8978710174561
379,21.9514110088348
380,22.0037050247192
381,22.0729560852051
382,22.1248419284821
383,22.1794140338898
384,22.2305150032043
385,22.2869040966034
386,22.3391990661621
387,22.3956129550934
388,22.4485619068146
389,22.5052289962769
