Recall;NFS;MI;MacroF1;ACC
-1;0.588709677;-0.752090941;-0.997138251;-0.997142857
-1;0.419354839;-0.576792397;-0.999165184;-0.999166667
-0.999429093;0.258064516;-0.383478384;-0.999224771;-0.99922619
-1;0.298387097;-0.441364139;-0.999344063;-0.999345238
-1;0.330645161;-0.434434998;-0.999642207;-0.999642857
-1;0.306451613;-0.448662188;-0.999463319;-0.999464286
-1;0.362903226;-0.512435139;-0.999463319;-0.999464286
-0.999426211;0.64516129;-0.803707443;-0.996601657;-0.996607143
-0.999426211;0.661290323;-0.811015555;-0.996601657;-0.996607143
-0.999428506;0.516129032;-0.670975373;-0.998688133;-0.998690476
-1;0.411290323;-0.564878362;-0.99922481;-0.99922619
-1;0.435483871;-0.588329823;-0.998151635;-0.998154762
-1;0.298387097;-0.441307173;-0.999582577;-0.999583333
-0.999425881;0.629032258;-0.79872528;-0.996303645;-0.996309524
-0.999428702;0.443548387;-0.594863067;-0.998867007;-0.998869048
-1;0.540322581;-0.701259585;-0.99666142;-0.996666667
-1;0.548387097;-0.709241668;-0.99666142;-0.996666667
-0.999427065;0.588709677;-0.742485073;-0.997376553;-0.997380952
-0.999425749;0.661290323;-0.8332042;-0.996184444;-0.996190476
-0.999425947;0.653225806;-0.82609968;-0.996363246;-0.996369048
-1;0.60483871;-0.767274982;-0.996184623;-0.996190476
-0.999429224;0.379032258;-0.533230639;-0.99934403;-0.999345238
-1;0.5;-0.66163683;-0.997138251;-0.997142857
-0.999428833;0.411290323;-0.568617674;-0.998986259;-0.998988095
-0.999427918;0.524193548;-0.688916304;-0.998151544;-0.998154762
-0.999425815;0.685483871;-0.836110952;-0.996244044;-0.99625
-1;0.282258065;-0.420391933;-0.999582577;-0.999583333
-0.999427983;0.475806452;-0.641141437;-0.998211162;-0.998214286
-1;0.290322581;-0.432486611;-0.999582577;-0.999583333
-1;0.451612903;-0.611617486;-0.998807442;-0.998809524
-1;0.314516129;-0.453759701;-0.998211251;-0.998214286
-0.999426211;0.596774194;-0.764120595;-0.996601657;-0.996607143
-1;0.532258065;-0.694163568;-0.996601818;-0.996607143
-1;0.483870968;-0.637870389;-0.997853564;-0.997857143
-0.999427787;0.467741935;-0.631451052;-0.998032308;-0.998035714
-1;0.475806452;-0.636171325;-0.997853564;-0.997857143
-0.999428441;0.483870968;-0.644475049;-0.99862851;-0.998630952
-0.999426671;0.60483871;-0.762158018;-0.997018897;-0.99702381
-0.999428441;0.443548387;-0.606197139;-0.99862851;-0.998630952
-1;0.693548387;-0.839037626;-0.996065429;-0.996071429
-1;0.548387097;-0.715657944;-0.996542218;-0.996547619
-1;0.637096774;-0.79381001;-0.995886643;-0.995892857
-0.999428506;0.508064516;-0.669956747;-0.998688133;-0.998690476
-0.999428898;0.35483871;-0.504384246;-0.999045886;-0.999047619
-1;0.637096774;-0.802058677;-0.995707861;-0.995714286
-0.999428506;0.491935484;-0.65193082;-0.998688133;-0.998690476
-0.999425749;0.620967742;-0.788768569;-0.996184444;-0.996190476
-0.999425749;0.556451613;-0.723703648;-0.996184444;-0.996190476
-0.999426079;0.709677419;-0.840250257;-0.99648245;-0.996488095
-0.999428767;0.435483871;-0.596296276;-0.998926633;-0.998928571
-1;0.258064516;-0.381268615;-0.998926687;-0.998928571
-0.999428898;0.403225806;-0.560544065;-0.999045886;-0.999047619
-1;0.266129032;-0.392923713;-0.998926687;-0.998928571
-0.999429224;0.314516129;-0.460153455;-0.99934403;-0.999345238
-1;0.508064516;-0.655535766;-0.998688199;-0.998690476
-0.999427131;0.491935484;-0.657589123;-0.997436164;-0.997440476
-0.999429159;0.330645161;-0.478023537;-0.9992844;-0.999285714
-1;0.620967742;-0.751933828;-0.996899831;-0.996904762
-1;0.387096774;-0.538935245;-0.999522948;-0.99952381
-1;0.653225806;-0.818205466;-0.996125026;-0.996130952
-0.999428767;0.419354839;-0.578414147;-0.998926633;-0.998928571
-0.999426868;0.620967742;-0.777680001;-0.997197722;-0.997202381
-0.999428767;0.427419355;-0.587477423;-0.998926633;-0.998928571
-1;0.338709677;-0.479238311;-0.999821101;-0.999821429
-1;0.330645161;-0.477253559;-0.999463319;-0.999464286
-1;0.572580645;-0.723119585;-0.996959435;-0.996964286
-1;0.266129032;-0.392106006;-0.999463319;-0.999464286
-0.999425749;0.64516129;-0.817108007;-0.996184444;-0.996190476
\n;;;;
-1;0.233870968;-0.359465426;-0.998807442;-0.998809524
-1;0.387096774;-0.533696927;-0.999463319;-0.999464286
-0.999427065;0.564516129;-0.72349957;-0.997376553;-0.997380952
-0.999425815;0.741935484;-0.839756476;-0.996244044;-0.99625
-1;0.709677419;-0.803565804;-0.996125026;-0.996130952
-1;0.274193548;-0.415520307;-0.999344063;-0.999345238
-1;0.266129032;-0.395902867;-0.998926687;-0.998928571
-1;0.322580645;-0.4687091;-0.999463319;-0.999464286
-1;0.39516129;-0.551350711;-0.999344063;-0.999345238
-1;0.282258065;-0.424239858;-0.999463319;-0.999464286
-1;0.60483871;-0.76511079;-0.996244221;-0.99625
-0.999426145;0.717741935;-0.812989226;-0.996542053;-0.996547619
-1;0.35483871;-0.506861103;-0.999105559;-0.999107143
-0.999428767;0.35483871;-0.499909873;-0.998926633;-0.998928571
-0.999426145;0.612903226;-0.758019402;-0.996542053;-0.996547619
-0.999427525;0.572580645;-0.710468858;-0.997793843;-0.997797619
-1;0.64516129;-0.733924555;-0.997555507;-0.997559524
-0.999428375;0.314516129;-0.455732176;-0.998568887;-0.998571429
-1;0.459677419;-0.613917895;-0.99898631;-0.998988095
-1;0.483870968;-0.643484924;-0.998211251;-0.998214286
-1;0.346774194;-0.491715201;-0.998807442;-0.998809524
-1;0.25;-0.380281558;-0.999463319;-0.999464286
-1;0.241935484;-0.368430242;-0.998211251;-0.998214286
-1;0.387096774;-0.539400131;-0.997972791;-0.99797619
-1;0.637096774;-0.769731123;-0.996125026;-0.996130952
-1;0.475806452;-0.623177449;-0.99844972;-0.998452381
-1;0.306451613;-0.451617059;-0.999165184;-0.999166667
-1;0.330645161;-0.478375781;-0.999105559;-0.999107143
-1;0.588709677;-0.675401876;-0.997972791;-0.99797619
-0.999425683;0.709677419;-0.837957911;-0.996124844;-0.996130952
-1;0.241935484;-0.368268559;-0.998688199;-0.998690476
-0.999426013;0.661290323;-0.80443207;-0.996422848;-0.996428571
-1;0.346774194;-0.487230445;-0.99898631;-0.998988095
-1;0.411290323;-0.569293796;-0.99898631;-0.998988095
-1;0.443548387;-0.604152686;-0.99898631;-0.998988095
-1;0.435483871;-0.595337795;-0.99898631;-0.998988095
-1;0.427419355;-0.58222422;-0.998926687;-0.998928571
-1;0.25;-0.380858894;-0.999344063;-0.999345238
-1;0.540322581;-0.704642912;-0.997853564;-0.997857143
-1;0.298387097;-0.433742348;-0.999761469;-0.999761905
-1;0.290322581;-0.425317311;-0.999463319;-0.999464286
-0.999425749;0.693548387;-0.820113156;-0.996184444;-0.996190476
-0.999426013;0.588709677;-0.744138365;-0.996422848;-0.996428571
-1;0.419354839;-0.573677584;-0.999105559;-0.999107143
-1;0.258064516;-0.388828208;-0.999463319;-0.999464286
-1;0.338709677;-0.482884487;-0.998807442;-0.998809524
-0.999426013;0.725806452;-0.821817878;-0.996422848;-0.996428571
-1;0.403225806;-0.557574504;-0.99809202;-0.998095238
-1;0.524193548;-0.68162387;-0.996899831;-0.996904762
-0.999425947;0.733870968;-0.830726611;-0.996363246;-0.996369048
-0.999427852;0.532258065;-0.687671908;-0.998091925;-0.998095238
-0.999426868;0.596774194;-0.728405935;-0.997197722;-0.997202381
-0.999427131;0.580645161;-0.741324006;-0.997436164;-0.997440476
-1;0.475806452;-0.636969978;-0.998390102;-0.998392857
-1;0.556451613;-0.720067636;-0.997555507;-0.997559524
-1;0.701612903;-0.795299358;-0.996363418;-0.996369048
-1;0.314516129;-0.444392923;-0.999284436;-0.999285714
-1;0.532258065;-0.682671233;-0.997674728;-0.997678571
-0.999427721;0.524193548;-0.667558138;-0.997972691;-0.99797619
-0.999425881;0.629032258;-0.789677707;-0.996303645;-0.996309524
-1;0.443548387;-0.599148742;-0.998867064;-0.998869048
-1;0.451612903;-0.607954305;-0.998211251;-0.998214286
-1;0.419354839;-0.577315313;-0.99874782;-0.99875
-1;0.685483871;-0.784785072;-0.996363418;-0.996369048
-1;0.661290323;-0.778039126;-0.996363418;-0.996369048
-0.999428702;0.411290323;-0.564912666;-0.998867007;-0.998869048
-1;0.548387097;-0.672080579;-0.998151635;-0.998154762
-0.999427721;0.556451613;-0.692624103;-0.997972691;-0.99797619
-1;0.314516129;-0.454604464;-0.99898631;-0.998988095
-0.999427065;0.564516129;-0.716842354;-0.997376553;-0.997380952
-0.999426803;0.596774194;-0.737683296;-0.997138113;-0.997142857
-0.999427131;0.580645161;-0.723198242;-0.997436164;-0.997440476
-0.999427852;0.516129032;-0.634141927;-0.998091925;-0.998095238
-1;0.64516129;-0.734556681;-0.997555507;-0.997559524
-1;0.548387097;-0.704948653;-0.997793951;-0.997797619
-0.999427983;0.483870968;-0.640712831;-0.998211162;-0.998214286
-0.999426211;0.693548387;-0.78834232;-0.996601657;-0.996607143
-1;0.362903226;-0.516228904;-0.998628578;-0.998630952
-0.999427393;0.451612903;-0.609483884;-0.997674615;-0.997678571
-0.999426079;0.620967742;-0.780447667;-0.99648245;-0.996488095
-1;0.701612903;-0.800578398;-0.996184623;-0.996190476
-1;0.491935484;-0.653534497;-0.998270867;-0.99827381
-1;0.379032258;-0.518162637;-0.999105559;-0.999107143
-1;0.677419355;-0.775931492;-0.996363418;-0.996369048
-1;0.564516129;-0.727506346;-0.997257464;-0.997261905
-1;0.669354839;-0.786807693;-0.996423017;-0.996428571
-1;0.467741935;-0.615922685;-0.998628578;-0.998630952
-0.999425683;0.685483871;-0.821217966;-0.996124844;-0.996130952
-1;0.298387097;-0.433792297;-0.999463319;-0.999464286
-0.999428702;0.370967742;-0.519751101;-0.998867007;-0.998869048
-0.999425617;0.677419355;-0.811916651;-0.996065245;-0.996071429
-0.999427525;0.540322581;-0.692195448;-0.997793843;-0.997797619
-1;0.306451613;-0.435541392;-0.999284436;-0.999285714
-0.999428767;0.370967742;-0.518487843;-0.998926633;-0.998928571
-0.999427983;0.516129032;-0.633576508;-0.998211162;-0.998214286
-0.999426079;0.637096774;-0.789435653;-0.99648245;-0.996488095
-0.999428441;0.427419355;-0.586216475;-0.99862851;-0.998630952
-1;0.338709677;-0.478683809;-0.999165184;-0.999166667
-1;0.629032258;-0.759856885;-0.99701904;-0.99702381
-0.999426934;0.629032258;-0.749492783;-0.997257332;-0.997261905
-0.999425617;0.693548387;-0.829455665;-0.996065245;-0.996071429
-1;0.298387097;-0.437255166;-0.998568958;-0.998571429
-0.999426868;0.629032258;-0.753049427;-0.997197722;-0.997202381
-1;0.362903226;-0.51555435;-0.99898631;-0.998988095
-1;0.435483871;-0.586770844;-0.998926687;-0.998928571
-1;0.379032258;-0.533178591;-0.998926687;-0.998928571
-1;0.491935484;-0.626611807;-0.998509339;-0.998511905
-1;0.467741935;-0.627035024;-0.998270867;-0.99827381
-1;0.508064516;-0.658212907;-0.998032405;-0.998035714
-0.999427262;0.548387097;-0.696517038;-0.997555388;-0.997559524
-1;0.491935484;-0.64064904;-0.998211251;-0.998214286
\n;;;;
-1;0.669354839;-0.82346233;-0.996125026;-0.996130952
-1;0.209677419;-0.28398491;-0.999642207;-0.999642857
-0.999425683;0.677419355;-0.834773268;-0.996124844;-0.996130952
-1;0.653225806;-0.80584293;-0.996065429;-0.996071429
-0.999425683;0.685483871;-0.844532794;-0.996124844;-0.996130952
-1;0.282258065;-0.41893279;-0.999761469;-0.999761905
-1;0.201612903;-0.316572186;-0.999165184;-0.999166667
-1;0.217741935;-0.308572778;-0.999761469;-0.999761905
-1;0.330645161;-0.47386631;-0.99922481;-0.99922619
-0.999429028;0.241935484;-0.365031274;-0.999165142;-0.999166667
-1;0.661290323;-0.816677451;-0.996303819;-0.996309524
-1;0.39516129;-0.540846283;-0.99922481;-0.99922619
-1;0.411290323;-0.5625568;-0.999463319;-0.999464286
-0.999426145;0.629032258;-0.79362635;-0.996542053;-0.996547619
-1;0.346774194;-0.491750676;-0.99922481;-0.99922619
-1;0.637096774;-0.788393196;-0.996363418;-0.996369048
-1;0.298387097;-0.438311388;-0.999582577;-0.999583333
-1;0.266129032;-0.397498587;-0.999761469;-0.999761905
-0.999429159;0.403225806;-0.551897376;-0.9992844;-0.999285714
-1;0.209677419;-0.325979329;-0.999403691;-0.999404762
-1;0.629032258;-0.780480478;-0.996542218;-0.996547619
-1;0.516129032;-0.667178998;-0.998688199;-0.998690476
-1;0.443548387;-0.596179819;-0.999284436;-0.999285714
-0.999426013;0.669354839;-0.826234708;-0.996422848;-0.996428571
-0.999427525;0.596774194;-0.765125363;-0.997793843;-0.997797619
-0.999428898;0.322580645;-0.46452343;-0.999045886;-0.999047619
-0.999426145;0.637096774;-0.802536381;-0.996542053;-0.996547619
-1;0.64516129;-0.804838514;-0.996244221;-0.99625
-1;0.290322581;-0.427923474;-0.999582577;-0.999583333
-1;0.403225806;-0.550077911;-0.999105559;-0.999107143
-1;0.274193548;-0.41093745;-0.999761469;-0.999761905
-0.999428898;0.338709677;-0.481645852;-0.999045886;-0.999047619
-1;0.241935484;-0.355096829;-0.998867064;-0.998869048
-1;0.266129032;-0.402857048;-0.999761469;-0.999761905
-0.999429354;0.233870968;-0.356484638;-0.999463292;-0.999464286
-0.999429028;0.225806452;-0.345733328;-0.999165142;-0.999166667
-0.99942831;0.548387097;-0.705427927;-0.998509265;-0.998511905
-1;0.370967742;-0.517600292;-0.99922481;-0.99922619
-1;0.233870968;-0.328789729;-0.999403691;-0.999404762
-1;0.572580645;-0.7266223;-0.998151635;-0.998154762
-1;0.306451613;-0.447181337;-0.99922481;-0.99922619
-0.999428571;0.443548387;-0.601349112;-0.998747757;-0.99875
-1;0.306451613;-0.445477582;-0.999761469;-0.999761905
-1;0.25;-0.379794059;-0.999761469;-0.999761905
-1;0.564516129;-0.717898146;-0.998270867;-0.99827381
-1;0.467741935;-0.623843768;-0.999165184;-0.999166667
-0.999428571;0.419354839;-0.573997561;-0.998747757;-0.99875
-0.999428571;0.411290323;-0.566891603;-0.998747757;-0.99875
-0.999428833;0.435483871;-0.589569021;-0.998986259;-0.998988095
-0.999428506;0.475806452;-0.636704428;-0.998688133;-0.998690476
-1;0.225806452;-0.345164448;-0.998867064;-0.998869048
-1;0.274193548;-0.407860572;-0.999761469;-0.999761905
-1;0.217741935;-0.308744103;-0.999463319;-0.999464286
-1;0.338709677;-0.480814217;-0.999582577;-0.999583333
-0.999427459;0.580645161;-0.748658407;-0.997734229;-0.997738095
-1;0.298387097;-0.43294551;-0.999761469;-0.999761905
-1;0.572580645;-0.73289902;-0.997495897;-0.9975
-0.999428506;0.467741935;-0.627901295;-0.998688133;-0.998690476
-1;0.314516129;-0.454588085;-0.999522948;-0.99952381
-1;0.524193548;-0.684004287;-0.998390102;-0.998392857
-0.999428506;0.459677419;-0.619219195;-0.998688133;-0.998690476
-1;0.491935484;-0.648880455;-0.99922481;-0.99922619
-1;0.427419355;-0.579756251;-0.99922481;-0.99922619
-0.999428506;0.483870968;-0.643429677;-0.998688133;-0.998690476
-0.999427656;0.580645161;-0.73933233;-0.997913075;-0.997916667
-0.999429093;0.241935484;-0.37866418;-0.999224771;-0.99922619
-1;0.459677419;-0.61585234;-0.99922481;-0.99922619
-1;0.435483871;-0.587668498;-0.999522948;-0.99952381
-0.999427459;0.588709677;-0.751645813;-0.997734229;-0.997738095
-0.999428571;0.5;-0.659239929;-0.998747757;-0.99875
-1;0.35483871;-0.499362224;-0.999045934;-0.999047619
-0.999429159;0.322580645;-0.46229657;-0.9992844;-0.999285714
-0.999428702;0.451612903;-0.610418551;-0.998867007;-0.998869048
-1;0.483870968;-0.641915667;-0.999045934;-0.999047619
-1;0.596774194;-0.755142854;-0.997078645;-0.997083333
-0.999428571;0.290322581;-0.430616636;-0.998747757;-0.99875
-1;0.379032258;-0.527413832;-0.999463319;-0.999464286
-0.99942831;0.540322581;-0.698856554;-0.998509265;-0.998511905
-1;0.314516129;-0.454626459;-0.999522948;-0.99952381
-0.999426934;0.620967742;-0.776457359;-0.997257332;-0.997261905
-0.999428506;0.475806452;-0.633512406;-0.998688133;-0.998690476
-0.999429159;0.346774194;-0.495064531;-0.9992844;-0.999285714
-1;0.362903226;-0.506161451;-0.99898631;-0.998988095
-1;0.427419355;-0.581030549;-0.99922481;-0.99922619
-0.999429354;0.362903226;-0.508590646;-0.999463292;-0.999464286
-0.99942759;0.60483871;-0.768282891;-0.997853459;-0.997857143
-0.999428441;0.540322581;-0.687093862;-0.99862851;-0.998630952
-0.999428637;0.524193548;-0.687322512;-0.998807382;-0.998809524
-0.999427656;0.532258065;-0.695962453;-0.997913075;-0.997916667
-0.999428637;0.532258065;-0.690309918;-0.998807382;-0.998809524
-0.99942831;0.556451613;-0.713887813;-0.998509265;-0.998511905
-1;0.419354839;-0.571147814;-0.999463319;-0.999464286
-1;0.387096774;-0.531134191;-0.999403691;-0.999404762
-0.999427656;0.588709677;-0.749073173;-0.997913075;-0.997916667
-1;0.612903226;-0.770745848;-0.997197857;-0.997202381
-1;0.596774194;-0.756691753;-0.996899831;-0.996904762
-0.999426342;0.612903226;-0.774106326;-0.996720865;-0.99672619
-1;0.508064516;-0.660719391;-0.99922481;-0.99922619
-1;0.379032258;-0.525365283;-0.999522948;-0.99952381
-1;0.258064516;-0.388875889;-0.999045934;-0.999047619
-1;0.387096774;-0.532857633;-0.998688199;-0.998690476
-1;0.370967742;-0.518149175;-0.998926687;-0.998928571
-0.999428441;0.548387097;-0.695896995;-0.99862851;-0.998630952
-1;0.588709677;-0.741308646;-0.997793951;-0.997797619
-1;0.5;-0.660468505;-0.998867064;-0.998869048
-0.999426277;0.653225806;-0.817975569;-0.996661261;-0.996666667
-1;0.362903226;-0.504805085;-0.999761469;-0.999761905
-1;0.451612903;-0.60505462;-0.999403691;-0.999404762
-1;0.556451613;-0.716944075;-0.997913177;-0.997916667
-1;0.532258065;-0.679692063;-0.998688199;-0.998690476
-1;0.564516129;-0.72726738;-0.998032405;-0.998035714
-0.999429028;0.217741935;-0.335461402;-0.999165142;-0.999166667
-1;0.35483871;-0.495799301;-0.999463319;-0.999464286
-1;0.258064516;-0.388562626;-0.999761469;-0.999761905
\n;;;;
-1;0.685483871;-0.813323115;-0.996303819;-0.996309524
