Recall;NFS;MI;MacroF1;ACC
-1;0.548387097;-0.722186799;-1;-1
-1;0.274193548;-0.4198261;-1;-1
-1;0.330645161;-0.486305244;-1;-1
-1;0.298387097;-0.450126215;-1;-1
-1;0.346774194;-0.505014679;-1;-1
-1;0.35483871;-0.514418613;-1;-1
-1;0.411290323;-0.576421532;-1;-1
-1;0.435483871;-0.602752327;-1;-1
-1;0.379032258;-0.540957283;-1;-1
-1;0.459677419;-0.629433367;-1;-1
-1;0.467741935;-0.63794913;-1;-1
-1;0.524193548;-0.697954308;-1;-1
-1;0.556451613;-0.730975389;-1;-1
-1;0.588709677;-0.761429763;-1;-1
-1;0.258064516;-0.397993923;-1;-1
-1;0.282258065;-0.431313757;-1;-1
-1;0.266129032;-0.409309633;-1;-1
-1;0.290322581;-0.440011075;-1;-1
-1;0.338709677;-0.495927694;-1;-1
-1;0.403225806;-0.567513191;-1;-1
-1;0.39516129;-0.558500248;-1;-1
-1;0.451612903;-0.620525392;-1;-1
-1;0.443548387;-0.611592422;-1;-1
-1;0.306451613;-0.458823533;-1;-1
-1;0.362903226;-0.52329135;-1;-1
-1;0.387096774;-0.549654601;-1;-1
-1;0.370967742;-0.532116523;-1;-1
-1;0.443548387;-0.611592422;-1;-1
-1;0.572580645;-0.746544486;-1;-1
-1;0.580645161;-0.752614873;-1;-1
-1;0.508064516;-0.680795209;-1;-1
-1;0.516129032;-0.689535873;-1;-1
-1;0.419354839;-0.58522417;-1;-1
-1;0.475806452;-0.64663927;-1;-1
-1;0.532258065;-0.706644447;-1;-1
-1;0.491935484;-0.6639254;-1;-1
-1;0.5;-0.672374494;-1;-1
-1;0.322580645;-0.476451825;-1;-1
-1;0.483870968;-0.654869464;-1;-1
-1;0.314516129;-0.467746716;-1;-1
-1;0.564516129;-0.737729596;-1;-1
-1;0.427419355;-0.593956952;-1;-1
-1;0.540322581;-0.713440948;-1;-1
\n;;;;
-1;0.596774194;-0.7657198;-1;-1
-1;0.233870968;-0.367111398;-1;-1
-1;0.524193548;-0.696611893;-1;-1
-1;0.258064516;-0.393616754;-1;-1
-1;0.290322581;-0.440093459;-1;-1
-1;0.346774194;-0.504817138;-1;-1
-1;0.306451613;-0.45807443;-1;-1
-1;0.314516129;-0.46785329;-1;-1
-1;0.338709677;-0.494917648;-1;-1
-1;0.25;-0.375156343;-1;-1
-1;0.322580645;-0.477001741;-1;-1
-1;0.298387097;-0.4488957;-1;-1
-1;0.35483871;-0.513977991;-1;-1
-1;0.370967742;-0.531880861;-1;-1
-1;0.330645161;-0.486088997;-1;-1
-1;0.362903226;-0.522782595;-1;-1
-1;0.467741935;-0.638113281;-1;-1
-1;0.403225806;-0.567297265;-1;-1
-1;0.379032258;-0.540706034;-1;-1
-1;0.451612903;-0.620811676;-1;-1
-1;0.475806452;-0.646938454;-1;-1
-1;0.5;-0.671890746;-1;-1
-1;0.572580645;-0.745627732;-1;-1
-1;0.266129032;-0.411584965;-1;-1
-1;0.411290323;-0.576101869;-1;-1
-1;0.419354839;-0.585231207;-1;-1
-1;0.274193548;-0.420649341;-1;-1
-1;0.532258065;-0.705463105;-1;-1
-1;0.443548387;-0.611960145;-1;-1
-1;0.39516129;-0.558280536;-1;-1
-1;0.282258065;-0.42923879;-1;-1
-1;0.491935484;-0.663746623;-1;-1
-1;0.508064516;-0.680382077;-1;-1
-1;0.548387097;-0.720953782;-1;-1
-1;0.580645161;-0.751821252;-1;-1
-1;0.435483871;-0.603134972;-1;-1
-1;0.427419355;-0.593500815;-1;-1
-1;0.459677419;-0.629058406;-1;-1
-1;0.564516129;-0.736775468;-1;-1
-1;0.387096774;-0.549534686;-1;-1
-1;0.588709677;-0.760590132;-1;-1
-1;0.483870968;-0.655208063;-1;-1
