Recall;NFS;MI;MacroF1;ACC
-1;0.64516129;-0.811323238;-1;-1
-1;0.572580645;-0.743995568;-1;-1
-1;0.322580645;-0.476456255;-1;-1
-1;0.201612903;-0.305239938;-1;-1
-1;0.379032258;-0.538820933;-1;-1
-1;0.5;-0.670052002;-1;-1
-1;0.258064516;-0.401970805;-1;-1
-1;0.443548387;-0.609350694;-1;-1
-1;0.35483871;-0.512395398;-1;-1
-1;0.241935484;-0.379369917;-1;-1
-1;0.314516129;-0.467602649;-1;-1
-1;0.596774194;-0.764507878;-1;-1
-1;0.620967742;-0.78753053;-1;-1
-1;0.516129032;-0.683012713;-1;-1
-1;0.459677419;-0.628133258;-1;-1
-1;0.419354839;-0.583673999;-1;-1
-1;0.637096774;-0.802276654;-1;-1
-1;0.548387097;-0.718381007;-1;-1
-1;0.282258065;-0.428580592;-1;-1
-1;0.491935484;-0.660731551;-1;-1
-1;0.411290323;-0.574820917;-1;-1
-1;0.290322581;-0.438603783;-1;-1
-1;0.612903226;-0.781575804;-1;-1
-1;0.532258065;-0.703050882;-1;-1
-1;0.435483871;-0.60119649;-1;-1
-1;0.39516129;-0.556517293;-1;-1
-1;0.427419355;-0.592820207;-1;-1
-1;0.306451613;-0.45836215;-1;-1
-1;0.387096774;-0.547666405;-1;-1
-1;0.25;-0.38941635;-1;-1
-1;0.467741935;-0.636481783;-1;-1
-1;0.370967742;-0.529419018;-1;-1
-1;0.451612903;-0.618152935;-1;-1
-1;0.524193548;-0.694198586;-1;-1
-1;0.217741935;-0.332903479;-1;-1
-1;0.475806452;-0.644373646;-1;-1
-1;0.362903226;-0.520898857;-1;-1
-1;0.540322581;-0.711266512;-1;-1
-1;0.508064516;-0.678904297;-1;-1
-1;0.403225806;-0.565370374;-1;-1
-1;0.60483871;-0.773360173;-1;-1
-1;0.330645161;-0.485048949;-1;-1
\n;;;;
-1;0.298387097;-0.449482587;-1;-1
-1;0.35483871;-0.513537392;-1;-1
-1;0.403225806;-0.567627071;-1;-1
-1;0.620967742;-0.793613055;-1;-1
-1;0.564516129;-0.739527476;-1;-1
-1;0.451612903;-0.6205195;-1;-1
-1;0.508064516;-0.681715247;-1;-1
-1;0.25;-0.386651743;-1;-1
-1;0.475806452;-0.646682721;-1;-1
-1;0.60483871;-0.777693337;-1;-1
-1;0.362903226;-0.522437074;-1;-1
-1;0.572580645;-0.7482516;-1;-1
-1;0.483870968;-0.655451289;-1;-1
-1;0.387096774;-0.549906623;-1;-1
-1;0.314516129;-0.468122764;-1;-1
-1;0.258064516;-0.397467507;-1;-1
-1;0.532258065;-0.706759288;-1;-1
-1;0.411290323;-0.576372922;-1;-1
-1;0.419354839;-0.585154644;-1;-1
-1;0.5;-0.672887582;-1;-1
-1;0.338709677;-0.495904838;-1;-1
-1;0.322580645;-0.47726466;-1;-1
-1;0.274193548;-0.416367416;-1;-1
-1;0.306451613;-0.458420925;-1;-1
-1;0.548387097;-0.723516317;-1;-1
-1;0.346774194;-0.504673405;-1;-1
-1;0.612903226;-0.784785775;-1;-1
-1;0.266129032;-0.407429078;-1;-1
-1;0.443548387;-0.611422847;-1;-1
-1;0.370967742;-0.531267388;-1;-1
-1;0.459677419;-0.629035263;-1;-1
-1;0.516129032;-0.690408494;-1;-1
-1;0.39516129;-0.558754453;-1;-1
-1;0.524193548;-0.697471216;-1;-1
-1;0.596774194;-0.772522641;-1;-1
-1;0.435483871;-0.602784076;-1;-1
-1;0.556451613;-0.732343598;-1;-1
-1;0.580645161;-0.75707888;-1;-1
-1;0.467741935;-0.638033918;-1;-1
-1;0.491935484;-0.663967365;-1;-1
\n;;;;
-1;0.411290323;-0.574832633;-1;-1
-1;0.298387097;-0.447630347;-1;-1
-1;0.572580645;-0.743032651;-1;-1
-1;0.459677419;-0.62733046;-1;-1
-1;0.241935484;-0.360319477;-1;-1
-1;0.516129032;-0.686067728;-1;-1
-1;0.35483871;-0.511959574;-1;-1
-1;0.661290323;-0.805968267;-1;-1
-1;0.508064516;-0.677652182;-1;-1
-1;0.290322581;-0.430422972;-1;-1
-1;0.379032258;-0.539239714;-1;-1
-1;0.39516129;-0.556195204;-1;-1
-1;0.596774194;-0.767734389;-1;-1
-1;0.266129032;-0.403551307;-1;-1
-1;0.60483871;-0.775672105;-1;-1
-1;0.483870968;-0.652344002;-1;-1
-1;0.524193548;-0.693973925;-1;-1
-1;0.274193548;-0.41237648;-1;-1
-1;0.427419355;-0.591915548;-1;-1
-1;0.25;-0.369171741;-1;-1
