gen,nevals,Tiempo
1,68,0.005846738815307617
2,69,0.017379283905029297
3,85,0.026221275329589844
4,84,0.034574031829833984
5,85,0.04065823554992676
6,75,0.05078744888305664
7,77,0.05532646179199219
8,84,0.06641340255737305
9,67,0.07468700408935547
10,79,0.0830538272857666
11,79,0.09487581253051758
12,84,0.10642671585083008
13,75,0.11862349510192871
14,68,0.12592244148254395
15,77,0.13098526000976562
16,78,0.13786077499389648
17,82,0.1455848217010498
18,83,0.15560436248779297
19,78,0.15976214408874512
20,72,0.17081952095031738
21,69,0.1763148307800293
22,75,0.18555951118469238
23,78,0.19405913352966309
24,81,0.20063424110412598
25,80,0.2153775691986084
26,78,0.22665715217590332
27,78,0.23574566841125488
28,70,0.24688220024108887
29,75,0.2563915252685547
30,73,0.2655680179595947
31,84,0.2734522819519043
32,78,0.2803049087524414
33,82,0.28690242767333984
34,81,0.2973184585571289
35,78,0.3064112663269043
36,79,0.31650686264038086
37,76,0.3394656181335449
38,78,0.37078094482421875
39,79,0.39542293548583984
40,80,0.4191455841064453
41,75,0.449387788772583
42,70,0.46698498725891113
43,83,0.48105502128601074
44,78,0.49448299407958984
45,85,0.5096685886383057
46,65,0.5254273414611816
47,79,0.5354759693145752
48,79,0.539527416229248
49,84,0.5502598285675049
50,72,0.5619926452636719
51,81,0.5704162120819092
52,77,0.57668137550354
53,74,0.5865552425384521
54,82,0.5965611934661865
55,75,0.6065542697906494
56,74,0.6153805255889893
57,73,0.6293249130249023
58,75,0.6479523181915283
59,71,0.6665410995483398
60,85,0.6772067546844482
61,79,0.6853630542755127
62,77,0.694373369216919
63,83,0.6999282836914062
64,81,0.7133049964904785
65,76,0.7232170104980469
66,77,0.7312946319580078
67,79,0.7387123107910156
68,81,0.7497103214263916
69,81,0.7590732574462891
70,78,0.765376091003418
71,83,0.775519609451294
72,85,0.7805626392364502
73,79,0.7945847511291504
74,84,0.8032312393188477
75,82,0.8094077110290527
76,72,0.8197505474090576
77,76,0.8276278972625732
78,75,0.8354172706604004
79,73,0.8434786796569824
80,85,0.8510012626647949
81,82,0.8601655960083008
82,78,0.8668508529663086
83,67,0.8763248920440674
84,82,0.8855373859405518
85,77,0.8954081535339355
86,75,0.9059462547302246
87,75,0.9151272773742676
88,83,0.9242517948150635
89,79,0.9347012042999268
90,83,0.9467160701751709
91,77,0.9564452171325684
92,81,0.9645187854766846
93,75,0.9743630886077881
94,74,0.9807116985321045
95,79,0.9867911338806152
96,77,0.9968948364257812
97,72,1.0065839290618896
98,80,1.0156962871551514
99,82,1.028296947479248
100,81,1.0388703346252441
101,78,1.045530080795288
102,83,1.0556254386901855
103,83,1.0667333602905273
104,83,1.0763695240020752
105,69,1.0844454765319824
106,74,1.0914881229400635
