f1,f2,f3
0,81,78,40,52,36,58,43,90,12,9,70,18,97,47,7,51,55,56,63,22,68,37,50,29,44,84,35,19,91,26,69,95,27,83,34,65,33,76,96,16,39,24,17,75,23,85,8,5,60,87,32,66,14,72,46,28,21,2,30,67,15,38,73,4,62,94,77,64,82,48,57,31,79,86,93,80,89,49,25,13,74,45,20,59,61,3,99,41,11,88,6,71,54,10,53,98,1,92,42
18,26,62,49,46,72,23,29,44,79,86,38,59,25,82,83,80,27,43,20,53,17,24,92,22,45,21,85,41,2,35,4,5,94,87,13,3,61,91,56,66,51,98,12,9,95,15,75,76,60,16,68,97,63,48,34,74,54,31,1,90,88,99,7,50,69,40,89,32,37,6,30,33,96,8,73,11,55,28,10,81,58,57,42,52,36,65,70,64,19,0,47,93,77,78,67,14,39,71,84
58,68,46,72,14,66,32,87,60,30,2,21,92,42,69,95,27,35,84,44,29,50,37,28,5,0,88,11,65,33,76,96,16,39,24,8,63,9,70,18,67,15,38,73,4,62,94,17,75,23,85,45,20,64,6,71,26,86,93,80,89,36,41,99,3,61,59,53,10,54,83,19,91,97,47,7,77,79,56,55,51,74,13,52,40,78,22,81,49,25,34,43,90,12,31,57,48,82,98,1
0,81,78,49,25,13,74,33,76,96,16,39,45,65,34,83,27,95,69,26,91,19,35,84,44,29,50,37,68,22,63,56,55,51,7,47,97,12,90,43,58,36,52,40,89,80,93,86,79,31,57,48,82,64,77,9,59,20,24,17,75,23,85,8,5,60,87,32,66,14,72,46,28,21,2,30,67,15,94,62,4,73,38,18,70,61,3,99,41,11,88,6,71,54,10,53,98,1,92,42
0,1,98,53,10,54,95,27,83,69,14,72,46,60,87,9,49,25,34,36,55,51,24,43,58,81,61,15,67,18,70,76,48,42,28,78,3,71,26,22,99,41,45,20,13,52,40,74,73,38,35,84,30,8,21,2,23,75,17,94,62,4,86,90,12,85,63,96,16,68,82,64,6,66,32,37,50,29,31,57,59,5,91,93,80,89,39,44,92,19,65,97,47,7,77,79,56,33,11,88
84,35,67,6,45,12,26,43,58,80,28,87,60,22,69,59,2,30,11,88,4,73,38,56,79,76,74,86,55,1,98,44,75,23,92,21,90,17,96,77,7,49,25,34,48,47,39,83,54,10,53,97,32,85,93,68,42,0,3,36,46,63,61,65,99,41,37,50,89,15,29,62,94,64,33,91,70,57,66,14,72,5,51,31,24,95,9,16,19,81,27,18,8,78,82,20,13,52,40,71
16,36,73,24,79,99,41,31,94,83,33,15,67,62,1,59,38,98,19,7,22,68,37,34,48,61,91,76,39,71,63,97,95,90,86,74,60,21,45,87,56,66,58,29,23,82,27,28,30,2,65,0,57,44,8,80,46,72,14,50,6,55,11,53,89,13,5,54,3,85,52,42,25,70,64,81,10,75,35,4,96,49,92,84,17,51,69,47,78,77,18,26,88,40,9,12,93,32,20,43
0,1,98,53,10,54,52,40,78,32,66,76,92,42,65,97,47,46,13,7,73,38,91,37,8,90,12,58,43,24,23,4,6,64,29,50,30,28,5,81,85,77,93,31,57,96,33,72,16,56,15,67,18,70,9,49,25,34,36,89,80,82,48,63,99,41,2,3,45,69,95,27,83,74,86,79,51,55,26,44,75,17,94,62,71,39,87,60,22,84,20,59,61,35,19,14,68,21,11,88
0,1,98,53,10,54,59,57,35,19,68,16,56,79,77,85,81,5,28,30,3,76,23,61,31,93,86,74,83,27,95,69,26,71,62,7,47,97,92,22,60,87,65,42,48,55,51,46,73,38,15,67,18,70,9,49,25,34,6,64,11,21,44,75,17,94,13,66,2,8,90,12,58,43,24,72,14,84,20,45,41,99,63,96,33,32,78,40,52,82,80,89,36,4,91,37,50,29,39,88
81,79,77,7,47,97,13,52,40,27,95,69,26,71,6,64,43,22,14,56,55,51,5,91,82,18,33,59,20,45,41,99,78,68,16,96,63,67,48,42,15,38,73,4,62,94,17,75,46,72,44,0,1,98,53,10,54,83,85,30,8,90,12,84,35,19,65,76,23,61,58,70,25,49,9,2,3,24,92,57,31,29,50,37,32,66,60,87,36,34,39,89,80,93,86,74,28,21,11,88
8,46,14,28,87,34,24,92,56,38,15,19,91,72,77,64,82,79,73,4,62,94,65,61,50,89,51,71,81,58,43,20,30,99,41,37,32,67,35,84,44,68,3,33,17,45,22,98,1,27,95,93,25,57,49,10,54,2,16,39,59,69,26,55,86,74,60,80,7,36,0,85,23,75,6,42,48,76,96,63,83,78,40,52,13,90,12,9,70,18,31,53,97,47,66,5,29,21,11,88
8,12,90,0,1,58,43,30,28,5,81,85,77,79,56,16,72,57,31,93,86,74,83,27,95,64,29,15,38,73,4,62,94,17,75,44,39,87,60,22,84,20,45,41,99,63,96,33,13,52,40,78,32,66,2,3,76,23,61,59,7,50,37,10,54,92,42,65,97,47,71,6,69,48,82,80,89,36,34,25,49,9,70,18,67,46,91,53,98,24,51,55,26,35,19,68,14,21,11,88
82,99,42,84,73,85,5,68,44,89,50,90,77,69,81,37,13,39,1,38,62,57,31,91,10,6,64,32,66,14,4,17,94,53,92,54,65,80,26,36,34,78,8,93,61,12,9,41,28,87,11,88,71,59,19,58,18,24,15,79,30,52,40,7,51,97,95,98,22,45,21,60,74,86,48,16,25,70,46,0,3,72,49,75,76,2,43,20,23,27,47,33,96,83,56,67,35,55,63,29
0,1,43,19,35,26,55,51,24,98,53,10,54,92,42,65,97,47,71,6,69,48,82,80,89,36,34,25,49,9,70,18,67,46,91,37,50,7,59,61,23,4,62,94,17,75,44,39,87,60,22,84,20,45,41,99,63,96,33,13,52,40,78,32,66,2,3,76,73,38,15,29,64,95,27,83,74,86,93,31,57,72,16,56,79,77,85,81,5,28,30,8,90,12,58,68,14,21,11,88
0,67,27,83,24,64,82,30,8,78,45,20,77,79,54,93,26,69,95,18,49,66,32,37,50,23,75,17,94,62,4,73,38,15,33,3,28,48,57,31,63,22,68,5,81,58,43,90,96,19,35,56,55,42,92,1,98,53,10,29,44,84,60,87,34,36,46,72,59,7,47,97,2,21,80,89,14,99,41,76,91,61,65,85,88,11,52,40,74,13,25,70,9,12,16,39,6,71,86,51
16,36,73,53,44,57,40,23,39,71,63,37,68,93,12,9,82,15,33,83,94,31,41,99,79,45,67,62,49,92,4,98,38,59,1,65,42,25,85,60,76,91,61,48,19,96,77,18,26,88,0,51,69,95,97,28,87,50,14,72,10,75,5,54,3,29,58,66,90,47,78,80,46,81,64,70,74,56,52,2,30,6,55,11,27,8,89,13,21,86,35,84,17,24,34,7,22,32,20,43
10,49,84,44,89,59,74,86,55,50,20,12,29,83,70,65,4,76,26,88,66,56,64,40,52,91,75,33,22,48,53,31,1,90,30,99,34,68,5,25,57,35,28,93,8,79,77,67,13,24,73,54,92,42,0,16,98,23,7,80,82,9,15,38,32,61,60,46,62,97,95,69,6,27,18,45,21,11,87,58,43,72,14,19,51,85,17,94,81,78,3,39,36,96,71,47,37,63,2,41
23,20,43,2,76,75,8,78,13,39,1,38,62,57,84,42,99,41,9,12,27,47,33,53,96,54,83,15,24,18,58,19,31,51,97,95,98,22,45,77,69,81,37,34,36,94,17,26,80,65,4,14,72,3,0,46,70,25,16,48,86,74,60,21,90,50,89,44,68,5,55,93,49,66,32,64,6,52,40,7,73,85,63,29,35,28,87,11,88,61,30,10,91,92,59,71,82,67,56,79
0,63,99,41,45,69,6,24,86,74,59,92,22,60,87,36,14,72,82,48,57,31,13,52,76,93,39,65,46,97,95,64,47,7,77,20,5,28,89,40,33,3,11,88,75,23,2,21,29,44,42,78,26,71,80,90,12,68,16,96,43,58,81,61,35,84,30,8,50,37,32,66,34,25,49,9,70,79,56,55,51,85,17,94,62,4,73,38,15,67,18,27,91,19,83,54,10,53,98,1
10,49,84,44,89,59,74,86,55,50,20,12,75,91,52,40,64,56,66,88,26,76,4,65,70,83,29,33,18,27,6,69,95,97,62,46,60,61,32,38,15,9,82,80,7,23,98,16,0,42,92,54,73,24,13,67,77,79,8,93,28,35,57,25,5,68,34,99,30,90,1,31,53,48,22,45,21,11,87,58,43,72,14,19,51,85,17,94,81,78,3,39,36,96,71,47,37,63,2,41
16,53,44,57,40,23,85,25,42,65,49,92,4,98,59,1,62,67,46,81,64,70,74,56,52,99,58,28,27,8,89,13,21,86,35,84,17,24,29,73,38,15,61,91,76,39,71,63,37,68,93,12,9,82,48,19,96,45,79,11,55,6,30,2,97,95,69,51,0,88,26,18,77,80,78,47,90,50,66,60,87,36,34,41,33,83,94,31,3,54,5,75,10,72,14,7,22,32,20,43
0,1,98,30,8,21,10,53,84,35,38,73,74,40,52,13,33,11,42,48,76,70,18,67,15,61,81,58,43,20,63,85,12,90,86,4,62,94,17,75,23,2,54,83,27,95,69,14,72,46,60,87,9,49,25,34,36,55,51,24,45,41,99,91,93,80,89,96,16,68,82,64,6,66,32,37,50,29,31,57,59,56,79,77,7,47,97,65,19,92,44,39,5,71,26,22,3,78,28,88
0,81,78,49,25,13,74,45,39,16,96,76,20,24,17,75,23,85,8,5,60,87,32,66,14,72,46,28,21,2,30,67,15,94,62,4,73,38,18,70,9,77,64,82,48,57,31,79,86,93,80,89,40,52,36,58,43,90,12,97,47,7,51,55,56,63,22,68,37,50,29,44,84,35,19,91,26,69,95,27,83,34,65,33,59,61,3,99,41,11,88,6,71,54,10,53,98,1,92,42
10,49,84,44,89,59,31,21,35,46,99,30,4,65,70,98,33,18,58,43,85,51,19,86,74,60,61,32,48,34,15,38,81,93,25,57,45,22,26,68,5,28,87,11,88,9,82,80,97,95,69,6,27,83,16,96,71,47,37,63,2,76,0,42,92,54,94,17,72,14,20,12,90,36,1,66,56,64,40,52,91,29,8,78,3,39,53,73,24,13,7,62,55,50,79,77,67,23,75,41
0,1,98,53,10,54,71,26,46,72,14,69,95,27,83,93,80,12,90,86,74,40,52,47,97,65,19,92,44,39,89,99,41,45,20,91,59,64,6,66,32,37,50,29,31,57,3,78,42,48,22,60,36,34,25,49,24,5,84,35,61,81,58,43,55,51,82,9,88,11,87,28,30,8,21,2,23,75,18,67,15,38,73,4,62,94,17,70,76,68,16,96,63,85,13,7,77,79,56,33
0,1,98,53,10,54,52,40,78,32,66,76,92,42,65,97,47,46,13,7,91,37,50,29,64,6,4,23,73,38,15,67,18,70,9,49,25,34,36,89,80,82,48,63,99,41,2,3,45,69,95,27,83,20,84,22,60,87,39,71,62,94,17,75,44,26,55,51,24,43,58,12,90,8,30,28,5,81,85,77,93,31,57,96,33,72,16,56,79,86,74,59,61,35,19,14,68,21,11,88
0,63,99,41,45,69,6,24,86,74,59,92,22,60,87,36,31,13,52,76,93,39,65,46,97,95,72,14,57,48,82,64,47,7,77,20,44,29,21,2,23,75,71,26,78,42,5,28,89,40,67,18,27,91,19,83,54,10,53,90,80,88,11,3,33,85,17,94,62,4,73,38,15,51,55,56,79,70,9,49,25,34,66,32,37,50,8,30,84,35,61,81,58,43,96,16,68,12,98,1
0,1,43,58,12,90,8,30,28,5,81,85,77,79,56,16,72,57,31,93,86,74,83,27,95,64,29,15,38,73,76,3,2,66,32,78,40,52,13,33,96,63,99,41,45,20,84,22,60,87,39,44,75,17,94,62,4,23,61,59,7,50,37,91,46,67,18,70,9,49,25,34,36,89,80,82,48,55,51,53,98,24,10,54,92,42,65,97,47,71,6,69,26,35,19,68,14,21,11,88
0,1,98,53,10,54,83,27,95,41,99,71,26,22,3,78,28,42,48,76,70,18,67,15,61,81,58,43,24,51,55,36,34,25,49,9,87,60,46,72,14,69,45,20,13,52,40,74,73,38,35,84,30,8,21,2,23,75,17,94,62,4,86,90,12,85,63,96,16,68,82,64,6,66,32,37,50,19,92,44,39,89,80,93,91,5,59,57,31,29,65,97,47,7,77,79,56,33,11,88
70,18,33,65,19,35,84,30,8,90,12,85,83,54,10,53,98,22,64,6,71,26,69,95,27,97,47,7,77,79,81,61,59,55,51,31,57,48,67,63,96,16,68,78,99,41,45,76,23,29,50,37,32,89,39,44,72,46,75,17,94,62,4,73,38,15,42,92,24,3,2,9,49,25,82,91,5,56,14,1,0,34,36,87,60,58,43,20,13,52,40,66,80,93,86,74,28,21,11,88
0,81,78,40,52,36,58,43,90,12,9,70,18,97,47,7,51,55,8,85,23,75,17,24,65,33,76,96,16,39,34,95,27,83,69,26,91,19,35,84,44,94,77,64,82,48,57,31,79,50,37,68,22,63,56,5,60,87,32,66,14,72,46,28,21,2,30,67,15,38,73,4,62,29,86,93,80,89,88,11,41,99,3,61,59,20,45,74,13,25,49,6,71,54,10,53,98,1,92,42
46,49,10,81,58,13,66,57,99,41,2,35,4,7,77,20,43,97,47,0,83,33,25,26,18,24,21,45,78,28,93,80,82,79,44,29,30,8,87,63,22,88,19,23,39,16,38,17,92,95,69,40,89,12,37,6,48,42,64,70,65,94,5,75,76,72,14,51,98,32,31,1,90,91,61,68,59,60,71,27,3,85,62,67,15,86,53,34,74,54,9,50,55,56,52,36,73,11,96,84
58,68,46,72,14,66,32,87,60,30,2,21,92,42,8,24,39,16,96,76,33,65,69,95,27,35,84,44,29,50,37,28,5,0,88,11,78,40,52,13,74,45,20,64,6,71,26,86,93,80,89,36,41,99,3,61,59,82,48,57,31,12,90,43,34,25,49,81,22,63,9,70,18,67,15,38,73,4,62,94,17,75,23,85,51,55,56,79,77,7,47,97,91,19,83,54,10,53,98,1
0,88,11,21,2,30,60,68,97,47,7,44,84,35,34,79,77,24,22,29,71,26,69,43,33,3,55,56,19,95,27,83,38,32,37,50,39,41,99,63,96,16,8,76,64,82,48,57,31,13,52,6,61,51,58,81,70,18,85,15,89,59,46,65,4,73,67,91,25,49,92,1,10,54,66,62,94,17,75,86,74,14,72,87,28,5,36,20,80,93,23,45,78,40,90,12,9,53,98,42
70,18,33,65,19,35,84,30,8,90,12,85,83,54,10,53,98,22,43,64,6,71,26,69,95,27,40,52,13,97,47,7,77,79,81,61,59,55,51,31,57,48,67,63,96,16,68,78,99,41,45,20,76,23,58,29,50,37,32,66,60,87,36,34,0,1,14,56,5,91,82,25,49,9,2,3,24,92,42,15,38,73,4,62,94,17,75,46,72,44,39,89,80,93,86,74,28,21,11,88
0,63,99,41,45,69,6,24,86,61,35,84,30,8,50,37,32,66,34,25,49,9,70,79,56,55,51,15,38,73,4,62,94,17,85,67,18,27,91,19,83,54,10,53,90,80,88,11,3,33,40,89,28,5,42,78,26,71,75,23,2,21,29,44,20,77,7,47,64,82,48,57,14,72,95,97,46,65,39,93,76,52,13,31,36,87,60,22,92,59,74,81,58,43,96,16,68,12,98,1
10,49,84,44,89,59,78,3,39,53,48,71,47,37,63,2,30,99,34,31,36,21,45,22,96,16,98,5,25,57,35,58,43,85,51,19,14,72,17,94,81,93,28,87,11,88,26,76,4,65,70,83,29,23,67,95,97,62,46,8,79,77,69,6,27,13,24,73,54,92,42,0,68,33,18,7,80,82,9,15,38,32,61,60,74,86,55,50,20,1,66,56,64,40,52,91,75,12,90,41
10,54,78,42,44,29,50,68,16,96,63,25,49,9,70,15,67,18,27,95,97,91,83,38,73,4,62,94,17,75,23,85,51,55,56,79,43,58,45,41,99,34,66,32,37,12,90,80,71,26,69,6,61,24,86,74,59,92,22,60,87,36,14,72,46,65,84,35,19,39,93,8,76,52,13,31,57,48,82,64,47,7,77,20,81,5,28,30,89,40,33,3,2,21,11,88,0,53,98,1
0,14,72,46,28,21,2,30,67,15,94,62,4,73,38,18,70,9,77,74,13,25,49,39,16,96,76,33,65,34,83,27,95,56,29,44,84,35,19,91,26,69,50,37,68,22,63,55,51,7,47,97,12,90,43,58,36,52,40,89,80,93,86,79,31,57,48,82,64,45,78,81,66,32,87,60,5,8,85,23,75,17,24,20,59,61,3,99,41,11,88,6,71,54,10,53,98,1,92,42
0,1,98,53,10,54,52,40,78,32,66,76,92,42,65,97,47,46,13,7,91,37,50,29,64,6,4,23,73,38,15,67,18,70,9,5,81,85,77,93,31,57,96,33,72,16,56,79,86,74,83,27,95,69,45,3,2,41,99,63,48,82,80,89,36,34,25,49,28,30,8,90,12,58,43,24,51,55,26,44,75,17,94,62,71,39,87,60,22,84,20,59,61,35,19,68,14,21,11,88
54,37,91,0,40,52,6,66,32,25,60,55,5,19,15,29,21,45,22,98,77,89,81,69,47,8,88,61,59,7,56,79,93,99,24,73,78,13,67,44,90,17,75,18,85,35,9,12,27,95,28,87,11,49,58,57,14,80,65,4,26,62,48,16,74,86,36,34,83,63,38,23,92,30,10,50,94,41,71,82,39,70,46,33,1,96,43,20,53,2,76,72,3,68,31,51,97,64,42,84
0,1,98,53,10,54,52,40,78,32,66,76,26,44,71,39,87,60,22,84,20,59,61,63,9,70,18,67,15,38,73,4,62,94,17,75,23,85,51,55,56,79,77,7,47,97,50,37,13,46,65,42,92,24,43,58,12,90,8,30,28,5,81,93,31,57,96,33,72,16,86,74,83,27,95,69,45,3,2,41,99,48,82,80,89,36,34,25,29,64,6,49,91,35,19,68,14,21,11,88
0,88,11,21,2,35,3,33,40,89,30,28,5,81,20,77,7,47,64,82,48,57,31,13,52,76,8,93,39,65,46,72,14,36,87,60,22,92,59,74,86,24,61,6,69,26,55,56,79,43,58,45,41,99,63,96,16,68,12,90,80,71,51,85,23,75,17,94,62,4,73,38,83,19,91,97,95,27,18,67,15,70,9,49,25,34,66,32,37,50,29,44,84,42,78,54,10,53,98,1
70,18,33,65,19,73,38,15,42,62,94,92,24,3,2,9,49,25,82,91,5,56,14,1,0,34,36,87,60,66,59,55,51,31,57,48,67,63,96,16,68,78,99,41,45,89,39,44,72,46,75,17,4,35,84,30,8,90,12,85,83,54,10,53,98,79,77,7,6,37,32,61,81,22,43,64,47,97,13,52,40,27,95,69,26,71,50,29,58,23,76,20,80,93,86,74,28,21,11,88
0,1,98,53,10,54,2,21,40,89,30,28,5,81,20,77,7,47,64,82,48,57,31,13,52,76,8,93,39,65,46,72,14,36,87,60,99,41,45,58,43,79,56,55,26,69,6,61,24,86,74,59,92,22,63,96,16,68,12,90,80,71,51,85,23,75,17,94,62,4,73,38,83,19,91,97,95,27,18,67,15,70,9,49,25,34,66,32,84,35,42,78,44,37,50,29,3,33,11,88
