gen,nevals,Tiempo
1,92,0.04400038719177246
2,92,0.0960385799407959
3,92,0.1640005111694336
4,92,0.24399948120117188
5,92,0.29600048065185547
6,92,0.3482065200805664
7,92,0.39220690727233887
8,92,0.44020652770996094
9,92,0.48824596405029297
10,92,0.5322420597076416
11,92,0.5842006206512451
12,92,0.6321992874145508
13,92,0.6802389621734619
14,92,0.7242016792297363
15,92,0.768197774887085
16,92,0.8162374496459961
17,92,0.8641996383666992
18,92,0.9161975383758545
19,92,0.9681980609893799
20,92,1.0401990413665771
21,92,1.1321988105773926
22,92,1.1761994361877441
23,92,1.2281439304351807
24,92,1.276144027709961
25,92,1.320143699645996
26,92,1.3681423664093018
27,92,1.416182041168213
28,92,1.468191385269165
29,92,1.5241477489471436
30,92,1.6121435165405273
31,92,1.6801435947418213
32,92,1.7321195602416992
33,92,1.7761194705963135
34,92,1.8241314888000488
35,92,1.8721303939819336
36,92,1.916128396987915
37,92,1.9721314907073975
38,92,2.016167163848877
39,92,2.064131021499634
40,92,2.1121296882629395
41,92,2.156170606613159
42,92,2.20816707611084
43,92,2.2561306953430176
44,92,2.3044798374176025
45,92,2.348086357116699
46,92,2.3920884132385254
47,92,2.444124937057495
48,92,2.484086513519287
49,92,2.528088092803955
50,92,2.5801239013671875
51,92,2.628087282180786
52,92,2.676124334335327
53,92,2.724088191986084
54,92,2.768085479736328
55,92,2.8161263465881348
56,92,2.8641231060028076
57,92,2.908087730407715
58,92,2.960085153579712
59,92,3.008087158203125
60,92,3.060084581375122
61,92,3.1040878295898438
62,92,3.148124933242798
63,92,3.196086883544922
64,92,3.24808406829834
65,92,3.292086124420166
66,92,3.340096950531006
67,92,3.388084650039673
68,92,3.4361274242401123
69,92,3.4841248989105225
70,92,3.532085418701172
71,92,3.5801234245300293
72,92,3.6241226196289062
73,92,3.6720855236053467
74,92,3.720085382461548
75,92,3.76412034034729
76,92,3.8120839595794678
77,92,3.856084108352661
78,92,3.9081215858459473
79,92,3.9521210193634033
80,92,3.996122360229492
81,92,4.040128231048584
82,92,4.08408260345459
83,92,4.128081798553467
84,92,4.189069986343384
85,92,4.229029417037964
86,92,4.287623167037964
87,92,4.339358568191528
88,92,4.387373208999634
89,92,4.439982652664185
90,92,4.485355615615845
91,92,4.528056383132935
92,92,4.573544025421143
93,92,4.619379997253418
94,92,4.66304087638855
95,92,4.709679126739502
96,92,4.755360126495361
97,92,4.80951452255249
98,92,4.857078552246094
99,92,4.900173187255859
100,92,4.955234527587891
101,92,5.011740446090698
102,92,5.05930233001709
103,92,5.115346908569336
104,92,5.163209915161133
105,92,5.203173637390137
106,92,5.255688667297363
107,92,5.303647756576538
108,92,5.349594831466675
109,92,5.40116286277771
110,92,5.449171304702759
111,92,5.500334978103638
112,92,5.540452718734741
113,92,5.590153455734253
114,92,5.645214557647705
115,92,5.693534851074219
116,92,5.740478038787842
117,92,5.7833473682403564
118,92,5.83039927482605
119,92,5.875527858734131
120,92,5.925116539001465
121,92,5.979964733123779
122,92,6.050417900085449
123,92,6.097322463989258
