gen,nevals,Tiempo
1,83,0.07375454902648926
2,75,0.08498311042785645
3,80,0.09368085861206055
4,78,0.09819626808166504
5,68,0.11103653907775879
6,78,0.11672401428222656
7,84,0.12575125694274902
8,74,0.12983369827270508
9,76,0.13847684860229492
10,76,0.1457061767578125
11,81,0.1538684368133545
12,81,0.15994882583618164
13,74,0.16592979431152344
14,66,0.17540192604064941
15,72,0.18144798278808594
16,78,0.1886441707611084
17,83,0.1966259479522705
18,75,0.20837855339050293
19,79,0.21980047225952148
20,68,0.22702455520629883
21,83,0.23662734031677246
22,84,0.24688291549682617
23,85,0.25197434425354004
24,73,0.260021448135376
25,77,0.265566349029541
26,80,0.27638721466064453
27,76,0.2814798355102539
28,79,0.28867077827453613
29,81,0.29658055305480957
30,76,0.3056464195251465
31,82,0.3158750534057617
32,74,0.32344889640808105
33,81,0.33069372177124023
34,81,0.33958864212036133
35,80,0.34656238555908203
36,76,0.35576438903808594
37,73,0.36341094970703125
38,83,0.37082648277282715
39,83,0.37747788429260254
40,75,0.3877584934234619
41,73,0.39674973487854004
42,75,0.405040979385376
43,76,0.41542935371398926
44,84,0.42048048973083496
45,73,0.43192410469055176
46,76,0.43680620193481445
47,78,0.4477663040161133
48,80,0.4599480628967285
49,77,0.4665954113006592
50,76,0.4778449535369873
51,78,0.48590946197509766
52,85,0.49646878242492676
53,82,0.5005183219909668
54,77,0.5135173797607422
55,77,0.5219814777374268
56,75,0.5323379039764404
57,83,0.5408515930175781
58,81,0.5497517585754395
59,74,0.558992862701416
60,77,0.5661299228668213
61,78,0.5774741172790527
62,71,0.5856940746307373
63,79,0.5932974815368652
64,76,0.6004927158355713
65,78,0.6100113391876221
66,76,0.6199874877929688
67,69,0.6254208087921143
68,80,0.6355698108673096
69,78,0.6459107398986816
70,68,0.6510040760040283
71,76,0.6599397659301758
72,83,0.669440746307373
73,78,0.6781580448150635
74,76,0.6857941150665283
75,71,0.696904182434082
76,79,0.7009141445159912
77,81,0.7155649662017822
78,73,0.7205724716186523
79,78,0.7310135364532471
80,82,0.7444088459014893
81,77,0.7531867027282715
82,77,0.7604374885559082
83,77,0.7708733081817627
84,79,0.7776515483856201
85,77,0.7886016368865967
86,78,0.796586275100708
87,76,0.8044044971466064
88,77,0.8110530376434326
89,81,0.8179430961608887
90,74,0.8272404670715332
91,73,0.8364691734313965
92,83,0.8467533588409424
93,85,0.8568234443664551
94,79,0.865302324295044
95,77,0.8733570575714111
96,72,0.8826899528503418
97,77,0.8908028602600098
98,80,0.8969223499298096
99,83,0.9049708843231201
100,76,0.9167020320892334
101,76,0.9263384342193604
102,71,0.9359493255615234
103,72,0.9455091953277588
104,84,0.949561595916748
105,77,0.9636135101318359
106,87,0.9711511135101318
107,77,0.9818532466888428
108,75,0.9894945621490479
109,73,0.9965918064117432
110,76,1.0133490562438965
111,67,1.027486801147461
112,79,1.0396380424499512
113,78,1.049731731414795
114,75,1.0632057189941406
115,81,1.0831775665283203
116,71,1.098790168762207
117,84,1.118492841720581
118,88,1.136559009552002
119,81,1.146305799484253
120,77,1.1579163074493408
121,79,1.1655166149139404
122,73,1.1761856079101562
123,77,1.1848499774932861
124,69,1.1933271884918213
125,80,1.200392484664917
126,79,1.2169785499572754
127,75,1.2317168712615967
128,76,1.2363779544830322
129,75,1.2497575283050537
130,74,1.2589514255523682
131,84,1.2670142650604248
132,77,1.2773168087005615
133,77,1.2813639640808105
134,73,1.292621374130249
135,77,1.3012142181396484
136,72,1.3101060390472412
137,77,1.3170368671417236
138,79,1.3283817768096924
139,83,1.3367836475372314
140,79,1.346994161605835
141,80,1.356703519821167
142,81,1.3656260967254639
143,79,1.3761622905731201
144,74,1.382202386856079
145,81,1.3933005332946777
146,78,1.4003682136535645
147,72,1.4110167026519775
148,78,1.4170324802398682
149,77,1.4276833534240723
150,74,1.4355463981628418
151,76,1.4456679821014404
152,76,1.4565653800964355
153,81,1.4668948650360107
154,80,1.476444959640503
155,79,1.485579013824463
156,77,1.4968552589416504
157,79,1.5009098052978516
158,84,1.5189692974090576
159,78,1.5266494750976562
160,78,1.535825490951538
161,73,1.5459215641021729
162,79,1.5668303966522217
163,82,1.5843868255615234
164,74,1.5999956130981445
165,85,1.616459846496582
166,85,1.6323699951171875
167,82,1.6446778774261475
168,80,1.651437759399414
169,79,1.662851333618164
170,73,1.6696665287017822
171,79,1.6807496547698975
172,80,1.6869351863861084
173,79,1.6970126628875732
174,76,1.7087666988372803
175,81,1.716745138168335
176,76,1.7256174087524414
177,83,1.7337400913238525
178,84,1.7432923316955566
179,77,1.7518303394317627
180,81,1.7602880001068115
181,85,1.7669317722320557
182,75,1.777188777923584
183,82,1.7865855693817139
184,66,1.7954843044281006
185,75,1.8005280494689941
186,79,1.811272144317627
187,83,1.816396713256836
188,76,1.8264312744140625
189,82,1.836751937866211
190,71,1.8516066074371338
191,84,1.866694450378418
192,77,1.877610445022583
193,77,1.887923002243042
194,80,1.8965814113616943
195,74,1.905672311782837
196,76,1.9157462120056152
197,83,1.923142433166504
198,76,1.9319257736206055
199,78,1.941305160522461
200,77,1.9498331546783447
201,76,1.9589319229125977
202,75,1.9659109115600586
203,77,1.970952033996582
204,74,1.9817919731140137
205,81,1.9917476177215576
206,78,1.9968128204345703
207,76,2.009063720703125
208,67,2.0163931846618652
209,67,2.026721239089966
210,73,2.0307681560516357
211,74,2.043276071548462
212,78,2.0520179271698
213,78,2.060485363006592
214,80,2.0699214935302734
215,79,2.078191041946411
216,69,2.0860373973846436
217,75,2.0960605144500732
218,75,2.1043832302093506
219,80,2.1135764122009277
220,66,2.1187901496887207
221,73,2.1267292499542236
222,85,2.1369614601135254
223,70,2.1463046073913574
224,83,2.1556103229522705
225,79,2.164876699447632
226,75,2.169965982437134
227,73,2.1817023754119873
228,74,2.189465284347534
229,72,2.196821451187134
230,78,2.2134761810302734
231,75,2.2253804206848145
232,84,2.234556198120117
233,81,2.244718074798584
234,77,2.249807119369507
235,82,2.258859395980835
236,79,2.265470504760742
237,79,2.2775909900665283
238,81,2.2857725620269775
239,80,2.2970402240753174
240,76,2.3055365085601807
241,72,2.3145480155944824
242,83,2.322633981704712
243,83,2.3307793140411377
244,70,2.3361244201660156
245,79,2.34543514251709
246,78,2.356572389602661
247,73,2.366828441619873
248,85,2.3708384037017822
249,74,2.3843834400177
250,86,2.3933794498443604
251,78,2.4019806385040283
252,76,2.410978317260742
253,80,2.4179816246032715
254,72,2.42698335647583
255,80,2.4358603954315186
256,84,2.447840452194214
257,73,2.4551289081573486
258,76,2.4634406566619873
259,82,2.469433546066284
260,77,2.4836909770965576
261,85,2.4927592277526855
262,80,2.501030206680298
263,66,2.510897159576416
