"Framework","Algorithm","Problem","Seed","HV","GD","IGD"
"moeadr","moead","dtlz7",1,89.377897495564,0.960039078751374,0.684937228652255
"moeadr","moead","dtlz7",2,89.3916538741736,0.515374363149337,0.684673876584752
"moeadr","moead","dtlz7",3,89.3914052805407,1.37362705150004,0.684709426971136
"moeadr","moead","dtlz7",4,89.391027040254,1.75641169667784,0.684741586114046
"moeadr","moead","dtlz7",5,89.3895795026258,0.574727990898625,0.684725227202586
"moeadr","moead","dtlz7",6,89.3827514239471,1.17280777252667,0.684825324050193
"moeadr","moead","dtlz7",7,89.3909269624701,1.56271736862342,0.684706046154706
"moeadr","moead","dtlz7",8,143.461443637099,1.18916453660505,0.284321520463323
"moeadr","moead","dtlz7",9,89.388026386966,0.528312449280433,0.684693263921512
"moeadr","moead","dtlz7",10,89.3895467068315,2.3304663876487,0.684760154379674
"moeadr","moead","dtlz7",11,89.3866101158758,1.31479558640536,0.684806363104352
