Recall,NFS,SU,MacroF1
-0.9589380689087481,0.25757575757575757,-0.46634427153003044,-0.9619572692851259
-0.9589380689087481,0.25757575757575757,-0.46634427153003044,-0.9619572692851259
-0.9585312782161192,0.2803030303030303,-0.5019577549837333,-0.9617162040549299
-0.958090987113509,0.22727272727272727,-0.4327860018903134,-0.9526363401365738
-0.9577192920884794,0.3484848484848485,-0.6278113534995189,-0.9519957543178621
-0.957527861174301,0.2803030303030303,-0.5287959481787772,-0.9527904124860647
-0.957527861174301,0.2803030303030303,-0.5287959481787772,-0.9527904124860647
-0.9574130026257941,0.1893939393939394,-0.3760335413642273,-0.9471337948374396
-0.9574066215953214,0.29545454545454547,-0.549271933449103,-0.9527798226023563
-0.9572518816063607,0.2727272727272727,-0.5019488917061011,-0.9595329467332298
-0.9571210704816722,0.3484848484848485,-0.6199824588376835,-0.9525517575940063
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9570429028583826,0.38636363636363635,-0.6434090297393845,-0.9527479189758161
-0.9569487826589116,0.3106060606060606,-0.5744985216651838,-0.9517254753411741
-0.9568769960660948,0.21212121212121213,-0.3947779660016557,-0.9462852999003712
-0.9568769960660948,0.21212121212121213,-0.3947779660016557,-0.9462852999003712
-0.9568099952461323,0.21212121212121213,-0.4103275824429703,-0.9597030614702424
-0.956567516088173,0.24242424242424243,-0.4572452662612158,-0.9596825601412724
-0.9564127760992123,0.2727272727272727,-0.5212865482942648,-0.9508682892354394
-0.9563601325978133,0.2196969696969697,-0.42197560046116694,-0.9592502868800205
-0.9562388930188337,0.32575757575757575,-0.5619704874976241,-0.9592399313769207
-0.9562388930188337,0.32575757575757575,-0.5619704874976241,-0.9592399313769207
-0.9561878447750527,0.20454545454545456,-0.4102409855175521,-0.9584078092014545
-0.9559964138608744,0.22727272727272727,-0.4322144617415447,-0.9592191583188152
-0.9559964138608744,0.3106060606060606,-0.5501443206031993,-0.9592191583188152
-0.9559964138608744,0.3106060606060606,-0.5501443206031993,-0.9592191583188152
-0.9557906256281327,0.2803030303030303,-0.5289686141742311,-0.9496008664161618
-0.955281738447942,0.2803030303030303,-0.531397637606209,-0.9477438163719267
-0.9552083565975069,0.3712121212121212,-0.6335532228874283,-0.9513665313549831
-0.9548558046638952,0.3333333333333333,-0.594358756479195,-0.9491122127009071
-0.9542831071789784,0.20454545454545456,-0.41031883315766365,-0.9578274379602436
-0.9542831071789784,0.20454545454545456,-0.41031883315766365,-0.9578274379602436
-0.9541219861595449,0.26515151515151514,-0.489825805062753,-0.9547281707121296
-0.9541187956443087,0.29545454545454547,-0.5403064181394011,-0.9576061394058784
-0.9538938643201491,0.3333333333333333,-0.6111140509321633,-0.949627498530823
-0.9538332445306592,0.3106060606060606,-0.5643120792319757,-0.9573739695512138
-0.9538332445306592,0.3106060606060606,-0.5643120792319757,-0.9573739695512138
-0.9534360253837393,0.3560606060606061,-0.6394881602231265,-0.948576627495034
-0.9532541660152698,0.1893939393939394,-0.3768724190568031,-0.9409752130277393
-0.9532541660152698,0.1893939393939394,-0.3768724190568031,-0.9409752130277393
-0.9532541660152698,0.1893939393939394,-0.3768724190568031,-0.9409752130277393
-0.9532541660152698,0.1893939393939394,-0.3768724190568031,-0.9409752130277393
-0.9532541660152698,0.1893939393939394,-0.3768724190568031,-0.9409752130277393
-0.9528824709902401,0.3787878787878788,-0.632598628310238,-0.9556393436679
-0.952837803776932,0.2878787878787879,-0.5374457665546781,-0.949124056402222
-0.9526447776051354,0.3787878787878788,-0.6709397848025249,-0.9436969088545035
-0.9522268201091795,0.4015151515151515,-0.6725199995612443,-0.9456517790894952
-0.9520976042421091,0.32575757575757575,-0.6007384489101001,-0.9450396889968433
-0.9517083613832797,0.25,-0.48712340908738666,-0.9522564511910239
-0.9517083613832797,0.25,-0.48712340908738666,-0.9522564511910239
-0.9516317890176085,0.4318181818181818,-0.7035048921806188,-0.9433992859605633
-0.9516317890176085,0.4318181818181818,-0.7035048921806188,-0.9433992859605633
-0.9513031659482689,0.45454545454545453,-0.7268965602839751,-0.9429690762264084
-0.9511117350340907,0.42424242424242425,-0.6746217496707531,-0.9437461713657426
-0.9510367579260375,0.3712121212121212,-0.6349697746936441,-0.9564959445408268
-0.9500748175822913,0.44696969696969696,-0.7152696214068909,-0.9416550110317472
-0.9500349361418375,0.2196969696969697,-0.4349405951036702,-0.9539314868253308
-0.9500349361418375,0.2196969696969697,-0.4349405951036702,-0.9539314868253308
-0.9499998404742382,0.3560606060606061,-0.6162298192460715,-0.9543380864951776
-0.9497972427567328,0.42424242424242425,-0.6936490853286627,-0.942023764926009
-0.9494686196873934,0.4318181818181818,-0.7036366044233207,-0.9415935672514619
-0.948714062834007,0.29545454545454547,-0.5562587765275203,-0.942508688779474
-0.9485529418145737,0.4015151515151515,-0.6920371291750943,-0.9395205869867296
-0.9480743645291279,0.36363636363636365,-0.6487906940433871,-0.9490535652215784
-0.9476213113655725,0.21212121212121213,-0.42320598016005545,-0.9514414273186202
-0.9476213113655725,0.21212121212121213,-0.42320598016005545,-0.9514414273186202
-0.9474889049832658,0.4166666666666667,-0.7036640680521785,-0.9384233186336347
-0.9474219041633034,0.23484848484848486,-0.44554988498807163,-0.9516245643000198
-0.9471682582020171,0.22727272727272727,-0.44922871189259367,-0.9385866428717702
-0.9460946498250002,0.26515151515151514,-0.5052140200167563,-0.945824328508393
-0.9460946498250002,0.26515151515151514,-0.5052140200167563,-0.945824328508393
-0.9460595541574008,0.3787878787878788,-0.6708228200923565,-0.9462218306889267
-0.945778788816606,0.32575757575757575,-0.5887367348204872,-0.9494187874413518
-0.945716573769498,0.2727272727272727,-0.5220270782923939,-0.9508341309995898
-0.945716573769498,0.2727272727272727,-0.5220270782923939,-0.9508341309995898
-0.945716573769498,0.2727272727272727,-0.5220270782923939,-0.9508341309995898
-0.945716573769498,0.2727272727272727,-0.5220270782923939,-0.9508341309995898
-0.945716573769498,0.2727272727272727,-0.5220270782923939,-0.9508341309995898
-0.9450976138136549,0.2878787878787879,-0.5438795142151533,-0.9467201689004892
-0.9450976138136549,0.2878787878787879,-0.5438795142151533,-0.9467201689004892
-0.9450976138136549,0.2878787878787879,-0.5438795142151533,-0.9467201689004892
-0.9449731837194388,0.3333333333333333,-0.6129420088225803,-0.9495345928173187
-0.9446621084838991,0.3181818181818182,-0.5911587556093646,-0.9412806308868831
-0.9441723643951261,0.42424242424242425,-0.716869770945141,-0.9378675218106143
-0.9412530429539067,0.4318181818181818,-0.7173123445155216,-0.9308892706652795
-0.9411557322391992,0.2878787878787879,-0.5415749660502576,-0.9476873650252333
-0.9401810298345079,0.4090909090909091,-0.6924180374609388,-0.9292135047859944
-0.9329082503533496,0.44696969696969696,-0.7393444705644912,-0.9196881079516488
-0.9294959943081208,0.3106060606060606,-0.5782909025764897,-0.9266924359919201
-0.9291242992830913,0.3939393939393939,-0.6876059605740873,-0.926064526535952
-0.9289711545517486,0.20454545454545456,-0.41194514605975163,-0.9384992062781646
-0.9288642722913323,0.3333333333333333,-0.6136724672371092,-0.9335699512236606
-0.9288387481694419,0.45454545454545453,-0.7343984683550314,-0.9258326312414724
-0.9285531970557925,0.44696969696969696,-0.7237782899366617,-0.9256006756889328
-0.925436063669922,0.4621212121212121,-0.7506247757173846,-0.9103922258740927
-0.922344454405942,0.3106060606060606,-0.5783372248766387,-0.9316083530132557
