Recall,NFS,SU,MacroF1
-0.9991784423266513,0.42424242424242425,-0.7585633610894548,-0.9988760234130372
-0.9991784423266513,0.42424242424242425,-0.7585633610894548,-0.9988760234130372
-0.9991784423266513,0.4318181818181818,-0.770311680343768,-0.9988760234130372
-0.9991784423266513,0.4318181818181818,-0.770311680343768,-0.9988760234130372
-0.9991784423266513,0.4318181818181818,-0.770311680343768,-0.9988760234130372
-0.9991784423266513,0.4318181818181818,-0.770311680343768,-0.9988760234130372
-0.9991784423266513,0.4318181818181818,-0.770311680343768,-0.9988760234130372
-0.9991784423266513,0.4393939393939394,-0.7804823894295541,-0.9988760234130372
-0.9991784423266513,0.4393939393939394,-0.7804823894295541,-0.9988760234130372
-0.998486100520373,0.38636363636363635,-0.7000150872233142,-0.9984256715279379
-0.9988498192573119,0.1590909090909091,-0.3285104621871427,-0.9984268122423992
-0.9991784423266513,0.1590909090909091,-0.3285104621871427,-0.9988760234130372
-0.9986504120550428,0.4393939393939394,-0.780650147884995,-0.9986504120550428
-0.9993858258170112,0.4393939393939394,-0.780650147884995,-0.9993252877976877
-0.9989359631686922,0.4393939393939394,-0.780650147884995,-0.9988754796628128
-0.9993858258170112,0.44696969696969696,-0.7923022006333814,-0.9993252877976877
-0.998892891213002,0.4696969696969697,-0.8211811291139997,-0.9986510652195241
-0.9985211961879724,0.38636363636363635,-0.7032673874276282,-0.9979778169149573
-0.9985211961879724,0.38636363636363635,-0.7032673874276282,-0.9979778169149573
-0.9985211961879724,0.4621212121212121,-0.8093613179101722,-0.9979778169149573
-0.9985211961879724,0.4621212121212121,-0.8093613179101722,-0.9979778169149573
-0.9985211961879724,0.4621212121212121,-0.8093613179101722,-0.9979778169149573
\,n
-1.0,0.17424242424242425,-0.3431170074849085,-1.0
-1.0,0.18181818181818182,-0.35660777874283156,-1.0
-0.9998356884653303,0.18181818181818182,-0.35660777874283156,-0.9997750959325625
-1.0,0.18181818181818182,-0.35660777874283156,-1.0
-0.9996713769306605,0.1893939393939394,-0.37150606404425457,-0.9995502463231651
-1.0,0.1893939393939394,-0.37150606404425457,-1.0
-1.0,0.20454545454545456,-0.41464958781045647,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.21212121212121213,-0.41941888992553783,-1.0
-1.0,0.2196969696969697,-0.4433456625909136,-1.0
-1.0,0.22727272727272727,-0.45509398184522687,-1.0
-1.0,0.22727272727272727,-0.45509398184522687,-1.0
-1.0,0.22727272727272727,-0.45509398184522687,-1.0
-1.0,0.22727272727272727,-0.45509398184522687,-1.0
-1.0,0.22727272727272727,-0.45509398184522687,-1.0
-1.0,0.23484848484848486,-0.46681072914834326,-1.0
-1.0,0.24242424242424243,-0.4785741660321518,-1.0
-1.0,0.25,-0.49141219668888747,-1.0
-1.0,0.26515151515151514,-0.5171788497513918,-1.0
-1.0,0.2727272727272727,-0.52930193639474,-1.0
-1.0,0.2727272727272727,-0.52930193639474,-1.0
-1.0,0.29545454545454547,-0.5642323599599828,-1.0
-1.0,0.30303030303030304,-0.5763055788813536,-1.0
-1.0,0.30303030303030304,-0.5763055788813536,-1.0
-1.0,0.30303030303030304,-0.5763055788813536,-1.0
-1.0,0.3181818181818182,-0.5996145433319414,-1.0
-1.0,0.3409090909090909,-0.63429229135361,-1.0
-1.0,0.3484848484848485,-0.646172522877002,-1.0
-1.0,0.3484848484848485,-0.646172522877002,-1.0
-1.0,0.3484848484848485,-0.646172522877002,-1.0
-1.0,0.3484848484848485,-0.646172522877002,-1.0
-1.0,0.3484848484848485,-0.646172522877002,-1.0
-1.0,0.3560606060606061,-0.6579208421313152,-1.0
-1.0,0.3560606060606061,-0.6579208421313152,-1.0
-1.0,0.36363636363636365,-0.6688352250124793,-1.0
-1.0,0.36363636363636365,-0.6688352250124793,-1.0
-1.0,0.36363636363636365,-0.6688352250124793,-1.0
-1.0,0.36363636363636365,-0.6688352250124793,-1.0
-1.0,0.36363636363636365,-0.6688352250124793,-1.0
-1.0,0.3712121212121212,-0.6797180466084042,-1.0
-1.0,0.3712121212121212,-0.6797180466084042,-1.0
-1.0,0.3939393939393939,-0.7142620482691159,-1.0
-1.0,0.4015151515151515,-0.7247915442546455,-1.0
-1.0,0.4090909090909091,-0.7358775439257617,-1.0
-1.0,0.42424242424242425,-0.7476186403733901,-1.0
-1.0,0.42424242424242425,-0.7476186403733901,-1.0
-1.0,0.4318181818181818,-0.771476336995421,-1.0
-0.9991784423266513,0.4393939393939394,-0.7760377896051552,-0.9988760234130372
-1.0,0.4393939393939394,-0.7760377896051552,-1.0
-1.0,0.44696969696969696,-0.7849028102775221,-1.0
-0.9991784423266513,0.45454545454545453,-0.7976248240617002,-0.9988760234130372
-1.0,0.4621212121212121,-0.8087133957451783,-1.0
-0.9991784423266513,0.4621212121212121,-0.8087133957451783,-0.9988760234130372
-0.9991784423266513,0.4621212121212121,-0.8087133957451783,-0.9988760234130372
-1.0,0.4621212121212121,-0.8087133957451783,-1.0
-0.9991784423266513,0.4621212121212121,-0.8087133957451783,-0.9988760234130372
-1.0,0.4696969696969697,-0.8203045669854908,-1.0
-0.9991784423266513,0.49242424242424243,-0.8322598528144066,-0.9988760234130372
-0.9991784423266513,0.5,-0.8439060587047825,-0.9988760234130372
-0.9991784423266513,0.5075757575757576,-0.8549455784217393,-0.9988760234130372
-1.0,0.5075757575757576,-0.8549455784217393,-1.0
-0.9991784423266513,0.5075757575757576,-0.8549455784217393,-0.9988760234130372
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-0.9991784423266513,0.5378787878787878,-0.8556933263808848,-0.9988760234130372
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-0.9991784423266513,0.5378787878787878,-0.8556933263808848,-0.9988760234130372
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-1.0,0.5378787878787878,-0.8556933263808848,-1.0
-0.9991784423266513,0.5378787878787878,-0.8556933263808848,-0.9988760234130372
-1.0,0.5606060606060606,-0.8784272184152584,-1.0
-0.9996713769306605,0.18181818181818182,-0.35668904252436207,-0.9995502463231651
-0.9997144488863506,0.18181818181818182,-0.35914725006275844,-0.9997750413913986
-0.998892891213002,0.4166666666666667,-0.7480796458725464,-0.9986510652195241
-0.9989359631686922,0.5454545454545454,-0.8699140099790581,-0.9988754796628128
-0.9986504120550428,0.5454545454545454,-0.8699140099790581,-0.9986504120550428
-0.9993858258170112,0.5454545454545454,-0.8699140099790581,-0.9993252877976877
-0.9992215142823415,0.5454545454545454,-0.8699140099790581,-0.9991004926463304
-0.9993858258170112,0.38636363636363635,-0.7034502512956987,-0.9993252877976877
-0.9993858258170112,0.4015151515151515,-0.7258070068978566,-0.9993252877976877
-0.9988147235897125,0.4166666666666667,-0.7483663153192758,-0.9988752069569928
-0.9986073400993527,0.4621212121212121,-0.8090698980862029,-0.998426052540428
-0.9993858258170112,0.49242424242424243,-0.8529726229868927,-0.9993252877976877
-0.9993858258170112,0.5075757575757576,-0.8549726543831061,-0.9993252877976877
-0.9985291724760632,0.5075757575757576,-0.8549726543831061,-0.9986500844753143
-0.9986504120550428,0.5151515151515151,-0.8645879558180313,-0.9986504120550428
-0.9993858258170112,0.5151515151515151,-0.8645879558180313,-0.9993252877976877
-0.9988147235897125,0.5227272727272727,-0.8666432399896333,-0.9988752069569928
-0.9993858258170112,0.5227272727272727,-0.8666432399896333,-0.9993252877976877
-0.9993858258170112,0.5227272727272727,-0.8666432399896333,-0.9993252877976877
-0.9993858258170112,0.5227272727272727,-0.8666432399896333,-0.9993252877976877
-0.9989359631686922,0.5378787878787878,-0.8699140099790581,-0.9988754796628128
-0.9987716516340224,0.32575757575757575,-0.6112869429071773,-0.9986507389694955
-0.9990141307919815,0.32575757575757575,-0.6112869429071773,-0.9986513908059773
-0.9993427538613211,0.32575757575757575,-0.6112869429071773,-0.9991007101463494
-0.9993427538613211,0.3333333333333333,-0.6231671744305695,-0.9991007101463494
-0.9993427538613211,0.3333333333333333,-0.6231671744305695,-0.9991007101463494
-0.9988498192573119,0.3333333333333333,-0.6231671744305695,-0.9984268122423992
-0.9993427538613211,0.3484848484848485,-0.6463136251592004,-0.9991007101463494
-0.998486100520373,0.36363636363636365,-0.6695733197539122,-0.9984256715279379
-1.0,0.19696969696969696,-0.38385806789358656,-1.0
-0.9986504120550428,0.4090909090909091,-0.7366179960649626,-0.9986504120550428
-1.0,0.44696969696969696,-0.7870875998810797,-1.0
-1.0,0.45454545454545453,-0.7987145387581638,-1.0
-0.9991784423266513,0.48484848484848486,-0.8320247530272944,-0.9988760234130372
-0.9991784423266513,0.5227272727272727,-0.8667717453161642,-0.9988760234130372
-0.9982787170300131,0.3484848484848485,-0.6466562359467085,-0.9979768421434669
-0.9982787170300131,0.3484848484848485,-0.6466562359467085,-0.9979768421434669
-0.9987716516340224,0.5075757575757576,-0.8666432399896333,-0.9986507389694955
-0.9993858258170112,0.4393939393939394,-0.7811187143917127,-0.9993252877976877
-0.9993858258170112,0.45454545454545453,-0.7997700582689771,-0.9993252877976877
-0.9996713769306605,0.4393939393939394,-0.7811187143917127,-0.9995502463231651
-0.9993858258170112,0.48484848484848486,-0.8419115493718554,-0.9993252877976877
-0.9991784423266513,0.36363636363636365,-0.6697064201694126,-0.9988760234130372
-0.9993858258170112,0.4090909090909091,-0.7370734759892906,-0.9993252877976877
\,n
-1.0,0.17424242424242425,-0.3458761753646717,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.1893939393939394,-0.3868666212842978,-1.0
-1.0,0.19696969696969696,-0.4012563020050542,-1.0
-1.0,0.21212121212121213,-0.42483232629502726,-1.0
-1.0,0.21212121212121213,-0.42483232629502726,-1.0
-1.0,0.21212121212121213,-0.42483232629502726,-1.0
-1.0,0.2196969696969697,-0.43664816121058675,-1.0
-1.0,0.22727272727272727,-0.4535074320074549,-1.0
-1.0,0.22727272727272727,-0.4535074320074549,-1.0
-1.0,0.22727272727272727,-0.4535074320074549,-1.0
-1.0,0.23484848484848486,-0.4634179240863066,-1.0
-1.0,0.24242424242424243,-0.47700433329489333,-1.0
-1.0,0.25,-0.48927234022993255,-1.0
-1.0,0.25,-0.48927234022993255,-1.0
-1.0,0.26515151515151514,-0.5169381594158471,-1.0
-1.0,0.2727272727272727,-0.5272001914830029,-1.0
-1.0,0.2803030303030303,-0.5406672617021754,-1.0
-1.0,0.2878787878787879,-0.5493762399681192,-1.0
-1.0,0.29545454545454547,-0.5581613124277455,-1.0
-1.0,0.30303030303030304,-0.5713507506264112,-1.0
-1.0,0.3181818181818182,-0.5946826576167261,-1.0
-1.0,0.3333333333333333,-0.6184117599030545,-1.0
-1.0,0.3409090909090909,-0.6303314525526285,-1.0
-1.0,0.3409090909090909,-0.6303314525526285,-1.0
-1.0,0.3484848484848485,-0.6437322280833025,-1.0
-1.0,0.3484848484848485,-0.6437322280833025,-1.0
-0.9991784423266513,0.3560606060606061,-0.6558007562388573,-0.9988760234130372
-0.9991784423266513,0.36363636363636365,-0.6675491894854961,-0.9988760234130372
-1.0,0.3712121212121212,-0.6786789872415404,-1.0
-1.0,0.3712121212121212,-0.6786789872415404,-1.0
-1.0,0.3712121212121212,-0.6786789872415404,-1.0
-1.0,0.3787878787878788,-0.6912650810632183,-1.0
-1.0,0.3939393939393939,-0.7144652950959174,-1.0
-1.0,0.4090909090909091,-0.7291812923120333,-1.0
-1.0,0.4090909090909091,-0.7291812923120333,-1.0
-0.9991784423266513,0.4166666666666667,-0.7470007885060121,-0.9988760234130372
-1.0,0.42424242424242425,-0.7600474365575401,-1.0
-1.0,0.4393939393939394,-0.7825047095680252,-1.0
-0.9991784423266513,0.44696969696969696,-0.7940628983198237,-0.9988760234130372
-1.0,0.45454545454545453,-0.8017561623890319,-1.0
-1.0,0.45454545454545453,-0.8017561623890319,-1.0
-1.0,0.4696969696969697,-0.8235483656800474,-1.0
-1.0,0.4696969696969697,-0.8235483656800474,-1.0
-0.9991784423266513,0.4772727272727273,-0.8351616870370691,-0.9988760234130372
-0.9991784423266513,0.48484848484848486,-0.8377988289177264,-0.9988760234130372
-1.0,0.5151515151515151,-0.8751197821897833,-1.0
-1.0,0.5151515151515151,-0.8751197821897833,-1.0
-1.0,0.5151515151515151,-0.8751197821897833,-1.0
