Recall,NFS,SU,MacroF1
-0.9997144488863506,0.15151515151515152,-0.2597936920327434,-0.9997750413913986
-1.0,0.1590909090909091,-0.30936564422635304,-1.0
-1.0,0.1590909090909091,-0.30936564422635304,-1.0
-1.0,0.16666666666666666,-0.3332883312117107,-1.0
-0.9998356884653303,0.18181818181818182,-0.36080200146061336,-0.9997750959325625
-1.0,0.1893939393939394,-0.36175927601260593,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.19696969696969696,-0.39504561278441896,-1.0
-1.0,0.20454545454545456,-0.40957488535165276,-1.0
-1.0,0.21212121212121213,-0.42360697773844613,-1.0
-1.0,0.2196969696969697,-0.44372604884764527,-1.0
-1.0,0.22727272727272727,-0.454630717255224,-1.0
-1.0,0.22727272727272727,-0.454630717255224,-1.0
-1.0,0.22727272727272727,-0.454630717255224,-1.0
-1.0,0.22727272727272727,-0.454630717255224,-1.0
-1.0,0.23484848484848486,-0.46727850536421794,-1.0
-1.0,0.24242424242424243,-0.4801567904517454,-1.0
-1.0,0.25,-0.4918608127963232,-1.0
-1.0,0.25,-0.4918608127963232,-1.0
-1.0,0.25757575757575757,-0.5050368070601052,-1.0
-1.0,0.26515151515151514,-0.517169304547102,-1.0
-1.0,0.2727272727272727,-0.5287769463934274,-1.0
-1.0,0.2727272727272727,-0.5287769463934274,-1.0
-1.0,0.2803030303030303,-0.5401062174296056,-1.0
-1.0,0.2803030303030303,-0.5401062174296056,-1.0
-1.0,0.2803030303030303,-0.5401062174296056,-1.0
-1.0,0.2878787878787879,-0.5524054971711327,-1.0
-1.0,0.2878787878787879,-0.5524054971711327,-1.0
-1.0,0.2878787878787879,-0.5524054971711327,-1.0
-1.0,0.2878787878787879,-0.5524054971711327,-1.0
-1.0,0.29545454545454547,-0.5642432888527469,-1.0
-1.0,0.30303030303030304,-0.5758975535348471,-1.0
-1.0,0.3106060606060606,-0.5874399086277164,-1.0
-1.0,0.3181818181818182,-0.6000822000272468,-1.0
-1.0,0.32575757575757575,-0.6113609760994596,-1.0
-1.0,0.3333333333333333,-0.6233418946219585,-1.0
-1.0,0.3409090909090909,-0.6356050495885536,-1.0
-1.0,0.3484848484848485,-0.6470077933592638,-1.0
-1.0,0.3484848484848485,-0.6470077933592638,-1.0
-1.0,0.3560606060606061,-0.6584425708769336,-1.0
-1.0,0.3560606060606061,-0.6584425708769336,-1.0
-1.0,0.36363636363636365,-0.6700151147531563,-1.0
-1.0,0.3712121212121212,-0.6820557060857025,-1.0
-1.0,0.3787878787878788,-0.6932115916297931,-1.0
-1.0,0.38636363636363635,-0.7051037019222954,-1.0
-1.0,0.3939393939393939,-0.7168313931221917,-1.0
-1.0,0.3939393939393939,-0.7168313931221917,-1.0
-1.0,0.4015151515151515,-0.7275112085546134,-1.0
-1.0,0.4015151515151515,-0.7275112085546134,-1.0
-1.0,0.4090909090909091,-0.7400235482782045,-1.0
-1.0,0.4166666666666667,-0.7511225712397392,-1.0
-1.0,0.4166666666666667,-0.7511225712397392,-1.0
-1.0,0.42424242424242425,-0.760819945673062,-1.0
-1.0,0.42424242424242425,-0.760819945673062,-1.0
-1.0,0.4318181818181818,-0.7726069068048305,-1.0
-1.0,0.4393939393939394,-0.7824108187699704,-1.0
-1.0,0.44696969696969696,-0.7912973261958315,-1.0
-1.0,0.45454545454545453,-0.8045374039919868,-1.0
-1.0,0.45454545454545453,-0.8045374039919868,-1.0
-1.0,0.4621212121212121,-0.8162857232463,-1.0
-1.0,0.4696969696969697,-0.8249455570786028,-1.0
-0.9991784423266513,0.48484848484848486,-0.832990498707226,-0.9988760234130372
-1.0,0.5075757575757576,-0.8446526388213161,-1.0
-0.9991784423266513,0.5075757575757576,-0.8446526388213161,-0.9988760234130372
-0.9996713769306605,0.17424242424242425,-0.34907620550572244,-0.9995502463231651
-1.0,0.1893939393939394,-0.36971794498831934,-1.0
-1.0,0.1893939393939394,-0.36971794498831934,-1.0
-1.0,0.16666666666666666,-0.33329727041597557,-1.0
-0.9993858258170112,0.4772727272727273,-0.8374647390529342,-0.9993252877976877
-0.998486100520373,0.5151515151515151,-0.8684084487620187,-0.9984256715279379
-1.0,0.16666666666666666,-0.3333765422049967,-1.0
-0.9990572027476716,0.19696969696969696,-0.39581456705180323,-0.9988757518145914
-0.9987716516340224,0.42424242424242425,-0.7611884274267351,-0.9986507389694955
-0.9986504120550428,0.4393939393939394,-0.7838629181374123,-0.9986504120550428
-0.9990572027476716,0.44696969696969696,-0.7953410805006572,-0.9988757518145914
-0.9986504120550428,0.45454545454545453,-0.806066755697728,-0.9986504120550428
-0.998486100520373,0.4621212121212121,-0.817781439108684,-0.9984256715279379
-0.9983648609413934,0.4696969696969697,-0.8292572826782562,-0.99842528973979
-0.9989359631686922,0.49242424242424243,-0.8571903462374808,-0.9988754796628128
-0.9987716516340224,0.5151515151515151,-0.871068268891763,-0.9986507389694955
-0.9994288977727013,0.1893939393939394,-0.37053004342327583,-0.9995500281584382
-0.9986504120550428,0.3787878787878788,-0.6938038436282699,-0.9986504120550428
-0.9989359631686922,0.3939393939393939,-0.7171996005682241,-0.9988754796628128
-0.9983217889857032,0.4015151515151515,-0.7287626064054669,-0.9982009852926607
-0.9989359631686922,0.4090909090909091,-0.7401672401151267,-0.9988754796628128
-0.9988147235897125,0.4166666666666667,-0.7519109443066943,-0.9988752069569928
-0.9986504120550428,0.42424242424242425,-0.7622965907162562,-0.9986504120550428
-0.9977937587140948,0.4318181818181818,-0.7752379986190467,-0.997974880653558
-0.9989359631686922,0.4393939393939394,-0.7859290130157223,-0.9988754796628128
-0.9992215142823415,0.44696969696969696,-0.7957431496608042,-0.9991004926463304
-0.9993858258170112,0.45454545454545453,-0.8079099519912115,-0.9993252877976877
-0.9989359631686922,0.4621212121212121,-0.8195417870863824,-0.9988754796628128
-0.9992215142823415,0.4621212121212121,-0.8195417870863824,-0.9991004926463304
-0.998892891213002,0.4772727272727273,-0.8411375142016482,-0.9986510652195241
-0.9995070653959908,0.4772727272727273,-0.8411375142016482,-0.9993254510887549
-0.9993858258170112,0.48484848484848486,-0.8528858334559613,-0.9993252877976877
-0.998892891213002,0.49242424242424243,-0.8606806692609764,-0.9986510652195241
-0.9995070653959908,0.5,-0.8711377754209229,-0.9993254510887549
-0.9986504120550428,0.5303030303030303,-0.8921237330172354,-0.9986504120550428
-0.998892891213002,0.5303030303030303,-0.8921237330172354,-0.9986510652195241
-0.998892891213002,0.5227272727272727,-0.8789438085581839,-0.9986510652195241
-0.9996713769306605,0.5227272727272727,-0.879408904995802,-0.9995502463231651
-0.9995070653959908,0.5454545454545454,-0.902290345826743,-0.9993254510887549
-0.998892891213002,0.5,-0.8714547990396754,-0.9986510652195241
-0.9982005494067236,0.42424242424242425,-0.7635629970550807,-0.9982005494067236
-0.9986504120550428,0.5227272727272727,-0.8824089078304322,-0.9986504120550428
-0.998892891213002,0.5606060606060606,-0.9026405336067385,-0.9986510652195241
-0.9986504120550428,0.4393939393939394,-0.7869775685880535,-0.9986504120550428
-0.9993858258170112,0.44696969696969696,-0.7966633619758624,-0.9993252877976877
-0.998892891213002,0.5151515151515151,-0.8904101143033508,-0.9986510652195241
-0.9985291724760632,0.5075757575757576,-0.8827402994220706,-0.9986500844753143
-0.9986504120550428,0.4696969696969697,-0.8312901063406956,-0.9986504120550428
-0.9987716516340224,0.49242424242424243,-0.860890179632984,-0.9986507389694955
-0.9993858258170112,0.5378787878787878,-0.902290345826743,-0.9993252877976877
-0.9993427538613211,0.5151515151515151,-0.8908641838899622,-0.9991007101463494
\,n
-1.0,0.17424242424242425,-0.3634584253233111,-1.0
-1.0,0.17424242424242425,-0.3634584253233111,-1.0
-1.0,0.1893939393939394,-0.38799337189641103,-1.0
-0.9991784423266513,0.1893939393939394,-0.38799337189641103,-0.9988760234130372
-1.0,0.19696969696969696,-0.4051793151856389,-1.0
-1.0,0.19696969696969696,-0.4051793151856389,-1.0
-1.0,0.20454545454545456,-0.4138639000047816,-1.0
-1.0,0.20454545454545456,-0.4138639000047816,-1.0
-1.0,0.21212121212121213,-0.4360169675959646,-1.0
-1.0,0.2196969696969697,-0.44268668897099267,-1.0
-1.0,0.22727272727272727,-0.45670920154405326,-1.0
-1.0,0.23484848484848486,-0.4691608413348945,-1.0
-1.0,0.24242424242424243,-0.4837305734888245,-1.0
-1.0,0.24242424242424243,-0.4837305734888245,-1.0
-1.0,0.25,-0.49476273271567917,-1.0
-1.0,0.25,-0.49476273271567917,-1.0
-1.0,0.25757575757575757,-0.5071146762255238,-1.0
