0,1,2
0.3950238876066827,0.5603821079289762,0.5884921061888773
0.39547482800127787,0.5536936180817681,0.583969806072745
0.39752826290078586,0.5434231353645402,0.6053652614877061
0.3991364178981844,0.5552518489455139,0.5780761586881569
0.400174369458347,0.5491236671847728,0.5813206214891774
0.40298164824526894,0.5393550961757909,0.6073649968679681
0.40494324744710397,0.5280251031466799,0.6026375355261612
0.40821741749242474,0.5353508774903429,0.5561588893214199
0.41301485701053303,0.5247214123775682,0.5525119593754964
0.41929770466165567,0.7294136901793213,0.476720551959396
0.4195481032811658,0.6280830514860795,0.4935835627910205
0.4216650781338034,0.7405328568077473,0.4754161015060846
0.4217222829765555,0.7164402724602638,0.47503315203821217
0.4231184868366773,0.62280053634451,0.48570142499543734
0.4231484432215611,0.6124019915732047,0.4882103189192668
0.42455957622947904,0.5188606851160861,0.5617184872489481
0.42777904122876065,0.708165577211121,0.4696925470844962
0.4278201711227222,0.5112735761596205,0.5716438026858782
0.4285016133524867,0.7013567757438955,0.47609761375624715
0.42908711501339375,0.6556676752181058,0.48170444148605107
0.4299796358070766,0.46514644602127336,0.7663122584234007
0.430135082427237,0.6655185277188505,0.47529525413544926
0.43088101669513906,0.6851631673007545,0.47373772732683556
0.4310825266456699,0.683310042284089,0.4737193621648511
0.4315987686059216,0.44928073662317686,0.7897010964049648
0.43415634473628556,0.47087145133532177,0.7382585368161537
0.43450370304077185,0.4705195067861373,0.7299668148494828
0.43541866999114237,0.45015074564455254,0.7793820532238073
0.43659515478500693,0.6464038155683878,0.47909190228489623
0.4376662511682842,0.6311162095084362,0.4768432671388655
0.4381203615002302,0.6385258866559129,0.47499972891798053
0.4432800899884061,0.46628211296145755,0.7125544109290565
0.4432933850618146,0.4821880963227002,0.6984449716167126
0.443298699206565,0.48484284924130844,0.6699462983365368
0.4452680340347743,0.47588876563583293,0.712165526715904
0.44914135434148333,0.49800841531737805,0.6429523466462305
0.4498243024464239,0.47729820158916064,0.679883285088172
0.45172652659606616,0.47780228331713537,0.6679427780288697
0.45491703653247184,0.4533863568351355,0.7254473397970234
0.45738000656642974,0.4878993665858779,0.6564801862259121
0.4593275322485331,0.48904141474737184,0.6539533889477318
0.46274242437964525,0.48889074846592756,0.6457878237798372
0.46310935883626214,0.5025054649085317,0.6363977649452679
0.4634753935313471,0.49485665965871845,0.6429018898572983
0.4655945482039409,0.490331443825685,0.622038975459344
0.4691155210739003,0.5030993759059582,0.5953000609465403
0.47488198686401245,0.5028887911801039,0.59674284721507
0.4830255184010802,0.4746667243217285,0.6197681352153976
0.4873073905853631,0.4356839178175022,0.5764303047234874
0.4933181612227866,0.43807811992467116,0.573223871294028
0.5006084677231767,0.43765120083542086,0.5644018569938218
0.512443474482836,0.5019099412937897,0.4884674455142663
0.5156803387877297,0.4423893288160568,0.5279677092784215
0.5185313389878652,0.44209333780780263,0.5167490641956857
0.5187066965319946,0.44218921146949786,0.5091350440754991
0.5193306981761565,0.44215480151875486,0.5136609036854665
0.5251153509703581,0.6192827777527758,0.42025616878073313
0.5259333387210466,0.619531002842213,0.41384135007113476
0.5375257506373149,0.5969097281412852,0.42563790786147426
0.5435171654572587,0.4184165302371471,0.5437103375434892
0.5464230746367952,0.41682051533859676,0.5466927639706117
0.5512022641862857,0.4119151936854888,0.5526731799825562
0.5539423049998629,0.4239070796380969,0.541964299269058
0.5541918982702825,0.40506973655584644,0.5488377531766143
0.5572080439728042,0.570391064671638,0.4241164909424426
0.5612651729873538,0.4259804603425041,0.5348307011946071
0.5617221556277154,0.407557564548747,0.5326094816268855
0.5714830407269553,0.5943329078508557,0.4199715714489242
0.5726283858245773,0.5906295721495802,0.4192914024441162
0.579611516981244,0.5817444757391681,0.408435358989942
0.5814005481568533,0.609025721743111,0.40058387083673475
0.5857871889715045,0.6073363602031019,0.39717352113048865
0.5894574742250674,0.5986094071139675,0.4000144883943192
0.5907649608380334,0.576732950983604,0.4012518375028432
0.5992852638749888,0.5914832831146017,0.39293438466684616
0.6088918661923242,0.48067290833397996,0.45763803946029485
0.617729315666801,0.4765610326412246,0.4599464452471127
0.6275428638440166,0.475969861287109,0.45071654533243904
0.6369474711350269,0.46607706170697494,0.4456568429215257
0.6444167728658156,0.4639870118507743,0.44559475198424375
0.6549346331787511,0.4584697305188773,0.4555669301092755
0.6579508006419563,0.4620506057547704,0.45309859325863105
0.66741175157517,0.4537086504080685,0.4453199398894255
0.6746600671645071,0.4501854374321444,0.4503625137014527
0.6841364027849314,0.44760035154067473,0.44040392414058716
0.6872075281877703,0.4438368912744554,0.43335616573769953
0.7139384238459803,0.46522730527633055,0.42666327557161543
0.7266869716836117,0.4631226374698895,0.42696763547942396
0.7419291983245624,0.4615196311424732,0.42847883974819223
0.7466656413044316,0.4551269829249098,0.4270893169861341
0.7760872919855527,0.45461059114395524,0.4236925100426726
0.7860066569323091,0.45280771524191704,0.4220563386456801
