Recall,NFS,SU,MacroF1
-0.9997022036926742,0.20967741935483872,-0.32346944091366053,-0.9996829902649174
-0.9997022036926742,0.21774193548387097,-0.34079915449126436,-0.9996829902649174
-0.9997022036926742,0.22580645161290322,-0.34972099522885797,-0.9996829902649174
-0.9997022036926742,0.22580645161290322,-0.34972099522885797,-0.9996829902649174
-0.9997022036926742,0.22580645161290322,-0.34972099522885797,-0.9996829902649174
-0.9997022036926742,0.22580645161290322,-0.34972099522885797,-0.9996829902649174
-0.9997022036926742,0.25806451612903225,-0.38219309853205374,-0.9996829902649174
-0.9997022036926742,0.25806451612903225,-0.38219309853205374,-0.9996829902649174
-0.9997022036926742,0.3064516129032258,-0.4209764066171951,-0.9996829902649174
-0.9997022036926742,0.3629032258064516,-0.5036511239549523,-0.9996829902649174
-0.9996829781072651,0.3951612903225806,-0.5399856514971014,-0.9996829781072651
-0.9995533055390113,0.2903225806451613,-0.41622692737105144,-0.9995244944793824
-0.9995533055390113,0.2903225806451613,-0.41622692737105144,-0.9995244944793824
-0.9995340799536023,0.3467741935483871,-0.48593644329555,-0.9995244762912154
-0.9995340799536023,0.4274193548387097,-0.5615006688621321,-0.9995244762912154
-0.9995340799536023,0.45161290322580644,-0.6023991031721584,-0.9995244762912154
-0.9995340799536023,0.4596774193548387,-0.6056014594649131,-0.9995244762912154
-0.9995340799536023,0.49193548387096775,-0.6443286980769011,-0.9995244762912154
-0.9994044073853484,0.3225806451612903,-0.4592670277969115,-0.9993660047163161
-0.9994044073853484,0.4032258064516129,-0.5517765382457139,-0.9993660047163161
-0.9993851817999394,0.3064516129032258,-0.4396160281596024,-0.9993659805298348
-0.9993851817999394,0.4435483870967742,-0.5949942510440503,-0.9993659805298348
-0.9993851817999394,0.49193548387096775,-0.6443525675239204,-0.9993659805298348
-0.9992555092316855,0.25,-0.3789121364741588,-0.9992075209515716
-0.9992555092316855,0.3225806451612903,-0.46247595369213734,-0.9992075209515716
-0.9992555092316855,0.3387096774193548,-0.48234457157566446,-0.9992075209515716
-0.9992555092316855,0.3387096774193548,-0.48234457157566446,-0.9992075209515716
-0.9992555092316855,0.3629032258064516,-0.5075048028780145,-0.9992075209515716
-0.9992555092316855,0.3790322580645161,-0.5254030800361195,-0.9992075209515716
-0.9992555092316855,0.3870967741935484,-0.534516002285791,-0.9992075209515716
-0.9992555092316855,0.3870967741935484,-0.534516002285791,-0.9992075209515716
-0.9992555092316855,0.4032258064516129,-0.5525800148807583,-0.9992075209515716
-0.9992555092316855,0.43548387096774194,-0.5882938903211841,-0.9992075209515716
-0.9992555092316855,0.4596774193548387,-0.6127357760994879,-0.9992075209515716
-0.9992555092316855,0.4596774193548387,-0.6127357760994879,-0.9992075209515716
-0.9992555092316855,0.4596774193548387,-0.6127357760994879,-0.9992075209515716
-0.9992555092316855,0.4596774193548387,-0.6127357760994879,-0.9992075209515716
-0.9992555092316855,0.4596774193548387,-0.6127357760994879,-0.9992075209515716
-0.9992362836462765,0.2903225806451613,-0.42675276367492954,-0.9992074907989708
-0.9992362836462765,0.3467741935483871,-0.4900636435314132,-0.9992074907989708
-0.9992362836462765,0.3548387096774194,-0.5004182425486924,-0.9992074907989708
-0.9992362836462765,0.3629032258064516,-0.5093557742288936,-0.9992074907989708
-0.9992362836462765,0.4274193548387097,-0.577638941928663,-0.9992074907989708
-0.9992362836462765,0.45161290322580644,-0.6056181071696266,-0.9992074907989708
-0.9992362836462765,0.45161290322580644,-0.6056181071696266,-0.9992074907989708
-0.9992362836462765,0.4838709677419355,-0.6324643053929332,-0.9992074907989708
-0.9992362836462765,0.5241935483870968,-0.6807816265321812,-0.9992074907989708
-0.9992362836462765,0.5241935483870968,-0.6807816265321812,-0.9992074907989708
-0.9992362836462765,0.5241935483870968,-0.6807816265321812,-0.9992074907989708
-0.9992362836462765,0.5483870967741935,-0.7059968398565385,-0.9992074907989708
-0.9992362836462765,0.5564516129032258,-0.713067818033776,-0.9992074907989708
-0.9992362836462765,0.5564516129032258,-0.713067818033776,-0.9992074907989708
-0.9992362836462765,0.5564516129032258,-0.713067818033776,-0.9992074907989708
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9992170580608675,0.23387096774193547,-0.360717476943854,-0.9992074604853591
-0.9991066110780227,0.20967741935483872,-0.3288816729988467,-0.9990490431610053
-0.9991066110780227,0.31451612903225806,-0.45301345783222735,-0.9990490431610053
-0.9991066110780227,0.3225806451612903,-0.46282164745473775,-0.9990490431610053
-0.9991066110780227,0.3225806451612903,-0.46282164745473775,-0.9990490431610053
-0.9991066110780227,0.3225806451612903,-0.46282164745473775,-0.9990490431610053
-0.9991066110780227,0.3790322580645161,-0.5255913270127636,-0.9990490431610053
-0.9991066110780227,0.3870967741935484,-0.5345530304784523,-0.9990490431610053
-0.9991066110780227,0.41935483870967744,-0.5698359344346093,-0.9990490431610053
-0.9991066110780227,0.4596774193548387,-0.6143275539614684,-0.9990490431610053
-0.9991066110780227,0.4596774193548387,-0.6143275539614684,-0.9990490431610053
-0.9990873854926137,0.29838709677419356,-0.435592565103207,-0.9990490070744742
-0.9990873854926137,0.3790322580645161,-0.5259431264370029,-0.9990490070744742
-0.9990873854926137,0.3790322580645161,-0.5259431264370029,-0.9990490070744742
-0.9990873854926137,0.3951612903225806,-0.5414731376240794,-0.9990490070744742
-0.9990873854926137,0.41935483870967744,-0.5698597903476091,-0.9990490070744742
-0.9990873854926137,0.5,-0.6551528359517971,-0.9990490070744742
-0.9990873854926137,0.5161290322580645,-0.6700912013102195,-0.9990490070744742
-0.9990873854926137,0.5161290322580645,-0.6700912013102195,-0.9990490070744742
-0.9990873854926137,0.5161290322580645,-0.6700912013102195,-0.9990490070744742
-0.9990873854926137,0.5403225806451613,-0.6980854127211494,-0.9990490070744742
-0.9990681599072044,0.28225806451612906,-0.41640698779419977,-0.9990489707947522
-0.9990681599072044,0.31451612903225806,-0.4541871797175652,-0.9990489707947522
-0.9990681599072044,0.31451612903225806,-0.4541871797175652,-0.9990489707947522
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989577129243598,0.24193548387096775,-0.3686518952212884,-0.9988905713204776
-0.9989384873389506,0.47580645161290325,-0.6323056018536757,-0.9988905293322002
-0.9989384873389506,0.47580645161290325,-0.6323056018536757,-0.9988905293322002
-0.9989384873389506,0.4838709677419355,-0.6411842595799349,-0.9988905293322002
-0.9989384873389506,0.49193548387096775,-0.6484729693153879,-0.9988905293322002
-0.9989384873389506,0.5,-0.6570231515355299,-0.9988905293322002
-0.9987895891852878,0.43548387096774194,-0.5885222824809709,-0.9987320575480072
-0.9987895891852878,0.5,-0.6570607246565063,-0.9987320575480072
-0.9987895891852878,0.5,-0.6570607246565063,-0.9987320575480072
-0.9987895891852878,0.5,-0.6570607246565063,-0.9987320575480072
-0.9987895891852878,0.5161290322580645,-0.6748582915914544,-0.9987320575480072
-0.9987895891852878,0.5806451612903226,-0.7335444220392722,-0.9987320575480072
-0.9987703635998787,0.28225806451612906,-0.4165192870550799,-0.9987320094326322
-0.9987703635998787,0.28225806451612906,-0.4165192870550799,-0.9987320094326322
-0.9986406910316249,0.4274193548387097,-0.5794029913035127,-0.9985735916977571
