Recall,NFS,SU,MacroF1
-0.9998511018463372,0.22580645161290322,-0.32180371928136076,-0.9998414920970717
-0.9998511018463372,0.22580645161290322,-0.32180371928136076,-0.9998414920970717
-0.9998511018463372,0.22580645161290322,-0.32180371928136076,-0.9998414920970717
-0.9998511018463372,0.23387096774193547,-0.3360050040812467,-0.9998414920970717
-0.9998511018463372,0.23387096774193547,-0.3360050040812467,-0.9998414920970717
-0.9998511018463372,0.25806451612903225,-0.38209856890124294,-0.9998414920970717
-0.9998511018463372,0.27419354838709675,-0.40041293907729014,-0.9998414920970717
-0.9998511018463372,0.28225806451612906,-0.410577246213249,-0.9998414920970717
-0.9998511018463372,0.29838709677419356,-0.4277211606890366,-0.9998414920970717
-0.9998511018463372,0.29838709677419356,-0.4277211606890366,-0.9998414920970717
-0.9998511018463372,0.29838709677419356,-0.4277211606890366,-0.9998414920970717
-0.9998511018463372,0.29838709677419356,-0.4277211606890366,-0.9998414920970717
-0.9997022036926742,0.24193548387096775,-0.35187674415185377,-0.9996829902649174
-0.9997022036926742,0.24193548387096775,-0.35187674415185377,-0.9996829902649174
-0.9997022036926742,0.33064516129032256,-0.46575192493077455,-0.9996829902649174
-0.9997022036926742,0.3387096774193548,-0.4740805150931962,-0.9996829902649174
-0.9997022036926742,0.3387096774193548,-0.4740805150931962,-0.9996829902649174
-0.9996829781072651,0.33064516129032256,-0.4662430643322088,-0.9996829781072651
-0.9996829781072651,0.3709677419354839,-0.5069072427548731,-0.9996829781072651
-0.9996829781072651,0.3870967741935484,-0.5323874427143626,-0.9996829781072651
-0.9996829781072651,0.46774193548387094,-0.6184924498565572,-0.9996829781072651
-0.9996829781072651,0.47580645161290325,-0.6239663655971041,-0.9996829781072651
-0.9995533055390113,0.23387096774193547,-0.35744672573889835,-0.9995244944793824
-0.9995533055390113,0.27419354838709675,-0.4035377159222054,-0.9995244944793824
-0.9995340799536023,0.4032258064516129,-0.5459178582804738,-0.9995244762912154
-0.9995340799536023,0.41935483870967744,-0.562672839853935,-0.9995244762912154
-0.9995340799536023,0.41935483870967744,-0.562672839853935,-0.9995244762912154
-0.9995340799536023,0.41935483870967744,-0.562672839853935,-0.9995244762912154
-0.9995340799536023,0.5,-0.6518158374577839,-0.9995244762912154
-0.9994044073853484,0.21774193548387097,-0.3311986661300486,-0.9993660047163161
-0.9994044073853484,0.22580645161290322,-0.34015746705048155,-0.9993660047163161
-0.9994044073853484,0.29838709677419356,-0.42842799670741516,-0.9993660047163161
-0.9993851817999394,0.45161290322580644,-0.6050259580677019,-0.9993659805298348
-0.9993851817999394,0.47580645161290325,-0.6278355148675251,-0.9993659805298348
-0.9993851817999394,0.47580645161290325,-0.6278355148675251,-0.9993659805298348
-0.9993851817999394,0.49193548387096775,-0.6419080686572766,-0.9993659805298348
-0.9992555092316855,0.1935483870967742,-0.30220684986820434,-0.9992075209515716
-0.9992362836462765,0.3548387096774194,-0.49718929025385306,-0.9992074907989708
-0.9992362836462765,0.3870967741935484,-0.5342648441750808,-0.9992074907989708
-0.9992362836462765,0.4274193548387097,-0.5784161520854123,-0.9992074907989708
-0.9992362836462765,0.4274193548387097,-0.5784161520854123,-0.9992074907989708
-0.9992362836462765,0.43548387096774194,-0.5840473715453931,-0.9992074907989708
-0.9992362836462765,0.4435483870967742,-0.5953396897641702,-0.9992074907989708
