Recall,NFS,SU,MacroF1
-0.9998511018463372,0.4112903225806452,-0.5495928333518909,-0.9998414920970717
-0.9998511018463372,0.41935483870967744,-0.5614040341458013,-0.9998414920970717
-0.9998511018463372,0.4274193548387097,-0.5705544163999241,-0.9998414920970717
-0.9998318762609281,0.21774193548387097,-0.33656543504236347,-0.9998414860021401
-0.9998318762609281,0.24193548387096775,-0.36927721744345776,-0.9998414860021401
-0.9998318762609281,0.2661290322580645,-0.3978448743879113,-0.9998414860021401
-0.9998318762609281,0.2661290322580645,-0.3978448743879113,-0.9998414860021401
-0.9998318762609281,0.28225806451612906,-0.41822001210234194,-0.9998414860021401
-0.9998318762609281,0.2903225806451613,-0.42752103118622753,-0.9998414860021401
-0.9998318762609281,0.2903225806451613,-0.42752103118622753,-0.9998414860021401
-0.9998318762609281,0.3064516129032258,-0.4435459478688293,-0.9998414860021401
-0.9998318762609281,0.3225806451612903,-0.46276299691857714,-0.9998414860021401
-0.9998318762609281,0.3629032258064516,-0.5090149095292845,-0.9998414860021401
-0.9997022036926742,0.3548387096774194,-0.488948995106675,-0.9996829902649174
-0.9997022036926742,0.43548387096774194,-0.5794661310643107,-0.9996829902649174
-0.9997022036926742,0.45161290322580644,-0.5965964674252019,-0.9996829902649174
-0.9996829781072651,0.22580645161290322,-0.3507339097333206,-0.9996829781072651
-0.9996829781072651,0.29838709677419356,-0.4354769866299685,-0.9996829781072651
-0.9996829781072651,0.29838709677419356,-0.4354769866299685,-0.9996829781072651
-0.9996829781072651,0.3064516129032258,-0.446078640541149,-0.9996829781072651
-0.9996829781072651,0.3387096774193548,-0.4814190814007152,-0.9996829781072651
-0.9996829781072651,0.3790322580645161,-0.5264174814426784,-0.9996829781072651
-0.9996829781072651,0.3870967741935484,-0.5355875727885195,-0.9996829781072651
-0.9996829781072651,0.3951612903225806,-0.5441991369366074,-0.9996829781072651
-0.9996637525218561,0.20967741935483872,-0.3313910398978125,-0.9996829658851866
-0.9996637525218561,0.21774193548387097,-0.3418221950689338,-0.9996829658851866
-0.9996637525218561,0.25,-0.37618324130976283,-0.9996829658851866
-0.9996637525218561,0.25806451612903225,-0.3889331597235246,-0.9996829658851866
-0.9996637525218561,0.27419354838709675,-0.4083612798736415,-0.9996829658851866
-0.9995533055390113,0.3709677419354839,-0.5117575380167911,-0.9995244944793824
-0.9995533055390113,0.4435483870967742,-0.5854355717897298,-0.9995244944793824
-0.9995533055390113,0.47580645161290325,-0.6116148566007881,-0.9995244944793824
-0.9995340799536023,0.3225806451612903,-0.46452485576826036,-0.9995244762912154
-0.9995340799536023,0.3387096774193548,-0.4827596961853742,-0.9995244762912154
-0.9995340799536023,0.3467741935483871,-0.49164923050516346,-0.9995244762912154
-0.9995340799536023,0.3709677419354839,-0.518419418581141,-0.9995244762912154
-0.9995148543681932,0.23387096774193547,-0.36098602134333274,-0.9995244580064202
-0.9995148543681932,0.31451612903225806,-0.452530452950002,-0.9995244580064202
-0.9995148543681932,0.3548387096774194,-0.4999092052772628,-0.9995244580064202
-0.9994044073853484,0.47580645161290325,-0.6195035532284499,-0.9993660047163161
-0.9993851817999394,0.33064516129032256,-0.47296802655429326,-0.9993659805298348
-0.9993851817999394,0.4435483870967742,-0.6000666803421193,-0.9993659805298348
-0.9993659562145303,0.3790322580645161,-0.5270819222415906,-0.9993659562145303
-0.9993659562145303,0.3951612903225806,-0.546032734216029,-0.9993659562145303
-0.9992555092316855,0.49193548387096775,-0.6375492673505326,-0.9992075209515716
-0.9992362836462765,0.3548387096774194,-0.5005849778144037,-0.9992074907989708
-0.9992170580608675,0.41935483870967744,-0.5730264281249607,-0.9992074604853591
-0.9991066110780227,0.4838709677419355,-0.6376767141530669,-0.9990490431610053
-0.9991066110780227,0.49193548387096775,-0.6466093534787312,-0.9990490431610053
-0.9990873854926137,0.43548387096774194,-0.5910139296770814,-0.9990490070744742
-0.9990681599072044,0.4032258064516129,-0.5546176860198909,-0.9990489707947522
-0.9989577129243598,0.5,-0.656096555136598,-0.9988905713204776
-0.9989384873389506,0.4596774193548387,-0.6179224095209866,-0.9988905293322002
-0.9989192617535416,0.4032258064516129,-0.5556586812608159,-0.998890487118559
-0.9989192617535416,0.4838709677419355,-0.6424459340372917,-0.998890487118559
-0.9987895891852878,0.5483870967741935,-0.7042047510679222,-0.9987320575480072
-0.998659916617034,0.532258064516129,-0.684760859865163,-0.998573645392997
-0.998659916617034,0.5806451612903226,-0.7315997230055752,-0.998573645392997
-0.9986406910316249,0.49193548387096775,-0.6526998235181026,-0.9985735916977571
-0.9986214654462158,0.45161290322580644,-0.6063161433028939,-0.9985735377128289
-0.998511018463371,0.6048387096774194,-0.7584049324251745,-0.9984151912577826
-0.998511018463371,0.6129032258064516,-0.7673677244035468,-0.9984151912577826
-0.998491792877962,0.4838709677419355,-0.6447271350722884,-0.9984151317573156
-0.998472567292553,0.5645161290322581,-0.7220805985062688,-0.9984150719350089
-0.9983621203097082,0.6209677419354839,-0.7769808735082858,-0.9982567429760835
-0.99832366913889,0.46774193548387094,-0.6239104754767112,-0.9982566120750364
-0.99832366913889,0.5725806451612904,-0.7307011723211886,-0.9982566120750364
-0.9982132221560452,0.5080645161290323,-0.6649474638652542,-0.9980983005237782
-0.9982132221560452,0.5161290322580645,-0.6737951807816187,-0.9980983005237782
-0.9981747709852271,0.46774193548387094,-0.6250033764414106,-0.9980981581087787
-0.9980258728315643,0.5161290322580645,-0.6743245392706052,-0.9979397100121068
-0.9980258728315643,0.5241935483870968,-0.6872610652452957,-0.9979397100121068
-0.9980258728315643,0.5403225806451613,-0.6926472899819354,-0.9979397100121068
-0.9980258728315643,0.6048387096774194,-0.762344203302075,-0.9979397100121068
-0.9978962002633105,0.5887096774193549,-0.7471156324586333,-0.9977813506110746
-0.9978962002633105,0.6854838709677419,-0.8254851772242242,-0.9977813506110746
-0.9978769746779013,0.47580645161290325,-0.6359040535605428,-0.9977812677608955
-0.9978769746779013,0.5564516129032258,-0.7199657643917131,-0.9977812677608955
-0.9977473021096475,0.6935483870967742,-0.8349550140439749,-0.9976229198577866
-0.9977280765242384,0.46774193548387094,-0.6264301120567656,-0.9976228313310229
-0.9977280765242384,0.532258064516129,-0.6964114474994184,-0.9976228313310229
-0.9975984039559846,0.7016129032258065,-0.8408260783604604,-0.9974644948695763
-0.9974495058023218,0.6935483870967742,-0.8373509159408655,-0.9973060756223343
-0.9974302802169126,0.6048387096774194,-0.7719572509067959,-0.9973059758388249
-0.9973006076486588,0.6129032258064516,-0.7810227276079118,-0.9971476620919548
-0.9973006076486588,0.6612903225806451,-0.8266461286604817,-0.9971476620919548
-0.997151709494996,0.5967741935483871,-0.7649149174315099,-0.996989254254335
-0.997151709494996,0.6451612903225806,-0.8056342802697074,-0.996989254254335
