Generacion,Tiempo
1,0.0758910179138184
2,0.102763891220093
3,0.124640941619873
4,0.145938873291016
5,0.166482925415039
6,0.186069965362549
7,0.207226037979126
8,0.234912872314453
9,0.254395008087158
10,0.274486064910889
11,0.29286003112793
12,0.312588930130005
13,0.330400943756104
14,0.348464012145996
15,0.366501092910767
16,0.384809970855713
17,0.41470193862915
18,0.433996915817261
19,0.452931880950928
20,0.474390029907227
21,0.493994951248169
22,0.512542009353638
23,0.532948970794678
24,0.553363084793091
25,0.575025081634521
26,0.61000394821167
27,0.629273891448975
28,0.648614883422852
29,0.667880058288574
30,0.686395883560181
31,0.707340002059937
32,0.727942943572998
33,0.751467943191528
34,0.771998882293701
35,0.800725936889648
36,0.819490909576416
37,0.837825059890747
38,0.865582942962646
39,0.887683868408203
40,0.908538103103638
41,0.931708097457886
42,0.951453924179077
43,0.975076913833618
44,1.00325202941895
45,1.03315305709839
46,1.05342197418213
47,1.07540702819824
48,1.09771609306335
49,1.12058901786804
50,1.14108991622925
51,1.15916705131531
52,1.17822694778442
53,1.20398592948914
54,1.22249507904053
55,1.24313187599182
56,1.26027989387512
57,1.2792329788208
58,1.29649996757507
59,1.31387686729431
60,1.33591198921204
61,1.35796904563904
62,1.38353991508484
63,1.40144801139832
64,1.4197108745575
65,1.43732810020447
66,1.45482993125916
67,1.47493410110474
68,1.49212193489075
69,1.50907301902771
70,1.52801108360291
71,1.56654191017151
72,1.60345792770386
73,1.62225198745728
74,1.64223909378052
75,1.66128087043762
76,1.68048787117004
77,1.70010304450989
78,1.7179811000824
79,1.7370400428772
80,1.75654101371765
81,1.78381705284119
82,1.80172204971313
83,1.82041788101196
84,1.84032988548279
85,1.85842609405518
86,1.87711691856384
87,1.89634799957275
88,1.91615104675293
89,1.93342304229736
90,1.95105409622192
91,1.9791579246521
92,1.99799799919128
93,2.01686000823975
94,2.03475403785706
95,2.0523579120636
96,2.0716450214386
97,2.09232807159424
98,2.11052703857422
99,2.13174104690552
100,2.15809392929077
101,2.17547392845154
102,2.19307398796082
103,2.21149897575378
104,2.23077297210693
105,2.24960589408875
106,2.26870894432068
107,2.2872519493103
108,2.30426287651062
109,2.33198189735413
110,2.35033297538757
111,2.36883687973022
112,2.38772392272949
113,2.40681600570679
114,2.42473292350769
115,2.4430410861969
116,2.46114206314087
117,2.47960090637207
118,2.49784398078918
119,2.53493094444275
120,2.55239105224609
121,2.57066297531128
122,2.58985900878906
123,2.60875201225281
124,2.62621402740479
125,2.64535188674927
126,2.66443204879761
127,2.68389797210693
128,2.70919799804688
129,2.72773098945618
130,2.74628591537476
131,2.76921987533569
132,2.78804802894592
133,2.80519199371338
134,2.82266092300415
135,2.84233999252319
136,2.86032795906067
137,2.880784034729
138,2.90487194061279
139,2.92466187477112
140,2.94360709190369
141,2.96195006370544
142,2.9811589717865
143,2.99831104278564
144,3.01692891120911
145,3.03707194328308
146,3.05717301368713
147,3.08418607711792
148,3.10323405265808
149,3.12386107444763
150,3.14192008972168
151,3.15914392471313
152,3.17808508872986
153,3.19579100608826
154,3.21453309059143
155,3.23161101341248
156,3.25124287605286
157,3.27888703346252
158,3.29737091064453
159,3.31680488586426
160,3.33473587036133
161,3.35228705406189
162,3.36909294128418
163,3.38857698440552
164,3.40711808204651
165,3.42663407325745
166,3.45148205757141
167,3.47004699707031
168,3.49040794372559
169,3.50822997093201
170,3.52801609039307
171,3.54448390007019
172,3.56268787384033
173,3.58428406715393
174,3.60281491279602
175,3.62204098701477
176,3.64822101593018
177,3.66640400886536
178,3.68629503250122
179,3.70667695999146
180,3.72443699836731
181,3.74340987205505
182,3.76288199424744
183,3.78154492378235
184,3.80040597915649
185,3.82863593101501
186,3.84645295143127
187,3.86396908760071
188,3.88275289535522
189,3.90108895301819
190,3.91826510429382
191,3.93796586990356
192,3.95856499671936
193,3.9771249294281
194,4.00419688224792
195,4.02550292015076
196,4.04390692710876
197,4.06334495544434
198,4.08197593688965
199,4.10055899620056
200,4.12396597862244
201,4.14333987236023
202,4.16246795654297
203,4.18815803527832
204,4.20660591125488
205,4.22488307952881
206,4.24273610115051
207,4.2615110874176
208,4.27971506118774
209,4.2957079410553
210,4.31381297111511
211,4.33128595352173
212,4.34918308258057
213,4.37644410133362
214,4.395427942276
215,4.41409087181091
216,4.43379092216492
217,4.45142602920532
218,4.47060799598694
219,4.48975300788879
220,4.5071759223938
221,4.52638602256775
222,4.55384993553162
223,4.57454395294189
224,4.59451508522034
225,4.61240386962891
226,4.6301589012146
227,4.64772391319275
228,4.66406488418579
229,4.68335604667664
230,4.70442891120911
231,4.73306798934937
232,4.75116896629333
233,4.76972389221191
234,4.78761601448059
235,4.80677509307861
236,4.82629609107971
237,4.84377694129944
238,4.86263298988342
239,4.8806459903717
240,4.89801001548767
241,4.92553997039795
242,4.9429759979248
243,4.95967388153076
244,4.97975587844849
245,4.99761199951172
246,5.01644897460938
247,5.03363394737244
248,5.05133199691772
249,5.07010293006897
250,5.09692287445068
251,5.11655402183533
252,5.13313603401184
253,5.15054488182068
254,5.17038202285767
255,5.18950295448303
256,5.20851397514343
257,5.22448396682739
258,5.24339294433594
259,5.2602870464325
260,5.28575897216797
261,5.30250906944275
262,5.31899189949036
263,5.33622789382935
264,5.3544180393219
265,5.3728449344635
266,5.40080690383911
267,5.44512605667114
268,5.47635388374329
269,5.50148391723633
270,5.53290510177612
271,5.56428909301758
272,5.58318710327148
273,5.60429906845093
274,5.62118005752563
275,5.64178490638733
276,5.6596360206604
277,5.67623090744019
278,5.69470691680908
279,5.71924304962158
280,5.73895287513733
281,5.76400804519653
282,5.78455209732056
283,5.80917501449585
284,5.83048701286316
285,5.85041999816895
286,5.86804890632629
287,5.88532400131226
288,5.90337800979614
289,5.93688297271729
290,5.95559287071228
291,5.97487688064575
292,5.99129104614258
293,6.0083339214325
294,6.0280749797821
295,6.04719090461731
296,6.06528306007385
297,6.0829029083252
298,6.10824108123779
299,6.1271800994873
300,6.1444730758667
301,6.1632239818573
302,6.18199801445007
303,6.20045590400696
304,6.2177209854126
305,6.23444008827209
306,6.2523889541626
307,6.27118992805481
308,6.29755306243896
309,6.3136990070343
310,6.33118987083435
311,6.35003995895386
312,6.36713290214539
313,6.38577198982239
314,6.40471196174622
315,6.42383790016174
316,6.44159197807312
317,6.46671509742737
318,6.48475909233093
319,6.50177407264709
320,6.51911497116089
321,6.53752088546753
322,6.55750298500061
323,6.57628893852234
324,6.59374499320984
325,6.61083793640137
326,6.62920308113098
327,6.65832090377808
328,6.67830491065979
329,6.69647693634033
330,6.71400809288025
331,6.73209810256958
332,6.75015687942505
333,6.76923799514771
334,6.787024974823
335,6.80648899078369
336,6.83224606513977
337,6.84989905357361
338,6.8684229850769
339,6.88521790504456
340,6.90328001976013
341,6.92078709602356
342,6.93758606910706
343,6.95693492889404
344,6.97357296943665
345,6.99300503730774
346,7.01812505722046
347,7.03653907775879
348,7.05437994003296
349,7.07280588150024
350,7.09230899810791
351,7.11013507843018
352,7.1285080909729
353,7.14798593521118
354,7.16689300537109
355,7.19327187538147
356,7.21216201782227
357,7.2315239906311
358,7.24802994728088
359,7.26512408256531
360,7.28306007385254
361,7.30035305023193
362,7.31956696510315
363,7.33798098564148
364,7.35654902458191
365,7.38055992126465
366,7.39976191520691
367,7.41805410385132
368,7.43981909751892
369,7.45699691772461
370,7.47414207458496
371,7.49201107025146
372,7.51067900657654
373,7.52710509300232
374,7.54558396339417
375,7.57316303253174
376,7.59190702438354
377,7.61131310462952
378,7.6295280456543
379,7.64717602729797
380,7.6646249294281
381,7.68296408653259
382,7.70146608352661
383,7.7193078994751
384,7.74577498435974
385,7.76267290115356
386,7.78160500526428
387,7.79902386665344
388,7.81781196594238
389,7.83709907531738
390,7.85617995262146
391,7.87437295913696
392,7.89317798614502
393,7.91937208175659
394,7.93610906600952
395,7.95443487167358
396,7.9722728729248
397,7.98847508430481
398,8.0051589012146
399,8.02349710464478
400,8.04236507415771
401,8.05938601493835
402,8.07760095596313
403,8.10549902915955
404,8.12550592422485
405,8.1445209980011
406,8.16409587860107
407,8.18247699737549
408,8.20033288002014
409,8.2189838886261
410,8.23808193206787
411,8.25738787651062
412,8.28387594223022
413,8.30205607414246
414,8.32131004333496
415,8.34059906005859
416,8.35702109336853
417,8.37403798103333
418,8.39136695861816
419,8.40971302986145
420,8.42734909057617
421,8.44526886940002
422,8.47156310081482
423,8.49008297920227
424,8.50622987747192
425,8.52642607688904
426,8.5460410118103
427,8.56571292877197
428,8.5837709903717
429,8.60113906860352
430,8.61772394180298
431,8.64467287063599
432,8.66179800033569
433,8.6797399520874
434,8.6986780166626
435,8.71672797203064
436,8.73416996002197
437,8.75211191177368
438,8.77086687088013
439,8.78843808174133
440,8.80660605430603
441,8.83453798294067
442,8.85167694091797
443,8.86960196495056
444,8.88773703575134
445,8.9055860042572
446,8.92367601394653
447,8.94240498542786
448,8.96017694473267
449,8.97799301147461
450,9.00460290908813
451,9.02366304397583
452,9.04096293449402
453,9.05997705459595
454,9.07866096496582
455,9.09579992294312
456,9.11444401741028
457,9.13201999664307
458,9.15071988105774
459,9.17739295959473
460,9.19527101516724
461,9.21441292762756
462,9.23171901702881
463,9.24815893173218
464,9.26672005653381
465,9.28347706794739
466,9.30236291885376
467,9.32085704803467
468,9.33985209465027
469,9.3656370639801
