"Tiempo","Implementacion"
95.8621726036072,"DEAP-NSGA-II"
95.8158164024353,"DEAP-NSGA-II"
156.2794032,"DEAP-NSGA-II"
92.0022540092468,"DEAP-NSGA-II"
96.1452882289886,"DEAP-NSGA-II"
94.760546207428,"DEAP-NSGA-II"
95.1756319999695,"DEAP-NSGA-II"
96.7317092418671,"DEAP-NSGA-II"
99.2931625843048,"DEAP-NSGA-II"
92.1505146026611,"DEAP-NSGA-II"
95.5374791622162,"DEAP-NSGA-II"
54.2616450786591,"DEAP-NSGA-III"
48.7530529499054,"DEAP-NSGA-III"
52.9772687,"DEAP-NSGA-III"
53.5812432765961,"DEAP-NSGA-III"
56.356748342514,"DEAP-NSGA-III"
52.1380505561829,"DEAP-NSGA-III"
53.6286358833313,"DEAP-NSGA-III"
55.0176327228546,"DEAP-NSGA-III"
49.5406155586243,"DEAP-NSGA-III"
48.4376637935638,"DEAP-NSGA-III"
51.8181767463684,"DEAP-NSGA-III"
20.440906047821,"MOEADr-MOEA/D"
31.8532412052155,"MOEADr-MOEA/D"
20.6898880004883,"MOEADr-MOEA/D"
20.2922492027283,"MOEADr-MOEA/D"
20.3505020141602,"MOEADr-MOEA/D"
20.5414249897003,"MOEADr-MOEA/D"
20.5272779464722,"MOEADr-MOEA/D"
20.2849140167236,"MOEADr-MOEA/D"
20.3155388832092,"MOEADr-MOEA/D"
24.8944680690765,"MOEADr-MOEA/D"
20.4120619297028,"MOEADr-MOEA/D"
15.08858991,"PYMOO-NSGA-II"
13.38324213,"PYMOO-NSGA-II"
11.5763061,"PYMOO-NSGA-II"
15.42482162,"PYMOO-NSGA-II"
15.48519135,"PYMOO-NSGA-II"
16.0810101,"PYMOO-NSGA-II"
18.95933485,"PYMOO-NSGA-II"
11.37753439,"PYMOO-NSGA-II"
11.29264808,"PYMOO-NSGA-II"
10.67048311,"PYMOO-NSGA-II"
14.09720016,"PYMOO-NSGA-II"
42.4911148548126,"PYMOO-NSGA-III"
38.3978083133698,"PYMOO-NSGA-III"
34.81093574,"PYMOO-NSGA-III"
43.1713213920593,"PYMOO-NSGA-III"
46.8561463356018,"PYMOO-NSGA-III"
50.7950279712677,"PYMOO-NSGA-III"
43.5442914962769,"PYMOO-NSGA-III"
34.2810258865356,"PYMOO-NSGA-III"
32.6152787208557,"PYMOO-NSGA-III"
32.5290143489838,"PYMOO-NSGA-III"
43.6367521286011,"PYMOO-NSGA-III"
37.9084231853485,"RMOO-NSGA-II"
32.3556571006775,"RMOO-NSGA-II"
35.3960959911346,"RMOO-NSGA-II"
35.8798670768738,"RMOO-NSGA-II"
35.3915588855743,"RMOO-NSGA-II"
35.6431260108948,"RMOO-NSGA-II"
41.4406790733337,"RMOO-NSGA-II"
34.0971989631653,"RMOO-NSGA-II"
36.5013880729675,"RMOO-NSGA-II"
36.9976029396057,"RMOO-NSGA-II"
44.8517360687256,"RMOO-NSGA-III"
46.4296300411224,"RMOO-NSGA-III"
46.7585799694061,"RMOO-NSGA-III"
44.5193388462067,"RMOO-NSGA-III"
44.2603549957275,"RMOO-NSGA-III"
43.8944640159607,"RMOO-NSGA-III"
44.4016890525818,"RMOO-NSGA-III"
44.0740971565247,"RMOO-NSGA-III"
43.98259806633,"RMOO-NSGA-III"
44.4169638156891,"RMOO-NSGA-III"
43.1613628864288,"RMOO-NSGA-III"
