"Tiempo","Implementacion"
13.2857961654663,"DEAP-NSGA-II"
12.2233324050903,"DEAP-NSGA-II"
32.13089132,"DEAP-NSGA-II"
12.183397769928,"DEAP-NSGA-II"
12.8242118358612,"DEAP-NSGA-II"
13.5057742595673,"DEAP-NSGA-II"
12.6693036556244,"DEAP-NSGA-II"
11.5151743888855,"DEAP-NSGA-II"
11.1569678783417,"DEAP-NSGA-II"
11.5007109642029,"DEAP-NSGA-II"
11.9268538951874,"DEAP-NSGA-II"
7.09982180595398,"DEAP-NSGA-III"
5.10781741142273,"DEAP-NSGA-III"
8.966298342,"DEAP-NSGA-III"
5.81816649436951,"DEAP-NSGA-III"
5.32977366447449,"DEAP-NSGA-III"
5.29084539413452,"DEAP-NSGA-III"
6.09645915031433,"DEAP-NSGA-III"
6.46105742454529,"DEAP-NSGA-III"
5.75854730606079,"DEAP-NSGA-III"
5.57619643211365,"DEAP-NSGA-III"
5.15534329414368,"DEAP-NSGA-III"
8.62533712387085,"MOEADr-MOEA/D"
9.46358895301819,"MOEADr-MOEA/D"
8.47090911865234,"MOEADr-MOEA/D"
8.30596590042114,"MOEADr-MOEA/D"
8.28934788703918,"MOEADr-MOEA/D"
8.09755611419678,"MOEADr-MOEA/D"
8.25941514968872,"MOEADr-MOEA/D"
8.34560608863831,"MOEADr-MOEA/D"
8.24866986274719,"MOEADr-MOEA/D"
8.49211382865906,"MOEADr-MOEA/D"
8.142991065979,"MOEADr-MOEA/D"
5.783819199,"PYMOO-NSGA-II"
4.140689611,"PYMOO-NSGA-II"
3.834891558,"PYMOO-NSGA-II"
5.367913961,"PYMOO-NSGA-II"
5.328583956,"PYMOO-NSGA-II"
5.787396669,"PYMOO-NSGA-II"
3.855801582,"PYMOO-NSGA-II"
3.611358404,"PYMOO-NSGA-II"
3.705857754,"PYMOO-NSGA-II"
5.431379557,"PYMOO-NSGA-II"
4.013022184,"PYMOO-NSGA-II"
8.51341080665588,"PYMOO-NSGA-III"
6.56132197380066,"PYMOO-NSGA-III"
6.011303902,"PYMOO-NSGA-III"
8.25255990028381,"PYMOO-NSGA-III"
8.36471939086914,"PYMOO-NSGA-III"
8.57846903800964,"PYMOO-NSGA-III"
8.30856347084045,"PYMOO-NSGA-III"
5.92464137077332,"PYMOO-NSGA-III"
6.32410407066345,"PYMOO-NSGA-III"
7.94658327102661,"PYMOO-NSGA-III"
6.71345448493958,"PYMOO-NSGA-III"
6.23086905479431,"RMOO-NSGA-II"
5.67467999458313,"RMOO-NSGA-II"
6.59466600418091,"RMOO-NSGA-II"
6.68917393684387,"RMOO-NSGA-II"
5.80071187019348,"RMOO-NSGA-II"
5.81103014945984,"RMOO-NSGA-II"
6.21573400497437,"RMOO-NSGA-II"
5.0820300579071,"RMOO-NSGA-II"
5.51525783538818,"RMOO-NSGA-II"
6.4978358745575,"RMOO-NSGA-II"
6.12440085411072,"RMOO-NSGA-II"
9.04442095756531,"RMOO-NSGA-III"
8.03620195388794,"RMOO-NSGA-III"
8.85457897186279,"RMOO-NSGA-III"
9.22351098060608,"RMOO-NSGA-III"
8.22343516349792,"RMOO-NSGA-III"
8.32109498977661,"RMOO-NSGA-III"
8.44678783416748,"RMOO-NSGA-III"
8.67439103126526,"RMOO-NSGA-III"
8.50338292121887,"RMOO-NSGA-III"
8.07555985450745,"RMOO-NSGA-III"
8.45314693450928,"RMOO-NSGA-III"
