gen,nevals,Tiempo
1,86,0.03848528861999512
2,86,0.055403947830200195
3,82,0.07546377182006836
4,89,0.09105062484741211
5,93,0.10531163215637207
6,79,0.11929869651794434
7,79,0.13105297088623047
8,92,0.14158964157104492
9,82,0.15276694297790527
10,85,0.1670539379119873
11,89,0.18630480766296387
12,79,0.20981073379516602
13,90,0.24263858795166016
14,89,0.25668835639953613
15,88,0.274425745010376
16,82,0.2910785675048828
17,89,0.30667662620544434
18,93,0.32370519638061523
19,92,0.34161877632141113
20,88,0.36090731620788574
21,93,0.37415456771850586
22,82,0.39282798767089844
23,92,0.41308116912841797
24,85,0.43800783157348633
25,78,0.4565119743347168
26,90,0.4742252826690674
27,80,0.49106621742248535
28,83,0.5101237297058105
29,84,0.5216972827911377
30,78,0.5533595085144043
31,83,0.5701632499694824
32,89,0.5875306129455566
33,83,0.605602502822876
34,84,0.6217963695526123
35,84,0.6342625617980957
36,87,0.6543521881103516
37,90,0.6719546318054199
38,84,0.6840496063232422
39,86,0.6998946666717529
40,84,0.7088418006896973
41,82,0.7230169773101807
42,82,0.7358558177947998
43,84,0.7529265880584717
44,86,0.7658729553222656
45,65,0.7730889320373535
46,88,0.7929067611694336
47,86,0.8025805950164795
48,83,0.8217513561248779
49,91,0.8339033126831055
50,90,0.8451948165893555
51,79,0.8516383171081543
52,84,0.8799710273742676
53,86,0.8940715789794922
54,77,0.9085540771484375
55,88,0.9220209121704102
56,83,0.9411554336547852
57,81,0.9529259204864502
58,93,0.9727189540863037
59,89,0.9908733367919922
60,87,1.0206851959228516
61,80,1.0352916717529297
62,92,1.0631167888641357
63,93,1.0965750217437744
64,79,1.1221470832824707
65,84,1.1517541408538818
66,78,1.166914939880371
67,83,1.1839447021484375
68,93,1.202500820159912
69,80,1.2188220024108887
70,80,1.2350459098815918
71,81,1.2464420795440674
72,91,1.263442039489746
73,82,1.2807080745697021
74,88,1.2967360019683838
75,87,1.3118550777435303
76,78,1.3267271518707275
77,83,1.3516347408294678
78,89,1.3738813400268555
79,74,1.3926153182983398
80,82,1.4095163345336914
81,83,1.4267327785491943
82,72,1.441965103149414
83,84,1.4607937335968018
84,79,1.4731457233428955
85,86,1.4928648471832275
86,91,1.5115182399749756
87,85,1.5249242782592773
88,80,1.5518124103546143
89,77,1.5788836479187012
90,81,1.6264228820800781
91,84,1.6492671966552734
92,88,1.6635692119598389
93,82,1.6826345920562744
94,85,1.7011287212371826
95,86,1.7218141555786133
96,79,1.7360291481018066
97,87,1.7519340515136719
98,90,1.7697656154632568
99,92,1.7850499153137207
100,82,1.799856424331665
101,80,1.8214454650878906
102,86,1.8397979736328125
103,77,1.86076021194458
104,86,1.8727569580078125
105,78,1.8920581340789795
106,77,1.9126954078674316
107,93,1.9352242946624756
108,88,1.946110486984253
109,83,1.9690945148468018
110,83,1.9916625022888184
111,88,2.002894163131714
112,82,2.0215203762054443
113,81,2.038353443145752
114,83,2.05204439163208
115,79,2.0725975036621094
116,88,2.0930793285369873
117,89,2.1096580028533936
118,84,2.127577543258667
119,78,2.1415863037109375
120,78,2.1583757400512695
121,88,2.176858901977539
122,81,2.1927201747894287
123,91,2.2169783115386963
124,81,2.2327332496643066
125,85,2.245976209640503
126,87,2.2615163326263428
127,81,2.279658317565918
128,88,2.299590826034546
129,87,2.3119144439697266
130,82,2.3375978469848633
131,86,2.3585638999938965
132,89,2.3750197887420654
133,87,2.391918182373047
134,77,2.413008451461792
135,88,2.4300355911254883
136,85,2.443835496902466
137,89,2.4530158042907715
138,83,2.475538969039917
139,95,2.493368148803711
140,79,2.5150654315948486
141,79,2.5350518226623535
142,91,2.5516951084136963
143,82,2.5628652572631836
144,82,2.5728461742401123
145,89,2.5925261974334717
146,85,2.6126537322998047
147,84,2.6220390796661377
148,87,2.6395111083984375
149,72,2.6528165340423584
150,90,2.662069320678711
151,83,2.679767608642578
152,83,2.7010252475738525
153,90,2.7174127101898193
154,89,2.737220525741577
155,83,2.7586240768432617
156,78,2.7776269912719727
157,90,2.795412540435791
158,82,2.8205785751342773
159,86,2.84321665763855
160,83,2.862595319747925
161,75,2.8836019039154053
162,85,2.903409004211426
163,78,2.924708843231201
164,67,2.9437801837921143
165,88,2.9963717460632324
166,88,3.0220494270324707
167,84,3.046083688735962
168,86,3.0620625019073486
169,78,3.0801990032196045
170,83,3.0964505672454834
171,86,3.1118662357330322
172,83,3.1242334842681885
173,78,3.1459529399871826
174,77,3.1665921211242676
175,83,3.1910932064056396
176,81,3.2148489952087402
177,88,3.240504741668701
178,85,3.2620160579681396
179,85,3.2808046340942383
180,83,3.2926769256591797
181,81,3.319715738296509
