"Framework","Algorithm","Problem","Seed","HV","GD","IGD"
"pymoo","nsga2","zdt1",1,3.66112637395318,0.00549160379797344,0.00287426679901601
"pymoo","nsga2","zdt1",2,3.66091841209935,0.0055434437006325,0.00306093523379427
"pymoo","nsga2","zdt1",3,3.66112637395318,0.00549160379797344,0.00287426679901601
"pymoo","nsga2","zdt1",4,3.66122377923295,0.00458566121353099,0.00271080170070861
"pymoo","nsga2","zdt1",5,3.66102075807916,0.00538876621453689,0.00308760108008029
"pymoo","nsga2","zdt1",6,3.66053730260762,0.00515023137780334,0.00297335690180279
"pymoo","nsga2","zdt1",7,3.6608740168757,0.00477560643808719,0.00302340208263531
"pymoo","nsga2","zdt1",8,3.66091168554567,0.00472509953813433,0.00271535869072201
"pymoo","nsga2","zdt1",9,3.66079957327714,0.00489155603498212,0.00305394549949887
"pymoo","nsga2","zdt1",10,3.66101929484125,0.00528475966115864,0.00299088931233217
"pymoo","nsga2","zdt1",11,3.66126854219342,0.00464488410689451,0.00266218227444817
